"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CG13108",2.15379319271288e-06,1.21949826762622,0.152,0.01,0.0275642452803394,"atlas_1h_alh","CG13108"
"nkd",2.17207593279144e-06,1.62846188428557,0.348,0.103,0.0277982277878649,"atlas_1h_alh","nkd"
"rad",2.24270545358109e-06,1.8020312470104,0.409,0.154,0.0287021443949308,"atlas_1h_alh","rad"
"dlg1",2.34047872739477e-06,1.26723508598793,0.591,0.313,0.0299534467531983,"atlas_1h_alh","dlg1"
"CG31635",2.55010023377896e-06,1.36722410190191,0.303,0.072,0.0326361827919031,"atlas_1h_alh","CG31635"
"Rap1",2.70983582358979e-06,1.1515208526156,0.591,0.292,0.0346804788703021,"atlas_1h_alh","Rap1"
"bru3",3.79877788899062e-06,1.24180360124005,0.667,0.441,0.0486167594233019,"atlas_1h_alh","bru3"
"gro",4.06049724588935e-06,1.52532169196796,0.424,0.164,0.0519662437528918,"atlas_1h_alh","gro"
"Tsp42Ej",4.06741886870328e-06,1.47556688075321,0.379,0.128,0.0520548266816646,"atlas_1h_alh","Tsp42Ej"
"mRpL10",4.28204527404144e-06,1.17516666137932,0.106,0,0.0548016154171824,"atlas_1h_alh","mRpL10"
"Gs1l",4.76853482450808e-06,1.35646076865611,0.273,0.067,0.0610277086840544,"atlas_1h_alh","Gs1l"
"lncRNA:CR43334",5.58862047833358e-06,1.18102897638162,0.379,0.123,0.0715231648817132,"atlas_1h_alh","lncRNA:CR43334"
"Pgk",6.05616725888006e-06,1.35301483008812,0.47,0.215,0.077506828579147,"atlas_1h_alh","Pgk"
"lncRNA:roX2",7.42938760472576e-06,1.29159413513865,0.273,0.062,0.0950813025652803,"atlas_1h_alh","lncRNA:roX2"
"HDAC4",7.43062638677287e-06,1.37996886215149,0.394,0.144,0.0950971564979192,"atlas_1h_alh","HDAC4"
"mt:lrRNA",7.73753404193129e-06,-1.31404664335535,0.561,0.846,0.0990249606686366,"atlas_1h_alh","mt:lrRNA"
"CG8671",7.84265245072549e-06,1.20950424824891,0.333,0.097,0.100370266064385,"atlas_1h_alh","CG8671"
"l(2)SH0834",9.03367723474547e-06,1.36987781989757,0.182,0.026,0.115613001250273,"atlas_1h_alh","l(2)SH0834"
"ND-B16.6",9.10573524609986e-06,1.37604334007161,0.333,0.108,0.116535199679586,"atlas_1h_alh","ND-B16.6"
"Nlg2",1.00331104036755e-05,1.30909668501917,0.439,0.179,0.128403746946239,"atlas_1h_alh","Nlg2"
"Tapdelta",1.04751274227097e-05,1.35766280599503,0.333,0.103,0.134060680755839,"atlas_1h_alh","Tapdelta"
"Ca-alpha1D",1.12866164804443e-05,1.52359515766757,0.212,0.041,0.144446117716726,"atlas_1h_alh","Ca-alpha1D"
"CG7582",1.19984394593718e-05,1.20719962030842,0.167,0.021,0.153556028201041,"atlas_1h_alh","CG7582"
"Tom20",1.20491074898468e-05,1.24992981573305,0.364,0.123,0.154204477655059,"atlas_1h_alh","Tom20"
"beat-Ic",1.21754823706985e-05,1.22953836694272,0.591,0.349,0.155821823380199,"atlas_1h_alh","beat-Ic"
"CG1695",1.22022197573266e-05,1.28510631466128,0.258,0.062,0.156164008454266,"atlas_1h_alh","CG1695"
"Tomosyn",1.27956906894127e-05,1.2892960277359,0.258,0.062,0.163759249443104,"atlas_1h_alh","Tomosyn"
"CG14989",1.32656586689771e-05,1.47675875059976,0.47,0.2,0.169773899645568,"atlas_1h_alh","CG14989"
"cg",1.39485725581604e-05,1.38478469659532,0.288,0.082,0.178513831599337,"atlas_1h_alh","cg"
"Ptp99A",1.57597782143623e-05,1.2518342445453,0.561,0.318,0.201693641587408,"atlas_1h_alh","Ptp99A"
"Hsc70-3",1.66655936974277e-05,-1.80618370695049,0.091,0.364,0.21328626813968,"atlas_1h_alh","Hsc70-3"
"Phf5a",1.80829636280268e-05,1.29733711490306,0.288,0.082,0.231425768511487,"atlas_1h_alh","Phf5a"
"Pits",1.8719798711273e-05,1.27786390187269,0.652,0.421,0.239575983906872,"atlas_1h_alh","Pits"
"CG2269",1.88006031014059e-05,-1.612442846679,0.242,0.513,0.240610118491792,"atlas_1h_alh","CG2269"
"CG9932",2.22110428615838e-05,1.37544921171298,0.227,0.051,0.284256926542549,"atlas_1h_alh","CG9932"
"InR",2.24710414472756e-05,1.26725689772632,0.333,0.108,0.287584388442233,"atlas_1h_alh","InR"
"flw",2.26381408905209e-05,1.55491269378474,0.409,0.169,0.289722927116886,"atlas_1h_alh","flw"
"5-HT1A",2.32508260805338e-05,1.57071532716986,0.364,0.138,0.297564072178672,"atlas_1h_alh","5-HT1A"
"Pcd",2.36851680792623e-05,1.04833281013562,0.561,0.282,0.303122781078399,"atlas_1h_alh","Pcd"
"nrm",3.11674090449907e-05,1.65926228001078,0.212,0.046,0.398880500957791,"atlas_1h_alh","nrm"
"px",3.38953310867966e-05,1.2210403079044,0.212,0.046,0.433792447248823,"atlas_1h_alh","px"
"Jafrac1",3.50214620434298e-05,-1.64471239605686,0.106,0.359,0.448204671231814,"atlas_1h_alh","Jafrac1"
"IA-2",3.55558239170573e-05,-0.873408726334532,0.803,0.928,0.455043434490499,"atlas_1h_alh","IA-2"
"Ggamma30A",3.94191789898925e-05,1.02333182170463,0.667,0.508,0.504486652712644,"atlas_1h_alh","Ggamma30A"
"ringer",4.00150541048635e-05,1.4036418018942,0.227,0.056,0.512112662434044,"atlas_1h_alh","ringer"
"nrv3",4.10302433807241e-05,-0.847336228602782,0.697,0.877,0.525105054786506,"atlas_1h_alh","nrv3"
"dysc",4.38761593697445e-05,0.948041015935135,0.652,0.472,0.56152708761399,"atlas_1h_alh","dysc"
"cathD",4.75764810682877e-05,-1.45273853835534,0.045,0.297,0.608883804711946,"atlas_1h_alh","cathD"
"Vha14-1",5.03867085717001e-05,1.05606085422611,0.5,0.236,0.644849096300618,"atlas_1h_alh","Vha14-1"
"CG5986",5.05512656804455e-05,1.12814512490151,0.121,0.01,0.646955098178342,"atlas_1h_alh","CG5986"
"CR12842",5.07319131564999e-05,1.30610410698826,0.136,0.015,0.649267024576886,"atlas_1h_alh","CR12842"
"Msp300",5.07523454032873e-05,-1.25849994284886,0.485,0.713,0.649528516471271,"atlas_1h_alh","Msp300"
"brat",5.08972977627099e-05,-2.08629764394402,0.061,0.297,0.651383616767162,"atlas_1h_alh","brat"
"sd",5.19889197873227e-05,0.964786270806214,0.273,0.077,0.665354195438156,"atlas_1h_alh","sd"
"mRpL22",5.30609378780562e-05,1.01722274449635,0.121,0.01,0.679073882963364,"atlas_1h_alh","mRpL22"
"CG32276",5.56335138866952e-05,1.05729018156182,0.379,0.149,0.711997710721925,"atlas_1h_alh","CG32276"
"Gug",5.71776546299873e-05,1.29482663393314,0.318,0.113,0.731759623954578,"atlas_1h_alh","Gug"
"CG15019",5.76193202649161e-05,1.02996599234725,0.152,0.021,0.737412060750396,"atlas_1h_alh","CG15019"
"wry",6.31679702003386e-05,1.38331584245482,0.379,0.154,0.808423682623934,"atlas_1h_alh","wry"
"AP-2sigma",7.14577187543702e-05,1.00863802766824,0.47,0.215,0.914515884618429,"atlas_1h_alh","AP-2sigma"
"mRpL34",7.20218628449743e-05,1.00888828773859,0.364,0.138,0.921735800689982,"atlas_1h_alh","mRpL34"
"CG31221",7.75490713059655e-05,1.97536731088683,0.47,0.267,0.992473014573746,"atlas_1h_alh","CG31221"
"pcs",8.33185310516907e-05,1.18901215805892,0.288,0.092,1,"atlas_1h_alh","pcs"
"mRpL33",8.42953116522731e-05,0.841562330792857,0.409,0.164,1,"atlas_1h_alh","mRpL33"
"Hrb87F",8.44076392073025e-05,-1.53274818436535,0.045,0.282,1,"atlas_1h_alh","Hrb87F"
"Rbp6",8.51674268964646e-05,0.794317674829039,0.773,0.564,1,"atlas_1h_alh","Rbp6"
"raskol",8.63088940801609e-05,1.59422080765131,0.227,0.062,1,"atlas_1h_alh","raskol"
"egh",8.64575504889816e-05,0.775315704468778,0.576,0.303,1,"atlas_1h_alh","egh"
"CG14818",8.7555559904127e-05,1.1990996300731,0.242,0.067,1,"atlas_1h_alh","CG14818"
"CG31688",8.77151719628796e-05,1.03594527676915,0.182,0.036,1,"atlas_1h_alh","CG31688"
"MYPT-75D",9.23858103657312e-05,1.19011594039363,0.288,0.092,1,"atlas_1h_alh","MYPT-75D"
"ND-MWFE",9.82058289659125e-05,0.930496981090075,0.621,0.421,1,"atlas_1h_alh","ND-MWFE"
"eIF1",9.98440646720992e-05,1.21620060609056,0.348,0.138,1,"atlas_1h_alh","eIF1"
"Bsg",0.000101569086739857,0.865652012376181,0.652,0.472,1,"atlas_1h_alh","Bsg"
"mbl",0.000102591060930183,1.08811762012051,0.636,0.451,1,"atlas_1h_alh","mbl"
"RpS27A",0.000104275363137512,-0.774641586275294,0.545,0.81,1,"atlas_1h_alh","RpS27A"
"CG1943",0.000104925097795178,1.02457772032936,0.333,0.123,1,"atlas_1h_alh","CG1943"
"ATPsynE",0.000110058275437484,1.02426180436598,0.53,0.282,1,"atlas_1h_alh","ATPsynE"
"RpS23",0.000113955424825477,-1.16298509057664,0.318,0.585,1,"atlas_1h_alh","RpS23"
"Pat1",0.000119663793455835,1.1784493017704,0.379,0.164,1,"atlas_1h_alh","Pat1"
"Vha36-1",0.000123342359118602,1.42722144558892,0.485,0.292,1,"atlas_1h_alh","Vha36-1"
"CG12991",0.000158596915978387,1.38317431581086,0.47,0.267,1,"atlas_1h_alh","CG12991"
"CG3262",0.000159213506192751,1.1006748229283,0.197,0.046,1,"atlas_1h_alh","CG3262"
"psq",0.000159550060828035,1.06476040286088,0.424,0.2,1,"atlas_1h_alh","psq"
"CG14407",0.00017490613866998,0.956510309674345,0.197,0.046,1,"atlas_1h_alh","CG14407"
"CG43324",0.000175502959101531,1.02926570162744,0.318,0.123,1,"atlas_1h_alh","CG43324"
"CG42450",0.0001815662489024,1.27611299958395,0.424,0.21,1,"atlas_1h_alh","CG42450"
"maf-S",0.000182099130099676,1.01933767433936,0.348,0.138,1,"atlas_1h_alh","maf-S"
"CG12107",0.000196722500972376,0.907471262207568,0.136,0.021,1,"atlas_1h_alh","CG12107"
"Dak1",0.000198191583838507,1.07505609252076,0.273,0.092,1,"atlas_1h_alh","Dak1"
"CG31324",0.000206244669466817,1.06837367021516,0.212,0.056,1,"atlas_1h_alh","CG31324"
"Sirt1",0.000210329147970945,1.34866489496179,0.197,0.051,1,"atlas_1h_alh","Sirt1"
"SPR",0.000213684024466826,0.983333855216151,0.379,0.159,1,"atlas_1h_alh","SPR"
"RpS17",0.000214885640598065,-0.93720169233191,0.455,0.677,1,"atlas_1h_alh","RpS17"
"Con",0.000224013285486731,1.67502952523773,0.47,0.251,1,"atlas_1h_alh","Con"
"mRpL4",0.000226286298394576,0.898251658648265,0.121,0.015,1,"atlas_1h_alh","mRpL4"
"eEF1alpha2",0.00022681965573878,-1.46517143206799,0.03,0.241,1,"atlas_1h_alh","eEF1alpha2"
"CG4577",0.000231511877065246,-1.75178766597893,0.03,0.231,1,"atlas_1h_alh","CG4577"
"CG44422",0.00023506597827887,0.954160679865987,0.621,0.431,1,"atlas_1h_alh","CG44422"
"MrgBP",0.000236116816856232,0.860842283764851,0.121,0.015,1,"atlas_1h_alh","MrgBP"
"CG45049",0.000243167849807849,1.12279117987475,0.379,0.164,1,"atlas_1h_alh","CG45049"
"shakB",0.000251616623093285,0.901500704582646,0.121,0.015,1,"atlas_1h_alh","shakB"
"dpr9",0.000256610556171084,0.963590211933252,0.727,0.579,1,"atlas_1h_alh","dpr9"
"CG43658",0.00025966740026933,1.19256437332765,0.167,0.036,1,"atlas_1h_alh","CG43658"
"Pitslre",0.000260831561294874,1.21890014201835,0.242,0.077,1,"atlas_1h_alh","Pitslre"
"cdi",0.000265647041866685,0.911306471795038,0.606,0.369,1,"atlas_1h_alh","cdi"
"RpS8",0.000289304957038779,-0.812620103854482,0.409,0.708,1,"atlas_1h_alh","RpS8"
"RpS16",0.000293067777805012,-1.07594321282364,0.364,0.595,1,"atlas_1h_alh","RpS16"
"trx",0.000299783534246673,1.19827492435749,0.227,0.067,1,"atlas_1h_alh","trx"
"Hsp26",0.000307996191107676,-2.00419794950894,0.106,0.333,1,"atlas_1h_alh","Hsp26"
"CG34117",0.000316340124079162,1.6498434974623,0.182,0.046,1,"atlas_1h_alh","CG34117"
"CG45050",0.000334968478706015,1.12717989681196,0.652,0.487,1,"atlas_1h_alh","CG45050"
"Arl4",0.000354278172405177,1.10811542287904,0.197,0.051,1,"atlas_1h_alh","Arl4"
"Gpb5",0.000370176949062007,0.81763490386754,0.197,0.051,1,"atlas_1h_alh","Gpb5"
"Fis1",0.000377156982668043,1.19984002428555,0.333,0.138,1,"atlas_1h_alh","Fis1"
"GluRIB",0.000378130278666209,0.959566302441038,0.303,0.113,1,"atlas_1h_alh","GluRIB"
"Ldh",0.00039754312275852,-0.916790654254793,0.652,0.764,1,"atlas_1h_alh","Ldh"
"unc-13-4A",0.000398165456937286,1.06143275429243,0.197,0.051,1,"atlas_1h_alh","unc-13-4A"
"Lim1",0.000407513025348208,1.10555760137375,0.47,0.272,1,"atlas_1h_alh","Lim1"
"tow",0.000425984496988271,0.95076335842205,0.515,0.282,1,"atlas_1h_alh","tow"
"XNP",0.000448800302645033,1.15238630008299,0.152,0.031,1,"atlas_1h_alh","XNP"
"nAChRalpha5",0.000450837575984828,1.05437985163335,0.455,0.246,1,"atlas_1h_alh","nAChRalpha5"
"CG10543",0.000457851538461925,1.06608650182631,0.258,0.087,1,"atlas_1h_alh","CG10543"
"Df31",0.000471217259345524,-1.20366943730547,0.333,0.533,1,"atlas_1h_alh","Df31"
"Gdi",0.000492002989641552,-1.24145570138656,0.197,0.41,1,"atlas_1h_alh","Gdi"
"Antp",0.000492770715209743,1.40371507823865,0.258,0.092,1,"atlas_1h_alh","Antp"
"ND-B14",0.000520894245873641,1.08319801518512,0.409,0.205,1,"atlas_1h_alh","ND-B14"
"CG7630",0.000528269429322154,0.816418885204076,0.712,0.595,1,"atlas_1h_alh","CG7630"
"para",0.000529960411490481,0.900948994373118,0.621,0.446,1,"atlas_1h_alh","para"
"CG13585",0.000530477487647317,0.891592514556509,0.212,0.062,1,"atlas_1h_alh","CG13585"
"otk2",0.000537062385455807,1.04235303420819,0.182,0.046,1,"atlas_1h_alh","otk2"
"Met",0.000555065894480522,0.866758617620664,0.258,0.087,1,"atlas_1h_alh","Met"
"CG31717",0.000555996845595928,1.13147526058038,0.136,0.026,1,"atlas_1h_alh","CG31717"
"Ndae1",0.000555996845595928,1.09674649095087,0.136,0.026,1,"atlas_1h_alh","Ndae1"
"Sf3b5",0.000563217072402292,0.654720332339783,0.303,0.113,1,"atlas_1h_alh","Sf3b5"
"kuz",0.00056435867449042,1.07150622441635,0.394,0.19,1,"atlas_1h_alh","kuz"
"Galphao",0.000572632267896299,-0.702245199475664,0.576,0.774,1,"atlas_1h_alh","Galphao"
"Samtor",0.000576245819140421,0.962194999168682,0.136,0.026,1,"atlas_1h_alh","Samtor"
"eEF1gamma",0.000581612848788954,-1.37128119589081,0.061,0.251,1,"atlas_1h_alh","eEF1gamma"
"Sfxn1-3",0.00059459874683124,1.1646310192823,0.197,0.056,1,"atlas_1h_alh","Sfxn1-3"
"scrt",0.000600116299449852,1.01371277526504,0.424,0.215,1,"atlas_1h_alh","scrt"
"CG9034",0.000604710253765892,0.93938717626304,0.333,0.144,1,"atlas_1h_alh","CG9034"
"CG31855",0.000622113250645212,0.945067450158548,0.167,0.041,1,"atlas_1h_alh","CG31855"
"Dic1",0.000631847850702435,0.745293213101639,0.182,0.046,1,"atlas_1h_alh","Dic1"
"chinmo",0.000668692370224503,0.745467572425609,0.621,0.436,1,"atlas_1h_alh","chinmo"
"RpL3",0.000720842440530761,-0.867762580777631,0.439,0.631,1,"atlas_1h_alh","RpL3"
"nSyb",0.000738350216235389,-0.796702721390703,0.455,0.651,1,"atlas_1h_alh","nSyb"
"lncRNA:CR40469",0.000746873349433578,-1.08846662096856,0.182,0.421,1,"atlas_1h_alh","lncRNA:CR40469"
"kirre",0.000771135303668277,1.50391444261625,0.152,0.036,1,"atlas_1h_alh","kirre"
"CG43085",0.000775973995351942,1.18947385807713,0.182,0.051,1,"atlas_1h_alh","CG43085"
"CG42541",0.000797302098030377,1.12731588351443,0.348,0.159,1,"atlas_1h_alh","CG42541"
"CG46448",0.000816006732996045,1.66229593186369,0.242,0.087,1,"atlas_1h_alh","CG46448"
"lncRNA:CR31451",0.000817651576063795,0.930594875248638,0.515,0.333,1,"atlas_1h_alh","lncRNA:CR31451"
"scyl",0.000821702304978397,0.873282980981987,0.318,0.133,1,"atlas_1h_alh","scyl"
"CG7945",0.000837837327741656,0.782940286477932,0.197,0.056,1,"atlas_1h_alh","CG7945"
"Nmdar2",0.000860832146279007,0.890628675184799,0.197,0.056,1,"atlas_1h_alh","Nmdar2"
"pros",0.000866387582527277,-2.40346344873658,0.045,0.221,1,"atlas_1h_alh","pros"
"CG6329",0.000878149662890553,-0.908158860513643,0.318,0.538,1,"atlas_1h_alh","CG6329"
"veli",0.000896423680276196,0.913820731451434,0.197,0.056,1,"atlas_1h_alh","veli"
