"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"dpr1",1.55650050616271e-75,0.868377997294728,0.163,0.029,1.99200934778704e-71,"Undifferentiated - 4","dpr1"
"CG3744",7.20789727013531e-75,0.899271371323339,0.136,0.016,9.22466692631918e-71,"Undifferentiated - 4","CG3744"
"D",7.75272997747627e-75,1.26799345998584,0.125,0.012,9.92194382517414e-71,"Undifferentiated - 4","D"
"KrT95D",2.03904796380406e-74,0.805835038778752,0.162,0.029,2.60957358407644e-70,"Undifferentiated - 4","KrT95D"
"bi",6.82669730619487e-74,0.550633199303466,0.437,0.189,8.73680721246819e-70,"Undifferentiated - 4","bi"
"RhoGAP68F",3.36365958850952e-73,0.976150399699932,0.118,0.01,4.30481154137448e-69,"Undifferentiated - 4","RhoGAP68F"
"CG41128",3.87446137252074e-73,0.436707607575475,0.296,0.099,4.95853566455204e-69,"Undifferentiated - 4","CG41128"
"Syx1A",8.48720062741032e-73,0.345931263088353,0.542,0.235,1.08619193629597e-68,"Undifferentiated - 4","Syx1A"
"jdp",3.17671874595743e-72,0.579062896194088,0.261,0.082,4.06556465107631e-68,"Undifferentiated - 4","jdp"
"grh",6.57511532815532e-72,1.0563508751115,0.141,0.021,8.41483259697318e-68,"Undifferentiated - 4","grh"
"CG32532",9.07890757504758e-72,1.23754638086554,0.111,0.007,1.16191859145459e-67,"Undifferentiated - 4","CG32532"
"kmr",1.08232453434955e-71,0.586503707732761,0.192,0.045,1.38515893906055e-67,"Undifferentiated - 4","kmr"
"Npl4",1.11752555641822e-71,0.89463803851046,0.132,0.017,1.43020920710404e-67,"Undifferentiated - 4","Npl4"
"msi",1.34456965884327e-71,0.41406471106973,0.656,0.318,1.72078024938762e-67,"Undifferentiated - 4","msi"
"RpL30",1.95915628526928e-71,0.312897697204058,0.67,0.309,2.50732821388763e-67,"Undifferentiated - 4","RpL30"
"RpL11",2.23812815109213e-71,0.337539041789293,0.665,0.309,2.86435640776771e-67,"Undifferentiated - 4","RpL11"
"RpL26",3.80480788863384e-71,0.388735442517087,0.778,0.39,4.86939313587359e-67,"Undifferentiated - 4","RpL26"
"CG34250",5.19078839101176e-71,0.720699162910022,0.159,0.029,6.64317098281685e-67,"Undifferentiated - 4","CG34250"
"Lim1",7.84943250866682e-71,0.629084994186921,0.205,0.053,1.00457037245918e-66,"Undifferentiated - 4","Lim1"
"CG10132",1.00197315929803e-70,0.894079184075038,0.127,0.015,1.28232524926962e-66,"Undifferentiated - 4","CG10132"
"RpL15",2.88850440781828e-70,0.390420396433123,0.797,0.408,3.69670794112584e-66,"Undifferentiated - 4","RpL15"
"RapGAP1",3.05914307565163e-70,0.471411873195725,0.326,0.121,3.91509130821896e-66,"Undifferentiated - 4","RapGAP1"
"COX5B",9.4750714452692e-70,0.344206856382508,0.314,0.11,1.21261964356555e-65,"Undifferentiated - 4","COX5B"
"E(spl)mgamma-HLH",4.78509730392754e-69,1.0963874114149,0.113,0.01,6.12396752956646e-65,"Undifferentiated - 4","E(spl)mgamma-HLH"
"RpS30",1.52379565627553e-68,0.36407054354979,0.707,0.342,1.95015368090143e-64,"Undifferentiated - 4","RpS30"
"rb",5.56285782109807e-68,0.813753516107868,0.132,0.018,7.11934543944131e-64,"Undifferentiated - 4","rb"
"CG43737",1.07209854091953e-67,0.493230073494694,0.264,0.086,1.37207171266881e-63,"Undifferentiated - 4","CG43737"
"Frq1",1.64538965526333e-67,0.406763916798712,0.351,0.135,2.10576968080601e-63,"Undifferentiated - 4","Frq1"
"Mekk1",3.46453593436455e-67,0.893050484275952,0.116,0.012,4.43391308879976e-63,"Undifferentiated - 4","Mekk1"
"Rap1",3.6989813520983e-67,0.309237477786925,0.317,0.115,4.7339563344154e-63,"Undifferentiated - 4","Rap1"
"CG17776",5.80454960750405e-67,0.55023898773298,0.197,0.051,7.42866258768369e-63,"Undifferentiated - 4","CG17776"
"dysc",7.3939927210416e-67,0.248152383040834,0.449,0.186,9.46283188438904e-63,"Undifferentiated - 4","dysc"
"RhoGAPp190",7.50247289647153e-67,0.292138722110433,0.314,0.113,9.60166481290427e-63,"Undifferentiated - 4","RhoGAPp190"
"Galphai",9.67156934841071e-67,0.545174526810641,0.23,0.069,1.2377674452096e-62,"Undifferentiated - 4","Galphai"
"ND-39",1.35252319544016e-66,0.639153139098084,0.171,0.038,1.73095918552432e-62,"Undifferentiated - 4","ND-39"
"slgA",1.36384107938279e-66,0.367718354727641,0.261,0.085,1.74544381339409e-62,"Undifferentiated - 4","slgA"
"Rack1",3.54403993382549e-66,0.217520641167928,0.503,0.215,4.53566230730986e-62,"Undifferentiated - 4","Rack1"
"Sep4",4.63267480591294e-66,0.720684884807144,0.143,0.025,5.92889721660738e-62,"Undifferentiated - 4","Sep4"
"CG2269",5.56670812610353e-66,0.443278321385223,0.348,0.135,7.12427305978729e-62,"Undifferentiated - 4","CG2269"
"Met",5.60665777481474e-66,0.671191314050485,0.157,0.032,7.17540062020791e-62,"Undifferentiated - 4","Met"
"RNASEK",5.91099952401225e-66,0.349308176759133,0.331,0.124,7.56489719083088e-62,"Undifferentiated - 4","RNASEK"
"CG16903",6.33993215676268e-66,0.876638020233465,0.116,0.013,8.11384517422488e-62,"Undifferentiated - 4","CG16903"
"CG13625",6.80446285889259e-66,0.802574839781326,0.122,0.015,8.70835156681074e-62,"Undifferentiated - 4","CG13625"
"vvl",8.04174713309311e-66,0.567088749830572,0.335,0.133,1.02918279809326e-61,"Undifferentiated - 4","vvl"
"Fum1",1.23460266817076e-65,0.673910873725348,0.158,0.032,1.58004449472494e-61,"Undifferentiated - 4","Fum1"
"flw",2.29527255836543e-65,0.614315930382269,0.183,0.045,2.93748982019608e-61,"Undifferentiated - 4","flw"
"endos",3.63936771730248e-65,0.394721268533761,0.244,0.077,4.65766280460372e-61,"Undifferentiated - 4","endos"
"HnRNP-K",8.75130991953506e-64,0.527585636222056,0.197,0.054,1.1199926435021e-59,"Undifferentiated - 4","HnRNP-K"
"Sp1",9.17843118823717e-64,1.27219705789362,0.14,0.026,1.17465562347059e-59,"Undifferentiated - 4","Sp1"
"Prosbeta5",9.71273003104163e-64,0.456040733179104,0.213,0.062,1.24303518937271e-59,"Undifferentiated - 4","Prosbeta5"
"CG12239",9.86049040664e-64,0.677982573952207,0.16,0.035,1.26194556224179e-59,"Undifferentiated - 4","CG12239"
"clu",2.03831689387166e-63,0.674414008286936,0.142,0.026,2.60863796077695e-59,"Undifferentiated - 4","clu"
"blw",3.15724342629986e-63,0.225594265820511,0.421,0.175,4.04064013697856e-59,"Undifferentiated - 4","blw"
"p23",4.08445852267344e-63,0.193658735442905,0.353,0.138,5.22729001731746e-59,"Undifferentiated - 4","p23"
"COX5A",4.72440703008246e-63,0.23648065609837,0.378,0.152,6.04629611709953e-59,"Undifferentiated - 4","COX5A"
"CG14591",6.54744096773544e-63,0.691835448179584,0.133,0.022,8.37941495050782e-59,"Undifferentiated - 4","CG14591"
"mRpL34",6.91510984049833e-63,0.587540469830191,0.176,0.044,8.84995757386977e-59,"Undifferentiated - 4","mRpL34"
"Psc",8.70852212000108e-63,0.606598885344747,0.164,0.037,1.11451666091774e-58,"Undifferentiated - 4","Psc"
"RpL19",1.22196074786212e-62,0.369525478109818,0.779,0.41,1.56386536511395e-58,"Undifferentiated - 4","RpL19"
"cic",1.34959424715634e-62,0.296483025819609,0.282,0.1,1.72721071751069e-58,"Undifferentiated - 4","cic"
"sun",1.52472992284833e-62,0.282896843355107,0.37,0.149,1.95134935526129e-58,"Undifferentiated - 4","sun"
"COX4",3.86141177505646e-62,0.265663159296506,0.332,0.127,4.94183478971726e-58,"Undifferentiated - 4","COX4"
"pcs",4.30358528212275e-62,0.542147607174932,0.17,0.041,5.50772844406069e-58,"Undifferentiated - 4","pcs"
"CtBP",4.61441641780267e-62,0.218373633724991,0.562,0.255,5.90553013150385e-58,"Undifferentiated - 4","CtBP"
"CG45263",7.93318863487027e-62,0.651011954587932,0.168,0.041,1.0152894814907e-57,"Undifferentiated - 4","CG45263"
"RpS3",8.27231415444638e-62,0.212245187354692,0.6,0.275,1.05869076548605e-57,"Undifferentiated - 4","RpS3"
"Pitslre",1.11501418210396e-61,0.54564349321055,0.168,0.04,1.42699515025665e-57,"Undifferentiated - 4","Pitslre"
"cass",1.44974622026825e-61,0.296660756992717,0.234,0.075,1.8553852126993e-57,"Undifferentiated - 4","cass"
"Cul1",1.65259404549013e-61,0.634920197649952,0.152,0.032,2.11498985941827e-57,"Undifferentiated - 4","Cul1"
"Tm1",1.79254247276908e-61,0.205348816870008,0.441,0.188,2.29409585664987e-57,"Undifferentiated - 4","Tm1"
"Vha13",1.93547373702613e-61,0.26098907895299,0.319,0.121,2.47701928864604e-57,"Undifferentiated - 4","Vha13"
"eIF4G2",2.63566262352582e-61,0.421188357271779,0.207,0.06,3.37312102558834e-57,"Undifferentiated - 4","eIF4G2"
"Dg",4.10626514027716e-61,0.265592367789009,0.391,0.162,5.25519812652671e-57,"Undifferentiated - 4","Dg"
"CG44242",5.01986218159758e-61,0.510137015057023,0.179,0.046,6.42441962000859e-57,"Undifferentiated - 4","CG44242"
"tipE",5.64272344475027e-61,0.447986724583703,0.183,0.049,7.22155746459139e-57,"Undifferentiated - 4","tipE"
"RpL8",7.19424744965306e-61,0.354248333190177,0.758,0.393,9.20719788606598e-57,"Undifferentiated - 4","RpL8"
"PhKgamma",7.30297735426208e-61,0.632019580560345,0.148,0.031,9.34635041798461e-57,"Undifferentiated - 4","PhKgamma"
"kn",9.40442255314686e-61,1.12634782621283,0.126,0.021,1.20357799835173e-56,"Undifferentiated - 4","kn"
"cdc14",1.08516475907295e-60,0.539837226627045,0.171,0.043,1.38879385866156e-56,"Undifferentiated - 4","cdc14"
"RpL4",2.22213925027684e-60,0.164414306206522,0.471,0.204,2.8438938125043e-56,"Undifferentiated - 4","RpL4"
"CG32982",3.1287099600324e-60,0.854623418477634,0.132,0.024,4.00412300684946e-56,"Undifferentiated - 4","CG32982"
"CG32767",3.49802742684161e-60,0.202708542303402,0.409,0.171,4.4767755008719e-56,"Undifferentiated - 4","CG32767"
"CG9776",5.13559542973622e-60,0.591897474440007,0.141,0.028,6.57253503097642e-56,"Undifferentiated - 4","CG9776"
"awd",7.32506594306525e-60,0.276678992486773,0.693,0.342,9.37461939393491e-56,"Undifferentiated - 4","awd"
"Pp2A-29B",9.11257513322369e-60,0.452120301255991,0.189,0.053,1.16622736554997e-55,"Undifferentiated - 4","Pp2A-29B"
"RpS26",1.00717499460194e-59,0.349036025182861,0.817,0.445,1.28898255809157e-55,"Undifferentiated - 4","RpS26"
"Vmat",1.05443693033239e-59,-1.70063268631384,0.046,0.156,1.34946838343939e-55,"Undifferentiated - 4","Vmat"
"RpS5a",1.16014838541809e-59,0.286912511114388,0.718,0.354,1.48475790365808e-55,"Undifferentiated - 4","RpS5a"
"pyr",1.16167293791023e-59,0.815678939345783,0.117,0.017,1.48670902593751e-55,"Undifferentiated - 4","pyr"
"B52",1.64356435429436e-59,0.274801676166891,0.287,0.106,2.10343366062592e-55,"Undifferentiated - 4","B52"
"CG13551",2.0705844784656e-59,0.280200802398427,0.274,0.099,2.64993401554028e-55,"Undifferentiated - 4","CG13551"
"UbcE2M",2.32175277774579e-59,0.644859793124833,0.13,0.023,2.97137920495906e-55,"Undifferentiated - 4","UbcE2M"
"woc",3.10375498675239e-59,0.583594467834331,0.149,0.032,3.97218563204571e-55,"Undifferentiated - 4","woc"
"CG44837",4.4156950644838e-59,0.720526399126223,0.126,0.021,5.65120654352637e-55,"Undifferentiated - 4","CG44837"
"Gbeta13F",5.72054681431348e-59,0.35658974971668,0.871,0.51,7.3211558129584e-55,"Undifferentiated - 4","Gbeta13F"
"Act42A",6.23892817695439e-59,0.210953242850078,0.313,0.12,7.98458028086622e-55,"Undifferentiated - 4","Act42A"
"amon",1.68213179605878e-58,0.42364505243675,0.207,0.063,2.15279227259603e-54,"Undifferentiated - 4","amon"
"Eph",2.33160918757592e-58,0.23983735776593,0.289,0.108,2.98399343825966e-54,"Undifferentiated - 4","Eph"
"CG10555",2.56826284730153e-58,0.377847039578954,0.199,0.059,3.2868627919765e-54,"Undifferentiated - 4","CG10555"
"RpS13",9.08037820249679e-58,0.340421633827323,0.852,0.493,1.16210680235554e-53,"Undifferentiated - 4","RpS13"
"arm",2.42751795013537e-57,0.431372000275063,0.18,0.049,3.10673747258324e-53,"Undifferentiated - 4","arm"
"Not1",8.17906887933659e-57,0.268974342655201,0.236,0.08,1.0467572351775e-52,"Undifferentiated - 4","Not1"
"CG8860",1.05259443327636e-56,0.275430204776463,0.272,0.101,1.34711035570709e-52,"Undifferentiated - 4","CG8860"
"Ggamma1",3.2582132275677e-56,0.138808330721175,0.382,0.16,4.16986128864115e-52,"Undifferentiated - 4","Ggamma1"
"Con",3.56103968280444e-56,0.423307741542118,0.265,0.099,4.55741858605312e-52,"Undifferentiated - 4","Con"
"Rdl",6.45417563562459e-56,0.245732051550119,0.677,0.334,8.26005397847236e-52,"Undifferentiated - 4","Rdl"
"CG31221",7.76769343853361e-56,0.963585397346506,0.598,0.373,9.94109406263532e-52,"Undifferentiated - 4","CG31221"
"Frl",8.82736929305833e-56,0.303959993347917,0.22,0.073,1.12972672212561e-51,"Undifferentiated - 4","Frl"
"hrg",1.05609658100866e-55,0.326248920205134,0.197,0.06,1.35159240437488e-51,"Undifferentiated - 4","hrg"
"tsu",1.84734522306368e-55,0.461225926696077,0.169,0.046,2.3642324164769e-51,"Undifferentiated - 4","tsu"
"Smr",7.66723833170813e-55,0.108042897346579,0.396,0.169,9.81253161692007e-51,"Undifferentiated - 4","Smr"
"dlg1",8.21033257266725e-55,0.200169978998421,0.332,0.135,1.05075836264996e-50,"Undifferentiated - 4","dlg1"
"ND-B15",1.03985546420677e-54,0.513697706211355,0.154,0.038,1.33080702309183e-50,"Undifferentiated - 4","ND-B15"
"CG7154",1.28754037903108e-54,0.6717257139566,0.124,0.023,1.64779417708398e-50,"Undifferentiated - 4","CG7154"
"CG9034",1.3757980021277e-54,0.3638263657122,0.189,0.057,1.76074628312303e-50,"Undifferentiated - 4","CG9034"
"CG4467",2.04698818728591e-54,0.205212633604611,0.251,0.091,2.6197354820885e-50,"Undifferentiated - 4","CG4467"
"Ndf",2.43117425916142e-54,0.319634740556387,0.215,0.071,3.11141681687478e-50,"Undifferentiated - 4","Ndf"
"CG12054",3.94959671707253e-54,0.291702642594807,0.228,0.078,5.05469387850943e-50,"Undifferentiated - 4","CG12054"
"Rab8",5.87267967705489e-54,0.573280271178993,0.13,0.027,7.51585545069485e-50,"Undifferentiated - 4","Rab8"
"CG7637",8.09456153438067e-54,0.396156149949565,0.199,0.063,1.03594198517004e-49,"Undifferentiated - 4","CG7637"
"mahe",9.71825776418897e-54,-1.83204924123834,0.14,0.252,1.2437426286609e-49,"Undifferentiated - 4","mahe"
"ATPsynO",1.53125004864e-53,0.242483461046719,0.289,0.113,1.95969381224947e-49,"Undifferentiated - 4","ATPsynO"
"CG2865",3.06059831700685e-53,0.384741123671303,0.18,0.053,3.91695372610537e-49,"Undifferentiated - 4","CG2865"
"AstC-R2",8.61889088028183e-53,0.696547967270002,0.149,0.038,1.10304565485847e-48,"Undifferentiated - 4","AstC-R2"
"E(Pc)",3.00059071381207e-52,0.284310351889164,0.218,0.075,3.84015599553668e-48,"Undifferentiated - 4","E(Pc)"
"mask",3.54553962921087e-52,0.180881859464023,0.272,0.105,4.53758161746407e-48,"Undifferentiated - 4","mask"
"RpL35A",1.21253416231759e-51,0.161004598615583,0.529,0.248,1.55180122093405e-47,"Undifferentiated - 4","RpL35A"
"SmD2",1.35132789097083e-51,0.306434280182151,0.205,0.068,1.72942943486446e-47,"Undifferentiated - 4","SmD2"
"CG11883",1.94560198223324e-51,0.49531395890805,0.145,0.036,2.4899814168621e-47,"Undifferentiated - 4","CG11883"
"Mnt",2.64674935097225e-51,0.412597789987089,0.161,0.045,3.38730981937429e-47,"Undifferentiated - 4","Mnt"
"numb",5.8284055829604e-51,0.520040344633667,0.133,0.03,7.45919346507271e-47,"Undifferentiated - 4","numb"
"pod1",6.38332337674491e-51,0.333509852216918,0.194,0.063,8.16937725755814e-47,"Undifferentiated - 4","pod1"
"CG12391",1.41904269504373e-50,0.390870554927353,0.161,0.045,1.81609084111696e-46,"Undifferentiated - 4","CG12391"
"porin",1.629048642103e-50,0.102883873020583,0.477,0.219,2.08485645216341e-46,"Undifferentiated - 4","porin"
"CG13743",2.57763837491794e-50,0.550854863255284,0.139,0.034,3.29886159221998e-46,"Undifferentiated - 4","CG13743"
"Pvf3",2.58776225547987e-50,0.624592062062709,0.154,0.042,3.31181813456314e-46,"Undifferentiated - 4","Pvf3"
"wts",2.74165213582947e-50,0.425107985025483,0.151,0.04,3.50876640343456e-46,"Undifferentiated - 4","wts"
"Ace",3.14850588225007e-50,0.192164166328621,0.315,0.132,4.02945782810364e-46,"Undifferentiated - 4","Ace"
"Vap33",3.79592203868314e-50,0.144003301187441,0.609,0.294,4.85802102510668e-46,"Undifferentiated - 4","Vap33"
"Trx-2",4.49593076567158e-50,0.231127011041506,0.245,0.092,5.75389219390648e-46,"Undifferentiated - 4","Trx-2"
"CanB",5.91332524024861e-50,0.37917312038796,0.166,0.048,7.56787364247017e-46,"Undifferentiated - 4","CanB"
"nonA",1.05174805074018e-49,0.205411302029342,0.229,0.083,1.34602715533728e-45,"Undifferentiated - 4","nonA"
"RpL10",1.06160413128254e-49,0.288289727206429,0.825,0.476,1.3586409672154e-45,"Undifferentiated - 4","RpL10"
"Sf3b5",1.60730877311635e-49,0.508303034639617,0.141,0.036,2.05703376783431e-45,"Undifferentiated - 4","Sf3b5"
"kud",3.90953485015152e-49,0.312045617416581,0.185,0.06,5.00342270122391e-45,"Undifferentiated - 4","kud"
"sesB",4.54713482561835e-49,0.171732988836268,0.616,0.305,5.81942314982636e-45,"Undifferentiated - 4","sesB"
"ND-MLRQ",5.4607817687856e-49,0.167495320082641,0.334,0.143,6.98870850769181e-45,"Undifferentiated - 4","ND-MLRQ"
"RpII18",5.75922698521561e-49,0.353234229381086,0.174,0.054,7.37065869567894e-45,"Undifferentiated - 4","RpII18"
"stai",7.31541680669817e-49,0.299641796703518,0.703,0.381,9.36227042921232e-45,"Undifferentiated - 4","stai"
"Pfdn6",1.79922009386204e-48,0.402500856865326,0.147,0.039,2.30264187612464e-44,"Undifferentiated - 4","Pfdn6"
"Lk6",2.5587488465578e-47,0.116237624679326,0.495,0.237,3.27468677382468e-43,"Undifferentiated - 4","Lk6"
"CG3625",5.37787038829735e-47,0.397227972163929,0.153,0.044,6.88259852294295e-43,"Undifferentiated - 4","CG3625"
"Pfdn5",7.31758760823198e-47,0.418892729974092,0.147,0.041,9.36504862101528e-43,"Undifferentiated - 4","Pfdn5"
"Idh3a",2.38165854889161e-46,0.286007779961672,0.187,0.063,3.04804661087148e-42,"Undifferentiated - 4","Idh3a"
"ND-PDSW",6.56760478783971e-46,0.259561632562508,0.198,0.07,8.40522060747726e-42,"Undifferentiated - 4","ND-PDSW"
"ATPsyngamma",1.04759074973428e-45,0.202828623251632,0.222,0.083,1.34070664150993e-41,"Undifferentiated - 4","ATPsyngamma"
"CG42668",1.09683025153123e-45,0.400727156081037,0.142,0.039,1.40372335590966e-41,"Undifferentiated - 4","CG42668"
"puc",1.92521789053473e-45,0.277158731064995,0.191,0.066,2.46389385630634e-41,"Undifferentiated - 4","puc"
"Nrt",2.99181797483049e-45,0.127739790077561,0.478,0.232,3.82892864418807e-41,"Undifferentiated - 4","Nrt"
"lid",6.34261468885315e-45,0.182096712598762,0.188,0.065,8.11727827879426e-41,"Undifferentiated - 4","lid"
"Pgk",1.01959259803112e-44,0.167822105431408,0.24,0.094,1.30487460696023e-40,"Undifferentiated - 4","Pgk"
"HINT1",2.01321166611521e-44,0.205181575984872,0.183,0.063,2.57650829029425e-40,"Undifferentiated - 4","HINT1"
"Psi",4.29517252319308e-44,0.342736572501028,0.141,0.04,5.4969617951825e-40,"Undifferentiated - 4","Psi"
"RpL18A",4.54407050274019e-44,0.234742257002017,0.781,0.429,5.81550142940689e-40,"Undifferentiated - 4","RpL18A"
"RpS2",1.38587184343263e-43,0.157061156841774,0.736,0.388,1.77363878522508e-39,"Undifferentiated - 4","RpS2"
"RhoGAP19D",1.69188177313069e-43,0.225648307138861,0.2,0.073,2.16527029325266e-39,"Undifferentiated - 4","RhoGAP19D"
"Rpb10",2.70291892134341e-43,0.337823462998952,0.147,0.044,3.4591956355353e-39,"Undifferentiated - 4","Rpb10"
"beat-IIIc",3.97531458480214e-43,0.544591284768284,0.189,0.069,5.08760760562978e-39,"Undifferentiated - 4","beat-IIIc"
"Rip11",4.35896071942652e-43,0.333068214081269,0.146,0.044,5.57859792872206e-39,"Undifferentiated - 4","Rip11"
"Vha36-1",6.57177719702021e-43,0.248679015925115,0.172,0.058,8.41056045674646e-39,"Undifferentiated - 4","Vha36-1"
"ND-ACP",7.23270354395703e-43,0.15747962126446,0.199,0.073,9.25641399555621e-39,"Undifferentiated - 4","ND-ACP"
"Rac1",1.82625497200075e-42,0.119908883783432,0.248,0.102,2.33724111316655e-38,"Undifferentiated - 4","Rac1"
"UQCR-C2",2.16807340464271e-42,0.298298442651985,0.161,0.053,2.77470034326174e-38,"Undifferentiated - 4","UQCR-C2"
"Snap25",2.17997078636222e-42,0.159211989857583,0.239,0.096,2.78992661238637e-38,"Undifferentiated - 4","Snap25"
"Atx2",2.3042728257958e-42,0.185521838315267,0.176,0.061,2.94900836245347e-38,"Undifferentiated - 4","Atx2"
"schlank",3.12397111896548e-42,0.189667408388062,0.205,0.077,3.99805823805202e-38,"Undifferentiated - 4","schlank"
"e(r)",3.68911981272724e-42,0.317345356189339,0.15,0.047,4.72133553632832e-38,"Undifferentiated - 4","e(r)"
"5-HT1A",4.51008170413746e-42,0.336884333070361,0.162,0.053,5.77200256495512e-38,"Undifferentiated - 4","5-HT1A"
"RpL12",4.57223430660709e-42,0.163787289365995,0.713,0.37,5.85154546559575e-38,"Undifferentiated - 4","RpL12"
"Rab7",4.9301318880842e-42,0.313962621157508,0.144,0.043,6.30958279037015e-38,"Undifferentiated - 4","Rab7"
"shep",6.36141485562701e-42,-0.512862494931566,0.846,0.732,8.14133873223144e-38,"Undifferentiated - 4","shep"
"bru3",7.59507077122433e-42,0.128919202840254,0.495,0.246,9.7201715730129e-38,"Undifferentiated - 4","bru3"
"RpL3",1.22258951101905e-41,0.165435635895447,0.699,0.364,1.56467005620219e-37,"Undifferentiated - 4","RpL3"
"Socs36E",1.32570365027531e-41,0.180377545692068,0.18,0.064,1.69663553162234e-37,"Undifferentiated - 4","Socs36E"
"east",2.69971103132116e-41,0.17033158727346,0.168,0.057,3.45509017788482e-37,"Undifferentiated - 4","east"
"RpS14b",2.7990217533484e-41,0.209987285801685,0.178,0.063,3.58218803993528e-37,"Undifferentiated - 4","RpS14b"
"CG44774",1.66158599130173e-40,0.145248413007363,0.177,0.063,2.12649775166796e-36,"Undifferentiated - 4","CG44774"
"Gbs-76A",2.82141289619311e-40,0.250906773712324,0.159,0.053,3.61084422454794e-36,"Undifferentiated - 4","Gbs-76A"
"Acbp1",6.01917127583691e-40,0.23056920535063,0.155,0.052,7.70333539881608e-36,"Undifferentiated - 4","Acbp1"
"Prosbeta3",8.28812861351285e-40,0.239251299495185,0.164,0.057,1.06071469995737e-35,"Undifferentiated - 4","Prosbeta3"
"hth",1.39002729551459e-39,0.140725215419053,0.548,0.287,1.77895693279957e-35,"Undifferentiated - 4","hth"
"klg",1.76515611786952e-39,0.1958355789108,0.238,0.1,2.25904679964941e-35,"Undifferentiated - 4","klg"
"stx",2.26185723994048e-39,0.182626730069219,0.162,0.055,2.89472489567583e-35,"Undifferentiated - 4","stx"
"Tom20",2.95530572283497e-39,0.211755549305403,0.159,0.054,3.7822002640842e-35,"Undifferentiated - 4","Tom20"
"CG1677",5.66230634185686e-39,0.230702981617939,0.164,0.057,7.24661965630841e-35,"Undifferentiated - 4","CG1677"
"RFeSP",5.92921116180231e-39,0.121758663579083,0.182,0.067,7.5882044448746e-35,"Undifferentiated - 4","RFeSP"
"Pp1alpha-96A",1.13061408778281e-38,0.126359541716095,0.189,0.072,1.44695990954444e-34,"Undifferentiated - 4","Pp1alpha-96A"
"mRpL33",1.13076085777869e-38,0.153188739927321,0.168,0.06,1.44714774578517e-34,"Undifferentiated - 4","mRpL33"
"Plc21C",4.05741094649421e-38,0.102638717231312,0.209,0.084,5.19267452932329e-34,"Undifferentiated - 4","Plc21C"
"RpL24",4.78179207766289e-38,0.146121314469633,0.673,0.353,6.11973750099296e-34,"Undifferentiated - 4","RpL24"
"Stacl",6.42363884749345e-38,0.298034694152448,0.16,0.056,8.22097299702212e-34,"Undifferentiated - 4","Stacl"
"beat-Ic",7.17932543260615e-38,0.333736756093188,0.157,0.055,9.18810068864935e-34,"Undifferentiated - 4","beat-Ic"
"RpL22",1.14551774567351e-37,0.220218356297417,0.153,0.052,1.46603361091295e-33,"Undifferentiated - 4","RpL22"
"RpL13",1.98050442141948e-37,0.119779298701305,0.644,0.336,2.53464955853265e-33,"Undifferentiated - 4","RpL13"
"RpS27",1.44897322854273e-36,0.226399592214459,0.916,0.606,1.85439593788899e-32,"Undifferentiated - 4","RpS27"
"Ip259",3.62627217913091e-36,0.171737911729813,0.166,0.062,4.64090313485174e-32,"Undifferentiated - 4","Ip259"
"RpS9",9.53142159511445e-36,0.160921111001182,0.719,0.392,1.21983133574275e-31,"Undifferentiated - 4","RpS9"
"alphaTub84B",1.92558346227641e-35,-0.624227954298325,0.742,0.619,2.46436171502136e-31,"Undifferentiated - 4","alphaTub84B"
"CG46385",4.68220033108562e-35,0.100943271675242,0.177,0.069,5.99227998372337e-31,"Undifferentiated - 4","CG46385"
"RpS27A",9.14067811662698e-33,0.199312952079527,0.81,0.473,1.16982398536592e-28,"Undifferentiated - 4","RpS27A"
"RpS15",9.47691542284837e-33,0.208764172887939,0.832,0.502,1.21285563581613e-28,"Undifferentiated - 4","RpS15"
"RpL23",2.41874826514065e-32,0.189994594524081,0.822,0.487,3.09551402972701e-28,"Undifferentiated - 4","RpL23"
"RpL31",6.58084592028665e-32,0.104640444724469,0.691,0.377,8.42216660878285e-28,"Undifferentiated - 4","RpL31"
"RpL7",7.28377226807297e-32,0.117254337194028,0.687,0.376,9.32177174867979e-28,"Undifferentiated - 4","RpL7"
"RpL36",8.34577639967741e-31,0.200578425576347,0.838,0.513,1.06809246363072e-26,"Undifferentiated - 4","RpL36"
"brp",1.27545419659171e-28,-0.109749036417737,0.23,0.108,1.63232628079808e-24,"Undifferentiated - 4","brp"
"Sod1",6.32366637174091e-26,-0.153220206608645,0.215,0.103,8.09302822255402e-22,"Undifferentiated - 4","Sod1"
"Atpalpha",6.96623198452747e-26,-0.611977364689579,0.746,0.604,8.91538369379825e-22,"Undifferentiated - 4","Atpalpha"
"CG7646",1.15315612536906e-25,-0.219684352854648,0.299,0.153,1.47580920924733e-21,"Undifferentiated - 4","CG7646"
"eIF4A",4.48319605928575e-25,-0.141575332963475,0.468,0.25,5.73759431667391e-21,"Undifferentiated - 4","eIF4A"
"GluClalpha",1.27805002356456e-24,-0.122457056015614,0.252,0.128,1.63564842015793e-20,"Undifferentiated - 4","GluClalpha"
"Fer1HCH",1.77143114268096e-24,-0.105988300164505,0.226,0.113,2.26707757640309e-20,"Undifferentiated - 4","Fer1HCH"
"tutl",6.8128916616086e-24,-0.164850913508316,0.263,0.135,8.71913874852668e-20,"Undifferentiated - 4","tutl"
"Sin3A",1.31802551313209e-23,-0.146274943974461,0.226,0.113,1.68680905170645e-19,"Undifferentiated - 4","Sin3A"
