"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RpL27",4.29292836862681e-12,-1.02056599866162,0.394,0.612,5.49408972616859e-08,"atlas_1h_alh","RpL27"
"Jafrac1",6.25580501581835e-12,-1.71405206247957,0.092,0.307,8.00617925924433e-08,"atlas_1h_alh","Jafrac1"
"RpL7A",8.60378213231267e-12,-1.19525018905356,0.337,0.54,1.10111203729338e-07,"atlas_1h_alh","RpL7A"
"CG42337",9.6166137390276e-12,1.19701703734824,0.313,0.115,1.23073422632075e-07,"atlas_1h_alh","CG42337"
"flw",1.32220808971778e-11,1.12563657384081,0.438,0.217,1.69216191322081e-07,"atlas_1h_alh","flw"
"RpS8",1.83118077782408e-11,-0.945780043584732,0.418,0.62,2.34354515945925e-07,"atlas_1h_alh","RpS8"
"RpL7",1.91921543443551e-11,-1.0766886771689,0.337,0.55,2.45621191299056e-07,"atlas_1h_alh","RpL7"
"CG13920",2.13081026460424e-11,1.31645380516616,0.289,0.104,2.72701097664051e-07,"atlas_1h_alh","CG13920"
"CG13108",2.97684644002758e-11,1.15437663371735,0.112,0.009,3.8097680739473e-07,"atlas_1h_alh","CG13108"
"RpS26",3.06095836838694e-11,-0.832188501800031,0.542,0.697,3.91741451986161e-07,"atlas_1h_alh","RpS26"
"HmgZ",3.81537639671561e-11,0.988614073341184,0.622,0.452,4.88291871251664e-07,"atlas_1h_alh","HmgZ"
"unc-119",4.32039918754583e-11,0.794327804008136,0.598,0.333,5.52924688022116e-07,"atlas_1h_alh","unc-119"
"Dak1",4.81496084455036e-11,1.05641642132977,0.313,0.115,6.16218688885555e-07,"atlas_1h_alh","Dak1"
"Pits",4.90346368462503e-11,0.839273140673086,0.659,0.467,6.27545282358312e-07,"atlas_1h_alh","Pits"
"RpS21",5.3280096244838e-11,-0.745718238275471,0.647,0.774,6.81878671741437e-07,"atlas_1h_alh","RpS21"
"CG9932",5.5969796073734e-11,1.19932546608541,0.241,0.073,7.16301450151647e-07,"atlas_1h_alh","CG9932"
"CG6770",6.94470002480676e-11,0.88483786640076,0.526,0.299,8.8878270917477e-07,"atlas_1h_alh","CG6770"
"lola",6.96337021901735e-11,-1.54986794306212,0.12,0.328,8.9117212062984e-07,"atlas_1h_alh","lola"
"RpL32",7.02548636485827e-11,-0.746399118125372,0.622,0.751,8.99121744974561e-07,"atlas_1h_alh","RpL32"
"RpL19",7.42475324662435e-11,-0.93426482563492,0.426,0.623,9.50219920502984e-07,"atlas_1h_alh","RpL19"
"eEF1alpha2",1.17628075135358e-10,-1.8614969686477,0.04,0.217,1.50540410558231e-06,"atlas_1h_alh","eEF1alpha2"
"CG44774",1.60382594454088e-10,1.03343250677186,0.345,0.145,2.05257644382341e-06,"atlas_1h_alh","CG44774"
"Acbp1",2.08183576222993e-10,0.90844908425619,0.45,0.215,2.66433340850186e-06,"atlas_1h_alh","Acbp1"
"Hsc70Cb",2.38138348673364e-10,-1.28799469931923,0.221,0.433,3.04769458632172e-06,"atlas_1h_alh","Hsc70Cb"
"RhoGAP71E",2.41933112113793e-10,0.987519922665413,0.357,0.16,3.09625996883233e-06,"atlas_1h_alh","RhoGAP71E"
"RpL10Ab",2.49554105374752e-10,-0.857811039100662,0.349,0.569,3.19379344058608e-06,"atlas_1h_alh","RpL10Ab"
"kek1",2.54805193487778e-10,1.38636386924271,0.341,0.154,3.26099686625658e-06,"atlas_1h_alh","kek1"
"GstZ2",2.63093268608483e-10,-1.72868693936293,0.02,0.185,3.36706765165137e-06,"atlas_1h_alh","GstZ2"
"ND-MLRQ",2.68170558388596e-10,0.791980558896837,0.578,0.337,3.43204680625725e-06,"atlas_1h_alh","ND-MLRQ"
"Taf12",2.76876895761353e-10,1.1329165965189,0.153,0.03,3.5434705119538e-06,"atlas_1h_alh","Taf12"
"CG42750",2.85545620494556e-10,1.24809258489068,0.317,0.13,3.65441285108932e-06,"atlas_1h_alh","CG42750"
"pre-rRNA:CR45845",3.21773396788937e-10,-1.79962255699413,0.012,0.169,4.11805593210481e-06,"atlas_1h_alh","pre-rRNA:CR45845"
"RpL21",3.48441594343492e-10,-0.992555674617493,0.394,0.571,4.45935552440801e-06,"atlas_1h_alh","RpL21"
"CG3955",3.80118808450051e-10,1.15333440220939,0.157,0.032,4.86476051054375e-06,"atlas_1h_alh","CG3955"
"stg",3.99513062936457e-10,-1.92845958830612,0.016,0.175,5.11296817946078e-06,"atlas_1h_alh","stg"
"CG32683",4.37264545133419e-10,1.48408929542771,0.173,0.041,5.59611164861749e-06,"atlas_1h_alh","CG32683"
"Frq1",5.00636261901128e-10,1.03126812990844,0.639,0.452,6.40714287981064e-06,"atlas_1h_alh","Frq1"
"jeb",5.94810101583036e-10,0.556871246424732,0.88,0.695,7.61237968005969e-06,"atlas_1h_alh","jeb"
"Cbp53E",6.35269067488329e-10,0.893257750562663,0.823,0.612,8.13017352571564e-06,"atlas_1h_alh","Cbp53E"
"gro",8.09364591376082e-10,0.81816234144101,0.486,0.258,1.03582480404311e-05,"atlas_1h_alh","gro"
"Gbeta13F",8.75832584178928e-10,0.479005614628838,0.932,0.825,1.12089054123219e-05,"atlas_1h_alh","Gbeta13F"
"Pglym78",9.094085587505e-10,1.13417607894064,0.61,0.478,1.16386107348889e-05,"atlas_1h_alh","Pglym78"
"CG1695",1.13666791163502e-09,1.18549625733306,0.221,0.072,1.4547075933105e-05,"atlas_1h_alh","CG1695"
"RpL31",1.14435771090729e-09,-0.947889409048378,0.454,0.616,1.46454899841915e-05,"atlas_1h_alh","RpL31"
"mt:ND4",1.32606651956991e-09,-1.37959960327029,0.169,0.369,1.69709993174557e-05,"atlas_1h_alh","mt:ND4"
"ubl",1.40817337325786e-09,1.24571055763621,0.193,0.055,1.80218028309541e-05,"atlas_1h_alh","ubl"
"RpL28",1.87304631119433e-09,-0.728438071586298,0.518,0.663,2.39712466906651e-05,"atlas_1h_alh","RpL28"
"UQCR-6.4",2.06523677494325e-09,0.754456706779588,0.731,0.535,2.64309002457238e-05,"atlas_1h_alh","UQCR-6.4"
"RpLP0",2.82785964326917e-09,-1.04719037091011,0.277,0.48,3.61909477145588e-05,"atlas_1h_alh","RpLP0"
"CG4101",2.9058445399403e-09,1.18383245645901,0.185,0.053,3.7188998422156e-05,"atlas_1h_alh","CG4101"
"pcs",3.24051693179291e-09,0.868919662756416,0.293,0.115,4.14721356930857e-05,"atlas_1h_alh","pcs"
"Akap200",3.39691326356301e-09,-1.29003614461641,0.124,0.315,4.34736959470794e-05,"atlas_1h_alh","Akap200"
"Hsp83",3.62900057511493e-09,-1.46247715651227,0.092,0.269,4.64439493603209e-05,"atlas_1h_alh","Hsp83"
"ps",4.67199726420621e-09,0.510727023809756,0.823,0.642,5.97922209873111e-05,"atlas_1h_alh","ps"
"RpL26",4.80948556318102e-09,-0.844940246652012,0.426,0.601,6.15517962375907e-05,"atlas_1h_alh","RpL26"
"CG10543",4.88921627109143e-09,1.11435086384268,0.205,0.064,6.25721898374281e-05,"atlas_1h_alh","CG10543"
"Rsf1",5.98617160835555e-09,0.944410764253495,0.253,0.094,7.66110242437343e-05,"atlas_1h_alh","Rsf1"
"Nrt",6.03969634427934e-09,-1.557544176726,0.056,0.222,7.7296033814087e-05,"atlas_1h_alh","Nrt"
"RapGAP1",6.46365130811998e-09,1.2543110053965,0.333,0.156,8.27218094413195e-05,"atlas_1h_alh","RapGAP1"
"tsr",6.60901445058181e-09,-0.922171275304303,0.333,0.524,8.4582166938546e-05,"atlas_1h_alh","tsr"
"Hk",7.58100239693609e-09,0.938504618870876,0.398,0.211,9.70216686759881e-05,"atlas_1h_alh","Hk"
"nAChRalpha5",7.85452440254448e-09,0.934915722942236,0.406,0.215,0.000100522203303764,"atlas_1h_alh","nAChRalpha5"
"rdx",8.73752248313831e-09,-1.43573778731332,0.12,0.303,0.000111822812739204,"atlas_1h_alh","rdx"
"levy",8.83980433581057e-09,0.704686322052766,0.627,0.431,0.000113131815889704,"atlas_1h_alh","levy"
"CG3961",8.85146905070369e-09,1.01351896423595,0.277,0.111,0.000113281100910906,"atlas_1h_alh","CG3961"
"CtBP",9.16900115595715e-09,-1.19406687907739,0.177,0.375,0.00011734487679394,"atlas_1h_alh","CtBP"
"CG32982",9.25330907443247e-09,1.6705499583745,0.221,0.081,0.000118423849534587,"atlas_1h_alh","CG32982"
"Pcd",9.59669454822872e-09,0.933928170998118,0.249,0.092,0.000122818496828231,"atlas_1h_alh","Pcd"
"CG42342",9.78432262196513e-09,1.07276030754225,0.361,0.171,0.00012521976091591,"atlas_1h_alh","CG42342"
"CG45263",1.04048033590875e-08,1.01672196704175,0.337,0.162,0.000133160673389601,"atlas_1h_alh","CG45263"
"Pen",1.05104554609341e-08,-1.4379855150493,0.024,0.171,0.000134512808989035,"atlas_1h_alh","Pen"
"cathD",1.06286131343126e-08,-1.59296928063274,0.028,0.173,0.000136024990892933,"atlas_1h_alh","cathD"
"SkpA",1.13866626364132e-08,0.868836635562678,0.285,0.115,0.000145726508420816,"atlas_1h_alh","SkpA"
"Mapmodulin",1.27166279073743e-08,-1.1790767346352,0.209,0.39,0.000162747403958576,"atlas_1h_alh","Mapmodulin"
"skd",1.30925047179212e-08,0.966083391810916,0.341,0.168,0.000167557875379955,"atlas_1h_alh","skd"
"crc",1.47625284525162e-08,-1.55059360633863,0.06,0.22,0.000188930839135302,"atlas_1h_alh","crc"
"RpS20",1.4768554294046e-08,-0.696152742732519,0.546,0.691,0.000189007957855201,"atlas_1h_alh","RpS20"
"Syp",1.52819063249768e-08,-1.75218733558966,0,0.119,0.000195577837147053,"atlas_1h_alh","Syp"
"Liprin-gamma",1.55349493224229e-08,0.493027429403823,0.94,0.755,0.000198816281428369,"atlas_1h_alh","Liprin-gamma"
"BI-1",1.75347118735159e-08,0.983118294508549,0.149,0.036,0.000224409242557257,"atlas_1h_alh","BI-1"
"Eip78C",2.00409910075253e-08,1.18761755807417,0.213,0.077,0.000256484602914309,"atlas_1h_alh","Eip78C"
"Ggamma30A",2.10561948010076e-08,0.512356294680687,0.787,0.601,0.000269477181063296,"atlas_1h_alh","Ggamma30A"
"mtgo",2.1504126780799e-08,1.07188857745234,0.289,0.13,0.000275209814540665,"atlas_1h_alh","mtgo"
"brat",2.25060199064552e-08,-1.33309405503615,0.108,0.281,0.000288032042762813,"atlas_1h_alh","brat"
"Obp44a",2.64303291973044e-08,-0.692288792710801,0.51,0.665,0.000338255353067101,"atlas_1h_alh","Obp44a"
"Rack1",2.71076300033591e-08,-1.30733462314157,0.209,0.375,0.00034692344878299,"atlas_1h_alh","Rack1"
"mt:ND5",2.96788906279001e-08,-1.39890099310711,0.076,0.243,0.000379830442255866,"atlas_1h_alh","mt:ND5"
"raskol",3.45158734004366e-08,0.989489430164622,0.213,0.075,0.000441734147778788,"atlas_1h_alh","raskol"
"CG42613",3.6737897089019e-08,0.604702440919801,0.683,0.501,0.000470171606945265,"atlas_1h_alh","CG42613"
"osa",4.05522634107405e-08,-1.31732495328351,0.072,0.232,0.000518987867130657,"atlas_1h_alh","osa"
"RpS9",4.61519565517314e-08,-0.760696608780509,0.406,0.588,0.000590652739949059,"atlas_1h_alh","RpS9"
"CG16711",4.61749086195676e-08,0.730100269227195,0.462,0.267,0.000590946480513226,"atlas_1h_alh","CG16711"
"lncRNA:CR45388",5.81801674592422e-08,-1.68423721556189,0.02,0.149,0.000744589783143382,"atlas_1h_alh","lncRNA:CR45388"
"lncRNA:Hsromega",6.10467393502928e-08,-0.841874611874155,0.378,0.561,0.000781276170205047,"atlas_1h_alh","lncRNA:Hsromega"
"mamo",8.27821565547271e-08,-1.87656980051351,0,0.107,0.0010594460395874,"atlas_1h_alh","mamo"
"rdgA",8.38187194953333e-08,1.06477679521566,0.353,0.19,0.00107271197210127,"atlas_1h_alh","rdgA"
"Neb-cGP",8.71293948073657e-08,0.616851356405909,0.663,0.469,0.00111508199474467,"atlas_1h_alh","Neb-cGP"
"RpS3A",8.88506959018631e-08,-0.822825796825302,0.325,0.514,0.00113711120615204,"atlas_1h_alh","RpS3A"
"GluRIA",9.73067179679931e-08,0.99944748198423,0.418,0.247,0.00124533137655438,"atlas_1h_alh","GluRIA"
"RpL12",1.18617215068578e-07,-0.747909366484222,0.426,0.584,0.00151806311844766,"atlas_1h_alh","RpL12"
"lncRNA:CR43334",1.23941841908064e-07,1.10908074066982,0.201,0.073,0.0015862076927394,"atlas_1h_alh","lncRNA:CR43334"
