"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HDAC4",6.12895158413245e-261,1.76646851638463,0.457,0.134,7.84383223737271e-257,"atlas_1h_alh","HDAC4"
"Ptp99A",2.04047449255275e-258,1.78341343169404,0.765,0.477,2.61139925556901e-254,"atlas_1h_alh","Ptp99A"
"Dsp1",1.53021448804291e-255,1.17812167361552,0.838,0.551,1.95836850179732e-251,"atlas_1h_alh","Dsp1"
"sdt",4.01651247051833e-252,1.55737622497834,0.614,0.263,5.14033265976936e-248,"atlas_1h_alh","sdt"
"RpL15",2.16958837936063e-250,-1.9020164021655,0.219,0.627,2.77663920790574e-246,"atlas_1h_alh","RpL15"
"betaTub56D",4.52109335868912e-249,-0.907224442333614,0.79,0.945,5.78609528045034e-245,"atlas_1h_alh","betaTub56D"
"RpS27A",1.32768482694614e-246,-1.71742003401373,0.275,0.668,1.69917104152566e-242,"atlas_1h_alh","RpS27A"
"RpL37A",7.83937787041332e-241,-1.73062249758742,0.266,0.659,1.0032835798555e-236,"atlas_1h_alh","RpL37A"
"side",4.36648796151787e-238,2.08167176330298,0.387,0.106,5.58823129315057e-234,"atlas_1h_alh","side"
"CG42613",4.93183443155313e-236,1.226024065825,0.799,0.519,6.31176170550169e-232,"atlas_1h_alh","CG42613"
"Rap1",5.68062860380323e-235,1.43824536109056,0.619,0.276,7.27006848714737e-231,"atlas_1h_alh","Rap1"
"eEF1alpha1",9.57659588322166e-235,-1.69137986991493,0.261,0.653,1.22561274113471e-230,"atlas_1h_alh","eEF1alpha1"
"Syx1A",8.46195213783244e-231,1.12688440036914,0.835,0.588,1.0829606345998e-226,"atlas_1h_alh","Syx1A"
"CG13364",1.124964608315e-230,1.50117661120871,0.57,0.237,1.43972970572154e-226,"atlas_1h_alh","CG13364"
"luna",1.3211830457698e-228,1.54691739604003,0.717,0.429,1.6908500619762e-224,"atlas_1h_alh","luna"
"RpS29",1.34931080984343e-228,-1.38508788077108,0.415,0.748,1.72684797443763e-224,"atlas_1h_alh","RpS29"
"mt:ATPase6",1.08264551202598e-227,-1.53264788147219,0.357,0.716,1.38556972629084e-223,"atlas_1h_alh","mt:ATPase6"
"nrm",7.2805036878561e-227,1.96804234249112,0.315,0.068,9.31758861971823e-223,"atlas_1h_alh","nrm"
"kek1",1.79397747882635e-225,1.90402766313998,0.485,0.179,2.29593237740196e-221,"atlas_1h_alh","kek1"
"sta",5.11445606349318e-222,-1.78347700102053,0.198,0.597,6.54548087005858e-218,"atlas_1h_alh","sta"
"mt:CoI",1.7616020164313e-221,-1.07953457868501,0.631,0.87,2.25449826062878e-217,"atlas_1h_alh","mt:CoI"
"Alk",6.6027597629111e-216,0.892424913173807,0.932,0.772,8.45021194457363e-212,"atlas_1h_alh","Alk"
"RpS8",4.13182313611597e-215,-1.76380720455014,0.208,0.595,5.28790724960122e-211,"atlas_1h_alh","RpS8"
"RpS2",7.36451254149711e-214,-1.84148086890218,0.166,0.559,9.425103150608e-210,"atlas_1h_alh","RpS2"
"ox",1.30840210515149e-210,1.17561646221007,0.814,0.576,1.67449301417288e-206,"atlas_1h_alh","ox"
"CG41128",7.51023983921956e-210,1.44970478185442,0.543,0.225,9.6116049462332e-206,"atlas_1h_alh","CG41128"
"crol",1.72611710858727e-206,1.55008208185002,0.485,0.181,2.20908467556999e-202,"atlas_1h_alh","crol"
"dpr1",3.37114460930631e-206,1.88135201028872,0.443,0.156,4.31439087099022e-202,"atlas_1h_alh","dpr1"
"RpLP2",1.52610073760658e-205,-1.3335717074332,0.394,0.725,1.9531037239889e-201,"atlas_1h_alh","RpLP2"
"RpS7",8.20443584261221e-204,-1.61057820389599,0.264,0.624,1.05000369913751e-199,"atlas_1h_alh","RpS7"
"RpL7A",2.18740245579527e-201,-1.86582479384986,0.159,0.538,2.79943766292679e-197,"atlas_1h_alh","RpL7A"
"RpL3",4.70153197709141e-201,-1.89501192461867,0.161,0.535,6.01702062428159e-197,"atlas_1h_alh","RpL3"
"RpS15",7.19426368732331e-200,-1.36081634114416,0.368,0.698,9.20721866703637e-196,"atlas_1h_alh","RpS15"
"RpL7",2.46696683632846e-199,-1.94904869080397,0.139,0.516,3.15722415713316e-195,"atlas_1h_alh","RpL7"
"Ten-a",1.34683166202442e-198,1.29254062007698,0.785,0.557,1.72367516105885e-194,"atlas_1h_alh","Ten-a"
"flw",2.69427720671446e-198,1.60516457902552,0.457,0.167,3.44813596915317e-194,"atlas_1h_alh","flw"
"Hsp23",1.45545868932493e-197,-2.92672551084911,0.021,0.372,1.86269603059805e-193,"atlas_1h_alh","Hsp23"
"RpL26",4.9864221728496e-197,-1.59588414805837,0.245,0.61,6.38162309681292e-193,"atlas_1h_alh","RpL26"
"RpS26",2.16291170168113e-196,-1.40249247364823,0.33,0.675,2.76809439581151e-192,"atlas_1h_alh","RpS26"
"RpS14a",2.89224330610513e-196,-1.76503145529547,0.187,0.558,3.70149298315334e-192,"atlas_1h_alh","RpS14a"
"para",5.78189846151709e-196,0.980064331326919,0.849,0.614,7.39967365104957e-192,"atlas_1h_alh","para"
"RpL19",1.40943593241876e-195,-1.60329457226162,0.251,0.609,1.80379610630953e-191,"atlas_1h_alh","RpL19"
"mRpS14",2.02393498087966e-194,1.63463958678415,0.272,0.057,2.59023198852979e-190,"atlas_1h_alh","mRpS14"
"Rdl",6.51024389488903e-192,0.879646675926935,0.889,0.705,8.33181013667898e-188,"atlas_1h_alh","Rdl"
"Df31",8.07536646015692e-191,-1.7504113201939,0.185,0.551,1.03348539957088e-186,"atlas_1h_alh","Df31"
"RpL18",2.90180883309431e-190,-1.79290268788626,0.163,0.531,3.7137349445941e-186,"atlas_1h_alh","RpL18"
"levy",1.1969492763377e-189,1.19545099503423,0.68,0.38,1.53185568385699e-185,"atlas_1h_alh","levy"
"fs(1)h",1.35567814276488e-188,1.24780527335404,0.633,0.322,1.7349968871105e-184,"atlas_1h_alh","fs(1)h"
"RpS9",3.43207563568904e-188,-1.67358490826816,0.2,0.561,4.39237039855484e-184,"atlas_1h_alh","RpS9"
"RpL18A",8.06338852169833e-185,-1.47565147349963,0.283,0.625,1.03195246300695e-180,"atlas_1h_alh","RpL18A"
"RpL40",6.68742821404106e-183,-1.30605489409801,0.374,0.69,8.55857062832975e-179,"atlas_1h_alh","RpL40"
"RpS18",3.0585472212153e-182,-1.72455189498834,0.191,0.542,3.91432873371134e-178,"atlas_1h_alh","RpS18"
"ATPsynC",7.86649785967538e-182,-1.42425966659512,0.305,0.638,1.00675439608126e-177,"atlas_1h_alh","ATPsynC"
"Nlg2",7.13472460610654e-181,1.49467727868842,0.451,0.172,9.13102055089515e-177,"atlas_1h_alh","Nlg2"
"RpL12",2.05343974724593e-180,-1.65884811739591,0.198,0.555,2.62799218852534e-176,"atlas_1h_alh","RpL12"
"RpS12",1.18691910674951e-175,-1.41710905898261,0.31,0.632,1.51901907281803e-171,"atlas_1h_alh","RpS12"
"RNASEK",3.33931901426821e-175,1.23805067641982,0.608,0.311,4.27366047446045e-171,"atlas_1h_alh","RNASEK"
"RpL21",2.52086148773658e-173,-1.617511730906,0.2,0.549,3.22619853200527e-169,"atlas_1h_alh","RpL21"
"lncRNA:CR40469",4.07295821799508e-173,-1.65685910408565,0.201,0.548,5.21257192739011e-169,"atlas_1h_alh","lncRNA:CR40469"
"ND-MWFE",1.47660082847068e-172,1.23137866310353,0.614,0.323,1.88975374027677e-168,"atlas_1h_alh","ND-MWFE"
"dpr13",3.55873515897527e-172,1.73236332102471,0.535,0.26,4.55446925645655e-168,"atlas_1h_alh","dpr13"
"Liprin-gamma",1.34722656170468e-171,0.750615093664925,0.934,0.8,1.72418055366965e-167,"atlas_1h_alh","Liprin-gamma"
"RpS11",1.36302927507877e-171,-1.3639893273771,0.31,0.641,1.7444048662458e-167,"atlas_1h_alh","RpS11"
"His4r",1.54556489239503e-171,0.936577378539155,0.819,0.579,1.97801394928716e-167,"atlas_1h_alh","His4r"
"Pits",7.68598319065945e-171,1.08392081212718,0.73,0.464,9.83652128740596e-167,"atlas_1h_alh","Pits"
"RpLP0",5.93125077118568e-170,-1.87527619006935,0.127,0.467,7.59081473696343e-166,"atlas_1h_alh","RpLP0"
"CG32683",7.81985696999396e-169,1.6907690223385,0.2,0.034,1.00078529501983e-164,"atlas_1h_alh","CG32683"
"RpL28",2.05083324419045e-167,-1.3791116753514,0.31,0.63,2.62465638591493e-163,"atlas_1h_alh","RpL28"
"RpS23",5.48897874907062e-167,-1.59417090388161,0.193,0.535,7.02479500306058e-163,"atlas_1h_alh","RpS23"
"RpS5a",3.80515016367169e-165,-1.6717282388801,0.177,0.512,4.86983117946703e-161,"atlas_1h_alh","RpS5a"
"ND-AGGG",7.00801474502286e-165,1.47589709433017,0.361,0.118,8.96885727068025e-161,"atlas_1h_alh","ND-AGGG"
"RpL13A",1.22856724180197e-163,-1.46050044964662,0.247,0.575,1.57232035605817e-159,"atlas_1h_alh","RpL13A"
"UQCR-Q",1.42873550842825e-162,1.06547977902429,0.716,0.453,1.82849570368647e-158,"atlas_1h_alh","UQCR-Q"
"pcs",6.08473981247386e-161,1.44225017730037,0.358,0.118,7.78725001200404e-157,"atlas_1h_alh","pcs"
"Pitslre",2.52139396492422e-160,1.50234094511706,0.317,0.094,3.22687999631002e-156,"atlas_1h_alh","Pitslre"
"RpL10Ab",1.67464134109647e-158,-1.67750658199115,0.174,0.5,2.14320598833526e-154,"atlas_1h_alh","RpL10Ab"
"Jafrac1",9.42342902191135e-157,-2.28091926568295,0.044,0.353,1.20601044622421e-152,"atlas_1h_alh","Jafrac1"
"Bsg",6.13622953160188e-156,1.04152642826775,0.709,0.445,7.85314655454409e-152,"atlas_1h_alh","Bsg"
"UQCR-6.4",2.6966499181038e-155,0.92367379180213,0.793,0.573,3.45117256518924e-151,"atlas_1h_alh","UQCR-6.4"
"sesB",3.11057433684779e-155,-1.43971795771057,0.264,0.577,3.9809130362978e-151,"atlas_1h_alh","sesB"
"ND-MLRQ",3.71679429581347e-154,1.14976994095304,0.588,0.313,4.75675333978208e-150,"atlas_1h_alh","ND-MLRQ"
"CG44774",3.87498620751317e-154,1.41850227794225,0.336,0.107,4.95920734837535e-150,"atlas_1h_alh","CG44774"
"RpL14",2.23703906260402e-153,-1.36657310162562,0.287,0.6,2.86296259232062e-149,"atlas_1h_alh","RpL14"
"RpL27",2.34314283254345e-151,-1.41895559110093,0.25,0.57,2.99875419708911e-147,"atlas_1h_alh","RpL27"
"gro",3.08242416533493e-151,1.17936516894334,0.533,0.258,3.94488644679564e-147,"atlas_1h_alh","gro"
"RpS3A",2.09479274680348e-150,-1.70161272868821,0.137,0.458,2.6809157573591e-146,"atlas_1h_alh","RpS3A"
"Frq1",2.55231790488398e-149,1.31252214339192,0.607,0.34,3.26645645467051e-145,"atlas_1h_alh","Frq1"
"CG10543",5.1054074241819e-148,1.52563098003952,0.235,0.055,6.533900421468e-144,"atlas_1h_alh","CG10543"
"tsr",1.31652718621839e-146,-1.56416884605641,0.187,0.5,1.6848914929223e-142,"atlas_1h_alh","tsr"
"RpS17",7.92958561586845e-146,-1.33670247435929,0.296,0.592,1.01482836711884e-141,"atlas_1h_alh","RpS17"
"nrv3",4.98962972525616e-145,-0.737583836138308,0.81,0.916,6.38572812238284e-141,"atlas_1h_alh","nrv3"
"CG34200",1.47887415926937e-144,1.28789025789832,0.451,0.197,1.89266314903295e-140,"atlas_1h_alh","CG34200"
"unc-119",2.25201420229969e-144,1.00116113280422,0.653,0.384,2.88212777610315e-140,"atlas_1h_alh","unc-119"
"RpL17",1.48602132340286e-143,-1.43821914394836,0.229,0.537,1.90181008969098e-139,"atlas_1h_alh","RpL17"
"ATPsynG",4.63200288208852e-143,1.05337882420804,0.639,0.382,5.92803728849689e-139,"atlas_1h_alh","ATPsynG"
"lncRNA:CR43334",8.00517971434582e-143,1.56507092916821,0.257,0.068,1.02450289984198e-138,"atlas_1h_alh","lncRNA:CR43334"
"RpL36",4.35007964049551e-142,-1.04375106606833,0.488,0.725,5.56723192390616e-138,"atlas_1h_alh","RpL36"
"RpL27A",1.93726863890447e-141,-1.2921166101895,0.303,0.596,2.47931640406995e-137,"atlas_1h_alh","RpL27A"
"RpL24",1.88592526190694e-137,-1.37931219937483,0.228,0.533,2.4136071501885e-133,"atlas_1h_alh","RpL24"
"Hsp26",1.13114689105273e-136,-1.761118519987,0.201,0.496,1.44764179116928e-132,"atlas_1h_alh","Hsp26"
"CG42337",2.30516546030228e-136,1.41947638980456,0.305,0.098,2.95015075609486e-132,"atlas_1h_alh","CG42337"
"Obp44a",4.9436733856497e-136,-1.09572392203536,0.413,0.685,6.32691319895448e-132,"atlas_1h_alh","Obp44a"
"RpL13",2.83172363417673e-135,-1.55283135743529,0.168,0.471,3.62403990701937e-131,"atlas_1h_alh","RpL13"
"SK",6.68898807510745e-134,1.10041367758174,0.641,0.393,8.56056693852252e-130,"atlas_1h_alh","SK"
"Neb-cGP",1.88055517709152e-133,0.972022748850187,0.703,0.475,2.40673451564173e-129,"atlas_1h_alh","Neb-cGP"
"RpL23",1.9046535912312e-132,-1.05014382321599,0.438,0.693,2.43757566605768e-128,"atlas_1h_alh","RpL23"
"CG4101",1.73605578361547e-131,1.38378355031162,0.214,0.051,2.22180419187108e-127,"atlas_1h_alh","CG4101"
"RpS25",5.10533129855146e-131,-0.825645311641451,0.644,0.811,6.53380299588615e-127,"atlas_1h_alh","RpS25"
"RpL6",1.50488556714243e-130,-1.43911008441839,0.177,0.478,1.92595254882889e-126,"atlas_1h_alh","RpL6"
"porin",5.50613505285992e-130,-1.57261822288468,0.155,0.447,7.04675164065012e-126,"atlas_1h_alh","porin"
"Hs3st-A",2.10516117624326e-129,1.30298324757965,0.386,0.157,2.69418527335613e-125,"atlas_1h_alh","Hs3st-A"
"RpL5",9.70904173520379e-129,-1.48823400108342,0.175,0.469,1.24256316127138e-124,"atlas_1h_alh","RpL5"
"CG43222",1.84639354202486e-128,1.14989726574547,0.512,0.264,2.36301445508341e-124,"atlas_1h_alh","CG43222"
"lncRNA:noe",4.73771891401046e-128,-2.25100133850928,0.051,0.323,6.06333266615059e-124,"atlas_1h_alh","lncRNA:noe"
"RpS13",1.50226152864558e-127,-1.01902433896528,0.444,0.692,1.92259430436061e-123,"atlas_1h_alh","RpS13"
"RpS20",1.01079291838363e-126,-1.15504580638277,0.332,0.61,1.29361277694737e-122,"atlas_1h_alh","RpS20"
"RpS10b",2.69494041803597e-126,-1.59334149422896,0.133,0.422,3.44898474700244e-122,"atlas_1h_alh","RpS10b"
"RpL36A",3.18982810670044e-126,-1.0991219090077,0.36,0.634,4.08234201095523e-122,"atlas_1h_alh","RpL36A"
"CG9705",4.10875407845208e-125,-1.8709620423285,0.076,0.348,5.25838346960297e-121,"atlas_1h_alh","CG9705"
"mtgo",4.227534677566e-124,1.32319237001057,0.352,0.137,5.41039888034897e-120,"atlas_1h_alh","mtgo"
"Ald1",3.42218613707748e-123,-0.872367592100624,0.553,0.764,4.37971381823175e-119,"atlas_1h_alh","Ald1"
"hdc",3.80290796040785e-123,-1.44761501363364,0.086,0.367,4.86696160772996e-119,"atlas_1h_alh","hdc"
"CG3961",3.14775962145139e-122,1.38151586026775,0.309,0.109,4.02850276353349e-118,"atlas_1h_alh","CG3961"
"Cyp1",7.54856303054023e-122,-1.38146576822745,0.212,0.498,9.66065096648538e-118,"atlas_1h_alh","Cyp1"
"Pkc53E",1.62074147020632e-121,1.27879976437458,0.668,0.444,2.07422493357005e-117,"atlas_1h_alh","Pkc53E"
"RpL34b",8.80986801120874e-121,-1.57879463202731,0.129,0.409,1.12748690807449e-116,"atlas_1h_alh","RpL34b"
"RpL23A",6.25740082439193e-120,-1.5739473033488,0.132,0.412,8.00822157505679e-116,"atlas_1h_alh","RpL23A"
"RpL11",8.91468455191929e-120,-1.36085502476127,0.208,0.493,1.14090132895463e-115,"atlas_1h_alh","RpL11"
"CG1695",1.20112045086651e-119,1.41297763854122,0.242,0.071,1.53719395301895e-115,"atlas_1h_alh","CG1695"
"Rack1",1.60942170951362e-119,-1.76558226020705,0.091,0.361,2.05973790383553e-115,"atlas_1h_alh","Rack1"
"CG6770",2.51289433493216e-119,1.1065267946162,0.548,0.308,3.21600216984618e-115,"atlas_1h_alh","CG6770"
"RpL31",9.51511251445084e-119,-1.21839258073216,0.297,0.567,1.21774409959942e-114,"atlas_1h_alh","RpL31"
"pum",4.46445119609889e-118,1.0541187935658,0.624,0.39,5.71360464076736e-114,"atlas_1h_alh","pum"
"RpS6",5.65417137716904e-118,-1.6898767440487,0.094,0.364,7.23620852850094e-114,"atlas_1h_alh","RpS6"
"RpL30",1.0704583558246e-117,-1.31510151579239,0.237,0.514,1.36997260378433e-113,"atlas_1h_alh","RpL30"
"Bacc",2.1204192825233e-117,0.912414539751239,0.707,0.499,2.71371259777332e-113,"atlas_1h_alh","Bacc"
"RpS3",9.08172804359746e-117,-1.50075502475112,0.148,0.423,1.1622795550196e-112,"atlas_1h_alh","RpS3"
"ATPsynE",1.38562833952085e-116,1.07827563897972,0.492,0.253,1.77332714891878e-112,"atlas_1h_alh","ATPsynE"
"CG16711",7.38479734427453e-116,1.06596795861369,0.509,0.271,9.45106364120255e-112,"atlas_1h_alh","CG16711"
"CG13954",9.7542155900927e-116,1.00641962293414,0.675,0.454,1.24834451122006e-111,"atlas_1h_alh","CG13954"
"Cbp53E",4.88396165973659e-115,1.28268041331078,0.831,0.677,6.25049413213089e-111,"atlas_1h_alh","Cbp53E"
"Eip78C",8.17175571433886e-115,1.39309942355364,0.249,0.078,1.04582129632109e-110,"atlas_1h_alh","Eip78C"
"Hrb87F",1.07654611854139e-112,-1.89535061205468,0.05,0.297,1.37776372250927e-108,"atlas_1h_alh","Hrb87F"
"Oda",1.59732420894384e-112,1.01658970528474,0.549,0.31,2.04425552260633e-108,"atlas_1h_alh","Oda"
"RpS19a",3.26759738184591e-112,-1.47038147698457,0.154,0.424,4.1818711292864e-108,"atlas_1h_alh","RpS19a"
"RpL32",1.32652279322366e-111,-0.919302762128483,0.486,0.701,1.69768387076764e-107,"atlas_1h_alh","RpL32"
"Acbp1",2.53692202305892e-110,1.20866642862684,0.362,0.153,3.24675280511081e-106,"atlas_1h_alh","Acbp1"
"skd",6.72237145317631e-106,1.23465208411732,0.336,0.139,8.60329098577504e-102,"atlas_1h_alh","skd"
"CG1677",4.24542029210592e-104,1.21569971014707,0.283,0.103,5.43328888983715e-100,"atlas_1h_alh","CG1677"
"stg",2.02418479511302e-103,-2.22489968433615,0.012,0.224,2.59055170078564e-99,"atlas_1h_alh","stg"
"CG2269",4.24858123731848e-101,-1.54368440418454,0.136,0.388,5.43733426752019e-97,"atlas_1h_alh","CG2269"
"Tom7",2.30496912242432e-100,0.774911256814067,0.717,0.517,2.94989948287864e-96,"atlas_1h_alh","Tom7"
"RpS24",2.33239582929044e-100,-1.23802444884979,0.22,0.476,2.9850001823259e-96,"atlas_1h_alh","RpS24"
"RpL35A",9.12661757347601e-100,-1.39025085285253,0.158,0.409,1.16802451705346e-95,"atlas_1h_alh","RpL35A"
"Vha14-1",4.56193831751877e-99,1.13876600263428,0.366,0.167,5.83836865876052e-95,"atlas_1h_alh","Vha14-1"
"CG42450",4.43919367849505e-98,1.13726516643053,0.388,0.185,5.68128006973796e-94,"atlas_1h_alh","CG42450"
"fne",1.2007012432303e-97,0.588012393878145,0.905,0.794,1.53665745108614e-93,"atlas_1h_alh","fne"
"Hsp83",2.80461970086972e-96,-1.88184464777954,0.033,0.245,3.58935229317307e-92,"atlas_1h_alh","Hsp83"
"CG5758",1.00532648807277e-95,-1.75685294627346,0.075,0.302,1.28661683943553e-91,"atlas_1h_alh","CG5758"
"RpS16",4.25804107063428e-95,-1.13111522735499,0.256,0.506,5.44944096219775e-91,"atlas_1h_alh","RpS16"
"Fkbp12",1.81749524719232e-94,-1.07827787176347,0.293,0.536,2.32603041735673e-90,"atlas_1h_alh","Fkbp12"
"Act5C",3.23055619057644e-94,-1.08015880403399,0.292,0.54,4.13446581269972e-90,"atlas_1h_alh","Act5C"
"kirre",4.16806771655273e-94,1.27607542623176,0.21,0.065,5.33429306364419e-90,"atlas_1h_alh","kirre"
"Dscam2",6.02332018855221e-92,1.1476598821875,0.502,0.292,7.70864517730912e-88,"atlas_1h_alh","Dscam2"
"ubl",2.01204942967013e-91,1.15395849108088,0.183,0.051,2.57502086009183e-87,"atlas_1h_alh","ubl"
"lncRNA:Hsromega",2.32123789810973e-91,-1.12547271722085,0.304,0.536,2.97072026200084e-87,"atlas_1h_alh","lncRNA:Hsromega"
"Nlg3",5.77656274125118e-90,1.23892986641568,0.288,0.117,7.39284499625326e-86,"atlas_1h_alh","Nlg3"
"dysc",6.8474004652213e-90,0.775829725006866,0.671,0.474,8.76330311539021e-86,"atlas_1h_alh","dysc"
"RpL4",8.92339025839509e-90,-1.45482115302272,0.092,0.32,1.1420154852694e-85,"atlas_1h_alh","RpL4"
"mRpL34",2.48499043398384e-88,1.11147639949042,0.303,0.127,3.18029075741252e-84,"atlas_1h_alh","mRpL34"
"CG12605",5.65108263709836e-88,0.969738141651381,0.478,0.27,7.23225555895849e-84,"atlas_1h_alh","CG12605"
"nkd",1.56717307108328e-87,1.15544254746531,0.429,0.234,2.00566809637238e-83,"atlas_1h_alh","nkd"
"CG32982",3.36606733350226e-87,1.61759163198261,0.294,0.127,4.3078929734162e-83,"atlas_1h_alh","CG32982"
"smt3",8.9368955510333e-86,-0.663162743900831,0.661,0.799,1.14374389262124e-81,"atlas_1h_alh","smt3"
"His3.3B",4.60095854658339e-85,-0.676603462920464,0.625,0.777,5.88830674791742e-81,"atlas_1h_alh","His3.3B"
"CG34117",6.01516149884649e-85,1.16288262812688,0.15,0.037,7.69820368622374e-81,"atlas_1h_alh","CG34117"
"RpS27",1.34029851534228e-84,-0.705705052555708,0.599,0.758,1.71531403993505e-80,"atlas_1h_alh","RpS27"
"nSyb",1.94378210989876e-84,-0.799354630888508,0.495,0.686,2.48765234424843e-80,"atlas_1h_alh","nSyb"
"CG44242",4.15269223112363e-83,1.00041968980143,0.338,0.156,5.31461551739202e-79,"atlas_1h_alh","CG44242"
"VhaM9.7-a",1.4507396781053e-82,1.06609112921578,0.294,0.125,1.85665664003916e-78,"atlas_1h_alh","VhaM9.7-a"
"RpL9",1.61277574772673e-82,-1.24247033487212,0.152,0.379,2.06403040194067e-78,"atlas_1h_alh","RpL9"
"AstC-R2",2.58209278241709e-82,1.47968698384608,0.304,0.136,3.30456234293739e-78,"atlas_1h_alh","AstC-R2"
"cindr",8.6631629649673e-81,1.03105778519946,0.383,0.196,1.10871159625652e-76,"atlas_1h_alh","cindr"
"RpS15Aa",1.46748118068378e-80,-1.24765316350423,0.152,0.375,1.8780824150391e-76,"atlas_1h_alh","RpS15Aa"
"CG7945",1.64277435068614e-80,1.09793274089146,0.22,0.078,2.10242261400812e-76,"atlas_1h_alh","CG7945"
"Sf3b5",5.04543711497592e-80,1.09987860668797,0.229,0.084,6.45715041974618e-76,"atlas_1h_alh","Sf3b5"
"CG8671",1.18248470876554e-79,1.07515947434199,0.278,0.117,1.51334393027814e-75,"atlas_1h_alh","CG8671"
"Con",2.12141087616875e-79,1.32654472126414,0.445,0.265,2.71498163932077e-75,"atlas_1h_alh","Con"
"eEF1beta",4.62207834863469e-79,-1.64056025097212,0.046,0.235,5.91533587058268e-75,"atlas_1h_alh","eEF1beta"
"Pen",1.55044748424347e-77,-1.73024688368266,0.026,0.203,1.98426269033479e-73,"atlas_1h_alh","Pen"
"jdp",3.51969197332154e-76,-1.45650189524171,0.129,0.336,4.5045017874569e-72,"atlas_1h_alh","jdp"
