"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CG11000",6.6648740920315e-123,1.6846125913069,0.773,0.414,8.52970586298192e-119,"atlas_1h_alh","CG11000"
"Syx1A",3.42314657651095e-120,0.887282750785224,0.972,0.865,4.38094298861871e-116,"atlas_1h_alh","Syx1A"
"Frq1",1.0640182441022e-119,1.05574592526407,0.973,0.841,1.36173054880199e-115,"atlas_1h_alh","Frq1"
"COX8",2.35019346871125e-119,1.07038203951511,0.96,0.759,3.00777760125666e-115,"atlas_1h_alh","COX8"
"msi",2.54175833793084e-118,1.46279638834612,0.866,0.598,3.25294232088389e-114,"atlas_1h_alh","msi"
"Msp300",1.00773692237495e-117,-1.62866094198528,0.566,0.862,1.28970171325546e-113,"atlas_1h_alh","Msp300"
"mt:lrRNA",4.35345676441133e-117,-1.55149269246609,0.697,0.922,5.57155396709361e-113,"atlas_1h_alh","mt:lrRNA"
"CG6329",1.10476027925759e-116,-1.5141406054906,0.581,0.863,1.41387220539386e-112,"atlas_1h_alh","CG6329"
"fabp",2.66446156218158e-110,-1.99954622124368,0.204,0.644,3.40997790727999e-106,"atlas_1h_alh","fabp"
"CG14312",7.47387785640591e-110,1.81940972018137,0.546,0.181,9.56506888062828e-106,"atlas_1h_alh","CG14312"
"lncRNA:noe",1.39663640501315e-109,-2.99341166341811,0.051,0.495,1.78741527113583e-105,"atlas_1h_alh","lncRNA:noe"
"UQCR-11",1.67594788131429e-107,1.07826481416458,0.923,0.657,2.14487809850603e-103,"atlas_1h_alh","UQCR-11"
"RapGAP1",5.75642545795251e-105,1.43743777760589,0.833,0.512,7.36707330108763e-101,"atlas_1h_alh","RapGAP1"
"mt:Cyt-b",3.20433806656127e-101,-1.20255265609265,0.684,0.878,4.10091185758512e-97,"atlas_1h_alh","mt:Cyt-b"
"nSyb",3.09636521396241e-97,-1.27553339213413,0.601,0.842,3.96272820082909e-93,"atlas_1h_alh","nSyb"
"pcs",4.99244172876678e-97,1.58929322039561,0.665,0.316,6.38932692447573e-93,"atlas_1h_alh","pcs"
"Uch",1.78306306741673e-94,-2.06757943184766,0.098,0.505,2.28196411367993e-90,"atlas_1h_alh","Uch"
"Dhit",3.51124126195478e-94,1.21131609621507,0.827,0.562,4.49368656704973e-90,"atlas_1h_alh","Dhit"
"Eip75B",5.42398987422671e-93,1.48594416621291,0.662,0.315,6.94162224103534e-89,"atlas_1h_alh","Eip75B"
"CG42613",1.4924351375676e-92,1.210394620106,0.86,0.598,1.91001848905902e-88,"atlas_1h_alh","CG42613"
"Act5C",3.02942473917495e-91,-1.3733165266983,0.415,0.754,3.8770577811961e-87,"atlas_1h_alh","Act5C"
"ox",5.83951687396688e-91,0.912393390543353,0.963,0.847,7.47341369530282e-87,"atlas_1h_alh","ox"
"cdc14",6.29163419977918e-91,1.5574182297475,0.563,0.219,8.05203344887739e-87,"atlas_1h_alh","cdc14"
"dysc",6.36425984800056e-90,0.97428979585152,0.908,0.718,8.14497975347111e-86,"atlas_1h_alh","dysc"
"Ank2",1.96037945026792e-86,-0.962400843366627,0.815,0.93,2.50889362045289e-82,"atlas_1h_alh","Ank2"
"dlg1",6.26732150416244e-85,1.2963034182971,0.755,0.472,8.02091806102709e-81,"atlas_1h_alh","dlg1"
"dpr1",4.10113525294359e-84,1.43034915835899,0.712,0.395,5.24863289671721e-80,"atlas_1h_alh","dpr1"
"crol",5.28358615799864e-84,1.53310295355761,0.485,0.161,6.76193356500665e-80,"atlas_1h_alh","crol"
"COX5A",3.40250129087234e-82,0.912715239643881,0.889,0.718,4.35452115205842e-78,"atlas_1h_alh","COX5A"
"fs(1)h",1.08161849788903e-81,1.31764118622873,0.69,0.386,1.38425535359838e-77,"atlas_1h_alh","fs(1)h"
"levy",2.36613608517581e-80,0.825855912650623,0.936,0.778,3.028180961808e-76,"atlas_1h_alh","levy"
"dpr13",2.87197406846926e-80,1.66960577870058,0.697,0.42,3.67555241282696e-76,"atlas_1h_alh","dpr13"
"CG17124",2.89810365923757e-80,1.19997790361695,0.788,0.497,3.70899306309224e-76,"atlas_1h_alh","CG17124"
"sdt",3.57186099693075e-80,1.31549788222001,0.693,0.39,4.57126770387197e-76,"atlas_1h_alh","sdt"
"kek1",6.25275110119163e-78,1.83692766292993,0.408,0.12,8.00227085930504e-74,"atlas_1h_alh","kek1"
"CG13364",1.77244519489456e-77,1.31561853147008,0.691,0.406,2.26837536042605e-73,"atlas_1h_alh","CG13364"
"UQCR-Q",6.426560710729e-77,0.762875483298201,0.948,0.822,8.22471239759098e-73,"atlas_1h_alh","UQCR-Q"
"lbm",2.02153672747588e-75,1.68127092790561,0.355,0.087,2.58716270382364e-71,"atlas_1h_alh","lbm"
"CG17816",1.05881474367052e-74,-1.41462503553285,0.294,0.649,1.35507110894953e-70,"atlas_1h_alh","CG17816"
"lncRNA:CR43334",7.27746240295349e-74,1.64870741887839,0.295,0.055,9.31369638329988e-70,"atlas_1h_alh","lncRNA:CR43334"
"side",4.11959317532386e-73,1.70055830486099,0.467,0.176,5.27225534577947e-69,"atlas_1h_alh","side"
"Toll-6",4.40248237150249e-73,0.994772993897336,0.919,0.7,5.63429693904889e-69,"atlas_1h_alh","Toll-6"
"Ptp99A",1.35321595813475e-72,1.38248531508051,0.761,0.51,1.73184578322085e-68,"atlas_1h_alh","Ptp99A"
"CG30172",2.01077023397045e-72,0.86409965640852,0.867,0.633,2.57338374543539e-68,"atlas_1h_alh","CG30172"
"Rdh",2.19525088265738e-72,1.55023074682623,0.479,0.181,2.80948207962491e-68,"atlas_1h_alh","Rdh"
"CG2269",5.58882398642922e-72,-1.76483015074904,0.198,0.55,7.15257693783212e-68,"atlas_1h_alh","CG2269"
"CG9705",7.68292967209432e-69,-1.61119930294156,0.128,0.477,9.83261339434631e-65,"atlas_1h_alh","CG9705"
"nkd",1.44377376742895e-67,1.69439905313994,0.457,0.176,1.84774166755557e-63,"atlas_1h_alh","nkd"
"VGlut",9.08886585098835e-67,-1.71298240185695,0.231,0.564,1.16319305160949e-62,"atlas_1h_alh","VGlut"
"ATPsynG",2.5632705214959e-66,0.818920032676681,0.895,0.726,3.28047361341045e-62,"atlas_1h_alh","ATPsynG"
"ATPsynE",1.86723993693433e-64,0.873771294156678,0.835,0.645,2.38969367128856e-60,"atlas_1h_alh","ATPsynE"
"RNASEK",2.91261889337293e-63,0.818597156513448,0.866,0.667,3.72756965973867e-59,"atlas_1h_alh","RNASEK"
"IA-2",4.20329923863846e-63,-1.21252443928048,0.479,0.762,5.3793823656095e-59,"atlas_1h_alh","IA-2"
"CG43737",1.55341849554443e-62,1.06724864075049,0.788,0.576,1.98806499059777e-58,"atlas_1h_alh","CG43737"
"Nlg3",3.79185005690372e-62,1.44855557739104,0.461,0.188,4.85280970282538e-58,"atlas_1h_alh","Nlg3"
"CG1648",4.43198219518928e-62,-1.47174481447886,0.198,0.523,5.67205081340324e-58,"atlas_1h_alh","CG1648"
"HDAC4",1.90987594411057e-61,1.40078401787038,0.505,0.232,2.44425923327271e-57,"atlas_1h_alh","HDAC4"
"GstD1",6.01111197703607e-61,-1.47341052886989,0.188,0.518,7.69302110821077e-57,"atlas_1h_alh","GstD1"
"lncRNA:CR40469",1.22220905303238e-59,-1.71190422773743,0.098,0.418,1.56418314607085e-55,"atlas_1h_alh","lncRNA:CR40469"
"Neb-cGP",1.34068800243684e-57,0.719956848963357,0.932,0.764,1.71581250551867e-53,"atlas_1h_alh","Neb-cGP"
"Liprin-gamma",3.01786419813839e-57,0.919226594666264,0.867,0.683,3.86226260077751e-53,"atlas_1h_alh","Liprin-gamma"
"cib",6.35250674849336e-57,-1.44875405543565,0.339,0.64,8.1299381367218e-53,"atlas_1h_alh","cib"
"eEF1alpha2",1.30444484863526e-56,-1.74719913195356,0.023,0.288,1.6694285172834e-52,"atlas_1h_alh","eEF1alpha2"
"His4r",4.16224096914496e-56,0.734877186612835,0.864,0.703,5.32683599231173e-52,"atlas_1h_alh","His4r"
"Rbp6",1.0553017738242e-55,1.04208375015535,0.845,0.637,1.35057521014022e-51,"atlas_1h_alh","Rbp6"
"alphaTub84D",5.15838386607976e-55,-1.42815765268347,0.127,0.431,6.60169967180888e-51,"atlas_1h_alh","alphaTub84D"
"gro",5.66337098070224e-55,1.3020611185401,0.521,0.258,7.24798218110272e-51,"atlas_1h_alh","gro"
"ps",5.57194934033115e-54,0.652012564763976,0.916,0.788,7.1309807657558e-50,"atlas_1h_alh","ps"
"Hsp26",6.75647229338031e-53,-2.11898603704616,0.047,0.311,8.64693324106812e-49,"atlas_1h_alh","Hsp26"
"CG42750",1.45541550706877e-52,1.39521196168696,0.392,0.153,1.86264076594661e-48,"atlas_1h_alh","CG42750"
"CG9674",2.04559825197472e-52,-1.5261941391036,0.117,0.406,2.61795664287724e-48,"atlas_1h_alh","CG9674"
"Rdl",1.02686019602526e-51,0.652400117780095,0.885,0.756,1.31417567887313e-47,"atlas_1h_alh","Rdl"
"CG6044",1.446016416521e-50,-1.23902509185676,0.246,0.544,1.85061180986357e-46,"atlas_1h_alh","CG6044"
"rin",4.32336867255797e-50,0.829199818404654,0.836,0.654,5.53304722713969e-46,"atlas_1h_alh","rin"
"RpL15",6.67537528364441e-50,-0.814125021098345,0.632,0.817,8.54314528800811e-46,"atlas_1h_alh","RpL15"
"AnxB11",9.73114885201828e-50,-1.38315167891747,0.051,0.311,1.2453924300813e-45,"atlas_1h_alh","AnxB11"
"mRpL34",1.39004271923069e-49,1.10541705875482,0.576,0.322,1.77897667207143e-45,"atlas_1h_alh","mRpL34"
"CG42337",2.72819966080439e-48,1.43467589756295,0.392,0.167,3.49154992589746e-44,"atlas_1h_alh","CG42337"
"Vha14-1",5.55793163605562e-48,0.99769372777921,0.662,0.453,7.11304090782398e-44,"atlas_1h_alh","Vha14-1"
"mt:ND5",1.2484482855093e-47,-1.39932765027129,0.179,0.462,1.5977641157948e-43,"atlas_1h_alh","mt:ND5"
"Syn1",1.65874876235925e-47,1.35178117907504,0.315,0.106,2.12286666606737e-43,"atlas_1h_alh","Syn1"
"mRpS14",1.74171496852401e-47,1.19471824136232,0.496,0.259,2.22904681671703e-43,"atlas_1h_alh","mRpS14"
"cathD",1.83935216449585e-47,-1.4106804256423,0.089,0.353,2.35400290012179e-43,"atlas_1h_alh","cathD"
"Hsc70-3",2.05578867928375e-47,-1.28365727189236,0.134,0.421,2.63099835174735e-43,"atlas_1h_alh","Hsc70-3"
"CG41128",2.21405282356708e-47,0.832921387570722,0.741,0.522,2.83354480360114e-43,"atlas_1h_alh","CG41128"
"pum",3.72965301537127e-47,0.955248744154324,0.674,0.459,4.77320992907215e-43,"atlas_1h_alh","pum"
"RpL3",4.97161259052314e-47,-0.915656733684472,0.511,0.718,6.36266979335152e-43,"atlas_1h_alh","RpL3"
"Vha13",5.83797579722806e-47,0.731403765704539,0.805,0.654,7.47144142529247e-43,"atlas_1h_alh","Vha13"
"SNRPG",1.0977976392202e-46,1.08721846201413,0.525,0.285,1.40496141867402e-42,"atlas_1h_alh","SNRPG"
"fok",1.14072109987103e-46,1.23332220083821,0.508,0.273,1.45989486361494e-42,"atlas_1h_alh","fok"
"vvl",1.5245358043582e-46,1.33057521071879,0.642,0.429,1.95110092241763e-42,"atlas_1h_alh","vvl"
"nolo",1.76688295151471e-46,-1.43398779933772,0.201,0.476,2.26125680134852e-42,"atlas_1h_alh","nolo"
"GstZ2",1.86274519073613e-46,-1.42421277584704,0.034,0.271,2.3839412951041e-42,"atlas_1h_alh","GstZ2"
"Gdh",2.08088934329221e-46,-1.30847754248162,0.128,0.405,2.66312218154537e-42,"atlas_1h_alh","Gdh"
"CG34200",1.74638221423353e-44,0.962630215866428,0.623,0.398,2.23501995777607e-40,"atlas_1h_alh","CG34200"
"lncRNA:Hsromega",1.82152128584727e-44,-0.983442844815466,0.53,0.748,2.33118294162734e-40,"atlas_1h_alh","lncRNA:Hsromega"
"Rgk1",3.04353989095264e-44,1.31578451564782,0.48,0.252,3.89512235244119e-40,"atlas_1h_alh","Rgk1"
"alphaTub84B",4.5642481593687e-44,-0.559199348208046,0.782,0.966,5.84132479436006e-40,"atlas_1h_alh","alphaTub84B"
"Df31",2.18962547597537e-43,-1.17806488546568,0.274,0.541,2.80228268415328e-39,"atlas_1h_alh","Df31"
"GluRIA",2.28855724515665e-43,1.40761781826258,0.378,0.164,2.92889556235148e-39,"atlas_1h_alh","GluRIA"
"ND-MWFE",3.27129306908993e-43,0.711999781113426,0.842,0.674,4.18660086982129e-39,"atlas_1h_alh","ND-MWFE"
"CG3556",7.33005528877804e-43,-1.25645629982393,0.127,0.388,9.38100475857813e-39,"atlas_1h_alh","CG3556"
"RpL4",1.19144256074956e-42,-0.979575730436086,0.328,0.586,1.52480818924729e-38,"atlas_1h_alh","RpL4"
"Pits",1.66648518803259e-42,1.03919759255998,0.608,0.393,2.13276774364411e-38,"atlas_1h_alh","Pits"
"chrb",5.67352288218975e-42,-1.01746247795768,0.301,0.577,7.26097458462645e-38,"atlas_1h_alh","chrb"
"Vha68-1",6.07182214782065e-42,-1.14799569306108,0.115,0.375,7.77071798478087e-38,"atlas_1h_alh","Vha68-1"
"eIF4A",6.80990623833925e-42,-0.994435093646169,0.354,0.61,8.71531800382657e-38,"atlas_1h_alh","eIF4A"
"COX5B",3.83607724944113e-41,0.62621196545836,0.846,0.671,4.90941166383476e-37,"atlas_1h_alh","COX5B"
"mspo",4.11960388567686e-41,1.03518586611985,0.553,0.318,5.27226905288925e-37,"atlas_1h_alh","mspo"
"ND-MLRQ",1.15541983079724e-40,0.674821847138876,0.842,0.661,1.47870629945431e-36,"atlas_1h_alh","ND-MLRQ"
"ATPsynbeta",2.94646844429809e-40,-0.859010879160738,0.485,0.701,3.7708903150127e-36,"atlas_1h_alh","ATPsynbeta"
"Galphao",3.25035926138243e-40,-0.739482044286734,0.701,0.828,4.15980978271723e-36,"atlas_1h_alh","Galphao"
"Hsc70-4",3.62621197834541e-40,-1.14989013510441,0.164,0.424,4.64082608988646e-36,"atlas_1h_alh","Hsc70-4"
"CG7637",1.23559294949159e-39,1.05696392656495,0.466,0.241,1.58131185675934e-35,"atlas_1h_alh","CG7637"
"CG10543",2.93104419921973e-39,1.22261826519463,0.252,0.081,3.75115036616141e-35,"atlas_1h_alh","CG10543"
"Pfk",8.1871447078699e-39,-0.997519455902568,0.278,0.545,1.04779077971319e-34,"atlas_1h_alh","Pfk"
"sky",1.04143551723851e-38,1.08066395818032,0.475,0.259,1.33282917496185e-34,"atlas_1h_alh","sky"
"hdc",1.3170561144968e-38,-1.08989789648941,0.097,0.34,1.68556841533301e-34,"atlas_1h_alh","hdc"
"CG10527",1.40061644414993e-38,-1.00522997284974,0.35,0.59,1.79250892522309e-34,"atlas_1h_alh","CG10527"
"Lis-1",1.8026965788815e-38,-1.34727277360158,0.082,0.309,2.30709108165255e-34,"atlas_1h_alh","Lis-1"
"eEF2",3.09233536622871e-38,-1.09805752874957,0.213,0.467,3.95757080169951e-34,"atlas_1h_alh","eEF2"
"GluRIB",4.43632878433464e-38,1.17737241196783,0.455,0.241,5.67761357819147e-34,"atlas_1h_alh","GluRIB"
"eEF1gamma",4.47121394420375e-38,-1.10079319049634,0.145,0.397,5.72225960579196e-34,"atlas_1h_alh","eEF1gamma"
"RpL37A",9.78674970138724e-38,-0.701497014031866,0.698,0.85,1.25250822678354e-33,"atlas_1h_alh","RpL37A"
"flw",1.74937920343192e-37,1.00375558365126,0.546,0.334,2.23885550455217e-33,"atlas_1h_alh","flw"
"Hsp67Bc",4.17029750103417e-37,0.894531599630798,0.14,0.021,5.33714674182353e-33,"atlas_1h_alh","Hsp67Bc"
"blw",2.73571584890827e-36,-0.770476698250726,0.559,0.74,3.5011691434328e-32,"atlas_1h_alh","blw"
"RpS27A",4.87160679296303e-36,-0.628318346208763,0.731,0.859,6.23468237363409e-32,"atlas_1h_alh","RpS27A"
"hoip",5.57762042073593e-36,1.15627857952836,0.321,0.137,7.13823861445784e-32,"atlas_1h_alh","hoip"
"hpRNA:CR18854",1.146066028427e-35,-1.2114387986084,0.038,0.232,1.46673530318088e-31,"atlas_1h_alh","hpRNA:CR18854"
"sun",1.19970651565633e-35,0.607025851373588,0.814,0.671,1.53538439873698e-31,"atlas_1h_alh","sun"
"SP1173",2.50689393092552e-35,-1.24493551214472,0.077,0.294,3.20832285279847e-31,"atlas_1h_alh","SP1173"
"VhaM9.7-a",4.67875107960624e-35,0.954295821077692,0.508,0.316,5.98786563168007e-31,"atlas_1h_alh","VhaM9.7-a"
"Jafrac1",1.19477917921562e-34,-1.17363522378215,0.113,0.335,1.52907839356015e-30,"atlas_1h_alh","Jafrac1"
"SdhC",1.26678307260313e-34,0.850574710835336,0.613,0.443,1.62122897631749e-30,"atlas_1h_alh","SdhC"
"l(3)80Fg",1.49821742525443e-34,-1.30340800588115,0.094,0.306,1.91741866084062e-30,"atlas_1h_alh","l(3)80Fg"
"mt:ND4",2.94398937598652e-34,-1.01636324672763,0.404,0.613,3.76771760338755e-30,"atlas_1h_alh","mt:ND4"
"RpL5",3.945386700766e-34,-0.725435295389113,0.583,0.746,5.04930589964032e-30,"atlas_1h_alh","RpL5"
"slgA",5.22415885039336e-34,-0.935980943874196,0.319,0.554,6.68587849673342e-30,"atlas_1h_alh","slgA"
"Ubi-p5E",7.37027888701915e-34,-1.15734201559654,0.077,0.286,9.43248291960711e-30,"atlas_1h_alh","Ubi-p5E"
"Vha44",7.12078867421812e-33,-0.874221004522791,0.416,0.624,9.11318534526435e-29,"atlas_1h_alh","Vha44"
"Obp44a",8.41046483042866e-33,-1.05809890960391,0.494,0.7,1.07637128899826e-28,"atlas_1h_alh","Obp44a"
"Appl",1.00153983517818e-32,-0.824118079164018,0.46,0.671,1.28177068106103e-28,"atlas_1h_alh","Appl"
"Cow",1.57211067930066e-32,-1.22135642491722,0.164,0.385,2.01198724736899e-28,"atlas_1h_alh","Cow"
"Dscam2",1.58143214974152e-32,1.43406650792364,0.414,0.224,2.0239168652392e-28,"atlas_1h_alh","Dscam2"
"CG46339",2.15419152528771e-32,0.986282561085128,0.588,0.404,2.75693431406321e-28,"atlas_1h_alh","CG46339"
"Gdi",2.23709866048062e-32,-0.903885043614019,0.327,0.561,2.86303886568309e-28,"atlas_1h_alh","Gdi"
"CG9034",4.92431443171503e-32,0.820135287279414,0.597,0.412,6.3021376097089e-28,"atlas_1h_alh","CG9034"
"Pkc53E",6.43481685568936e-32,1.26149153889198,0.277,0.11,8.23527861191124e-28,"atlas_1h_alh","Pkc53E"
"mt:ND1",6.61305789792493e-32,-1.21497536658464,0.187,0.404,8.46339149776432e-28,"atlas_1h_alh","mt:ND1"
"CG32683",1.32162354889415e-31,1.13631956660736,0.143,0.03,1.69141381787474e-27,"atlas_1h_alh","CG32683"
"Con",2.62533310093043e-31,1.44782074847372,0.527,0.353,3.35990130257076e-27,"atlas_1h_alh","Con"
"Fum1",5.67392643357671e-31,-1.10040772867646,0.055,0.238,7.26149104969148e-27,"atlas_1h_alh","Fum1"
"Arc1",6.79060422208302e-31,-1.69147471912649,0.014,0.17,8.69061528342185e-27,"atlas_1h_alh","Arc1"
"Rap1",7.12377682613005e-31,0.828048782828728,0.615,0.442,9.11700958208124e-27,"atlas_1h_alh","Rap1"
"Rm62",9.57903760976536e-31,-0.981517008089167,0.118,0.335,1.22592523329777e-26,"atlas_1h_alh","Rm62"
"tow",1.05868255152464e-30,0.856913880223336,0.541,0.35,1.35490192944124e-26,"atlas_1h_alh","tow"
"Pal2",1.18452931105089e-30,-1.14266507973281,0.126,0.332,1.51596061228292e-26,"atlas_1h_alh","Pal2"
"CycG",1.59248403413626e-30,-0.900663164181218,0.147,0.374,2.03806106688759e-26,"atlas_1h_alh","CycG"
"CG45263",2.08630380763436e-30,1.10685769093405,0.431,0.245,2.67005161301046e-26,"atlas_1h_alh","CG45263"
"RpS18",2.099405722244e-30,-0.679675864858172,0.595,0.752,2.68681944332787e-26,"atlas_1h_alh","RpS18"
"cindr",2.45511550745058e-30,0.793607729530405,0.639,0.456,3.14205682643525e-26,"atlas_1h_alh","cindr"
"CG11155",4.68646060372458e-30,-0.968429930472627,0.132,0.343,5.99773228064671e-26,"atlas_1h_alh","CG11155"
"Vha26",5.25356674355157e-30,-0.9542996785134,0.238,0.46,6.7235147183973e-26,"atlas_1h_alh","Vha26"
"NaPi-III",7.30709379164011e-30,-0.99886586928373,0.084,0.281,9.35161863454101e-26,"atlas_1h_alh","NaPi-III"
"CG32982",9.22817000359901e-30,1.29812473537549,0.313,0.145,1.1810211970606e-25,"atlas_1h_alh","CG32982"
"CG13954",1.24255834826487e-29,1.24096396889358,0.182,0.053,1.59022617410939e-25,"atlas_1h_alh","CG13954"
"ND-B14",1.54223599410885e-29,0.726987377463672,0.642,0.471,1.9737536252605e-25,"atlas_1h_alh","ND-B14"
"pros",4.29367748727823e-29,-1.61915124365534,0.015,0.166,5.49504844821867e-25,"atlas_1h_alh","pros"
"CG16711",4.91448840127499e-29,0.966887960602886,0.404,0.224,6.28956225595173e-25,"atlas_1h_alh","CG16711"
"RpS23",6.93190222194225e-29,-0.709325919041015,0.616,0.746,8.8714484636417e-25,"atlas_1h_alh","RpS23"
"MESK2",1.45010530792034e-28,-0.603070384563071,0.64,0.789,1.85584477307646e-24,"atlas_1h_alh","MESK2"
"RpS6",1.63645462708395e-28,-0.778504579106521,0.403,0.598,2.09433463174204e-24,"atlas_1h_alh","RpS6"
"eff",2.30156472286381e-28,-0.94059313570199,0.334,0.544,2.9455425323211e-24,"atlas_1h_alh","eff"
"Cals",2.65140279983099e-28,-1.1610813552898,0.079,0.264,3.3932653032237e-24,"atlas_1h_alh","Cals"
"mtd",3.7125499463867e-28,-0.832220388769157,0.14,0.353,4.7513214213857e-24,"atlas_1h_alh","mtd"
"scrt",4.34844208040824e-28,0.584396737515132,0.825,0.715,5.56513617450646e-24,"atlas_1h_alh","scrt"
"mt:ATPase8",5.20116091871841e-28,-1.12119779545357,0.012,0.154,6.65644574377583e-24,"atlas_1h_alh","mt:ATPase8"
"l(2)37Cg",5.20506284937799e-28,0.980097943463824,0.168,0.048,6.66143943463395e-24,"atlas_1h_alh","l(2)37Cg"
"Hrb87F",7.1272349984712e-28,-1.00208693524821,0.071,0.254,9.12143535104344e-24,"atlas_1h_alh","Hrb87F"
"lost",7.26589934650544e-28,-1.01420888629103,0.084,0.269,9.29889798365766e-24,"atlas_1h_alh","lost"
"Nckx30C",7.99154638988571e-28,-0.944642750414638,0.244,0.455,1.02275810697757e-23,"atlas_1h_alh","Nckx30C"
"CG43222",1.18702957842771e-27,0.615354121806507,0.73,0.583,1.51916045447178e-23,"atlas_1h_alh","CG43222"
"dpr10",1.22920151416248e-27,1.16217822191878,0.328,0.163,1.57313209782515e-23,"atlas_1h_alh","dpr10"
"Tsp42Ef",1.67508621963342e-27,0.90433747230067,0.502,0.347,2.14377534388685e-23,"atlas_1h_alh","Tsp42Ef"
"Dak1",2.06034841963306e-27,0.898222255019159,0.416,0.247,2.6368339074464e-23,"atlas_1h_alh","Dak1"
"ND-B15",2.24637908524111e-27,0.749727256419125,0.566,0.391,2.87491595329157e-23,"atlas_1h_alh","ND-B15"
"Syt4",3.3428824678271e-27,-0.995039839918733,0.096,0.282,4.27822098232513e-23,"atlas_1h_alh","Syt4"
"Sms",4.4285330934458e-27,-0.991433951545662,0.036,0.193,5.66763665299194e-23,"atlas_1h_alh","Sms"
"Rtnl1",6.47435675597958e-27,-0.792176576052817,0.463,0.655,8.28588177630266e-23,"atlas_1h_alh","Rtnl1"
"HmgZ",1.13402131592207e-26,0.801806797356863,0.608,0.47,1.45132048011706e-22,"atlas_1h_alh","HmgZ"
"Rpt2",1.43889984302039e-26,-1.00468883282168,0.146,0.343,1.84150401909749e-22,"atlas_1h_alh","Rpt2"
"Tsp42Ej",1.55168641730938e-26,0.961462513437815,0.474,0.315,1.98584827687254e-22,"atlas_1h_alh","Tsp42Ej"
"MFS17",1.6197395905431e-26,-0.946678864877478,0.127,0.32,2.07294272797706e-22,"atlas_1h_alh","MFS17"
"Rpb10",1.68813118355832e-26,0.95236853128127,0.338,0.172,2.16047028871794e-22,"atlas_1h_alh","Rpb10"
"Gdap2",2.01489614994115e-26,-0.861963836611804,0.261,0.47,2.57866409269468e-22,"atlas_1h_alh","Gdap2"
"ND-AGGG",2.19683586775705e-26,0.836256391874023,0.568,0.388,2.81151054355547e-22,"atlas_1h_alh","ND-AGGG"
"Drat",3.57043315514e-26,-0.814651339346538,0.235,0.444,4.56944035194817e-22,"atlas_1h_alh","Drat"
"Eip74EF",3.91623485042787e-26,-1.36209158772372,0.001,0.124,5.01199736157759e-22,"atlas_1h_alh","Eip74EF"
