"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CG44774",3.36376767024384e-90,1.38262068941921,0.358,0.111,4.30494986437807e-86,"atlas_1h_alh","CG44774"
"Hsp67Bc",5.00852045571678e-90,1.45694079109948,0.39,0.135,6.40990447922634e-86,"atlas_1h_alh","Hsp67Bc"
"Pal2",3.41877314908809e-87,-1.71590789483522,0.171,0.446,4.37534587620294e-83,"atlas_1h_alh","Pal2"
"hdc",3.70527362080488e-85,-1.62196831035467,0.072,0.339,4.74200917990609e-81,"atlas_1h_alh","hdc"
"CG6770",1.535137580569e-84,1.13510216734444,0.589,0.311,1.96466907561221e-80,"atlas_1h_alh","CG6770"
"RNASEK",2.60114655879e-84,1.00860593422137,0.639,0.362,3.32894736593944e-80,"atlas_1h_alh","RNASEK"
"side",4.069339607932e-84,1.73632503438979,0.315,0.094,5.20794083023137e-80,"atlas_1h_alh","side"
"HmgZ",3.19092218867161e-83,1.21314621963088,0.624,0.389,4.08374221706193e-79,"atlas_1h_alh","HmgZ"
"Vha13",5.21088783803828e-83,1.04193761485352,0.617,0.347,6.66889425512139e-79,"atlas_1h_alh","Vha13"
"His3.3B",1.15990837636374e-81,-1.12140910160357,0.402,0.646,1.48445074007032e-77,"atlas_1h_alh","His3.3B"
"CG42750",1.19018161865377e-81,1.60347233234041,0.333,0.11,1.5231944355531e-77,"atlas_1h_alh","CG42750"
"Frq1",5.09162245678243e-81,1.15541230739017,0.61,0.333,6.51625842019015e-77,"atlas_1h_alh","Frq1"
"Hrb87F",5.56684111747505e-80,-2.0421888653456,0.031,0.26,7.12444326214457e-76,"atlas_1h_alh","Hrb87F"
"ox",3.71395743070109e-79,0.827297647446126,0.798,0.566,4.75312271981125e-75,"atlas_1h_alh","ox"
"UQCR-6.4",4.31238056543182e-78,0.812032676090752,0.778,0.549,5.51898464763964e-74,"atlas_1h_alh","UQCR-6.4"
"VGlut",5.95532634424471e-78,-1.35465607472514,0.317,0.574,7.62162665536438e-74,"atlas_1h_alh","VGlut"
"Oda",2.50410507324928e-76,0.996675484042488,0.582,0.305,3.20475367274443e-72,"atlas_1h_alh","Oda"
"pum",4.40991251687663e-76,1.06405506608589,0.615,0.366,5.64380603909871e-72,"atlas_1h_alh","pum"
"Pkc53E",1.09177026479019e-75,1.30437034528545,0.5,0.25,1.39724758487848e-71,"atlas_1h_alh","Pkc53E"
"CG42394",1.30711671883174e-75,1.37497566750761,0.254,0.063,1.67284797676086e-71,"atlas_1h_alh","CG42394"
"CG9705",1.97092841087993e-75,-1.84307940969618,0.072,0.309,2.52239418024413e-71,"atlas_1h_alh","CG9705"
"CG41128",3.60230694109862e-74,1.06304234579986,0.518,0.257,4.61023242321801e-70,"atlas_1h_alh","CG41128"
"RpL3",1.07609326218803e-73,-1.28594132904671,0.281,0.515,1.37718415694824e-69,"atlas_1h_alh","RpL3"
"Msp300",1.42302801541305e-73,-1.34280276038774,0.316,0.551,1.82119125412563e-69,"atlas_1h_alh","Msp300"
"mt:Cyt-b",2.96137259701342e-73,-1.02915160015892,0.415,0.639,3.78996464965777e-69,"atlas_1h_alh","mt:Cyt-b"
"IA-2",3.7823983816764e-73,-1.02828158674549,0.64,0.803,4.84071344886946e-69,"atlas_1h_alh","IA-2"
"Ptp99A",4.14184901146504e-73,1.3018882560362,0.638,0.418,5.30073836487296e-69,"atlas_1h_alh","Ptp99A"
"CG10543",1.04501132442466e-71,1.40671530490588,0.24,0.06,1.33740549299867e-67,"atlas_1h_alh","CG10543"
"RpLP1",2.67884990435086e-71,-0.725396859810884,0.642,0.823,3.42839210758823e-67,"atlas_1h_alh","RpLP1"
"RpL10",1.72580093267399e-70,-0.871759040725871,0.496,0.705,2.20868003363617e-66,"atlas_1h_alh","RpL10"
"Obp44a",2.20014404412655e-70,-0.942396439605977,0.491,0.704,2.81574434767316e-66,"atlas_1h_alh","Obp44a"
"Hsp26",4.10868882137879e-70,-1.9546097282422,0.117,0.352,5.25829995360057e-66,"atlas_1h_alh","Hsp26"
"Eip78C",5.8532837780148e-70,1.37995730677523,0.248,0.066,7.49103257910335e-66,"atlas_1h_alh","Eip78C"
"HDAC4",1.3214836372859e-69,1.29611223465783,0.36,0.139,1.6912347589985e-65,"atlas_1h_alh","HDAC4"
"dysc",2.92454498886003e-69,0.827090656846213,0.685,0.435,3.74283267674307e-65,"atlas_1h_alh","dysc"
"RpL37a",3.04884857997048e-69,-0.919995127666867,0.497,0.702,3.90191641264622e-65,"atlas_1h_alh","RpL37a"
"CG42337",1.12866128645785e-68,1.28537324847145,0.288,0.091,1.44446071440876e-64,"atlas_1h_alh","CG42337"
"Dak1",1.14350335878865e-68,1.24624565176329,0.298,0.096,1.46345559857771e-64,"atlas_1h_alh","Dak1"
"ND-MLRQ",2.41520380134787e-67,0.909515814593238,0.582,0.333,3.090977824965e-63,"atlas_1h_alh","ND-MLRQ"
"UQCR-Q",3.80748530306207e-67,0.798805885019555,0.704,0.467,4.87281969085884e-63,"atlas_1h_alh","UQCR-Q"
"Ten-a",7.44611493937938e-67,0.99272258832671,0.711,0.506,9.52953789941773e-63,"atlas_1h_alh","Ten-a"
"Pits",1.06067172790176e-66,0.908222348257958,0.674,0.428,1.35744767736868e-62,"atlas_1h_alh","Pits"
"CG1677",1.70569331114712e-66,1.27751956979216,0.296,0.098,2.18294629960609e-62,"atlas_1h_alh","CG1677"
"DOR",4.31615109890428e-66,1.1394079408997,0.38,0.157,5.5238101763777e-62,"atlas_1h_alh","DOR"
"CG34200",6.8032402349297e-66,1.16245907507692,0.413,0.186,8.70678685266303e-62,"atlas_1h_alh","CG34200"
"RpS4",2.72447204604138e-65,-0.882548343332715,0.478,0.683,3.48677932452375e-61,"atlas_1h_alh","RpS4"
"ATPsynE",3.5577467486514e-65,0.879771905692154,0.554,0.302,4.55320428892406e-61,"atlas_1h_alh","ATPsynE"
"Nlg2",8.66838324826579e-65,1.04794539436834,0.457,0.218,1.10937968811306e-60,"atlas_1h_alh","Nlg2"
"CG4101",4.49002147769161e-63,1.32136369616903,0.185,0.038,5.74632948714972e-59,"atlas_1h_alh","CG4101"
"Jafrac1",2.04723789963321e-62,-1.71629326039053,0.101,0.313,2.62005506395058e-58,"atlas_1h_alh","Jafrac1"
"RpL8",8.41922298219312e-62,-0.996471789925237,0.387,0.589,1.07749215726108e-57,"atlas_1h_alh","RpL8"
"RpS17",2.24562242294172e-61,-0.965952684772758,0.405,0.603,2.87394757688082e-57,"atlas_1h_alh","RpS17"
"dpr1",2.80440377229151e-61,1.33808160563772,0.38,0.171,3.58907594777868e-57,"atlas_1h_alh","dpr1"
"Neb-cGP",3.64612490172852e-61,0.76683889488576,0.705,0.481,4.66631064923217e-57,"atlas_1h_alh","Neb-cGP"
"CG13364",7.29475918906393e-61,0.989527419651399,0.482,0.244,9.33583281016402e-57,"atlas_1h_alh","CG13364"
"ND-MWFE",2.82197359152072e-60,0.878190655934791,0.594,0.358,3.61156180242822e-56,"atlas_1h_alh","ND-MWFE"
"RpL7A",4.20183573789229e-60,-1.06268362993514,0.328,0.54,5.37750937735455e-56,"atlas_1h_alh","RpL7A"
"eEF1alpha2",5.09545565728405e-60,-1.9655748174072,0.02,0.194,6.52116415019212e-56,"atlas_1h_alh","eEF1alpha2"
"CG16711",5.2261918840638e-60,0.980865741758097,0.462,0.227,6.68848037322485e-56,"atlas_1h_alh","CG16711"
"ATPsynG",9.91343732609586e-60,0.770427773426918,0.644,0.406,1.26872170899375e-55,"atlas_1h_alh","ATPsynG"
"RpS14a",4.30553497180458e-59,-1.0731378398889,0.328,0.531,5.51022365691551e-55,"atlas_1h_alh","RpS14a"
"CG5758",2.74579850863321e-58,-1.71309504683777,0.047,0.237,3.51407293134879e-54,"atlas_1h_alh","CG5758"
"CG7945",1.03146207322986e-57,1.09893978081801,0.257,0.082,1.32006516131958e-53,"atlas_1h_alh","CG7945"
"stg",3.11751712228363e-57,-1.79518263738739,0.01,0.172,3.98979841309859e-53,"atlas_1h_alh","stg"
"RpS23",5.89279432426881e-57,-1.05199022145894,0.327,0.534,7.54159817619923e-53,"atlas_1h_alh","RpS23"
"CG13920",1.27179624142246e-56,1.16513080706434,0.211,0.057,1.62764482977247e-52,"atlas_1h_alh","CG13920"
"Gbeta13F",6.79790413837471e-56,0.515033549507157,0.917,0.81,8.69995771629196e-52,"atlas_1h_alh","Gbeta13F"
"flw",1.55333610172711e-55,1.06763544084088,0.366,0.161,1.98795954299036e-51,"atlas_1h_alh","flw"
"ps",9.9076644298039e-55,0.61177451519014,0.814,0.63,1.2679828937263e-50,"atlas_1h_alh","ps"
"RpS27A",1.16731796565339e-54,-0.78303252720931,0.506,0.682,1.4939335324432e-50,"atlas_1h_alh","RpS27A"
"Cyt-c-p",2.0668437244107e-54,1.04430331905537,0.366,0.165,2.64514659850081e-50,"atlas_1h_alh","Cyt-c-p"
"Gs1l",2.856869564273e-54,1.11085705546367,0.241,0.076,3.65622166835658e-50,"atlas_1h_alh","Gs1l"
"gro",2.97528046238709e-54,0.934443727639419,0.469,0.252,3.807763935763e-50,"atlas_1h_alh","gro"
"SdhC",5.01003547423786e-54,0.988564329591171,0.334,0.138,6.41184339992961e-50,"atlas_1h_alh","SdhC"
"Tsp42Ej",8.63767596237523e-54,1.08450161297227,0.282,0.103,1.10544976966478e-49,"atlas_1h_alh","Tsp42Ej"
"RpL36A",1.24587124361399e-53,-0.867658978003262,0.475,0.643,1.59446601757718e-49,"atlas_1h_alh","RpL36A"
"Pitslre",1.14064879640795e-52,1.17884218019679,0.245,0.082,1.4598023296429e-48,"atlas_1h_alh","Pitslre"
"CG1695",3.32515221035123e-52,1.16374390756214,0.238,0.078,4.2555297988075e-48,"atlas_1h_alh","CG1695"
"Hsc70Cb",4.05240445487596e-52,-1.13535088202732,0.207,0.425,5.18626722135026e-48,"atlas_1h_alh","Hsc70Cb"
"pre-rRNA:CR45845",6.88514921865523e-52,-1.75256972536714,0.017,0.172,8.81161397003496e-48,"atlas_1h_alh","pre-rRNA:CR45845"
"RpS18",1.79166179631917e-51,-0.960674275082532,0.357,0.548,2.29296876692928e-47,"atlas_1h_alh","RpS18"
"RpL18",4.03612569670839e-51,-0.957672228676151,0.341,0.535,5.1654336666474e-47,"atlas_1h_alh","RpL18"
"RpL36",6.12498180500907e-51,-0.733747626946773,0.598,0.734,7.83875171405061e-47,"atlas_1h_alh","RpL36"
"ringer",3.95085087238268e-50,1.15180802015467,0.182,0.047,5.05629894647535e-46,"atlas_1h_alh","ringer"
"Pen",7.58880844836479e-50,-1.67689698033551,0.022,0.177,9.71215705221725e-46,"atlas_1h_alh","Pen"
"RpL37A",1.32241071289726e-49,-0.791429193668169,0.527,0.675,1.69242123036591e-45,"atlas_1h_alh","RpL37A"
"RpL7",2.34817181713929e-49,-0.91447117092942,0.353,0.55,3.00519029157487e-45,"atlas_1h_alh","RpL7"
"RpL19",1.25754329098154e-48,-0.793490110745783,0.453,0.622,1.60940390379817e-44,"atlas_1h_alh","RpL19"
"mRpS14",1.31965204861961e-47,1.09388564325078,0.217,0.07,1.68889069182338e-43,"atlas_1h_alh","mRpS14"
"mt:ND4",1.42050861939179e-47,-1.22893622544596,0.171,0.366,1.81796693109761e-43,"atlas_1h_alh","mt:ND4"
"Mapmodulin",5.20986451322193e-47,-1.15293002670569,0.19,0.384,6.66758460402143e-43,"atlas_1h_alh","Mapmodulin"
"CG43222",1.75157920858466e-46,0.774047744460337,0.511,0.3,2.24167107114665e-42,"atlas_1h_alh","CG43222"
"Hsp83",2.878855204097e-46,-1.44142759760994,0.079,0.25,3.68435889020334e-42,"atlas_1h_alh","Hsp83"
"RpL15",3.57841455512797e-46,-0.781278877492608,0.456,0.627,4.57965494765277e-42,"atlas_1h_alh","RpL15"
"pcs",5.09121501452935e-46,1.02127019775872,0.289,0.119,6.51573697559466e-42,"atlas_1h_alh","pcs"
"nrm",5.97056550544509e-46,1.3410015659038,0.196,0.061,7.64112973386863e-42,"atlas_1h_alh","nrm"
"RpS15",2.87264934353581e-45,-0.702841966415367,0.572,0.706,3.67641662985712e-41,"atlas_1h_alh","RpS15"
"CG42450",1.14504688568466e-44,0.863775258159186,0.415,0.221,1.46543100429923e-40,"atlas_1h_alh","CG42450"
"Hsc70-3",1.54492066102511e-44,-1.45027865198137,0.049,0.206,1.97718946197994e-40,"atlas_1h_alh","Hsc70-3"
"luna",1.9930497645542e-44,1.08658801087582,0.525,0.352,2.55070508867646e-40,"atlas_1h_alh","luna"
"crc",2.49188163072767e-44,-1.54576658190865,0.041,0.192,3.18911011100527e-40,"atlas_1h_alh","crc"
"COX7A",3.34137966921905e-44,0.730744735621279,0.562,0.361,4.27629770066654e-40,"atlas_1h_alh","COX7A"
"Rgk1",3.58721172074988e-44,1.00435165731419,0.408,0.22,4.59091356021569e-40,"atlas_1h_alh","Rgk1"
"RpL26",4.06382125252124e-44,-0.747243412718058,0.465,0.628,5.20087843897669e-40,"atlas_1h_alh","RpL26"
"Syp",5.47585183447676e-44,-1.73137096149782,0.001,0.119,7.00799517776336e-40,"atlas_1h_alh","Syp"
"CG42342",5.73735396858905e-44,1.25509480446595,0.341,0.17,7.34266560900027e-40,"atlas_1h_alh","CG42342"
"REPTOR-BP",9.29587602867534e-44,1.18298918655723,0.163,0.044,1.18968621414987e-39,"atlas_1h_alh","REPTOR-BP"
"GstZ2",1.33400904792805e-43,-1.55169208619318,0.027,0.168,1.70726477953832e-39,"atlas_1h_alh","GstZ2"
"RpS8",1.73817165591612e-43,-0.789828552197611,0.444,0.614,2.22451208524145e-39,"atlas_1h_alh","RpS8"
"mRpL34",3.68205058704722e-43,0.98906046927275,0.263,0.106,4.71228834130303e-39,"atlas_1h_alh","mRpL34"
"unc-119",7.68694670841826e-43,0.7742950217543,0.546,0.343,9.83775439743369e-39,"atlas_1h_alh","unc-119"
"COX5B",1.04746202467498e-42,0.735457295603037,0.527,0.328,1.34054189917903e-38,"atlas_1h_alh","COX5B"
"RpS16",1.80911733051329e-42,-0.909510945804378,0.358,0.529,2.31530835959091e-38,"atlas_1h_alh","RpS16"
"CG8671",1.96354415645973e-42,0.894826406608614,0.286,0.121,2.51294381143717e-38,"atlas_1h_alh","CG8671"
"RpL4",2.78182958498632e-42,-1.2631598414537,0.126,0.301,3.56018550286549e-38,"atlas_1h_alh","RpL4"
"Vha36-1",5.36659292503172e-42,0.88365871045592,0.39,0.204,6.86816562545559e-38,"atlas_1h_alh","Vha36-1"
"lncRNA:CR43334",5.96766051050775e-42,1.12827892074734,0.207,0.072,7.63741192134782e-38,"atlas_1h_alh","lncRNA:CR43334"
"ND-B14",9.14353157633643e-42,0.77577133514027,0.407,0.215,1.17018917113954e-37,"atlas_1h_alh","ND-B14"
"AP-2sigma",1.25655767649709e-41,0.889864777137774,0.32,0.148,1.60814251438098e-37,"atlas_1h_alh","AP-2sigma"
"Prosap",1.81975830354466e-41,0.822058961584383,0.378,0.192,2.32892667687646e-37,"atlas_1h_alh","Prosap"
"beat-IIIb",2.55440527956751e-41,1.31701708463583,0.143,0.036,3.2691278767905e-37,"atlas_1h_alh","beat-IIIb"
"CG4587",5.86752492245178e-41,0.897203964864105,0.285,0.122,7.50925839575379e-37,"atlas_1h_alh","CG4587"
"nmo",5.96189376559294e-41,0.717852742454993,0.594,0.397,7.63003164120584e-37,"atlas_1h_alh","nmo"
"Akap200",9.43580144445064e-41,-1.19721505073446,0.133,0.307,1.20759386886079e-36,"atlas_1h_alh","Akap200"
"RpS29",1.4439849001751e-40,-0.641481771819915,0.627,0.753,1.8480118752441e-36,"atlas_1h_alh","RpS29"
"Dscam2",2.0775610104866e-40,0.863094619157106,0.489,0.296,2.65886258122075e-36,"atlas_1h_alh","Dscam2"
"mt:ND5",6.57126957602698e-40,-1.33643888269041,0.067,0.219,8.40991080339933e-36,"atlas_1h_alh","mt:ND5"
"RpL32",1.00912527212218e-39,-0.664994590184445,0.588,0.71,1.29147852326197e-35,"atlas_1h_alh","RpL32"
"skd",1.627775980681e-39,0.900562679230909,0.303,0.141,2.08322770007555e-35,"atlas_1h_alh","skd"
"raskol",2.85436013183742e-39,1.05165039376036,0.19,0.065,3.65301009672552e-35,"atlas_1h_alh","raskol"
"RpLP0",3.14083218205906e-39,-0.981605536114395,0.303,0.468,4.01963702659919e-35,"atlas_1h_alh","RpLP0"
"cindr",3.898637397317e-39,0.827277095038481,0.363,0.185,4.9894761410863e-35,"atlas_1h_alh","cindr"
"GluRIA",7.34585002901813e-39,0.919005910500924,0.497,0.316,9.4012188671374e-35,"atlas_1h_alh","GluRIA"
"CG40228",1.59976103581094e-38,0.942002363097805,0.183,0.06,2.04737417363084e-34,"atlas_1h_alh","CG40228"
"RpL27",2.50310471949023e-38,-0.786254762747263,0.429,0.578,3.2034734200036e-34,"atlas_1h_alh","RpL27"
"maf-S",3.30582580040435e-38,0.908575042750102,0.272,0.119,4.23079585935749e-34,"atlas_1h_alh","maf-S"
"Sf3b5",3.51113493491039e-38,0.914867488535346,0.228,0.089,4.49355048969831e-34,"atlas_1h_alh","Sf3b5"
"Caper",4.20588265526634e-38,1.00533156141614,0.207,0.077,5.38268862220986e-34,"atlas_1h_alh","Caper"
"Gs2",5.18951834572027e-38,-1.51111836483531,0.033,0.164,6.6415455788528e-34,"atlas_1h_alh","Gs2"
"CG42361",7.03577984623266e-38,0.899989267463698,0.19,0.064,9.00439104720856e-34,"atlas_1h_alh","CG42361"
"5-HT1A",7.75469786652345e-38,1.08253924124951,0.351,0.187,9.92446232957672e-34,"atlas_1h_alh","5-HT1A"
"scrt",1.23564551330079e-37,0.820585239642919,0.483,0.301,1.58137912792235e-33,"atlas_1h_alh","scrt"
"GABA-B-R1",1.29345499005163e-37,0.808881524598316,0.325,0.156,1.65536369626808e-33,"atlas_1h_alh","GABA-B-R1"
"brat",1.97553873894877e-37,-1.31153589991251,0.083,0.234,2.52829447810663e-33,"atlas_1h_alh","brat"
"kirre",2.89213168695959e-37,1.04890617784043,0.183,0.063,3.70135013297089e-33,"atlas_1h_alh","kirre"
"bru3",6.2524144626974e-37,0.779722313056601,0.661,0.521,8.00184002936013e-33,"atlas_1h_alh","bru3"
"lola",7.49451313662636e-37,-1.1805825530809,0.144,0.307,9.59147791225441e-33,"atlas_1h_alh","lola"
"ND-AGGG",7.9576913762561e-37,0.924943621939109,0.29,0.136,1.01842534233326e-32,"atlas_1h_alh","ND-AGGG"
"CG9034",7.98063448757524e-37,0.789628612717762,0.322,0.156,1.02136160171988e-32,"atlas_1h_alh","CG9034"
"CG13585",1.22394785883047e-36,0.889362232057983,0.158,0.047,1.56640846973124e-32,"atlas_1h_alh","CG13585"
"MtnA",1.60385043211184e-36,-1.03946040555947,0.169,0.342,2.05260778301674e-32,"atlas_1h_alh","MtnA"
"CG14989",2.26457700612076e-36,1.12735705703632,0.319,0.154,2.89820565243335e-32,"atlas_1h_alh","CG14989"
"RpL30",2.49645972834474e-36,-0.854524934645387,0.37,0.521,3.19496916033559e-32,"atlas_1h_alh","RpL30"
"shakB",2.62038481710997e-36,1.16619964953751,0.259,0.116,3.35356848893733e-32,"atlas_1h_alh","shakB"
"cathD",3.1632044379532e-36,-1.37548212507747,0.039,0.167,4.04826903969251e-32,"atlas_1h_alh","cathD"
"ND-15",9.05851597994612e-36,0.82842026715979,0.301,0.144,1.1593088751135e-31,"atlas_1h_alh","ND-15"
"Liprin-gamma",1.69150443327986e-35,0.485132422877751,0.89,0.74,2.16478737371157e-31,"atlas_1h_alh","Liprin-gamma"
"CG32982",2.66593053225276e-35,1.32652881157188,0.229,0.099,3.41185789517708e-31,"atlas_1h_alh","CG32982"
