"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"cype",3.1381025339623e-33,1.01945263331062,0.892,0.7,4.01614362296495e-29,"atlas_1h_alh","cype"
"Ufm1",5.03694057829149e-33,1.54037873288374,0.508,0.199,6.44627655209745e-29,"atlas_1h_alh","Ufm1"
"Rdh",2.05992607694924e-32,1.54722349687852,0.424,0.133,2.63629339327964e-28,"atlas_1h_alh","Rdh"
"Drep2",2.43109472209937e-32,1.36285066880598,0.675,0.361,3.11131502534277e-28,"atlas_1h_alh","Drep2"
"lbm",2.44747562209214e-32,2.18215248070182,0.285,0.058,3.13227930115352e-28,"atlas_1h_alh","lbm"
"luna",3.39012128872607e-32,1.45477398145353,0.666,0.359,4.33867722531163e-28,"atlas_1h_alh","luna"
"mt:lrRNA",5.12052634057251e-32,-1.04007713306437,0.567,0.861,6.5532496106647e-28,"atlas_1h_alh","mt:lrRNA"
"dlg1",6.84699876880175e-31,1.30541005049216,0.632,0.32,8.76278902431248e-27,"atlas_1h_alh","dlg1"
"sif",9.2066830701197e-31,1.4641403349946,0.573,0.27,1.17827129931392e-26,"atlas_1h_alh","sif"
"lncRNA:noe",8.70544833958358e-30,-2.42000919484629,0.121,0.466,1.11412327849991e-25,"atlas_1h_alh","lncRNA:noe"
"Pde6",9.30629155097156e-30,1.57071753594882,0.334,0.087,1.19101919269334e-25,"atlas_1h_alh","Pde6"
"RNASEK",1.810730966207e-29,1.08567781513828,0.762,0.491,2.31737349055172e-25,"atlas_1h_alh","RNASEK"
"Tsp66E",5.51680140739131e-29,1.58920221415719,0.362,0.105,7.0604024411794e-25,"atlas_1h_alh","Tsp66E"
"crol",1.5272314255768e-28,1.37884001247736,0.545,0.253,1.95455077845318e-24,"atlas_1h_alh","crol"
"CG11000",3.15490960530192e-28,1.35328613005936,0.492,0.2,4.0376533128654e-24,"atlas_1h_alh","CG11000"
"Act5C",3.75071431083585e-28,-1.37445730122156,0.368,0.653,4.80016417500772e-24,"atlas_1h_alh","Act5C"
"Ten-a",4.50546283406335e-28,1.05823068703122,0.851,0.644,5.76609133503427e-24,"atlas_1h_alh","Ten-a"
"mtgo",9.2657436400619e-28,1.44438820447068,0.659,0.373,1.18582987105512e-23,"atlas_1h_alh","mtgo"
"VhaM9.7-a",2.09969832950397e-27,1.38868386347754,0.464,0.184,2.68719392209918e-23,"atlas_1h_alh","VhaM9.7-a"
"ATPsynF",2.67208990332933e-27,1.05809916608718,0.724,0.448,3.41974065828088e-23,"atlas_1h_alh","ATPsynF"
"Rap1",1.26815382139152e-26,1.25012350411607,0.613,0.341,1.62298326061687e-22,"atlas_1h_alh","Rap1"
"Hsp26",5.41911287082493e-26,-2.51001012183059,0.084,0.391,6.93538065208175e-22,"atlas_1h_alh","Hsp26"
"lncRNA:CR43334",1.30725964296418e-25,1.5240385779578,0.344,0.105,1.67303089106555e-21,"atlas_1h_alh","lncRNA:CR43334"
"CG2269",1.7743873406482e-25,-1.46064686541323,0.375,0.649,2.27086091856157e-21,"atlas_1h_alh","CG2269"
"nrv3",1.81481773046962e-25,-0.870907312620571,0.734,0.873,2.32260373145501e-21,"atlas_1h_alh","nrv3"
"CG17124",3.02287765845317e-25,1.36911405204401,0.576,0.293,3.86867882728836e-21,"atlas_1h_alh","CG17124"
"CG32982",2.32768550130859e-24,1.80829185154249,0.362,0.127,2.97897190457473e-20,"atlas_1h_alh","CG32982"
"pcs",2.80904101058246e-23,1.54726171090981,0.399,0.157,3.59501068534343e-19,"atlas_1h_alh","pcs"
"Pal2",4.56564257384901e-23,-1.2467689231858,0.495,0.722,5.84310936601197e-19,"atlas_1h_alh","Pal2"
"CG13364",6.46379978573484e-23,1.07527187962526,0.647,0.403,8.27237096578345e-19,"atlas_1h_alh","CG13364"
"Dsp1",1.04934326754155e-22,0.943963303914781,0.728,0.49,1.34294951379968e-18,"atlas_1h_alh","Dsp1"
"COX8",1.27992295522876e-22,1.02803327774751,0.752,0.513,1.63804539810177e-18,"atlas_1h_alh","COX8"
"RpS6",1.32643855767031e-22,-1.29829845793627,0.319,0.581,1.69757606610647e-18,"atlas_1h_alh","RpS6"
"CG1695",3.81091667764941e-22,1.31327395776373,0.328,0.108,4.87721116405571e-18,"atlas_1h_alh","CG1695"
"RpL3",4.25413307285433e-22,-1.01759524867232,0.461,0.7,5.44443950663897e-18,"atlas_1h_alh","RpL3"
"dpr13",9.35665460556207e-22,1.45532801272553,0.545,0.303,1.19746465641983e-17,"atlas_1h_alh","dpr13"
"Cngl",1.75311274104798e-21,1.3651706812758,0.548,0.295,2.24363368599321e-17,"atlas_1h_alh","Cngl"
"eEF1alpha2",1.97142071691071e-21,-1.86842607587826,0.046,0.304,2.52302423350233e-17,"atlas_1h_alh","eEF1alpha2"
"Pglym78",3.13309140950276e-21,1.23419385843163,0.604,0.378,4.00973038588164e-17,"atlas_1h_alh","Pglym78"
"mt:Cyt-b",6.9938649972019e-21,-0.978212199374756,0.399,0.678,8.95074842341899e-17,"atlas_1h_alh","mt:Cyt-b"
"Oda",6.99863570819262e-21,1.02794090594575,0.653,0.42,8.95685397934491e-17,"atlas_1h_alh","Oda"
"Df31",8.3642795515455e-21,-1.40199527570841,0.285,0.538,1.07046049700679e-16,"atlas_1h_alh","Df31"
"Syn1",1.16200885245565e-20,1.30079974644468,0.272,0.08,1.48713892937275e-16,"atlas_1h_alh","Syn1"
"Syx1A",1.40255442701877e-20,1.01758530572567,0.684,0.448,1.79498915569863e-16,"atlas_1h_alh","Syx1A"
"Dhit",3.44361814144895e-20,1.03900185774456,0.669,0.426,4.40714249742637e-16,"atlas_1h_alh","Dhit"
"mbl",4.57116280016808e-20,0.839201191283245,0.802,0.598,5.85017415165511e-16,"atlas_1h_alh","mbl"
"cathD",5.94308944344695e-20,-1.76872649555754,0.071,0.325,7.60596586972341e-16,"atlas_1h_alh","cathD"
"Jafrac1",7.62795387537837e-20,-1.74082788904017,0.077,0.332,9.76225536970924e-16,"atlas_1h_alh","Jafrac1"
"His3.3B",8.41579797168555e-20,-1.05124380541534,0.399,0.656,1.07705382441632e-15,"atlas_1h_alh","His3.3B"
"CG4577",9.046148161061e-20,-1.71674746116781,0.266,0.519,1.15772604165259e-15,"atlas_1h_alh","CG4577"
"Mmp2",2.24225210393412e-19,1.89533249814972,0.464,0.241,2.86963424261489e-15,"atlas_1h_alh","Mmp2"
"Hrb87F",2.99693237053445e-19,-1.67671661334197,0.062,0.311,3.83547404780999e-15,"atlas_1h_alh","Hrb87F"
"amon",3.45945816675138e-19,-1.19140069863736,0.313,0.576,4.42741456180842e-15,"atlas_1h_alh","amon"
"CG10543",3.60507196281285e-19,1.30165169616094,0.195,0.044,4.61377109800789e-15,"atlas_1h_alh","CG10543"
"CG7630",4.95379812762544e-19,0.822585568035066,0.793,0.603,6.33987084373504e-15,"atlas_1h_alh","CG7630"
"nrm",6.98267561993378e-19,1.50584308111814,0.223,0.059,8.93642825839125e-15,"atlas_1h_alh","nrm"
"nSyb",7.5983492767902e-19,-0.89254388608903,0.539,0.736,9.7243674044361e-15,"atlas_1h_alh","nSyb"
"side",1.02979984742987e-18,1.66991665985028,0.303,0.112,1.31793784474075e-14,"atlas_1h_alh","side"
"dysc",1.14125584060905e-18,0.976795787673473,0.666,0.439,1.46057922481146e-14,"atlas_1h_alh","dysc"
"Tapdelta",1.15044001574529e-18,1.28301322364977,0.446,0.222,1.47233313215082e-14,"atlas_1h_alh","Tapdelta"
"Nlg3",1.20049809873248e-18,1.43033364221483,0.297,0.103,1.53639746675783e-14,"atlas_1h_alh","Nlg3"
"Ldh",1.60658424061898e-18,-1.11699181501605,0.598,0.75,2.05610651114417e-14,"atlas_1h_alh","Ldh"
"Obp44a",2.45860322468039e-18,-0.990576895302267,0.489,0.713,3.14652040694597e-14,"atlas_1h_alh","Obp44a"
"RpS14a",4.35859724685789e-18,-0.849286987354599,0.508,0.715,5.57813275652873e-14,"atlas_1h_alh","RpS14a"
"HDAC4",6.80416968760202e-18,1.19491627346698,0.399,0.18,8.70797636619307e-14,"atlas_1h_alh","HDAC4"
"fs(1)h",7.03986049858867e-18,1.01397735146163,0.57,0.327,9.00961346609379e-14,"atlas_1h_alh","fs(1)h"
"Vha14-1",9.92668888505503e-18,0.987199259552825,0.48,0.241,1.27041764350934e-13,"atlas_1h_alh","Vha14-1"
"Galphao",1.06814563967898e-17,-0.845021223625894,0.557,0.745,1.36701278966115e-13,"atlas_1h_alh","Galphao"
"Gpb5",1.17449004340889e-17,0.920050255150806,0.381,0.159,1.5031123575547e-13,"atlas_1h_alh","Gpb5"
"kek1",1.34220106873052e-17,1.4877426886021,0.272,0.094,1.71774892776131e-13,"atlas_1h_alh","kek1"
"CG6329",1.94381317642474e-17,-1.28163074650968,0.291,0.532,2.48769210318839e-13,"atlas_1h_alh","CG6329"
"Dak1",2.83671335856571e-17,1.00433114215928,0.245,0.074,3.6304257562924e-13,"atlas_1h_alh","Dak1"
"Msp300",2.99480966535359e-17,-1.00944706491972,0.517,0.696,3.83275740971952e-13,"atlas_1h_alh","Msp300"
"Gapdh2",6.92541376762131e-17,1.0129164663583,0.706,0.551,8.86314453980175e-13,"atlas_1h_alh","Gapdh2"
"CG1677",7.82558037629263e-17,1.28174700991266,0.307,0.118,1.00151777655793e-12,"atlas_1h_alh","CG1677"
"Rpb10",8.48084750908578e-17,1.03442390102423,0.359,0.149,1.0853788642128e-12,"atlas_1h_alh","Rpb10"
"Pkc53E",9.48108436310017e-17,1.52308097413433,0.437,0.216,1.21338917678956e-12,"atlas_1h_alh","Pkc53E"
"Hsc70Cb",2.10637353937275e-16,-1.09619058892281,0.251,0.5,2.69573685568925e-12,"atlas_1h_alh","Hsc70Cb"
"RpS17",2.23214771363179e-16,-0.777216400063615,0.554,0.737,2.85670264390596e-12,"atlas_1h_alh","RpS17"
"PIG-T",4.0983141175937e-16,-1.38238353508467,0.139,0.368,5.24502240769641e-12,"atlas_1h_alh","PIG-T"
"Vha13",5.44281153361106e-16,0.815756522865493,0.632,0.43,6.96571020071543e-12,"atlas_1h_alh","Vha13"
"Pits",5.6045834728832e-16,0.956530429181401,0.604,0.386,7.17274592859592e-12,"atlas_1h_alh","Pits"
"unc-119",1.67177650778925e-15,0.866807389451006,0.554,0.323,2.13953957466869e-11,"atlas_1h_alh","unc-119"
"stg",1.71622946174232e-15,-2.05379276532403,0.006,0.182,2.19643046513782e-11,"atlas_1h_alh","stg"
"RpL8",1.78429548242289e-15,-0.707755086902654,0.573,0.758,2.28354135840482e-11,"atlas_1h_alh","RpL8"
"hdc",2.54350379757605e-15,-0.732825257484748,0.124,0.362,3.25517616013783e-11,"atlas_1h_alh","hdc"
"CG41128",2.85377941829049e-15,1.0246856638632,0.486,0.285,3.65226689952817e-11,"atlas_1h_alh","CG41128"
"Rab27",3.05756082376336e-15,0.979591014272515,0.161,0.036,3.91306634225235e-11,"atlas_1h_alh","Rab27"
"Uch",4.13161375740032e-15,-1.56061501991988,0.056,0.254,5.28763928672093e-11,"atlas_1h_alh","Uch"
"ATPsynE",4.41266527150326e-15,0.924386060771396,0.542,0.329,5.64732901446987e-11,"atlas_1h_alh","ATPsynE"
"Tpi",4.55794250010345e-15,1.19083816858705,0.554,0.391,5.8332548116324e-11,"atlas_1h_alh","Tpi"
"gro",4.72086688576105e-15,0.9658455626357,0.44,0.228,6.04176544039699e-11,"atlas_1h_alh","gro"
"CG14989",4.85015627160959e-15,1.4143318133116,0.387,0.178,6.20722999640596e-11,"atlas_1h_alh","CG14989"
"RpS23",9.8605121068987e-15,-0.793177481585682,0.539,0.716,1.2619483394409e-10,"atlas_1h_alh","RpS23"
"RpL4",1.10863054827584e-14,-1.00734378057746,0.276,0.507,1.41882537568342e-10,"atlas_1h_alh","RpL4"
"rad",1.37132425593026e-14,1.22758173175232,0.461,0.272,1.75502078273954e-10,"atlas_1h_alh","rad"
"Liprin-gamma",1.37415477077197e-14,0.702269921282693,0.848,0.669,1.75864327563396e-10,"atlas_1h_alh","Liprin-gamma"
"flw",1.66055411890936e-14,1.04937659685249,0.31,0.13,2.1251771613802e-10,"atlas_1h_alh","flw"
"CG8860",2.3959364038375e-14,0.819095782234911,0.622,0.412,3.06631940963123e-10,"atlas_1h_alh","CG8860"
"Rgk1",2.92195203081398e-14,1.60963372817142,0.43,0.237,3.73951420903574e-10,"atlas_1h_alh","Rgk1"
"sdt",3.76408619220924e-14,1.0094117037909,0.421,0.222,4.81727750878939e-10,"atlas_1h_alh","sdt"
"Hsc70-4",6.13025624422711e-14,-1.22091575567411,0.152,0.369,7.84550194136186e-10,"atlas_1h_alh","Hsc70-4"
"CG9705",9.60316047621084e-14,-1.40076405451455,0.105,0.304,1.22901247774546e-09,"atlas_1h_alh","CG9705"
"Nlg2",1.57821511086999e-13,0.885862804154272,0.443,0.24,2.01979969889141e-09,"atlas_1h_alh","Nlg2"
"CG44774",2.0586263263413e-13,1.00452923140786,0.285,0.117,2.6346299724516e-09,"atlas_1h_alh","CG44774"
"GstZ2",2.41209582061853e-13,-1.5859403320235,0.031,0.2,3.08700023122759e-09,"atlas_1h_alh","GstZ2"
"Gbeta13F",2.73961199571012e-13,0.503694586794412,0.923,0.814,3.50615543210982e-09,"atlas_1h_alh","Gbeta13F"
"nkd",2.7963727549449e-13,1.05651468090534,0.368,0.189,3.57879785177848e-09,"atlas_1h_alh","nkd"
"Pde9",3.76267601208912e-13,0.988873811539458,0.576,0.389,4.81547276027166e-09,"atlas_1h_alh","Pde9"
"REPTOR-BP",4.0962775995858e-13,1.05641551383617,0.248,0.095,5.24241607194991e-09,"atlas_1h_alh","REPTOR-BP"
"CG13585",4.16711779079417e-13,0.942426517132391,0.229,0.081,5.33307734865838e-09,"atlas_1h_alh","CG13585"
"RpS18",4.88462918326891e-13,-0.710342020991513,0.498,0.674,6.25134842874755e-09,"atlas_1h_alh","RpS18"
"Rpt2",5.74185525358079e-13,-1.35450534952933,0.09,0.278,7.3484263535327e-09,"atlas_1h_alh","Rpt2"
"RpL21",6.77501473863581e-13,-0.657601117783433,0.533,0.723,8.67066386250612e-09,"atlas_1h_alh","RpL21"
"mt:ND4",7.57143888847008e-13,-1.16991012664899,0.186,0.389,9.68992748946401e-09,"atlas_1h_alh","mt:ND4"
"Syp",8.41883321991915e-13,-1.6321636861912,0.006,0.155,1.07744227548525e-08,"atlas_1h_alh","Syp"
"InR",8.77600560285599e-13,1.06615171951951,0.214,0.075,1.12315319705351e-08,"atlas_1h_alh","InR"
"BI-1",9.03387777602516e-13,0.898700173884327,0.211,0.073,1.1561556777757e-08,"atlas_1h_alh","BI-1"
"Not1",9.30793401568527e-13,0.992105553999762,0.409,0.22,1.1912293953274e-08,"atlas_1h_alh","Not1"
"CG42750",9.46447531679392e-13,1.31218446004723,0.288,0.13,1.21126355104329e-08,"atlas_1h_alh","CG42750"
"dpr1",9.63576078834724e-13,1.31151534002008,0.297,0.134,1.23318466569268e-08,"atlas_1h_alh","dpr1"
"eEF2",9.77006480610432e-13,-1.16231086040291,0.152,0.355,1.25037289388523e-08,"atlas_1h_alh","eEF2"
"CG45263",1.04589214932422e-12,1.30495279634439,0.282,0.119,1.33853277270514e-08,"atlas_1h_alh","CG45263"
"Hsc70-3",1.15181894638234e-12,-0.944813529999483,0.248,0.462,1.47409788758012e-08,"atlas_1h_alh","Hsc70-3"
"RpS27A",1.19794818838177e-12,-0.614204799784208,0.681,0.805,1.53313409149099e-08,"atlas_1h_alh","RpS27A"
"CG6770",1.71932318680236e-12,1.02094745416283,0.505,0.323,2.20038981446966e-08,"atlas_1h_alh","CG6770"
"Cyt-c-p",2.05569182998428e-12,0.975323295187853,0.387,0.209,2.63087440401388e-08,"atlas_1h_alh","Cyt-c-p"
"kirre",2.26796284190125e-12,0.945493397576305,0.161,0.046,2.90253884506522e-08,"atlas_1h_alh","kirre"
"5-HT1A",2.56281605248165e-12,1.0666344797021,0.365,0.19,3.27989198396602e-08,"atlas_1h_alh","5-HT1A"
"AstC-R2",3.05531426985282e-12,1.90552665595146,0.368,0.195,3.91019120255764e-08,"atlas_1h_alh","AstC-R2"
"bru3",3.12315302668476e-12,0.710996929322273,0.743,0.619,3.99701124355116e-08,"atlas_1h_alh","bru3"
"JTBR",3.49716493774989e-12,0.974411596472888,0.201,0.071,4.4756716873323e-08,"atlas_1h_alh","JTBR"
"pre-rRNA:CR45845",6.69608768409943e-12,-1.37948735735173,0.022,0.174,8.56965301811045e-08,"atlas_1h_alh","pre-rRNA:CR45845"
"Hsp83",9.97788584178597e-12,-1.19210233545248,0.149,0.338,1.27696983003177e-07,"atlas_1h_alh","Hsp83"
"mamo",1.05807458333932e-11,-1.89440214725881,0,0.129,1.35412385175766e-07,"atlas_1h_alh","mamo"
"Rdl",1.10459713637226e-11,0.651597802816569,0.712,0.569,1.41366341512922e-07,"atlas_1h_alh","Rdl"
"ringer",1.17711964915928e-11,1.00282945445537,0.294,0.136,1.50647772699405e-07,"atlas_1h_alh","ringer"
"ND-MWFE",1.21931276060542e-11,0.800625582208965,0.585,0.388,1.56047647102282e-07,"atlas_1h_alh","ND-MWFE"
"Pen",1.47931030330381e-11,-1.44496935408223,0.025,0.173,1.89322132616822e-07,"atlas_1h_alh","Pen"
"blw",1.53026817484442e-11,-0.959417513933965,0.229,0.425,1.95843721016588e-07,"atlas_1h_alh","blw"
"fok",1.5496270721296e-11,0.851869640238384,0.483,0.299,1.98321272691146e-07,"atlas_1h_alh","fok"
"Akap200",1.8974530661009e-11,-0.949192647335172,0.155,0.358,2.42836043399593e-07,"atlas_1h_alh","Akap200"
"alphaTub84D",2.06576081868979e-11,-1.45521071445519,0.068,0.228,2.64376069575919e-07,"atlas_1h_alh","alphaTub84D"
"CG40228",2.46629423289219e-11,0.941623234152232,0.195,0.07,3.15636335925542e-07,"atlas_1h_alh","CG40228"
"JIL-1",3.38319622910436e-11,1.03217526853762,0.241,0.103,4.32981453400777e-07,"atlas_1h_alh","JIL-1"
"Gs2",3.71218036316158e-11,-1.3428569821761,0.028,0.175,4.75084842877419e-07,"atlas_1h_alh","Gs2"
"Frq1",3.72601429538856e-11,1.05335898953161,0.372,0.209,4.76855309523828e-07,"atlas_1h_alh","Frq1"
"CG7637",3.74884806398232e-11,0.844338807812337,0.409,0.236,4.79777575228457e-07,"atlas_1h_alh","CG7637"
"nmo",4.09614840940432e-11,0.943774792761351,0.548,0.388,5.24225073435565e-07,"atlas_1h_alh","nmo"
"Tsp42Ej",4.25671859646129e-11,0.980290723326767,0.297,0.142,5.44774845975116e-07,"atlas_1h_alh","Tsp42Ej"
"Pitslre",4.56139942642913e-11,1.06821428490838,0.235,0.099,5.83767898594401e-07,"atlas_1h_alh","Pitslre"
"Gdi",4.72905785188555e-11,-0.791158888310652,0.344,0.528,6.05224823884313e-07,"atlas_1h_alh","Gdi"
"Pcd",5.03511190136845e-11,0.870716456681277,0.399,0.222,6.44393621137134e-07,"atlas_1h_alh","Pcd"
"brat",5.44867120178748e-11,-1.01218504288855,0.121,0.306,6.97320940404762e-07,"atlas_1h_alh","brat"
"RpL26",6.41545413697714e-11,-0.513716689683882,0.641,0.781,8.21049820450334e-07,"atlas_1h_alh","RpL26"
"CG3262",7.22301542875559e-11,0.834400246649913,0.158,0.049,9.24401514572141e-07,"atlas_1h_alh","CG3262"
"UQCR-6.4",8.65348056314266e-11,0.610229180532808,0.74,0.587,1.107472442471e-06,"atlas_1h_alh","UQCR-6.4"
"lncRNA:roX2",8.7992782704106e-11,1.04875588755294,0.195,0.073,1.12613163304715e-06,"atlas_1h_alh","lncRNA:roX2"
"tsr",9.36534989791574e-11,-0.668925134157079,0.492,0.677,1.19857747993526e-06,"atlas_1h_alh","tsr"
"Con",1.01911138173515e-10,1.2502384129024,0.35,0.201,1.30425874634465e-06,"atlas_1h_alh","Con"
"RhoGAP71E",1.03690171665961e-10,0.845230842474716,0.353,0.187,1.32702681698097e-06,"atlas_1h_alh","RhoGAP71E"
"Bsg",1.10341762543351e-10,0.732725578137358,0.632,0.507,1.41215387702981e-06,"atlas_1h_alh","Bsg"
"Vha36-1",1.13878781153485e-10,0.833098363111682,0.396,0.227,1.4574206412023e-06,"atlas_1h_alh","Vha36-1"
"CG42613",1.19917153233075e-10,0.743449342963409,0.554,0.379,1.53469972707689e-06,"atlas_1h_alh","CG42613"
"CG31635",1.37509456704974e-10,0.945713508794572,0.26,0.118,1.75984602691026e-06,"atlas_1h_alh","CG31635"
"Trx-2",1.49483025649691e-10,0.875147813552875,0.517,0.371,1.91308376226474e-06,"atlas_1h_alh","Trx-2"
"tow",1.55199317246261e-10,0.855995848085339,0.517,0.339,1.98624086211765e-06,"atlas_1h_alh","tow"
"HSPC300",1.90713196764992e-10,0.801931676571434,0.192,0.071,2.44074749219837e-06,"atlas_1h_alh","HSPC300"
"CG44422",2.03499783629113e-10,0.863160022011921,0.588,0.411,2.60439023088539e-06,"atlas_1h_alh","CG44422"
"RpL15",2.18390525277309e-10,-0.530607615366,0.628,0.777,2.794961942499e-06,"atlas_1h_alh","RpL15"
"SoxN",2.30626987259883e-10,-1.30258519443563,0.062,0.218,2.95156418295199e-06,"atlas_1h_alh","SoxN"
"Dscam2",3.17869237531375e-10,1.01600674942748,0.402,0.239,4.06809050192654e-06,"atlas_1h_alh","Dscam2"
"RpS8",3.42776163971622e-10,-0.550597365387695,0.567,0.751,4.38684934650882e-06,"atlas_1h_alh","RpS8"
"CrebA",3.65227728634827e-10,0.794539677358231,0.477,0.309,4.67418447106852e-06,"atlas_1h_alh","CrebA"
"Sec61beta",3.68993883819705e-10,0.819352143458531,0.353,0.196,4.72238372512458e-06,"atlas_1h_alh","Sec61beta"
"CG14321",3.8289367632764e-10,0.940308471408134,0.251,0.115,4.90027326964114e-06,"atlas_1h_alh","CG14321"
"COX7A",4.01423638378714e-10,0.626151890570969,0.585,0.416,5.13741972397079e-06,"atlas_1h_alh","COX7A"
"RpL23A",4.31973158466165e-10,-0.707675700382853,0.471,0.628,5.52839248204997e-06,"atlas_1h_alh","RpL23A"
"RpL7A",4.80842902457019e-10,-0.565175636382889,0.563,0.698,6.15382746564493e-06,"atlas_1h_alh","RpL7A"
"eEF1gamma",4.86757989221074e-10,-0.969187169251625,0.158,0.335,6.22952874605131e-06,"atlas_1h_alh","eEF1gamma"
"CG5446",5.25014566482938e-10,0.83650322969433,0.192,0.073,6.71913642184864e-06,"atlas_1h_alh","CG5446"
"EndoA",5.35897772887715e-10,-0.856488687906843,0.161,0.347,6.85841969741698e-06,"atlas_1h_alh","EndoA"
"RpS4",6.90976481946506e-10,-0.456908289860332,0.663,0.804,8.84311701595138e-06,"atlas_1h_alh","RpS4"
"RpL18",7.04134119210233e-10,-0.570177278060603,0.514,0.691,9.01150845765256e-06,"atlas_1h_alh","RpL18"
"CG7945",8.69391206253254e-10,0.812096120247577,0.238,0.106,1.11264686576291e-05,"atlas_1h_alh","CG7945"
"pros",8.89539956244397e-10,-1.33597385666477,0.059,0.208,1.13843323600158e-05,"atlas_1h_alh","pros"
"mRpL34",9.84296209132874e-10,0.803281176040754,0.341,0.185,1.25970228844825e-05,"atlas_1h_alh","mRpL34"
"maf-S",9.88920543065207e-10,0.936692082055046,0.313,0.168,1.26562051101485e-05,"atlas_1h_alh","maf-S"
"COX5A",1.06015652349792e-09,0.665262915598239,0.533,0.368,1.35678831877263e-05,"atlas_1h_alh","COX5A"
"Stacl",1.23031179131369e-09,1.14994607224093,0.31,0.166,1.57455303052326e-05,"atlas_1h_alh","Stacl"
"ATPsynG",1.2475081953858e-09,0.64392013599229,0.613,0.439,1.59656098845475e-05,"atlas_1h_alh","ATPsynG"
"RpS11",1.30620263628011e-09,-0.49647549650859,0.656,0.791,1.67167813391128e-05,"atlas_1h_alh","RpS11"
"Hsp67Bc",1.48696611969899e-09,0.892783783434496,0.195,0.077,1.90301923999077e-05,"atlas_1h_alh","Hsp67Bc"
"Tom20",1.51497792042066e-09,0.722330809578037,0.297,0.149,1.93886874255436e-05,"atlas_1h_alh","Tom20"
"lncRNA:CR45388",1.82852146230736e-09,-1.53365355843071,0.012,0.127,2.34014176746096e-05,"atlas_1h_alh","lncRNA:CR45388"
"Sec61gamma",1.8704118441864e-09,0.7568904377496,0.35,0.197,2.39375307818976e-05,"atlas_1h_alh","Sec61gamma"
"PPP4R2r",1.95713987591706e-09,-1.10242564410658,0.146,0.308,2.50474761319866e-05,"atlas_1h_alh","PPP4R2r"
"msi",2.06576741278174e-09,0.808036348308456,0.48,0.318,2.64376913487808e-05,"atlas_1h_alh","msi"
"RpL7",2.13870085674067e-09,-0.550710034512108,0.526,0.696,2.73710935645671e-05,"atlas_1h_alh","RpL7"
