"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"mt:ATPase6",1.15352801130505e-07,-1.54024125329155,0.625,0.923,0.0014762851488682,"atlas_1h_alh","mt:ATPase6"
"cindr",1.46220409530706e-07,1.33729230115622,0.833,0.551,0.00187132880117398,"atlas_1h_alh","cindr"
"Vha68-1",1.65241511255037e-07,-1.60858686209114,0.167,0.654,0.00211476086104196,"atlas_1h_alh","Vha68-1"
"UQCR-11",2.70389093576325e-07,0.941513304348704,0.958,0.808,0.00346043961958981,"atlas_1h_alh","UQCR-11"
"Dhit",4.14600194423409e-07,1.12232663835017,0.917,0.679,0.00530605328823078,"atlas_1h_alh","Dhit"
"chrb",7.78320272251906e-07,-1.14583560537458,0.688,0.897,0.00996094284427989,"atlas_1h_alh","chrb"
"vvl",8.83659903033184e-07,1.48646523623863,0.792,0.564,0.0113090794390187,"atlas_1h_alh","vvl"
"Cngl",9.29955434149714e-07,1.52246882261149,0.708,0.372,0.011901569646248,"atlas_1h_alh","Cngl"
"cdc14",9.58856515419351e-07,1.55037841005991,0.646,0.269,0.0122714456843369,"atlas_1h_alh","cdc14"
"UQCR-6.4",1.21986138504421e-06,0.887488789591511,0.958,0.795,0.0156117860057958,"atlas_1h_alh","UQCR-6.4"
"Act42A",1.46189816252004e-06,-1.29923670121378,0.458,0.782,0.0187093726839315,"atlas_1h_alh","Act42A"
"fs(1)h",1.84004927802309e-06,1.57688364019854,0.688,0.436,0.0235489506601396,"atlas_1h_alh","fs(1)h"
"lncRNA:noe",1.86802624845675e-06,-2.50278626056005,0.25,0.679,0.0239069999277494,"atlas_1h_alh","lncRNA:noe"
"CG32982",1.87429407350176e-06,1.24225348449914,0.792,0.5,0.0239872155526755,"atlas_1h_alh","CG32982"
"Arc1",2.15655655938861e-06,-2.43470136643558,0,0.372,0.0275996108470554,"atlas_1h_alh","Arc1"
"Nlg3",2.61232664518451e-06,1.8660935195769,0.479,0.154,0.0334325564050714,"atlas_1h_alh","Nlg3"
"Rgk1",3.62148376304127e-06,1.63309397199757,0.646,0.308,0.0463477491994022,"atlas_1h_alh","Rgk1"
"CG42750",4.46883653848658e-06,1.82753544788905,0.438,0.103,0.0571921700195512,"atlas_1h_alh","CG42750"
"RpL15",4.95959376495376e-06,-1.15339787645598,0.646,0.859,0.0634728810038782,"atlas_1h_alh","RpL15"
"lncRNA:cherub",5.43483053041932e-06,-2.96078359881281,0.062,0.449,0.0695549611283065,"atlas_1h_alh","lncRNA:cherub"
"CG8860",5.84927808811564e-06,1.16853217209679,0.729,0.397,0.0748590609717039,"atlas_1h_alh","CG8860"
"Antp",7.33924591406178e-06,2.07629572458203,0.604,0.295,0.0939276692081626,"atlas_1h_alh","Antp"
"dlg1",8.39218231751954e-06,1.07664293110798,0.854,0.679,0.107403149299615,"atlas_1h_alh","dlg1"
"Obp44a",9.16912842030472e-06,-1.66006349806387,0.458,0.795,0.11734650552306,"atlas_1h_alh","Obp44a"
"TBC1D16",9.29500843394415e-06,-1.53263760249249,0.021,0.372,0.118957517937617,"atlas_1h_alh","TBC1D16"
"mt:ND5",1.12499374538689e-05,-1.73295971758919,0.125,0.538,0.143976699534614,"atlas_1h_alh","mt:ND5"
"Pp1-87B",1.14797379266075e-05,-1.3570864639974,0.042,0.41,0.146917685984723,"atlas_1h_alh","Pp1-87B"
"CG17816",1.18544864223652e-05,-1.09877323446211,0.375,0.782,0.15171371723343,"atlas_1h_alh","CG17816"
"Cals",1.18707440785681e-05,-1.42584993376826,0.146,0.564,0.151921782717514,"atlas_1h_alh","Cals"
"Hsp26",1.40480282521446e-05,-1.71895290366851,0.062,0.449,0.179786665570947,"atlas_1h_alh","Hsp26"
"CG11000",1.42244681059759e-05,1.39920967002801,0.688,0.41,0.182044742820279,"atlas_1h_alh","CG11000"
"CG7630",1.57169860487972e-05,0.746274522190329,1,0.897,0.201145987452507,"atlas_1h_alh","CG7630"
"mt:lrRNA",1.72351449141936e-05,-1.41090172097064,0.708,0.962,0.220575384611849,"atlas_1h_alh","mt:lrRNA"
"lncRNA:CR43334",1.91211457005549e-05,1.7762680856526,0.417,0.115,0.244712422675702,"atlas_1h_alh","lncRNA:CR43334"
"CG33169",2.17766408921952e-05,1.63631847064414,0.396,0.103,0.278697450138315,"atlas_1h_alh","CG33169"
"RpS27A",2.23740587751182e-05,-0.831279142294557,0.792,0.962,0.286343204203963,"atlas_1h_alh","RpS27A"
"Syn1",2.35473857173571e-05,1.04589185556872,0.479,0.154,0.301359442410736,"atlas_1h_alh","Syn1"
"Pdi",2.44653837359502e-05,-1.34172490582573,0.042,0.397,0.313107981052691,"atlas_1h_alh","Pdi"
"nSyb",2.64069173885373e-05,-0.808589051145353,0.75,0.936,0.337955728738501,"atlas_1h_alh","nSyb"
"pyr",2.78561809633283e-05,-1.16745071261314,0.125,0.538,0.356503403968676,"atlas_1h_alh","pyr"
"Oda",2.80979186226172e-05,1.20174369366034,0.833,0.705,0.359597162532255,"atlas_1h_alh","Oda"
"CD98hc",3.02628259322429e-05,-1.40260291743729,0.062,0.423,0.387303646280845,"atlas_1h_alh","CD98hc"
"sdt",3.17093607806117e-05,1.44362287707028,0.604,0.321,0.405816399270268,"atlas_1h_alh","sdt"
"CG7637",3.45855552718426e-05,1.29340871249059,0.729,0.513,0.442625936369042,"atlas_1h_alh","CG7637"
"CG44422",3.5307701599775e-05,1.21685349513412,0.917,0.744,0.451867965073921,"atlas_1h_alh","CG44422"
"Tsp42En",3.73625636235378e-05,1.51411644451885,0.625,0.385,0.478166089254037,"atlas_1h_alh","Tsp42En"
"gro",4.01230911824964e-05,1.45974051769458,0.625,0.359,0.513495320953589,"atlas_1h_alh","gro"
"COX8",4.22949134523286e-05,0.893850208326392,0.958,0.846,0.541290302362901,"atlas_1h_alh","COX8"
"Nlg2",4.41873549352988e-05,1.10336368436305,0.729,0.462,0.565509768461953,"atlas_1h_alh","Nlg2"
"Prosalpha6",4.42977614083796e-05,-1.14552590647027,0.042,0.372,0.566922750504442,"atlas_1h_alh","Prosalpha6"
"Df31",4.52558411317217e-05,-1.29152536337595,0.25,0.654,0.579184254803774,"atlas_1h_alh","Df31"
"SNRPG",4.94797030110141e-05,1.5528021678093,0.667,0.474,0.633241239134958,"atlas_1h_alh","SNRPG"
"HDAC4",5.36378354934636e-05,1.10880173743109,0.604,0.295,0.686457018645347,"atlas_1h_alh","HDAC4"
"eEF1gamma",5.69482904957112e-05,-1.10103831173091,0.208,0.603,0.728824221764112,"atlas_1h_alh","eEF1gamma"
"Idh3a",5.85405685395192e-05,-1.07429430655714,0.125,0.5,0.749202196168767,"atlas_1h_alh","Idh3a"
"COX5A",5.98608955398423e-05,0.730381555580664,0.875,0.718,0.766099741118902,"atlas_1h_alh","COX5A"
"dysc",6.14072216006763e-05,0.848636457886174,0.833,0.679,0.785889622045455,"atlas_1h_alh","dysc"
"Hel25E",6.18789118431476e-05,-1.15690679105027,0,0.282,0.791926313768603,"atlas_1h_alh","Hel25E"
"Prosbeta5",6.96077568047643e-05,-1.46339372924875,0.104,0.436,0.890840071587373,"atlas_1h_alh","Prosbeta5"
"alphaTub84D",8.60967068995746e-05,-1.09418126553804,0.208,0.59,1,"atlas_1h_alh","alphaTub84D"
"Rbp6",9.3305088304921e-05,1.18054749947837,0.688,0.397,1,"atlas_1h_alh","Rbp6"
"lbm",9.43410632276216e-05,1.77184827058448,0.625,0.436,1,"atlas_1h_alh","lbm"
"CG6329",9.62454238677687e-05,-0.958923879456263,0.625,0.833,1,"atlas_1h_alh","CG6329"
"Rtnl1",9.71258032694503e-05,-1.08990718285655,0.667,0.91,1,"atlas_1h_alh","Rtnl1"
"AnxB11",9.83772077012653e-05,-1.13825708365264,0.083,0.436,1,"atlas_1h_alh","AnxB11"
"ATPsynF",0.000103214222591304,0.716189111043433,0.979,0.846,1,"atlas_1h_alh","ATPsynF"
"RpL3",0.000110295308714515,-0.751745372683356,0.667,0.821,1,"atlas_1h_alh","RpL3"
"Tctp",0.000115661373805056,-1.08569896104945,0.458,0.744,1,"atlas_1h_alh","Tctp"
"CG14312",0.000123430375046538,1.47210067301734,0.583,0.346,1,"atlas_1h_alh","CG14312"
"GstZ2",0.000139911501671252,-1.23959365880861,0.083,0.397,1,"atlas_1h_alh","GstZ2"
"hdc",0.000141299477705443,-0.682634394809067,0.104,0.436,1,"atlas_1h_alh","hdc"
"AcCoAS",0.000146448288649117,-1.27356683758133,0.062,0.372,1,"atlas_1h_alh","AcCoAS"
"Jafrac1",0.000154160178487501,-1.03819206380732,0.271,0.654,1,"atlas_1h_alh","Jafrac1"
"Vha100-1",0.000171771296768599,-1.33571725795324,0.083,0.385,1,"atlas_1h_alh","Vha100-1"
"ATPsynG",0.000177869659669152,0.776666308244496,0.917,0.705,1,"atlas_1h_alh","ATPsynG"
"RpL35A",0.000182925901629248,-0.756887890864005,0.667,0.872,1,"atlas_1h_alh","RpL35A"
"CG1648",0.000190919499297234,-1.08611972452687,0.271,0.654,1,"atlas_1h_alh","CG1648"
"CG16711",0.000204189542502312,1.24863029280281,0.562,0.333,1,"atlas_1h_alh","CG16711"
"psq",0.000209105990402429,1.7230770859403,0.458,0.218,1,"atlas_1h_alh","psq"
"GCS2alpha",0.00021979122176794,-1.23863073918788,0.021,0.295,1,"atlas_1h_alh","GCS2alpha"
"Atg8a",0.000227871268491154,-1.1121306701184,0.125,0.462,1,"atlas_1h_alh","Atg8a"
"RpS23",0.000228988714704007,-0.911514546712354,0.729,0.91,1,"atlas_1h_alh","RpS23"
"CG13506",0.000230314375759927,-0.969210753310396,0.104,0.436,1,"atlas_1h_alh","CG13506"
"Stt3B",0.000237414552432368,-1.19128636421054,0,0.244,1,"atlas_1h_alh","Stt3B"
"Rpn11",0.000247530012768347,-1.14617544359371,0.042,0.321,1,"atlas_1h_alh","Rpn11"
"CDC50",0.000260355116438491,-1.16095782403775,0.062,0.359,1,"atlas_1h_alh","CDC50"
"RpL21",0.000358674926851371,-0.835377995135803,0.75,0.872,1,"atlas_1h_alh","RpL21"
"SerRS",0.000363221696189481,-0.957943219653068,0.062,0.359,1,"atlas_1h_alh","SerRS"
"NaPi-III",0.000363714001255037,-1.13408368697758,0.146,0.474,1,"atlas_1h_alh","NaPi-III"
"eEF1alpha2",0.000378822540426093,-1.32617024016749,0.125,0.423,1,"atlas_1h_alh","eEF1alpha2"
"Syt1",0.00038207104110062,-1.02886878350073,0.458,0.731,1,"atlas_1h_alh","Syt1"
"Fas1",0.000390937963186157,-1.22560082054541,0.021,0.269,1,"atlas_1h_alh","Fas1"
"Rpt3",0.00039259900085617,-1.28846065377766,0.062,0.346,1,"atlas_1h_alh","Rpt3"
"Rack1",0.000431641835891414,-0.881887936003382,0.583,0.769,1,"atlas_1h_alh","Rack1"
"Sytbeta",0.000449358391939815,1.62622665655273,0.438,0.179,1,"atlas_1h_alh","Sytbeta"
"jeb",0.000453764271631859,-1.27581122094588,0.396,0.679,1,"atlas_1h_alh","jeb"
"RpS30",0.00045523391778804,-0.781511099047426,0.729,0.885,1,"atlas_1h_alh","RpS30"
"Kap-alpha3",0.000458689116703423,-0.795354515068287,0.042,0.321,1,"atlas_1h_alh","Kap-alpha3"
"CG42392",0.000474718528389212,-1.09123615766868,0.125,0.436,1,"atlas_1h_alh","CG42392"
"eff",0.000490801230454427,-1.12986903424867,0.354,0.705,1,"atlas_1h_alh","eff"
"l(3)neo43",0.000491439509239696,1.43668433564721,0.312,0.09,1,"atlas_1h_alh","l(3)neo43"
"RpL8",0.000493132420087299,-0.629907446092756,0.604,0.949,1,"atlas_1h_alh","RpL8"
"TBCB",0.000506528132835313,-0.942214335362522,0.042,0.308,1,"atlas_1h_alh","TBCB"
"Dscam2",0.000511483135714456,1.39841134102896,0.458,0.218,1,"atlas_1h_alh","Dscam2"
"Ptp99A",0.000527031359708294,1.32878913598159,0.625,0.423,1,"atlas_1h_alh","Ptp99A"
"CG9674",0.000534984577382891,-1.10436703784995,0.021,0.269,1,"atlas_1h_alh","CG9674"
"Fum1",0.00054539487981199,-1.33690723889491,0.062,0.333,1,"atlas_1h_alh","Fum1"
"Pits",0.00056270389104088,0.919681304624409,0.729,0.564,1,"atlas_1h_alh","Pits"
"CG12836",0.000563721654667253,1.072832668054,0.146,0,1,"atlas_1h_alh","CG12836"
"eIF2gamma",0.000565964331679113,-0.941683802846467,0,0.218,1,"atlas_1h_alh","eIF2gamma"
"RpII215",0.000570425873429571,0.973079629526686,0.562,0.282,1,"atlas_1h_alh","RpII215"
"CG31705",0.000573172275117726,-1.21761461710011,0.125,0.423,1,"atlas_1h_alh","CG31705"
"Rpb8",0.000582954777031987,1.25097048303357,0.292,0.077,1,"atlas_1h_alh","Rpb8"
"CG32204",0.000594252731551517,-1.29253735917663,0.104,0.397,1,"atlas_1h_alh","CG32204"
"Tlk",0.00059636515610781,1.25086499911333,0.688,0.513,1,"atlas_1h_alh","Tlk"
"Cnx99A",0.000603248170932098,-1.03645368416384,0.062,0.333,1,"atlas_1h_alh","Cnx99A"
"mRpL34",0.000613682452620506,1.49829652814322,0.562,0.397,1,"atlas_1h_alh","mRpL34"
"hpRNA:CR18854",0.000641702807283678,-1.03374299646582,0.042,0.308,1,"atlas_1h_alh","hpRNA:CR18854"
"Rdh",0.000645755185071039,1.3024050228882,0.479,0.269,1,"atlas_1h_alh","Rdh"
"CG34200",0.000655482511917683,1.05807561421297,0.625,0.423,1,"atlas_1h_alh","CG34200"
"nAChRalpha7",0.000676079783072726,-0.829233113854938,0.104,0.41,1,"atlas_1h_alh","nAChRalpha7"
"eIF4A",0.000702384145234427,-0.836949281442481,0.479,0.769,1,"atlas_1h_alh","eIF4A"
"eEF2",0.000713358441050024,-0.725800568715701,0.312,0.679,1,"atlas_1h_alh","eEF2"
"CG13928",0.000722167118687039,-1.21311042326656,0.229,0.551,1,"atlas_1h_alh","CG13928"
"RpL27",0.000737867441864264,-0.831938267776184,0.75,0.897,1,"atlas_1h_alh","RpL27"
"NUCB1",0.000754375483052478,-1.38683842683756,0.062,0.321,1,"atlas_1h_alh","NUCB1"
"CaMKII",0.000775641870343325,-0.802778908707968,0.583,0.821,1,"atlas_1h_alh","CaMKII"
"CG5174",0.000777152511376188,-0.971993837134881,0.125,0.436,1,"atlas_1h_alh","CG5174"
"RhoGAP71E",0.000789979532306427,1.13222413423218,0.5,0.308,1,"atlas_1h_alh","RhoGAP71E"
"CG41128",0.000792750058144177,0.939654085299086,0.771,0.59,1,"atlas_1h_alh","CG41128"
"Cow",0.000835370552970338,-0.913263666568435,0.146,0.474,1,"atlas_1h_alh","Cow"
"MESK2",0.000844335917494979,-0.803252363814433,0.667,0.872,1,"atlas_1h_alh","MESK2"
"CCT4",0.00085641986638583,-0.929174595310462,0.083,0.359,1,"atlas_1h_alh","CCT4"
"Lis-1",0.000863589808568415,-1.13949977203169,0.125,0.41,1,"atlas_1h_alh","Lis-1"
"Tsp97E",0.000884609615354478,-1.28268615605365,0.042,0.282,1,"atlas_1h_alh","Tsp97E"
"Tsp66E",0.000922853459218266,1.22355298813903,0.25,0.051,1,"atlas_1h_alh","Tsp66E"
"Ran",0.000929224101658309,-1.04929798611953,0.229,0.513,1,"atlas_1h_alh","Ran"
"tai",0.000992535213204891,0.978006593630318,0.688,0.474,1,"atlas_1h_alh","tai"
"GstO3",0.00101230296199438,-0.890584951547023,0.062,0.333,1,"atlas_1h_alh","GstO3"
"tau",0.00107651684452539,-0.639434621593783,0.146,0.449,1,"atlas_1h_alh","tau"
"slgA",0.00115457618795127,-0.87465257791457,0.188,0.5,1,"atlas_1h_alh","slgA"
"VGlut",0.00117470850226542,-1.13698813176962,0.125,0.41,1,"atlas_1h_alh","VGlut"
"RSG7",0.00119522360507287,1.33062494197756,0.583,0.397,1,"atlas_1h_alh","RSG7"
"Rpt1",0.00120436837874787,-1.02156695136767,0.062,0.321,1,"atlas_1h_alh","Rpt1"
"skd",0.00125386551837002,1.26673186096784,0.521,0.282,1,"atlas_1h_alh","skd"
"Nc73EF",0.00125757457574418,-1.26349043095668,0.042,0.269,1,"atlas_1h_alh","Nc73EF"
"Argk",0.00126639288398434,-0.694401027566078,0.688,0.846,1,"atlas_1h_alh","Argk"
"PyK",0.00130808113456426,-0.790373904298736,0.583,0.821,1,"atlas_1h_alh","PyK"
"Eip55E",0.00132231882893458,-0.944581045845681,0,0.192,1,"atlas_1h_alh","Eip55E"
"Nf1",0.00132231882893458,-1.1976602396966,0,0.192,1,"atlas_1h_alh","Nf1"
"lncRNA:CR40469",0.0013394539000507,-1.11880408631026,0.146,0.436,1,"atlas_1h_alh","lncRNA:CR40469"
"pcs",0.00136638996437784,1.03986274829843,0.562,0.359,1,"atlas_1h_alh","pcs"
"Rbp",0.00137197099189553,0.837281427839855,0.667,0.513,1,"atlas_1h_alh","Rbp"
"CG31221",0.00139259126017327,0.752830987831671,0.708,0.577,1,"atlas_1h_alh","CG31221"
"Pgi",0.0013965848751933,-0.809880134559786,0.271,0.564,1,"atlas_1h_alh","Pgi"
"kdn",0.00146897982184247,-1.08429429671029,0.042,0.269,1,"atlas_1h_alh","kdn"
"CG11374",0.00147859854337603,0.921910228643162,0.125,0,1,"atlas_1h_alh","CG11374"
"sbb",0.001512451494728,0.825955171825408,0.771,0.615,1,"atlas_1h_alh","sbb"
"Pep",0.00151965714800049,-0.78683761587233,0.042,0.282,1,"atlas_1h_alh","Pep"
"Dlic",0.00157733662434125,-0.838352544265947,0.083,0.346,1,"atlas_1h_alh","Dlic"
"mt:ND1",0.0016102423427435,-0.834439091622658,0.208,0.551,1,"atlas_1h_alh","mt:ND1"
"Pcd",0.00162956370918666,1.03486163983717,0.604,0.462,1,"atlas_1h_alh","Pcd"
"Men",0.00165509039239948,-0.540228866053278,0.146,0.474,1,"atlas_1h_alh","Men"
"pros",0.00176738396882689,-1.417324858456,0.021,0.231,1,"atlas_1h_alh","pros"
"uzip",0.0017741549659558,-1.21939600253039,0.062,0.295,1,"atlas_1h_alh","uzip"
"Ric",0.00180733882473201,-0.472268980604264,0.083,0.346,1,"atlas_1h_alh","Ric"
"CG14186",0.00181650515698988,-0.83987857400093,0.021,0.231,1,"atlas_1h_alh","CG14186"
"Arl8",0.00181650515698988,-0.910639034081838,0.021,0.231,1,"atlas_1h_alh","Arl8"
"RpS14a",0.00187168912566775,-0.671085929302873,0.542,0.795,1,"atlas_1h_alh","RpS14a"
"CG14210",0.00187706139154636,1.30818011674563,0.25,0.064,1,"atlas_1h_alh","CG14210"
"Sod1",0.00190467063635517,-1.02524261750741,0.229,0.513,1,"atlas_1h_alh","Sod1"
"CG6330",0.00192071834319573,-1.0249157349962,0.104,0.359,1,"atlas_1h_alh","CG6330"
"CalpA",0.00194992384413284,-0.834550508849547,0.062,0.308,1,"atlas_1h_alh","CalpA"
"ari-1",0.00197265656168292,-1.01265406694939,0.042,0.256,1,"atlas_1h_alh","ari-1"
"CCT5",0.00197738711789866,-0.78005270369164,0.083,0.346,1,"atlas_1h_alh","CCT5"
"CG31635",0.00200073014648239,1.25965571174725,0.438,0.244,1,"atlas_1h_alh","CG31635"
"Rab3",0.00200675000166317,-1.04852849516119,0.104,0.359,1,"atlas_1h_alh","Rab3"
"CG6180",0.0020073153130682,-0.85950769707239,0,0.179,1,"atlas_1h_alh","CG6180"
"Sap-r",0.0020073153130682,-0.962731121345232,0,0.179,1,"atlas_1h_alh","Sap-r"
"CG6770",0.00204361578973214,0.870469682391846,0.625,0.474,1,"atlas_1h_alh","CG6770"
"GlyRS",0.00204406461715351,-0.880790816570531,0.062,0.308,1,"atlas_1h_alh","GlyRS"
"CG13954",0.00208587136392856,1.26884773223627,0.604,0.449,1,"atlas_1h_alh","CG13954"
"Not1",0.00213816617688971,1.00547922996383,0.479,0.256,1,"atlas_1h_alh","Not1"
"l(3)80Fg",0.00218183828480193,-1.10917000518379,0.208,0.474,1,"atlas_1h_alh","l(3)80Fg"
"Tat",0.00223326914790669,-0.796935374001678,0.083,0.333,1,"atlas_1h_alh","Tat"
"pix",0.00223326914790669,-0.846043121712731,0.083,0.333,1,"atlas_1h_alh","pix"
"eIF3h",0.00223326914790669,-0.9214331263169,0.083,0.333,1,"atlas_1h_alh","eIF3h"
"igl",0.00225526008693716,-0.780039865364305,0.417,0.705,1,"atlas_1h_alh","igl"
"RpL30",0.00233851848279981,-0.753724737220748,0.708,0.821,1,"atlas_1h_alh","RpL30"
"msi",0.00250557743915013,0.665297590621998,0.542,0.282,1,"atlas_1h_alh","msi"
"AP-1-2beta",0.00251432431665799,-1.0034444642508,0.021,0.218,1,"atlas_1h_alh","AP-1-2beta"
"CG5355",0.00254117820701498,-0.873649591869349,0.042,0.256,1,"atlas_1h_alh","CG5355"
"MFS17",0.00257587779934379,-0.764418386936533,0.146,0.436,1,"atlas_1h_alh","MFS17"
"Wbp2",0.00260568316588678,-0.767313060082289,0.042,0.256,1,"atlas_1h_alh","Wbp2"
"Hsc70-3",0.00266771223828543,-0.808881314917947,0.354,0.692,1,"atlas_1h_alh","Hsc70-3"
"Past1",0.00272789467571052,-0.778116630596242,0.021,0.218,1,"atlas_1h_alh","Past1"
"CG17493",0.00273901925818251,-0.80125958453857,0.042,0.256,1,"atlas_1h_alh","CG17493"
"CG30109",0.00274269224168062,0.98180299491174,0.146,0.013,1,"atlas_1h_alh","CG30109"
"NHP2",0.00277810736271484,1.08222777533113,0.312,0.115,1,"atlas_1h_alh","NHP2"
"GABA-B-R2",0.00280268746260346,-0.728447470138109,0.021,0.218,1,"atlas_1h_alh","GABA-B-R2"
"Nmdar2",0.00283316445106038,-0.768120833998593,0.104,0.359,1,"atlas_1h_alh","Nmdar2"
"CG44325",0.0028766103008226,-0.806328701835664,0.146,0.423,1,"atlas_1h_alh","CG44325"
"dtn",0.00293426418849506,-0.882916780747522,0.146,0.423,1,"atlas_1h_alh","dtn"
"Gdap2",0.00299603580280667,-1.08718788541981,0.229,0.5,1,"atlas_1h_alh","Gdap2"
"CG17486",0.00303441784060446,-0.755503341108806,0,0.167,1,"atlas_1h_alh","CG17486"
"CG31760",0.00303441784060446,-0.954488142704545,0,0.167,1,"atlas_1h_alh","CG31760"
"AdipoR",0.00303441784060446,-0.992718898770623,0,0.167,1,"atlas_1h_alh","AdipoR"
"Uba1",0.00303441784060446,-1.00204869922245,0,0.167,1,"atlas_1h_alh","Uba1"
"CG2918",0.00303441784060446,-1.0458954304791,0,0.167,1,"atlas_1h_alh","CG2918"
"CG42668",0.0030818279423869,1.13453410164968,0.438,0.231,1,"atlas_1h_alh","CG42668"
"RpS18",0.0031965215088245,-0.631175546141825,0.75,0.885,1,"atlas_1h_alh","RpS18"
"RpS16",0.00322100441270912,-0.701454707979973,0.646,0.872,1,"atlas_1h_alh","RpS16"
"Prosbeta7",0.00327209534924058,-0.789056425952125,0.062,0.295,1,"atlas_1h_alh","Prosbeta7"
"mt:ND4",0.0033462344366972,-0.94284496608091,0.458,0.692,1,"atlas_1h_alh","mt:ND4"
"Shab",0.00337474948351841,-0.969043755925602,0.021,0.205,1,"atlas_1h_alh","Shab"
"CG4199",0.00346781138304365,-0.697944176003871,0.021,0.205,1,"atlas_1h_alh","CG4199"
"VhaAC39-1",0.00358672992348965,-0.778577916356037,0.083,0.321,1,"atlas_1h_alh","VhaAC39-1"
"CG1607",0.00358672992348965,-1.00999295469035,0.083,0.321,1,"atlas_1h_alh","CG1607"
"Prosbeta3",0.00361618059992217,-1.07276731287734,0.188,0.436,1,"atlas_1h_alh","Prosbeta3"
"Gdh",0.00364538998373869,-0.531360867147352,0.104,0.359,1,"atlas_1h_alh","Gdh"
"eEF1beta",0.00366707983854347,-0.727832010723184,0.438,0.705,1,"atlas_1h_alh","eEF1beta"
"Xbp1",0.00368287313479713,-0.712142695315813,0.25,0.577,1,"atlas_1h_alh","Xbp1"
"Vha14-1",0.00375696161158627,0.662188316387835,0.771,0.667,1,"atlas_1h_alh","Vha14-1"
"CG12910",0.00384583995680445,1.127351999652,0.271,0.09,1,"atlas_1h_alh","CG12910"
"Akh",0.00386489143196964,0.894546146710509,0.104,0,1,"atlas_1h_alh","Akh"
"CG3337",0.00386489143196964,0.632138626885394,0.104,0,1,"atlas_1h_alh","CG3337"
"CG13887",0.00388955963417649,-0.873911538325335,0.229,0.513,1,"atlas_1h_alh","CG13887"
"Ras85D",0.00396910967540898,-0.837284745330519,0.021,0.205,1,"atlas_1h_alh","Ras85D"
"kek3",0.00397273818564624,1.21359178475734,0.562,0.41,1,"atlas_1h_alh","kek3"
"Appl",0.0039960681587719,-0.735406004784319,0.75,0.91,1,"atlas_1h_alh","Appl"
"GlyP",0.0040106406343616,-0.821409832253771,0.104,0.346,1,"atlas_1h_alh","GlyP"
"mod",0.0040106406343616,-0.944952809351902,0.104,0.346,1,"atlas_1h_alh","mod"
