"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Dhit",5.79744157753606e-35,1.1876025420934,0.819,0.455,7.41956573093065e-31,"atlas_1h_alh","Dhit"
"nAChRalpha6",5.92921966208194e-35,0.943109232366015,0.95,0.71,7.58821532353246e-31,"atlas_1h_alh","nAChRalpha6"
"CG42361",2.95098988379161e-34,1.46561207912933,0.235,0.04,3.7766768532765e-30,"atlas_1h_alh","CG42361"
"dpr1",3.82033424536464e-34,1.68132211561273,0.277,0.058,4.88926376721766e-30,"atlas_1h_alh","dpr1"
"CG43324",5.53320123060411e-34,1.63266598009955,0.471,0.167,7.08139093492714e-30,"atlas_1h_alh","CG43324"
"mt:CoI",1.01777041197799e-33,-1.43399304712348,0.433,0.755,1.30254257324943e-29,"atlas_1h_alh","mt:CoI"
"Pkc53E",3.58272382838366e-33,1.37350443496555,0.849,0.69,4.58516995556541e-29,"atlas_1h_alh","Pkc53E"
"Gs1l",8.45165739686173e-33,1.41983738470753,0.29,0.063,1.08164311365036e-28,"atlas_1h_alh","Gs1l"
"veli",1.07064596798188e-32,1.28482027391951,0.218,0.036,1.37021270982322e-28,"atlas_1h_alh","veli"
"Cyt-c-p",1.6926862237937e-32,1.50931376790391,0.374,0.104,2.16629982921118e-28,"atlas_1h_alh","Cyt-c-p"
"mt:lrRNA",6.66110848623276e-32,-1.17162442830165,0.592,0.843,8.52488664068069e-28,"atlas_1h_alh","mt:lrRNA"
"wry",9.80077179794294e-32,1.18307030062966,0.836,0.536,1.25430277470074e-27,"atlas_1h_alh","wry"
"pum",6.10886758792455e-31,1.10968532507994,0.773,0.43,7.81812873902583e-27,"atlas_1h_alh","pum"
"Pcd",8.60315172526519e-31,1.4457040283163,0.395,0.118,1.10103135779944e-26,"atlas_1h_alh","Pcd"
"ND-AGGG",2.36443293134488e-30,1.4694277826309,0.353,0.098,3.02600126553518e-26,"atlas_1h_alh","ND-AGGG"
"COX7A",8.23537471446204e-30,1.25688039262315,0.592,0.262,1.05396325595685e-25,"atlas_1h_alh","COX7A"
"dpr10",1.04156984646332e-29,1.33330532549559,0.634,0.299,1.33300108950375e-25,"atlas_1h_alh","dpr10"
"7B2",1.18441950449251e-29,1.47132302935163,0.504,0.205,1.51582008184951e-25,"atlas_1h_alh","7B2"
"Rgk1",2.06508371018042e-29,0.940225243804924,0.962,0.81,2.6428941322889e-25,"atlas_1h_alh","Rgk1"
"Nep1",2.35366734826768e-29,1.23885416894864,0.769,0.45,3.01222347231298e-25,"atlas_1h_alh","Nep1"
"Gapdh2",2.66110906981333e-29,1.48761752403803,0.71,0.498,3.4056873875471e-25,"atlas_1h_alh","Gapdh2"
"CG5934",3.32644638301295e-29,1.1139396796321,0.134,0.015,4.25718608097998e-25,"atlas_1h_alh","CG5934"
"Hsp26",7.79711607556612e-29,-3.51424533569928,0.038,0.406,9.97874915350952e-25,"atlas_1h_alh","Hsp26"
"cpo",8.73056665123926e-29,0.821645946485815,0.971,0.807,1.1173379200256e-24,"atlas_1h_alh","cpo"
"Neb-cGP",1.8081877955031e-28,1.15017392237534,0.702,0.368,2.31411874068487e-24,"atlas_1h_alh","Neb-cGP"
"AP-2sigma",2.2790538593747e-28,1.31726798557897,0.37,0.11,2.91673312922774e-24,"atlas_1h_alh","AP-2sigma"
"Tpi",2.399851921354e-28,1.97042387102155,0.634,0.402,3.07133048894885e-24,"atlas_1h_alh","Tpi"
"CG42750",3.43269095830074e-28,1.43121239529385,0.336,0.095,4.39315788843329e-24,"atlas_1h_alh","CG42750"
"robl",5.90901762930184e-28,1.22249509347764,0.357,0.102,7.5623607619805e-24,"atlas_1h_alh","robl"
"SPR",1.14202878675837e-27,1.46110751511762,0.601,0.286,1.46156844129336e-23,"atlas_1h_alh","SPR"
"ATPsynCF6",2.2296261093833e-27,1.22709171583485,0.538,0.221,2.85347549478875e-23,"atlas_1h_alh","ATPsynCF6"
"lncRNA:noe",4.7466441857734e-27,-3.70073438730969,0.021,0.373,6.07475522895279e-23,"atlas_1h_alh","lncRNA:noe"
"CG31030",1.24202629250473e-26,1.37481123982798,0.336,0.099,1.58954524914756e-22,"atlas_1h_alh","CG31030"
"Df31",2.01398112474988e-26,-1.96392466482993,0.197,0.526,2.57749304345489e-22,"atlas_1h_alh","Df31"
"ox",5.47353478900555e-26,1.02693879404277,0.777,0.482,7.0050298229693e-22,"atlas_1h_alh","ox"
"bru3",6.97576585139305e-26,1.06803678035826,0.727,0.436,8.92758513661282e-22,"atlas_1h_alh","bru3"
"Pitslre",7.08114272187291e-26,1.35221138659238,0.387,0.129,9.06244645545294e-22,"atlas_1h_alh","Pitslre"
"Acbp1",8.2864504429839e-26,1.26136799738947,0.395,0.133,1.06049992769308e-21,"atlas_1h_alh","Acbp1"
"Vha36-1",9.21889524236955e-26,1.3088442474259,0.387,0.131,1.17983421311845e-21,"atlas_1h_alh","Vha36-1"
"UQCR-6.4",1.2670300304107e-25,0.97441899891277,0.782,0.482,1.62154503291962e-21,"atlas_1h_alh","UQCR-6.4"
"Dak1",1.43815392702769e-25,1.30522802171113,0.193,0.037,1.84054939581004e-21,"atlas_1h_alh","Dak1"
"Pde6",1.98222149972859e-25,1.33265840005408,0.223,0.048,2.53684707535264e-21,"atlas_1h_alh","Pde6"
"CG11000",3.07186331838905e-25,1.33797490758302,0.328,0.098,3.9313706748743e-21,"atlas_1h_alh","CG11000"
"Gapdh1",4.03384656749918e-25,1.56955137333861,0.647,0.428,5.16251683708544e-21,"atlas_1h_alh","Gapdh1"
"ND-B15",4.12254680474517e-25,1.1499244121968,0.345,0.104,5.27603540071287e-21,"atlas_1h_alh","ND-B15"
"ND-B18",1.24768157366873e-24,1.18731870112772,0.261,0.065,1.59678287798125e-20,"atlas_1h_alh","ND-B18"
"Tsp42Ej",2.19191593732642e-24,1.06394501286145,0.244,0.057,2.80521401659035e-20,"atlas_1h_alh","Tsp42Ej"
"UQCR-Q",4.09555309224087e-24,1.04258824425674,0.681,0.365,5.24148884744986e-20,"atlas_1h_alh","UQCR-Q"
"Vha16-1",1.18444082577255e-23,0.976580125745036,0.655,0.338,1.51584736882372e-19,"atlas_1h_alh","Vha16-1"
"Obp44a",1.1926852567098e-23,-1.39415463005868,0.483,0.721,1.5263985915372e-19,"atlas_1h_alh","Obp44a"
"CG31688",1.35549851985515e-23,1.1821248304855,0.172,0.031,1.73476700571062e-19,"atlas_1h_alh","CG31688"
"smt3",1.64364457749423e-23,-0.997342745009451,0.613,0.795,2.10353633027712e-19,"atlas_1h_alh","smt3"
"miple1",1.65834538923422e-23,1.09410441998658,0.479,0.193,2.12235042914195e-19,"atlas_1h_alh","miple1"
"CG42450",4.96823561109014e-23,1.27918503938341,0.399,0.147,6.35834793507317e-19,"atlas_1h_alh","CG42450"
"CG7945",5.23681937690392e-23,1.25204308497743,0.231,0.056,6.70208143856164e-19,"atlas_1h_alh","CG7945"
"PrBP",5.59396227163526e-23,1.1071916325542,0.147,0.024,7.15915291523881e-19,"atlas_1h_alh","PrBP"
"CG9065",6.61101663390921e-22,1.13599788197489,0.21,0.049,8.46077908807701e-18,"atlas_1h_alh","CG9065"
"Pglym78",9.98559289136889e-22,1.51996303655351,0.584,0.349,1.27795617823739e-17,"atlas_1h_alh","Pglym78"
"cpx",1.00125555248948e-21,0.879006654307466,0.824,0.627,1.28140685607604e-17,"atlas_1h_alh","cpx"
"ATPsynG",1.06309582406854e-21,0.951740834866626,0.634,0.324,1.36055003564292e-17,"atlas_1h_alh","ATPsynG"
"CG34117",1.30497339304502e-21,1.14302684970177,0.185,0.039,1.67010494841902e-17,"atlas_1h_alh","CG34117"
"CG3955",1.79229067906713e-21,1.24534141060656,0.155,0.029,2.29377361107011e-17,"atlas_1h_alh","CG3955"
"Jafrac1",1.9764722531273e-21,-2.22054211932142,0.059,0.363,2.52948918955232e-17,"atlas_1h_alh","Jafrac1"
"CG31221",3.14438479247535e-21,0.758365033808573,0.912,0.763,4.02418365740995e-17,"atlas_1h_alh","CG31221"
"stg",3.30978520460666e-21,-2.87171595908989,0.017,0.312,4.23586310485561e-17,"atlas_1h_alh","stg"
"COX4",4.9798526833637e-21,1.08159459956671,0.492,0.217,6.37321546416886e-17,"atlas_1h_alh","COX4"
"Pen",6.73037662172476e-21,-2.49680303293769,0.017,0.311,8.61353600048334e-17,"atlas_1h_alh","Pen"
"pcs",9.76119769657744e-21,1.32804435655845,0.366,0.135,1.24923808120798e-16,"atlas_1h_alh","pcs"
"mt:ATPase6",1.03595785839942e-20,-1.47770888834951,0.265,0.549,1.32581886717957e-16,"atlas_1h_alh","mt:ATPase6"
"Ten-a",1.11867227777714e-20,0.990497392344771,0.807,0.582,1.43167678109918e-16,"atlas_1h_alh","Ten-a"
"Tom7",1.43387333732358e-20,0.952807035685329,0.697,0.407,1.83507109710671e-16,"atlas_1h_alh","Tom7"
"Rdl",2.70023858864262e-20,0.744105282368008,0.866,0.653,3.45576534574482e-16,"atlas_1h_alh","Rdl"
"VhaPPA1-1",2.75676618648473e-20,1.06450157602613,0.172,0.036,3.52810936546316e-16,"atlas_1h_alh","VhaPPA1-1"
"Toll-7",2.79183173644275e-20,-2.52704953119309,0.046,0.337,3.57298625629943e-16,"atlas_1h_alh","Toll-7"
"CG44242",3.92125379193511e-20,1.136422441277,0.332,0.112,5.01842060291856e-16,"atlas_1h_alh","CG44242"
"sun",5.410400224759e-20,1.02874841271488,0.5,0.222,6.92423020764657e-16,"atlas_1h_alh","sun"
"MtnA",6.4522358177423e-20,-1.90732663114053,0.143,0.433,8.25757139954659e-16,"atlas_1h_alh","MtnA"
"Ggamma30A",9.69245103949916e-20,1.15707452368439,0.66,0.406,1.2404398840351e-15,"atlas_1h_alh","Ggamma30A"
"SdhD",2.4638422176277e-19,1.086432613028,0.218,0.058,3.15322527011993e-15,"atlas_1h_alh","SdhD"
"CG40045",3.28914659810102e-19,1.16313193155332,0.269,0.083,4.20944981624969e-15,"atlas_1h_alh","CG40045"
"l(2)SH0834",3.63724104673139e-19,0.897946814490532,0.151,0.029,4.65494109160683e-15,"atlas_1h_alh","l(2)SH0834"
"COX6B",4.78270732389696e-19,0.999991366817232,0.563,0.283,6.12090883312333e-15,"atlas_1h_alh","COX6B"
"SoxN",6.34338328332589e-19,-2.5669016477476,0.034,0.306,8.11826192600048e-15,"atlas_1h_alh","SoxN"
"Fis1",7.50604061264011e-19,1.01969145482853,0.382,0.15,9.60623077605681e-15,"atlas_1h_alh","Fis1"
"CG5065",1.13793377220512e-18,1.21593256124157,0.324,0.118,1.45632764166812e-14,"atlas_1h_alh","CG5065"
"Dsp1",1.19866408513329e-18,0.791284131402641,0.857,0.613,1.53405029615359e-14,"atlas_1h_alh","Dsp1"
"Nrt",2.6590950028242e-18,-2.19245429753027,0.042,0.314,3.40310978461441e-14,"atlas_1h_alh","Nrt"
"CG8671",2.70276263240095e-18,1.14750028356105,0.303,0.105,3.45899561694673e-14,"atlas_1h_alh","CG8671"
"Pfdn4",3.09145709952953e-18,1.01705586561397,0.231,0.066,3.9564467959779e-14,"atlas_1h_alh","Pfdn4"
"Hrb87F",3.21765575097718e-18,-2.15672920070939,0.034,0.304,4.11795583010059e-14,"atlas_1h_alh","Hrb87F"
"trn",3.5569113703158e-18,-1.85475686756571,0.118,0.401,4.55213517173015e-14,"atlas_1h_alh","trn"
"SkpA",3.85084072441915e-18,1.14055528382813,0.328,0.121,4.92830595911163e-14,"atlas_1h_alh","SkpA"
"ND-B12",4.62951188307334e-18,0.96709664851557,0.395,0.158,5.92484930795726e-14,"atlas_1h_alh","ND-B12"
"CG32700",5.64865667863043e-18,1.01904904065439,0.45,0.207,7.22915081731122e-14,"atlas_1h_alh","CG32700"
"EloC",6.75016369180008e-18,1.07049640647045,0.21,0.058,8.63885949276574e-14,"atlas_1h_alh","EloC"
"Eip78C",7.5276525121002e-18,1.0595184692602,0.122,0.021,9.63388968498583e-14,"atlas_1h_alh","Eip78C"
"mt:CoII",8.9550085518704e-18,-0.850804828178441,0.609,0.776,1.14606199446837e-13,"atlas_1h_alh","mt:CoII"
"Rsf1",1.14856798962742e-17,1.01978407712362,0.324,0.118,1.46993731312517e-13,"atlas_1h_alh","Rsf1"
"ND-B14.5A",1.94130235985465e-17,1.07653489391216,0.214,0.06,2.48447876014198e-13,"atlas_1h_alh","ND-B14.5A"
"Eip75B",2.28263154347057e-17,1.06255193800945,0.517,0.26,2.92131184933364e-13,"atlas_1h_alh","Eip75B"
"Gbeta13F",3.76983750753442e-17,0.5632972623351,0.954,0.814,4.82463804214255e-13,"atlas_1h_alh","Gbeta13F"
"CG13585",3.90406486416035e-17,0.89237647904344,0.172,0.041,4.99642221315241e-13,"atlas_1h_alh","CG13585"
"Pgant9",4.08205757490198e-17,1.17544208908113,0.387,0.165,5.22421728435955e-13,"atlas_1h_alh","Pgant9"
"COX7C",4.16541884232305e-17,0.929237067074044,0.626,0.362,5.33090303440504e-13,"atlas_1h_alh","COX7C"
"Galphao",4.47929785119308e-17,-0.919680774795698,0.525,0.711,5.7326053899569e-13,"atlas_1h_alh","Galphao"
"lola",4.62565917700698e-17,-1.67666674236068,0.176,0.429,5.91991861473354e-13,"atlas_1h_alh","lola"
"BI-1",6.89636244354934e-17,0.898687206505773,0.164,0.038,8.82596465525445e-13,"atlas_1h_alh","BI-1"
"fz2",7.97979717363022e-17,-1.2319577737423,0.399,0.624,1.0212544422812e-12,"atlas_1h_alh","fz2"
"Hsc70Cb",8.04780526647006e-17,-1.53563828858139,0.147,0.422,1.02995811800284e-12,"atlas_1h_alh","Hsc70Cb"
"Rab26",8.05118493588278e-17,0.972989825983563,0.282,0.096,1.03039064809428e-12,"atlas_1h_alh","Rab26"
"lbm",1.21349162887373e-16,1.22031958364517,0.126,0.025,1.55302658663259e-12,"atlas_1h_alh","lbm"
"Ipp",1.72757999015322e-16,1.05326303993698,0.143,0.031,2.21095687139809e-12,"atlas_1h_alh","Ipp"
"nmo",1.78927440993691e-16,0.828011406906544,0.651,0.378,2.28991338983726e-12,"atlas_1h_alh","nmo"
"RpL3",1.8260588832909e-16,-1.33043016096641,0.277,0.513,2.33699015883569e-12,"atlas_1h_alh","RpL3"
"Klp98A",1.92277521658618e-16,1.04259179119683,0.139,0.029,2.460767722187e-12,"atlas_1h_alh","Klp98A"
"pAbp",5.24892365796837e-16,-0.394871906028861,0.807,0.962,6.71757249746791e-12,"atlas_1h_alh","pAbp"
"Tsp66E",5.60458876693157e-16,1.0298128493449,0.303,0.114,7.17275270391903e-12,"atlas_1h_alh","Tsp66E"
"crol",5.93857534506277e-16,0.920939768917562,0.513,0.258,7.60018872661133e-12,"atlas_1h_alh","crol"
"brat",9.41090076774458e-16,-1.87007023378688,0.076,0.322,1.20440708025595e-11,"atlas_1h_alh","brat"
"CG14321",9.72959609050753e-16,1.06529916535639,0.172,0.045,1.24519370766315e-11,"atlas_1h_alh","CG14321"
"Yeti",1.05473860723236e-15,0.932946681857799,0.269,0.094,1.34985446953598e-11,"atlas_1h_alh","Yeti"
"CG3625",1.2143469962473e-15,0.965452038224775,0.437,0.207,1.5541212857973e-11,"atlas_1h_alh","CG3625"
"CG6329",1.27489327127821e-15,-1.29561272077141,0.311,0.525,1.63160840858185e-11,"atlas_1h_alh","CG6329"
"Ald1",1.35853302870474e-15,1.01794846590286,0.735,0.6,1.73865057013632e-11,"atlas_1h_alh","Ald1"
"CG34132",1.42156136364541e-15,0.939012864314578,0.244,0.079,1.8193142331934e-11,"atlas_1h_alh","CG34132"
"CG9034",1.45458468970994e-15,1.01809270594597,0.311,0.119,1.86157748589078e-11,"atlas_1h_alh","CG9034"
"Gprk2",2.28912205504076e-15,1.05151361439135,0.391,0.175,2.92961840604116e-11,"atlas_1h_alh","Gprk2"
"14-3-3epsilon",2.45398624868051e-15,0.874603330486692,0.727,0.553,3.14061160106132e-11,"atlas_1h_alh","14-3-3epsilon"
"Calx",2.49327104619935e-15,1.22840611050558,0.21,0.065,3.19088828492592e-11,"atlas_1h_alh","Calx"
"SelG",3.53652814509902e-15,0.972119961816582,0.147,0.035,4.52604872009772e-11,"atlas_1h_alh","SelG"
"CG32278",5.81409387642265e-15,0.93400342667752,0.155,0.039,7.44087734304571e-11,"atlas_1h_alh","CG32278"
"PIG-T",6.41256786451412e-15,-1.75626587801724,0.084,0.319,8.20680435300517e-11,"atlas_1h_alh","PIG-T"
"trv",6.74642480825657e-15,-0.780582700889338,0.517,0.726,8.63407446960676e-11,"atlas_1h_alh","trv"
"AIMP3",8.90658167039562e-15,0.904548698230562,0.185,0.052,1.13986432217723e-10,"atlas_1h_alh","AIMP3"
"Pgk",1.38386301864801e-14,1.09426976258957,0.445,0.226,1.77106789126573e-10,"atlas_1h_alh","Pgk"
"CG43222",1.41995784461994e-14,1.36010487635326,0.256,0.097,1.8172620495446e-10,"atlas_1h_alh","CG43222"
"slo",1.45222304155037e-14,0.850226075389769,0.353,0.149,1.85855504857617e-10,"atlas_1h_alh","slo"
"Akap200",1.5045395958803e-14,-1.67239584054316,0.092,0.331,1.92550977480761e-10,"atlas_1h_alh","Akap200"
"Ca-alpha1D",1.60354166114161e-14,1.00336345534441,0.261,0.095,2.05221261792903e-10,"atlas_1h_alh","Ca-alpha1D"
"ND-B16.6",1.64732403532768e-14,0.956601109217335,0.265,0.096,2.10824530041237e-10,"atlas_1h_alh","ND-B16.6"
"mt:Cyt-b",2.22126344057346e-14,-1.19273132527508,0.324,0.532,2.84277295124591e-10,"atlas_1h_alh","mt:Cyt-b"
"fs(1)h",2.60703645105616e-14,0.817950991887896,0.655,0.402,3.33648525006168e-10,"atlas_1h_alh","fs(1)h"
"JIL-1",3.44846561691929e-14,0.957003580060077,0.273,0.102,4.41334629653331e-10,"atlas_1h_alh","JIL-1"
"Sec61gamma",3.48906521860676e-14,0.908319278575196,0.197,0.06,4.46530566677293e-10,"atlas_1h_alh","Sec61gamma"
"shi",3.99386732892438e-14,0.704231239541798,0.777,0.54,5.11135140755743e-10,"atlas_1h_alh","shi"
"skd",3.99896608972949e-14,0.937169399748083,0.324,0.134,5.1178768016358e-10,"atlas_1h_alh","skd"
"Act5C",4.93809012449373e-14,-1.19300793512692,0.298,0.514,6.31976774132707e-10,"atlas_1h_alh","Act5C"
"CG40498",5.31316201578188e-14,0.826180828386775,0.151,0.039,6.79978474779765e-10,"atlas_1h_alh","CG40498"
"lncRNA:Hsromega",5.94041690899111e-14,-1.24237485752902,0.298,0.505,7.60254556012683e-10,"atlas_1h_alh","lncRNA:Hsromega"
"Grx1",5.98430993325914e-14,0.861874694735656,0.13,0.03,7.65871985258504e-10,"atlas_1h_alh","Grx1"
"ghi",6.85811454192452e-14,0.977085110830408,0.139,0.034,8.777014990755e-10,"atlas_1h_alh","ghi"
"tbc",7.22479147020709e-14,0.900103323213168,0.244,0.086,9.24628812357103e-10,"atlas_1h_alh","tbc"
"Unr",8.11822855470143e-14,-1.45761929564281,0.164,0.394,1.03897089043069e-09,"atlas_1h_alh","Unr"
"lncRNA:CR45388",8.53362896700462e-14,-2.45064207698857,0.025,0.236,1.09213383519725e-09,"atlas_1h_alh","lncRNA:CR45388"
"emb",1.09736908741464e-13,-1.29379876181419,0.16,0.398,1.40441295807326e-09,"atlas_1h_alh","emb"
"CG17059",1.19819613470969e-13,0.894194194763299,0.265,0.099,1.53345141320146e-09,"atlas_1h_alh","CG17059"
"Dop2R",1.34556197761758e-13,0.896954274106678,0.252,0.092,1.72205021895498e-09,"atlas_1h_alh","Dop2R"
