"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Abd-B.3",3.92471781629781e-08,-0.218266745847453,0.27,0.102,0.000502285386129794,"12","Abd-B"
"chic.3",4.19510315584121e-08,0.259007086488902,0.651,0.318,0.000536889301884558,"12","chic"
"RpLP2.6",4.21574953935076e-08,0.459639329787771,0.937,0.725,0.00053953162604611,"12","RpLP2"
"7B2.8",4.70395899815898e-08,0.253412963692873,0.69,0.341,0.000602012672584387,"12","7B2"
"Hsp67Bc.7",4.80564216370471e-08,-2.42869182253756,0.024,0.223,0.000615026084110929,"12","Hsp67Bc"
"CG14186",4.8162569001269e-08,0.108701113720558,0.151,0.045,0.000616384558078241,"12","CG14186"
"RpII18",5.15564668814859e-08,0.220044377037256,0.333,0.137,0.000659819663149256,"12","RpII18"
"SF2",5.62404066569348e-08,-0.220333510665477,0.238,0.085,0.000719764724395452,"12","SF2"
"Pde6.7",6.99320185384084e-08,-2.2432447094781,0.063,0.265,0.000894989973254551,"12","Pde6"
"bic.3",8.13738494175824e-08,0.1177777253794,0.595,0.276,0.00104142252484622,"12","bic"
"RpL5.4",8.55422401623551e-08,0.422143663997514,0.81,0.478,0.00109476958959782,"12","RpL5"
"Vha13.6",8.74564212106452e-08,0.304689249128709,0.81,0.422,0.00111926727865384,"12","Vha13"
"CG8860.3",1.04600662334391e-07,0.150128164810337,0.524,0.241,0.00133867927655554,"12","CG8860"
"unc79",1.05735502322106e-07,0.245482878369587,0.159,0.05,0.00135320295871832,"12","unc79"
"ND-49.1",1.19409183349512e-07,0.196139125513913,0.175,0.057,0.00152819872850705,"12","ND-49"
"CG5028.1",1.42929847741431e-07,0.159244852799918,0.175,0.058,0.00182921619139484,"12","CG5028"
"stj",1.50950160225565e-07,0.242707095200463,0.175,0.058,0.00193186015056678,"12","stj"
"CG12099",1.52128610909493e-07,0.174351869416984,0.151,0.047,0.00194694196241969,"12","CG12099"
"PyK.4",1.64076459482757e-07,0.156452046699313,0.73,0.356,0.00209985052846033,"12","PyK"
"Surf6",1.66014062850907e-07,0.107266445527631,0.159,0.05,0.00212464797636591,"12","Surf6"
"kek3.4",2.19283849580603e-07,-0.109870249216688,0.468,0.208,0.00280639470693256,"12","kek3"
"CG14989.9",2.19635975732697e-07,-3.30875259606424,0.23,0.388,0.00281090121742705,"12","CG14989"
"stau",2.24846358009586e-07,-0.126074097625205,0.167,0.054,0.00287758368980669,"12","stau"
"Galphaq",2.38580110576397e-07,-0.112050289196427,0.222,0.081,0.00305334825515673,"12","Galphaq"
"CG2852.5",2.70003510915632e-07,0.337511654425473,0.698,0.369,0.00345550493269826,"12","CG2852"
"SmD1",2.87380944398536e-07,0.12671204916572,0.167,0.055,0.00367790132641246,"12","SmD1"
"RpLP1.6",3.19468771386042e-07,0.387884346152971,0.984,0.771,0.00408856133619857,"12","RpLP1"
"pAbp.3",3.25791229737924e-07,-0.552288262367727,0.976,0.865,0.00416947615818595,"12","pAbp"
"Tsp66E.5",3.47943049091261e-07,-2.04892835361246,0.127,0.308,0.00445297514226996,"12","Tsp66E"
"CaMKII.2",3.91812892411208e-07,0.154514021291414,0.73,0.366,0.00501442139707864,"12","CaMKII"
"Uck",3.94580691253988e-07,0.10361363455226,0.151,0.048,0.00504984368666854,"12","Uck"
"Su(var)205",4.02975748098818e-07,-0.139190796055376,0.286,0.115,0.00515728362416868,"12","Su(var)205"
"Gbeta5",4.29088191766094e-07,0.128394389376675,0.167,0.056,0.00549147067822248,"12","Gbeta5"
"Sema1a.1",4.3222211197559e-07,0.202248142660659,0.571,0.278,0.00553157858906361,"12","Sema1a"
"Caper",4.39595488393631e-07,0.112003845603496,0.286,0.117,0.00562594306046169,"12","Caper"
"CG42258.3",4.69264272412997e-07,0.156133835296311,0.468,0.221,0.00600564415834154,"12","CG42258"
"CG7154",5.07610096271966e-07,-0.121502504254281,0.238,0.091,0.00649639401208862,"12","CG7154"
"ND-39.2",5.51230574231527e-07,-0.106386863111771,0.341,0.144,0.00705464888901509,"12","ND-39"
"Cadps",8.31884574631549e-07,-0.21207247265732,0.19,0.068,0.0106464587861346,"12","Cadps"
"RpL27A.5",8.81078080917259e-07,0.399396125429107,0.865,0.638,0.0112760372795791,"12","RpL27A"
"CG31715",9.03034370539922e-07,-0.212695295696729,0.325,0.136,0.0115570338741699,"12","CG31715"
"UBL3",1.00563377492728e-06,0.170885743375151,0.206,0.078,0.0128701010515193,"12","UBL3"
"vvl.5",1.09962458511464e-06,-0.509064063387552,0.651,0.308,0.0140729954402971,"12","vvl"
"unc-13",1.11462753339773e-06,0.13062202295297,0.69,0.351,0.0142650031724241,"12","unc-13"
"hrm",1.11611461175356e-06,0.28094595034636,0.167,0.058,0.0142840348012221,"12","hrm"
"Oda.2",1.11867620783441e-06,0.299406945631327,0.754,0.399,0.0143168181078648,"12","Oda"
"RpS7.5",1.13459959599224e-06,0.485831045199122,0.833,0.633,0.0145206056295087,"12","RpS7"
"Myc",1.38384517362135e-06,-0.129342991996942,0.246,0.098,0.0177104505320061,"12","Myc"
"CG14817",1.43631523051957e-06,0.125532770272015,0.175,0.062,0.0183819623201895,"12","CG14817"
"sff",1.52870879028332e-06,0.16961426388881,0.151,0.051,0.0195644150980459,"12","sff"
"Phb2.1",1.58500456584928e-06,0.10469884729416,0.198,0.075,0.0202848884337391,"12","Phb2"
"Gprk1",1.7580135932785e-06,-0.331684044591569,0.238,0.094,0.0224990579667783,"12","Gprk1"
"Mpcp2.1",1.76080770585653e-06,-0.108110885606552,0.286,0.12,0.0225348170195519,"12","Mpcp2"
"CG2993",1.91967431220722e-06,0.218544473115107,0.183,0.068,0.024567991847628,"12","CG2993"
"Sod2.1",1.94177776114289e-06,-0.133151166093069,0.254,0.103,0.0248508717871067,"12","Sod2"
"l(3)80Fj",1.96476199255972e-06,-0.163996377564203,0.246,0.099,0.0251450239807792,"12","l(3)80Fj"
"levy.4",2.2260983492226e-06,0.196974719247974,0.897,0.5,0.0284896066733508,"12","levy"
