"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CG14312.2",1.75502676147484e-235,-1.02631284091461,0.073,0.241,2.24608324933549e-231,"atlas_48h_alh","CG14312"
"Cngl.1",1.54258470063432e-234,-0.805423328386501,0.383,0.624,1.97419989987181e-230,"atlas_48h_alh","Cngl"
"Pde6.2",5.78770170869745e-230,-0.979816431627506,0.112,0.298,7.407100646791e-226,"atlas_48h_alh","Pde6"
"Pits.1",2.97712709197658e-216,-0.551020177293731,0.307,0.566,3.81012725231162e-212,"atlas_48h_alh","Pits"
"Lcch3",6.34747624875482e-215,-0.604354751592836,0.147,0.354,8.12350010315641e-211,"atlas_48h_alh","Lcch3"
"Dsp1.1",1.51851174309596e-208,-0.494569501634658,0.41,0.685,1.94339132881421e-204,"atlas_48h_alh","Dsp1"
"dlg1.1",6.43990051064487e-201,-0.658257612662642,0.238,0.454,8.2417846735233e-197,"atlas_48h_alh","dlg1"
"Pkc53E.1",7.41089423240115e-201,-0.705105442396796,0.252,0.474,9.48446243862699e-197,"atlas_48h_alh","Pkc53E"
"Syn1.2",8.81288982156399e-201,-0.936370009737955,0.077,0.232,1.12787363936376e-196,"atlas_48h_alh","Syn1"
"Rdh.2",1.41916093660889e-200,-0.86995010672852,0.113,0.284,1.81624216667205e-196,"atlas_48h_alh","Rdh"
"CG44422",7.89611698651503e-199,-0.552403065141395,0.272,0.502,1.01054505193419e-194,"atlas_48h_alh","CG44422"
"Dhit.1",4.79175483736663e-198,-0.474355778334116,0.436,0.7,6.13248784086182e-194,"atlas_48h_alh","Dhit"
"cdc14.2",1.17912895490884e-188,-0.704472553724852,0.144,0.325,1.50904923649234e-184,"atlas_48h_alh","cdc14"
"Ten-a.1",2.82343118218422e-188,-0.547901981943582,0.408,0.65,3.61342722695936e-184,"atlas_48h_alh","Ten-a"
"dnc",9.40799439598531e-186,-0.452430683909134,0.291,0.533,1.2040351227982e-181,"atlas_48h_alh","dnc"
"Bacc.1",2.90022840544585e-183,-0.560552503156796,0.407,0.647,3.7117123132896e-179,"atlas_48h_alh","Bacc"
"GluRIB.1",6.83503708786274e-182,-0.559587088458373,0.281,0.5,8.74748046504673e-178,"atlas_48h_alh","GluRIB"
"pum.1",4.60620423965073e-177,-0.553148020180932,0.29,0.51,5.895020185905e-173,"atlas_48h_alh","pum"
"CG30116.1",6.40042323659757e-176,-0.541744433072643,0.149,0.331,8.19126165819757e-172,"atlas_48h_alh","CG30116"
"SK.1",1.18356897768168e-175,-0.526466658567366,0.264,0.48,1.51473157763701e-171,"atlas_48h_alh","SK"
"tow.1",1.03644208312162e-171,-0.426658586327074,0.283,0.518,1.32643857797905e-167,"atlas_48h_alh","tow"
"Drep2.1",1.08796784685289e-169,-0.523431856132405,0.39,0.622,1.39238125040233e-165,"atlas_48h_alh","Drep2"
"His3.3B.2",6.01678235730198e-167,-0.397151329886228,0.5,0.73,7.70027806087508e-163,"atlas_48h_alh","His3.3B"
"side.1",5.54298103089904e-166,-1.0662118509669,0.066,0.194,7.09390712334459e-162,"atlas_48h_alh","side"
"sky.1",1.44963381972906e-164,-0.704948106610603,0.073,0.208,1.85524136248926e-160,"atlas_48h_alh","sky"
"beat-IIa",3.02907023311398e-162,-0.764599055607789,0.323,0.506,3.87660408433927e-158,"atlas_48h_alh","beat-IIa"
"gro.1",5.72420444072086e-160,-0.459155781930102,0.181,0.371,7.32583684323455e-156,"atlas_48h_alh","gro"
"tna",1.71917161153258e-157,-0.353021264419479,0.521,0.768,2.20019582843939e-153,"atlas_48h_alh","tna"
"RNASEK.1",7.75785524574315e-157,-0.507669920649276,0.288,0.492,9.92850314350209e-153,"atlas_48h_alh","RNASEK"
"Eip75B.2",1.18048707441528e-156,-0.60629672678966,0.251,0.443,1.51078735783668e-152,"atlas_48h_alh","Eip75B"
"CG42258.1",6.43015249408052e-155,-0.51682980237716,0.146,0.312,8.22930916192425e-151,"atlas_48h_alh","CG42258"
"CG30172.2",2.56724972549858e-152,-0.55309917887879,0.411,0.615,3.28556619869308e-148,"atlas_48h_alh","CG30172"
"flw.1",4.42132911026078e-152,-0.637440070441199,0.129,0.281,5.65841699531175e-148,"atlas_48h_alh","flw"
"sdt.1",1.07838304068677e-151,-0.524088878467584,0.218,0.403,1.38011461547093e-147,"atlas_48h_alh","sdt"
"CG6770.1",1.5814465455995e-151,-0.484831355878684,0.223,0.413,2.02393528905824e-147,"atlas_48h_alh","CG6770"
"dysc.1",1.6068348833e-150,-0.434699506258128,0.384,0.615,2.05642728364735e-146,"atlas_48h_alh","dysc"
"CG16711.1",5.2203571552257e-149,-0.434191185156585,0.175,0.355,6.68101308725785e-145,"atlas_48h_alh","CG16711"
"luna.1",1.60346570417097e-148,-0.572094582122503,0.312,0.512,2.05211540819801e-144,"atlas_48h_alh","luna"
"ps.1",3.88287784153399e-148,-0.359132360519668,0.531,0.771,4.96930706159521e-144,"atlas_48h_alh","ps"
"Ptp99A.1",8.31488115223418e-148,-0.635828844630443,0.359,0.573,1.06413848986293e-143,"atlas_48h_alh","Ptp99A"
"CG13364.1",5.77156114037166e-147,-0.510699230780989,0.2,0.378,7.38644394744765e-143,"atlas_48h_alh","CG13364"
"Tlk",9.78415558993365e-146,-0.331080128264511,0.294,0.519,1.25217623239971e-141,"atlas_48h_alh","Tlk"
"CG42750.1",1.72969745261215e-144,-0.86765425992868,0.091,0.22,2.21366679985303e-140,"atlas_48h_alh","CG42750"
"CG13954.1",3.69284772032776e-144,-0.43179293713775,0.25,0.452,4.72610651247547e-140,"atlas_48h_alh","CG13954"
"CG12605.1",7.92508675076142e-144,-0.479104141244482,0.153,0.32,1.01425260236245e-139,"atlas_48h_alh","CG12605"
"mt:tRNA:Ser-GCT.1",1.25707478278073e-143,-0.529405056939111,0.091,0.228,1.60880430700278e-139,"atlas_48h_alh","mt:tRNA:Ser-GCT"
"Liprin-gamma.1",3.21429023515903e-142,-0.309809913346877,0.628,0.855,4.11364864295653e-138,"atlas_48h_alh","Liprin-gamma"
"dpr14.1",6.62389270749508e-141,-0.33790762594155,0.298,0.516,8.4772578870522e-137,"atlas_48h_alh","dpr14"
"DIP1.1",5.7748013221566e-140,-0.394794999026057,0.222,0.411,7.39059073209602e-136,"atlas_48h_alh","DIP1"
