"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pglym78.1",4.00116867573399e-87,0.442374077559529,0.644,0.341,5.12069567120436e-83,"atlas_24h_alh","Pglym78"
"UQCR-11.1",1.22188027225616e-86,-1.11900444019279,0.401,0.505,1.56376237243343e-82,"atlas_24h_alh","UQCR-11"
"Pdp1",1.44717030661233e-86,0.547254852178967,0.725,0.428,1.85208855840246e-82,"atlas_24h_alh","Pdp1"
"cib.1",4.62623726521173e-85,0.650888097392514,0.601,0.336,5.92065845201797e-81,"atlas_24h_alh","cib"
"His3.3B",1.12215268083089e-84,0.513318268086959,0.814,0.537,1.43613100092738e-80,"atlas_24h_alh","His3.3B"
"Hr38.1",2.0208904607547e-84,0.748327885145135,0.258,0.087,2.58633561167387e-80,"atlas_24h_alh","Hr38"
"RpS13.1",3.46606495813642e-84,0.455852804011616,0.788,0.493,4.43586993342298e-80,"atlas_24h_alh","RpS13"
"porin.1",3.80145109224782e-84,0.498163933450433,0.545,0.268,4.86509710785876e-80,"atlas_24h_alh","porin"
"RpS30.1",1.076844447743e-83,0.494016715870667,0.673,0.376,1.37814552422149e-79,"atlas_24h_alh","RpS30"
"UQCR-C2.1",1.93436128668938e-83,0.741846196496927,0.22,0.065,2.47559557470507e-79,"atlas_24h_alh","UQCR-C2"
"Eip75B.1",3.79273407477577e-83,-1.16885646966148,0.393,0.495,4.85394106889803e-79,"atlas_24h_alh","Eip75B"
"Hsp26.1",2.30127056285558e-82,0.785337840429445,0.392,0.177,2.94516606634257e-78,"atlas_24h_alh","Hsp26"
"Rpt2.1",3.58081071039712e-78,0.685178078040644,0.248,0.085,4.58272154716624e-74,"atlas_24h_alh","Rpt2"
"Fum1",9.40529291022397e-78,0.816571108459316,0.142,0.028,1.20368938665046e-73,"atlas_24h_alh","Fum1"
"RpL36A.1",2.46109680897835e-77,0.461043098462067,0.74,0.445,3.1497116961305e-73,"atlas_24h_alh","RpL36A"
"CG5758.1",7.66589698866489e-77,0.583730906258312,0.285,0.107,9.81081496609333e-73,"atlas_24h_alh","CG5758"
"blw.1",4.26414369137037e-76,0.49089413529474,0.483,0.234,5.4572510962158e-72,"atlas_24h_alh","blw"
"RpS15Aa.1",2.0510487275276e-75,0.516879319669946,0.424,0.196,2.62493216148982e-71,"atlas_24h_alh","RpS15Aa"
"Gapdh1.1",6.68839671120788e-74,0.383689211468402,0.716,0.423,8.55981011100384e-70,"atlas_24h_alh","Gapdh1"
"RpS21.1",1.19969685403154e-72,0.412579867854289,0.827,0.569,1.53537203378956e-68,"atlas_24h_alh","RpS21"
"Fkbp12.1",5.36783137070447e-72,0.420871194773619,0.629,0.345,6.86975058822758e-68,"atlas_24h_alh","Fkbp12"
"nSyb.1",1.47042562127652e-71,0.455585782422675,0.772,0.493,1.88185071010968e-67,"atlas_24h_alh","nSyb"
"cathD.1",4.36034966585238e-71,0.686246412659551,0.185,0.054,5.58037550235788e-67,"atlas_24h_alh","cathD"
"Nacalpha.1",6.67213236501492e-71,0.542903071445664,0.263,0.099,8.53899500074609e-67,"atlas_24h_alh","Nacalpha"
"mt:tRNA:Ser-GCT",2.02468565878414e-69,0.60287505800747,0.3,0.125,2.59119270611194e-65,"atlas_24h_alh","mt:tRNA:Ser-GCT"
"stg.1",2.66762168381793e-68,0.796726510499236,0.151,0.038,3.41402223095019e-64,"atlas_24h_alh","stg"
"Hsc70-3.1",5.58147518328746e-68,0.567293270915275,0.24,0.088,7.14317193957129e-64,"atlas_24h_alh","Hsc70-3"
"Unr.1",7.3967227866793e-67,0.461566626069886,0.477,0.243,9.46632582239216e-63,"atlas_24h_alh","Unr"
"Gdi.1",1.95613118929947e-65,0.527058354108167,0.384,0.184,2.50345669606547e-61,"atlas_24h_alh","Gdi"
"7B2.1",5.61868972100139e-65,0.436743336353381,0.339,0.15,7.19079910493758e-61,"atlas_24h_alh","7B2"
"RpS28b.1",1.10917528063212e-64,0.399710795219488,0.722,0.451,1.41952252415299e-60,"atlas_24h_alh","RpS28b"
"ATPsynO.1",1.18619783035632e-64,0.455171737116844,0.374,0.175,1.51809598329002e-60,"atlas_24h_alh","ATPsynO"
"osp",2.13966012375455e-64,0.605995592229508,0.25,0.098,2.73833702638108e-60,"atlas_24h_alh","osp"
"RpL35.1",2.25750946981951e-64,0.422336067816725,0.516,0.271,2.88916061947501e-60,"atlas_24h_alh","RpL35"
"ATPsyngamma.1",1.54133555630218e-63,0.516941526075513,0.272,0.111,1.97260124495552e-59,"atlas_24h_alh","ATPsyngamma"
"ND-39.1",1.565273076923e-63,0.563859395178948,0.193,0.064,2.00323648384606e-59,"atlas_24h_alh","ND-39"
"rdx.1",7.14188859871487e-63,0.546631116379058,0.301,0.132,9.14018902863529e-59,"atlas_24h_alh","rdx"
"ATPsynbeta.1",7.50725089756641e-63,0.394688215593873,0.439,0.216,9.6077796987055e-59,"atlas_24h_alh","ATPsynbeta"
"smt3.1",9.74089204413504e-63,0.422193010636053,0.775,0.537,1.2466393638084e-58,"atlas_24h_alh","smt3"
"amon.1",2.82126641983453e-62,0.536066368123957,0.24,0.093,3.61065676410423e-58,"atlas_24h_alh","amon"
"Tsp96F",3.69659237900886e-62,0.516116991024066,0.275,0.114,4.73089892665554e-58,"atlas_24h_alh","Tsp96F"
"Tpi.1",4.41536355457961e-62,0.283560804023034,0.61,0.335,5.65078227715099e-58,"atlas_24h_alh","Tpi"
"lncRNA:Hsromega.1",9.45263098927987e-62,0.421025386738076,0.582,0.328,1.20974771400804e-57,"atlas_24h_alh","lncRNA:Hsromega"
"slgA.1",9.99232561819907e-62,0.489707499927316,0.359,0.171,1.27881783261712e-57,"atlas_24h_alh","slgA"
"RFeSP.1",3.22125175680642e-61,0.515452811880858,0.26,0.105,4.12255799836086e-57,"atlas_24h_alh","RFeSP"
"Gs2.1",6.49661426252013e-60,0.598163313206866,0.2,0.071,8.31436693317326e-56,"atlas_24h_alh","Gs2"
"RpL38.1",8.16204471061469e-60,0.434017173534849,0.767,0.532,1.04457848206447e-55,"atlas_24h_alh","RpL38"
"CG46385.1",1.0615446104742e-59,0.544925490872614,0.234,0.092,1.35856479248488e-55,"atlas_24h_alh","CG46385"
"Tctp.1",1.45022973835055e-59,0.501801827417943,0.223,0.084,1.85600401914104e-55,"atlas_24h_alh","Tctp"
"CG9705.1",2.27179440539578e-59,0.328341894268741,0.349,0.16,2.90744248002552e-55,"atlas_24h_alh","CG9705"
"Nlp.1",2.34384771532514e-59,0.53892513771774,0.208,0.076,2.99965630607312e-55,"atlas_24h_alh","Nlp"
"ATPsynB.1",2.62076058921887e-59,0.401241438015913,0.333,0.152,3.35404940208231e-55,"atlas_24h_alh","ATPsynB"
"Rdh.1",3.06175034675553e-59,-1.29972254668883,0.207,0.326,3.91842809377773e-55,"atlas_24h_alh","Rdh"
"jdp.1",1.10345459541141e-58,0.694537803389609,0.224,0.089,1.41220119120752e-54,"atlas_24h_alh","jdp"
"RpS27.1",1.27848234534135e-57,0.36621086697934,0.849,0.612,1.63620170556786e-53,"atlas_24h_alh","RpS27"
"His3.3A.1",7.31181207237925e-57,0.494535000058256,0.211,0.079,9.35765709023096e-53,"atlas_24h_alh","His3.3A"
"eIF2beta.1",1.98883220378089e-56,0.419810947828128,0.357,0.174,2.54530745439879e-52,"atlas_24h_alh","eIF2beta"
"Swip-1",7.92801629334397e-56,0.555073485319509,0.175,0.059,1.01462752522216e-51,"atlas_24h_alh","Swip-1"
"Pde6.1",8.08440557107635e-56,-1.25456968138246,0.238,0.348,1.03464222498635e-51,"atlas_24h_alh","Pde6"
"Mkp3.1",1.10202677890194e-55,0.474395363515446,0.438,0.234,1.4103738716387e-51,"atlas_24h_alh","Mkp3"
"Ggamma1.1",2.73442469255731e-55,0.370517220190703,0.447,0.232,3.49951672153485e-51,"atlas_24h_alh","Ggamma1"
"Idh3a.1",1.44420287680776e-54,0.462878509444012,0.208,0.079,1.84829084173858e-50,"atlas_24h_alh","Idh3a"
"bic.1",6.38269833281867e-54,0.380261173270537,0.273,0.119,8.16857732634133e-50,"atlas_24h_alh","bic"
"PyK.1",7.86045852713285e-54,0.376334266474276,0.457,0.244,1.00598148230246e-49,"atlas_24h_alh","PyK"
"UQCR-C1.1",1.23761963126757e-53,0.488246984636511,0.189,0.069,1.58390560409623e-49,"atlas_24h_alh","UQCR-C1"
"AhcyL1.1",1.46362353341644e-53,0.531124010874756,0.185,0.067,1.87314539806637e-49,"atlas_24h_alh","AhcyL1"
"Drat.1",1.51819477178406e-53,0.371979388401205,0.307,0.141,1.94298566892924e-49,"atlas_24h_alh","Drat"
"p23.1",5.50033208108502e-53,0.401706976714519,0.257,0.11,7.03932499737261e-49,"atlas_24h_alh","p23"
"Pgi.1",4.89131873884738e-52,0.392111697804217,0.317,0.151,6.25990972197688e-48,"atlas_24h_alh","Pgi"
"Akap200.1",5.31581858185495e-52,0.419577558285628,0.321,0.156,6.80318462105796e-48,"atlas_24h_alh","Akap200"
"PPP4R2r.1",6.02421888361957e-52,0.450590470493065,0.265,0.118,7.70979532725633e-48,"atlas_24h_alh","PPP4R2r"
"tara.1",6.08628121740843e-52,0.441242386158876,0.276,0.125,7.78922270203931e-48,"atlas_24h_alh","tara"
"CG9674.1",2.72564950649516e-51,0.499107452086571,0.219,0.091,3.4882862384125e-47,"atlas_24h_alh","CG9674"
"lola.1",4.34072675693127e-51,0.369056709499894,0.326,0.158,5.55526210352064e-47,"atlas_24h_alh","lola"
"Vha36-1.1",1.21311122500933e-50,0.385356977092038,0.248,0.107,1.55253974576693e-46,"atlas_24h_alh","Vha36-1"
"Gdh",1.97118822822064e-50,0.53464848777305,0.173,0.063,2.52272669447678e-46,"atlas_24h_alh","Gdh"
"crc.1",7.70383291950304e-50,0.442356478316604,0.214,0.087,9.85936537037999e-46,"atlas_24h_alh","crc"
"RpL29.1",8.23474109202599e-50,0.235588758621649,0.955,0.792,1.05388216495749e-45,"atlas_24h_alh","RpL29"
"eEF1alpha2.1",1.04216138060236e-49,0.413993524075703,0.195,0.075,1.3337581348949e-45,"atlas_24h_alh","eEF1alpha2"
"COX4.1",1.43028751839713e-49,0.355305942321388,0.444,0.239,1.83048196604465e-45,"atlas_24h_alh","COX4"
"EndoA.1",1.64312363394661e-49,0.363214210342487,0.417,0.223,2.10286962672487e-45,"atlas_24h_alh","EndoA"
"Gabat.1",2.10342966378771e-48,0.499900019871298,0.158,0.055,2.69196928371551e-44,"atlas_24h_alh","Gabat"
"alphaTub84D.1",3.14208661998803e-48,0.432733859642722,0.187,0.073,4.02124245626068e-44,"atlas_24h_alh","alphaTub84D"
"Rac1.1",3.78796376344498e-48,0.433364187729506,0.226,0.097,4.84783602445689e-44,"atlas_24h_alh","Rac1"
"Pgm1",5.74332298371962e-48,0.514186890492609,0.153,0.052,7.35030475456437e-44,"atlas_24h_alh","Pgm1"
"nrv3.1",6.31697597331679e-48,0.192827870259538,0.971,0.867,8.08446585065083e-44,"atlas_24h_alh","nrv3"
"Vha68-1.1",6.41234100752527e-48,0.385372958347844,0.217,0.09,8.20651402143084e-44,"atlas_24h_alh","Vha68-1"
"brat.1",2.11636065672326e-47,0.357647667706936,0.237,0.105,2.70851836847443e-43,"atlas_24h_alh","brat"
"RpL34a",2.33267895587061e-47,0.520890162819736,0.159,0.056,2.98536252772321e-43,"atlas_24h_alh","RpL34a"
"CG11155",2.82028670816512e-47,0.385945935771696,0.272,0.127,3.60940292910972e-43,"atlas_24h_alh","CG11155"
"ATPsyndelta",5.43145024605246e-47,0.433723994912111,0.235,0.105,6.95117002489794e-43,"atlas_24h_alh","ATPsyndelta"
"Obp44a.1",5.6361177206362e-47,0.26377351308911,0.756,0.497,7.21310345887021e-43,"atlas_24h_alh","Obp44a"
"Galphao.1",6.45540564353594e-46,0.282950350188828,0.898,0.703,8.2616281425973e-42,"atlas_24h_alh","Galphao"
"CG43778",1.93655978359015e-45,0.435897752884221,0.198,0.082,2.47840921103868e-41,"atlas_24h_alh","CG43778"
"SoxN",2.38428809145598e-45,0.620834561252157,0.238,0.112,3.05141189944536e-41,"atlas_24h_alh","SoxN"
"hoe1",3.15877120857991e-45,0.467125340406507,0.203,0.086,4.04259539274057e-41,"atlas_24h_alh","hoe1"
"Gapdh2.1",3.16518952230204e-45,0.233519632753318,0.774,0.535,4.05080955064216e-41,"atlas_24h_alh","Gapdh2"
"Sod1.1",4.32951382757841e-44,0.367294667443758,0.233,0.105,5.54091179653485e-40,"atlas_24h_alh","Sod1"
"Vha44",3.41703012032853e-43,0.442088478297594,0.168,0.066,4.37311514799646e-39,"atlas_24h_alh","Vha44"
"lncRNA:CR31451.1",5.19446305199873e-42,0.30729425841958,0.479,0.274,6.64787381394797e-38,"atlas_24h_alh","lncRNA:CR31451"
"lbk",5.4501693710974e-42,0.249265235940421,0.39,0.21,6.97512676113045e-38,"atlas_24h_alh","lbk"
"osa.1",6.38617612985417e-42,0.375527167366419,0.223,0.101,8.17302821098736e-38,"atlas_24h_alh","osa"
"awd.1",4.42922989529629e-41,0.249852755400546,0.611,0.369,5.66852842000019e-37,"atlas_24h_alh","awd"
"14-3-3epsilon.1",4.57487072128238e-41,0.249661141752036,0.699,0.442,5.8549195490972e-37,"atlas_24h_alh","14-3-3epsilon"
"Cyt-c-p",1.26199944527965e-40,0.326311786183946,0.269,0.133,1.6151068900689e-36,"atlas_24h_alh","Cyt-c-p"
"CG3625",1.4982820199581e-40,0.398689383293957,0.189,0.081,1.91750132914238e-36,"atlas_24h_alh","CG3625"
"Syt1.1",1.72692176802332e-40,0.277297589488112,0.616,0.377,2.21011447871624e-36,"atlas_24h_alh","Syt1"
"chic.1",1.75426410185149e-40,0.261555475560624,0.325,0.168,2.24510719754954e-36,"atlas_24h_alh","chic"
"CG13551.1",1.01031686092176e-39,0.295196386837194,0.268,0.132,1.29300351860767e-35,"atlas_24h_alh","CG13551"
"elB",1.75275627016009e-39,0.388036281332567,0.262,0.132,2.24317747455089e-35,"atlas_24h_alh","elB"
"Ptpmeg2",1.85351495858048e-39,0.342351571159435,0.203,0.091,2.3721284439913e-35,"atlas_24h_alh","Ptpmeg2"
"emb.1",2.57056583155056e-39,0.222518790114195,0.344,0.181,3.2898101512184e-35,"atlas_24h_alh","emb"
"Argk.1",3.49325079484714e-39,0.24446044958663,0.436,0.246,4.47066236724537e-35,"atlas_24h_alh","Argk"
"Mapmodulin.1",3.74162573242709e-39,0.275771025277971,0.405,0.227,4.78853261236019e-35,"atlas_24h_alh","Mapmodulin"
"Mdh2.1",4.58809002746981e-39,0.274524531251055,0.182,0.077,5.87183761715586e-35,"atlas_24h_alh","Mdh2"
"chinmo",6.99241639896871e-38,0.265025017179426,0.56,0.338,8.94889450740015e-34,"atlas_24h_alh","chinmo"
"CG13743.1",7.6660035398714e-38,0.374811117084141,0.189,0.084,9.81095133032742e-34,"atlas_24h_alh","CG13743"
"CycG",1.70444848024382e-37,0.285451558744212,0.275,0.139,2.18135316501603e-33,"atlas_24h_alh","CycG"
"Calr.1",1.70536238218782e-37,0.250286865934392,0.237,0.114,2.18252277672397e-33,"atlas_24h_alh","Calr"
"Hsc70-4.1",1.76323349597934e-37,0.378094787841455,0.201,0.092,2.25658622815436e-33,"atlas_24h_alh","Hsc70-4"
"CNBP.1",2.48823597482309e-37,0.262898648935575,0.379,0.212,3.1844444005786e-33,"atlas_24h_alh","CNBP"
"Vha26",5.09453180244289e-37,0.322129079029162,0.218,0.103,6.51998180076641e-33,"atlas_24h_alh","Vha26"
"Hsc70Cb.1",5.93007826413603e-36,0.273623816574199,0.5,0.3,7.58931416244129e-32,"atlas_24h_alh","Hsc70Cb"
"Plc21C",6.40209846475166e-36,0.267507755315657,0.231,0.113,8.19340561518917e-32,"atlas_24h_alh","Plc21C"
"ND-ACP",2.07968185130147e-35,0.237964850259676,0.273,0.141,2.66157683329562e-31,"atlas_24h_alh","ND-ACP"
"CG31030.1",2.18812771291341e-35,0.297679678271487,0.202,0.095,2.80036584698658e-31,"atlas_24h_alh","CG31030"
"Nrt",2.62074827643582e-35,0.343201870283177,0.211,0.101,3.35403364418256e-31,"atlas_24h_alh","Nrt"
"Spred",2.98897921711379e-35,0.24345101198586,0.223,0.108,3.82529560206223e-31,"atlas_24h_alh","Spred"
"Gad1",3.38735092169567e-35,0.286769346958056,0.292,0.157,4.33513170958612e-31,"atlas_24h_alh","Gad1"
"Rm62",8.78062915973792e-35,0.244473658155136,0.251,0.128,1.12374491986326e-30,"atlas_24h_alh","Rm62"
"sr",1.86906213768029e-34,0.428487082250738,0.274,0.149,2.39202572380323e-30,"atlas_24h_alh","sr"
"Fer2LCH.1",4.37867683794653e-34,0.188208106242349,0.411,0.234,5.60383061720397e-30,"atlas_24h_alh","Fer2LCH"
"COX6B.1",4.91090754371411e-34,0.2047346139107,0.496,0.298,6.28497947444532e-30,"atlas_24h_alh","COX6B"
"PIG-T.1",2.95653385258396e-33,0.220797529439575,0.322,0.177,3.78377202453696e-29,"atlas_24h_alh","PIG-T"
"ND-B22",4.16172086574378e-33,0.248482262294224,0.286,0.154,5.32617036397889e-29,"atlas_24h_alh","ND-B22"
"eEF2.1",6.499366746044e-33,0.226441639466424,0.225,0.113,8.31788956158712e-29,"atlas_24h_alh","eEF2"
"CG2852.1",1.37043114898277e-32,0.176012028832104,0.29,0.155,1.75387778446814e-28,"atlas_24h_alh","CG2852"
"mtd",1.58480651504485e-32,0.252037120464408,0.349,0.2,2.02823537795439e-28,"atlas_24h_alh","mtd"
"CanB",4.04803708407099e-32,0.242420286417865,0.207,0.102,5.18067786019405e-28,"atlas_24h_alh","CanB"
"Fer1HCH.1",8.20987074488829e-32,0.241898646061492,0.195,0.094,1.0506992579308e-27,"atlas_24h_alh","Fer1HCH"
"nAChRbeta1",8.42820526708932e-32,0.235570306254996,0.297,0.164,1.07864171008209e-27,"atlas_24h_alh","nAChRbeta1"
"DIP1",1.1259856724304e-31,0.237345196123241,0.45,0.272,1.44103646357643e-27,"atlas_24h_alh","DIP1"
"Pfk.1",6.98961429169466e-31,0.1635340778937,0.419,0.247,8.94530837051082e-27,"atlas_24h_alh","Pfk"
"Gbs-76A.1",2.26719840210318e-30,0.230900590255367,0.215,0.109,2.90156051501165e-26,"atlas_24h_alh","Gbs-76A"
"Vha16-1.1",2.5641969342863e-30,0.174715838461641,0.538,0.33,3.28165923649961e-26,"atlas_24h_alh","Vha16-1"
"Hasp.1",1.33566044482777e-29,0.174065427537247,0.485,0.298,1.70937823729058e-25,"atlas_24h_alh","Hasp"
"CtBP.1",4.35095671491024e-29,0.145273580356907,0.412,0.243,5.56835440374213e-25,"atlas_24h_alh","CtBP"
"kra.1",4.99045934500605e-29,0.177561833106737,0.304,0.171,6.38678986973874e-25,"atlas_24h_alh","kra"
"dco",5.27466503318045e-29,0.232278570402926,0.207,0.105,6.75051630946434e-25,"atlas_24h_alh","dco"
"Act42A.1",2.34033164318093e-28,0.210880631016429,0.228,0.121,2.99515643694295e-24,"atlas_24h_alh","Act42A"
"igl.1",3.14043537538123e-28,0.229212909873827,0.275,0.155,4.01912919341289e-24,"atlas_24h_alh","igl"
"kmr",3.50428847740033e-28,0.204270338108112,0.213,0.111,4.48478839337695e-24,"atlas_24h_alh","kmr"
"aqz",3.80938407491026e-26,0.179922982588293,0.613,0.4,4.87524973907015e-22,"atlas_24h_alh","aqz"
"E2f1",6.61664733624273e-26,0.152137650435595,0.353,0.211,8.46798526092344e-22,"atlas_24h_alh","E2f1"
"CG42674",8.8977126900438e-26,0.272665427968755,0.256,0.148,1.13872927007181e-21,"atlas_24h_alh","CG42674"
"wdb",2.09183821240881e-25,0.139209866448251,0.292,0.17,2.6771345442408e-21,"atlas_24h_alh","wdb"
"CG17816",3.70789752617856e-25,0.204189562646567,0.237,0.133,4.74536725400333e-21,"atlas_24h_alh","CG17816"
"CG32369",5.49809403468232e-25,0.145951457934355,0.236,0.13,7.03646074558644e-21,"atlas_24h_alh","CG32369"
"Dg",8.61875786377793e-25,0.170371719487561,0.284,0.165,1.1030286314063e-20,"atlas_24h_alh","Dg"
"ab",8.9113949112522e-24,0.21382475577844,0.246,0.144,1.14048032074206e-19,"atlas_24h_alh","ab"
"dpr9",8.94016092320104e-24,0.224556206704537,0.597,0.427,1.14416179495127e-19,"atlas_24h_alh","dpr9"
"Pkc98E",9.03155536913517e-24,0.124329113566518,0.248,0.141,1.15585845614192e-19,"atlas_24h_alh","Pkc98E"
"pasha",1.18023618949684e-23,0.173958279435325,0.274,0.161,1.51046627531805e-19,"atlas_24h_alh","pasha"
"hth",1.23415980164623e-23,0.130240472682172,0.452,0.293,1.57947771414685e-19,"atlas_24h_alh","hth"
"Trim9",2.10307841182012e-23,0.233427266868888,0.384,0.249,2.69151975144739e-19,"atlas_24h_alh","Trim9"
"Eip63E",2.61186340194691e-23,0.12637927557607,0.44,0.276,3.34266278181166e-19,"atlas_24h_alh","Eip63E"
"scyl",3.51478781588338e-23,0.162551754212746,0.238,0.136,4.49822544676755e-19,"atlas_24h_alh","scyl"
"IA-2.1",4.24528934330507e-22,0.229796023637653,0.784,0.63,5.43312130156183e-18,"atlas_24h_alh","IA-2"
"trn",5.10717328403445e-22,0.186161428747777,0.432,0.298,6.53616036890729e-18,"atlas_24h_alh","trn"
"CG11319",2.41077821575791e-21,0.226696736268089,0.349,0.225,3.08531396052698e-17,"atlas_24h_alh","CG11319"
"Fis1",4.90722911816625e-21,0.166601016393285,0.252,0.15,6.28027182542917e-17,"atlas_24h_alh","Fis1"
"rdgB",6.54822615781691e-21,0.121671376800301,0.34,0.21,8.38041983677408e-17,"atlas_24h_alh","rdgB"
"Paip2",7.58984459736104e-21,0.109332326942289,0.243,0.143,9.71348311570266e-17,"atlas_24h_alh","Paip2"
"MESK2.1",1.16562527371362e-20,0.121258003560367,0.511,0.334,1.49176722529869e-16,"atlas_24h_alh","MESK2"
"bol",3.48138592341675e-19,0.106003805235903,0.291,0.181,4.45547770478876e-15,"atlas_24h_alh","bol"
"mei-P26.1",2.46474178670847e-18,0.106409644356727,0.614,0.416,3.15437653862951e-14,"atlas_24h_alh","mei-P26"
"dally",1.69726233986164e-17,0.114610077877385,0.319,0.206,2.17215634255493e-13,"atlas_24h_alh","dally"
"lncRNA:noe.1",8.60859633769707e-17,-0.152238660265706,0.369,0.24,1.10172815929847e-12,"atlas_24h_alh","lncRNA:noe"
"Toll-7",5.94583781117787e-16,0.136188171211245,0.509,0.367,7.60948323074543e-12,"atlas_24h_alh","Toll-7"
"Obp99a",6.39499620734476e-11,-0.1739368771369,0.358,0.245,8.18431614615982e-07,"atlas_24h_alh","Obp99a"
"MtnA.1",1.16694211711323e-10,-0.155605783139372,0.434,0.297,1.49345252148151e-06,"atlas_24h_alh","MtnA"
"fne",8.96642312605121e-08,-0.232743394678892,0.865,0.746,0.00114752283167203,"atlas_24h_alh","fne"
"eff",2.4143917178269e-07,-0.149739497780867,0.372,0.265,0.00308993852047487,"atlas_24h_alh","eff"
"mts",2.49682061828019e-07,-0.10030429024252,0.424,0.302,0.00319543102727499,"atlas_24h_alh","mts"
"Hrb27C",2.8801807767824e-07,-0.246827667834395,0.752,0.64,0.00368605535812612,"atlas_24h_alh","Hrb27C"
"fz2",1.92555963793068e-05,0.107243294847953,0.803,0.671,0.246433122462368,"atlas_24h_alh","fz2"
"CG4612",2.31454576762974e-05,-0.123308014037756,0.425,0.312,0.296215567341254,"atlas_24h_alh","CG4612"
"CG44422",3.38133300443543e-05,-0.120821124449615,0.444,0.339,0.432742997907647,"atlas_24h_alh","CG44422"
"CG32767",4.49403840921465e-05,-0.171826184996095,0.388,0.286,0.575147035611292,"atlas_24h_alh","CG32767"
"cdi",7.55986974410292e-05,-0.131381077954491,0.466,0.339,0.967512129850291,"atlas_24h_alh","cdi"
"Alk.1",0.000145846600585318,-0.281492621363616,0.858,0.705,1,"atlas_24h_alh","Alk"
"Tlk",0.00121050661080104,-0.139347827274779,0.523,0.388,1,"atlas_24h_alh","Tlk"
"Sh",0.00192587135253257,-0.129660738860486,0.492,0.374,1,"atlas_24h_alh","Sh"
"UQCR-14",0.0023449385549891,-0.12963804247653,0.558,0.418,1,"atlas_24h_alh","UQCR-14"
"stai",0.00372785095213267,-0.221801595867442,0.765,0.64,1,"atlas_24h_alh","stai"
"Fas2",0.00810955778500692,-0.117665629368259,0.628,0.52,1,"atlas_24h_alh","Fas2"
"HmgZ",0.00817963701512995,-0.257264142597568,0.423,0.322,1,"atlas_24h_alh","HmgZ"
"ATPsynCF6",0.0117124203261668,-0.171952229018518,0.459,0.353,1,"atlas_24h_alh","ATPsynCF6"
"Ggamma30A",0.0267673602690612,-0.148451419040049,0.663,0.529,1,"atlas_24h_alh","Ggamma30A"
"Tm1",0.0286738134996138,-0.189626255093228,0.481,0.37,1,"atlas_24h_alh","Tm1"
"Alk.2",1.01085638535132e-187,-0.976644601551801,0.526,0.871,1.29369400197262e-183,"atlas_48h_alh","Alk"
"pAbp",1.11293286556609e-175,-0.80793040961216,0.812,0.961,1.42433148135149e-171,"atlas_48h_alh","pAbp"
"Ldh.1",3.98507474165546e-125,-0.592924721916124,0.812,0.964,5.10009865437065e-121,"atlas_48h_alh","Ldh"
"Cngl.1",5.80975167041185e-107,-1.04822301788999,0.391,0.688,7.43532018779308e-103,"atlas_48h_alh","Cngl"
"CG11000.1",1.90475883368314e-95,-1.15790839279457,0.151,0.407,2.43771035534768e-91,"atlas_48h_alh","CG11000"
"Pdp1.1",9.42326714132356e-90,-0.693492353573777,0.334,0.648,1.20598972874659e-85,"atlas_48h_alh","Pdp1"
"kek1.1",1.91720438161502e-89,-1.39883997449045,0.101,0.322,2.4536381675909e-85,"atlas_48h_alh","kek1"
"Syn1.1",4.2355020681002e-89,-1.25429819323348,0.082,0.301,5.42059554675464e-85,"atlas_48h_alh","Syn1"
"lncRNA:noe.2",1.28664459448723e-88,1.46366708682682,0.418,0.246,1.64664775202475e-84,"atlas_48h_alh","lncRNA:noe"
"RNASEK.1",6.82390512918795e-86,-0.807533121125799,0.251,0.537,8.73323378433474e-82,"atlas_48h_alh","RNASEK"
"Pde6.2",4.22273683814834e-77,-1.09248739105981,0.142,0.365,5.40425860546224e-73,"atlas_48h_alh","Pde6"
"Rdh.2",8.15830866847993e-76,-1.09674068949366,0.124,0.336,1.04410034339206e-71,"atlas_48h_alh","Rdh"
"CG14312.1",9.03548714065499e-75,-1.16474957650865,0.074,0.262,1.15636164426103e-70,"atlas_48h_alh","CG14312"
"Lcch3.1",3.14783553106116e-72,-0.779597448360324,0.135,0.361,4.02859991265207e-68,"atlas_48h_alh","Lcch3"
"CG30172.1",3.90554241647053e-72,-0.737053640470418,0.406,0.675,4.99831318459898e-68,"atlas_48h_alh","CG30172"
"beat-IIa.1",1.86462602502442e-71,-1.08209057845796,0.311,0.533,2.38634838682626e-67,"atlas_48h_alh","beat-IIa"
"fax",3.12942747948476e-71,-0.553585666501307,0.827,0.963,4.0050412882446e-67,"atlas_48h_alh","fax"
"crol.1",6.78287696706215e-71,-1.05856785410365,0.108,0.307,8.68072594244615e-67,"atlas_48h_alh","crol"
"dlg1.1",2.29303211542903e-68,-0.823219848244614,0.233,0.475,2.93462250132608e-64,"atlas_48h_alh","dlg1"
"flw.1",2.1146182872991e-67,-0.830811185345539,0.142,0.359,2.70628848408539e-63,"atlas_48h_alh","flw"
"Tsp66E.1",1.96402997614342e-63,-0.859093735114028,0.206,0.428,2.51356556346835e-59,"atlas_48h_alh","Tsp66E"
"pum.1",1.78395515887322e-60,-0.691662443487198,0.24,0.478,2.28310581232595e-56,"atlas_48h_alh","pum"
"Pits.1",1.63584363833833e-58,-0.623258908886971,0.332,0.587,2.0935526883454e-54,"atlas_48h_alh","Pits"
