"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Proc-R",1.46126108170726e-102,1.32382421451455,0.13,0.02,1.87012193236896e-98,"0","Proc-R"
"bun",3.06518302802852e-98,-0.896909052757864,0.334,0.514,3.9228212392709e-94,"0","bun"
"Invadolysin",1.39167338122611e-95,1.22347804979769,0.189,0.058,1.78106359329318e-91,"0","Invadolysin"
"LamC",5.04059646518447e-91,-1.31367145994712,0.05,0.165,6.45095535614309e-87,"0","LamC"
"Pgi",1.32440330488698e-90,-0.963580766104956,0.211,0.372,1.69497134959435e-86,"0","Pgi"
"CG9705",1.77953731150805e-87,-0.760136861422494,0.214,0.385,2.277451851268e-83,"0","CG9705"
"CG9338",6.04733416765645e-87,-1.41744683500281,0.045,0.155,7.73937826776672e-83,"0","CG9338"
"RabX1",6.79490922791531e-87,1.20901061774311,0.211,0.08,8.69612482988602e-83,"0","RabX1"
"mgl",9.61325719141214e-85,1.01965118388349,0.257,0.114,1.23030465535693e-80,"0","mgl"
"ab",1.1279227979285e-84,-0.91466887842705,0.121,0.266,1.44351559678889e-80,"0","ab"
"nAChRalpha7",5.94200024486292e-83,-1.05762880438276,0.043,0.15,7.60457191337557e-79,"0","nAChRalpha7"
"aay",8.28383992689913e-76,0.814993949680885,0.296,0.15,1.06016583384455e-71,"0","aay"
"Mob2",8.49325948751861e-74,-0.79613702396842,0.099,0.227,1.08696734921263e-69,"0","Mob2"
"SP1173",6.03329475791616e-73,-0.933166436891476,0.064,0.173,7.7214106311811e-69,"0","SP1173"
"CG12065",3.16371758063255e-71,-0.842791821200023,0.112,0.239,4.04892575969354e-67,"0","CG12065"
"CG44325",3.43175396994934e-71,0.738106318847136,0.291,0.153,4.39195873074117e-67,"0","CG44325"
"CG9691",3.160704078261e-70,0.962490972372208,0.184,0.07,4.04506907935843e-66,"0","CG9691"
"fru",1.21428460279967e-68,-0.668593947354599,0.302,0.458,1.55404143466302e-64,"0","fru"
"Nrt",2.0401152033274e-68,0.857100193497391,0.371,0.234,2.61093943721841e-64,"0","Nrt"
"cib",8.60143435939422e-68,-0.577001434645108,0.648,0.751,1.10081156931527e-63,"0","cib"
"Drat",3.86512242413487e-67,-1.23858917292166,0.405,0.532,4.9465836784078e-63,"0","Drat"
"Pfk",1.9868879189984e-66,-0.909055162944314,0.158,0.288,2.54281915873416e-62,"0","Pfk"
"beat-IIIc",1.00660487109457e-65,-0.736173697790786,0.056,0.156,1.28825291402683e-61,"0","beat-IIIc"
"CG5758",1.86326818022557e-65,0.752691577329029,0.507,0.384,2.38461061705268e-61,"0","CG5758"
"atl",1.65560439485589e-63,-0.868364729864461,0.073,0.177,2.11884250453657e-59,"0","atl"
"Socs36E",4.12767896725555e-63,-0.738454025673308,0.103,0.22,5.28260354229365e-59,"0","Socs36E"
"mt:tRNA:Arg-TCG",8.9376086394803e-62,-0.800479714754842,0.139,0.264,1.14383515368069e-57,"0","mt:tRNA:Arg-TCG"
"smt3",5.56055834226194e-59,-0.404257902604026,0.643,0.764,7.11640256642683e-55,"0","smt3"
"CG2865",6.4249857773813e-59,-0.703247322849846,0.074,0.175,8.22269679789259e-55,"0","CG2865"
"h",2.36782233424619e-58,-0.71937657576268,0.1,0.21,3.03033902336827e-54,"0","h"
"stg",7.32782583416518e-57,-0.820734671114475,0.288,0.42,9.37815150256459e-53,"0","stg"
"Akap200",1.69145995485571e-54,0.672689119766337,0.502,0.396,2.16473045022433e-50,"0","Akap200"
"CNBP",3.00030553794351e-54,-0.44311370511584,0.519,0.66,3.8397910274601e-50,"0","CNBP"
"GlyP",7.77986214918333e-52,-0.768796742294181,0.132,0.242,9.95666757852483e-48,"0","GlyP"
"Pen",1.23100287722103e-51,-0.748580320635171,0.353,0.475,1.57543748226747e-47,"0","Pen"
"emb",3.91933193384106e-50,-0.521717596745538,0.282,0.417,5.01596100892978e-46,"0","emb"
"MtnA",4.05819214642513e-49,-0.120449167190563,0.886,0.7,5.19367430899489e-45,"0","MtnA"
"Hsp83",5.31678092058459e-48,-0.569818933243117,0.249,0.376,6.80441622216416e-44,"0","Hsp83"
"mt:tRNA:Ser-GCT",7.71933049816307e-47,-0.579709450472929,0.254,0.38,9.8791991715491e-43,"0","mt:tRNA:Ser-GCT"
"RpL26",1.7728673471832e-46,-0.29443661675121,0.727,0.834,2.26891563092506e-42,"0","RpL26"
"RpL11",7.24573467806254e-46,-0.32463992643973,0.643,0.771,9.27309124098443e-42,"0","RpL11"
"awd",1.06782586049427e-45,-0.303569180526271,0.704,0.817,1.36660353626057e-41,"0","awd"
"RpS18",4.03423235916277e-45,-0.314991479816212,0.665,0.785,5.16301057325651e-41,"0","RpS18"
"egh",5.65758868212481e-45,-0.53411449987881,0.172,0.289,7.24058199538333e-41,"0","egh"
"Rac2",6.9476522929328e-45,-0.576671951298681,0.254,0.377,8.89160540449539e-41,"0","Rac2"
"Hsp27",6.19607536136235e-44,-0.441187804752426,0.443,0.563,7.92973724747154e-40,"0","Hsp27"
"RpL14",2.54702894478155e-43,-0.283296916295883,0.737,0.841,3.25968764353143e-39,"0","RpL14"
"eEF5",9.90745925308819e-43,-0.371453270989452,0.469,0.608,1.26795663521023e-38,"0","eEF5"
"RpL21",4.61842230705996e-42,-0.29416665715338,0.714,0.815,5.91065686857534e-38,"0","RpL21"
"RpL8",5.44495046707707e-42,-0.29710407682442,0.697,0.806,6.96844760776524e-38,"0","RpL8"
"RpS3",7.01114149976253e-41,-0.332497972121435,0.568,0.702,8.97285889139609e-37,"0","RpS3"
"CAH1",2.63957109300535e-40,-0.721764134922512,0.312,0.428,3.37812308482824e-36,"0","CAH1"
"bic",1.95326259732203e-38,-0.371188885717743,0.34,0.472,2.49978547205273e-34,"0","bic"
"bi",2.34837576432525e-38,-0.605608599370158,0.173,0.274,3.00545130318345e-34,"0","bi"
"RpL6",1.56017156438482e-37,-0.299131140302296,0.631,0.742,1.99670756809969e-33,"0","RpL6"
"RpL17",1.99463241561661e-37,-0.257717281226264,0.7,0.805,2.55273056550614e-33,"0","RpL17"
"GstD1",2.22703998250503e-37,-0.479513708002911,0.353,0.474,2.85016576960994e-33,"0","GstD1"
"Jafrac1",2.28626773131447e-37,-0.43413949723764,0.474,0.591,2.92596544253626e-33,"0","Jafrac1"
"Sem1",9.56999418964048e-37,-0.415148020552411,0.303,0.425,1.22476785639019e-32,"0","Sem1"
"His3.3B",1.2912622018113e-36,-0.388143338169261,0.502,0.612,1.6525573658781e-32,"0","His3.3B"
"CG6770",1.31913142127786e-36,-0.50996795528849,0.218,0.327,1.68822439295141e-32,"0","CG6770"
"roh",3.87086134993355e-36,-0.420067534741142,0.41,0.531,4.95392835564496e-32,"0","roh"
"RpL24",5.58603173810643e-36,-0.275396511560902,0.658,0.774,7.14900341842861e-32,"0","RpL24"
"RpS28b",2.24927771369186e-35,-0.254653369184953,0.715,0.82,2.87862561798284e-31,"0","RpS28b"
"Nrg",3.96364227083575e-35,-0.432485648193243,0.56,0.666,5.07266937821559e-31,"0","Nrg"
"Hsc70-4",6.16157669616441e-35,-0.394849330401696,0.299,0.419,7.88558585575121e-31,"0","Hsc70-4"
"RpL7",1.37837327451198e-34,-0.29454815987189,0.668,0.77,1.76404211672044e-30,"0","RpL7"
"tsr",6.03649530950456e-34,-0.292249372734157,0.585,0.702,7.72550669710394e-30,"0","tsr"
"RpS3A",6.34769891455273e-34,-0.283375167014154,0.691,0.792,8.12378507084459e-30,"0","RpS3A"
"RpS24",5.76641651027887e-32,-0.286813690603144,0.6,0.723,7.37985984985489e-28,"0","RpS24"
"CG13887",1.42832240251363e-31,-0.414973277885103,0.21,0.313,1.82796701073695e-27,"0","CG13887"
"RpS17",2.12450528710315e-31,-0.24787731375295,0.701,0.802,2.71894186643462e-27,"0","RpS17"
"eEF1beta",2.73537069138756e-31,-0.336888335307375,0.398,0.52,3.5007274108378e-27,"0","eEF1beta"
"Nap1",1.41308954290305e-30,-0.425037760796604,0.215,0.315,1.80847199700732e-26,"0","Nap1"
"Argk",7.44677427839617e-30,-0.436696804031953,0.458,0.561,9.53038172149142e-26,"0","Argk"
"RpLP0",1.82908228526183e-28,-0.278423141821138,0.568,0.677,2.34085950867809e-24,"0","RpLP0"
"His4r",2.35769613720497e-28,-0.27680987082242,0.445,0.563,3.01737951639492e-24,"0","His4r"
"eIF2beta",1.19344988919256e-27,-0.322201260646237,0.381,0.494,1.52737716818864e-23,"0","eIF2beta"
"Nlp",3.44023656116588e-27,-0.29608014471895,0.275,0.382,4.40281475098009e-23,"0","Nlp"
"RpL23A",4.70405488533861e-27,-0.261712937470382,0.565,0.679,6.02024944225636e-23,"0","RpL23A"
"Eip63E",5.44681845289998e-27,-0.341455667903792,0.335,0.441,6.9708382560214e-23,"0","Eip63E"
"CG13751",5.86573469242535e-27,-0.319154038191854,0.265,0.368,7.50696725936596e-23,"0","CG13751"
"Nph",7.40601471842078e-27,-0.34491123780094,0.259,0.36,9.47821763663492e-23,"0","Nph"
"Trx-2",1.85551670994008e-26,-0.348817211215756,0.293,0.396,2.37469028538131e-22,"0","Trx-2"
"rin",2.37739466582175e-26,-0.307806699939096,0.363,0.472,3.04258969331868e-22,"0","rin"
"RpL4",5.92410514386785e-26,-0.267366164876813,0.465,0.584,7.58166976312207e-22,"0","RpL4"
"RpS10b",2.82846655410824e-25,-0.253077479207875,0.581,0.686,3.61987149594772e-21,"0","RpS10b"
"RpL18",3.59218123656221e-25,-0.230388028611539,0.665,0.768,4.59727354655232e-21,"0","RpL18"
"ps",5.26209603207223e-25,-0.252466050699582,0.458,0.577,6.73443050184604e-21,"0","ps"
"Pdcd4",1.52783590512568e-24,-0.281614056847319,0.262,0.363,1.95532439137985e-20,"0","Pdcd4"
"Usp7",2.25114504965254e-24,-0.296553808540103,0.344,0.448,2.88101543454532e-20,"0","Usp7"
"RpL12",9.51298898600153e-24,-0.214132944449799,0.684,0.786,1.21747233042848e-19,"0","RpL12"
"mts",2.81718993246388e-23,-0.277817382813817,0.314,0.416,3.60543967556727e-19,"0","mts"
"RpL35A",5.11171241923818e-23,-0.23220679760475,0.558,0.663,6.54196955414103e-19,"0","RpL35A"
"RpL13",4.90027772399199e-21,-0.21679084488158,0.641,0.743,6.27137543116495e-17,"0","RpL13"
"MFS3.1",0,3.09728897321672,0.427,0.059,0,"1","MFS3"
"Col4a1.1",0,2.51726607257363,0.272,0.015,0,"1","Col4a1"
"AdamTS-B.1",0,2.43706890529521,0.329,0.044,0,"1","AdamTS-B"
"AhcyL1.1",0,2.39643715969842,0.424,0.08,0,"1","AhcyL1"
"trol.1",0,2.28398622349931,0.288,0.021,0,"1","trol"
"CG3168.1",0,2.16212310694199,0.486,0.172,0,"1","CG3168"
"Hex-A.1",0,2.14951212153163,0.638,0.256,0,"1","Hex-A"
"for.1",0,1.96210681327566,0.544,0.207,0,"1","for"
"sgg.1",0,1.81961710732561,0.491,0.146,0,"1","sgg"
"Oatp74D.1",0,1.80128747880557,0.604,0.239,0,"1","Oatp74D"
"Fas2.1",0,1.48341293076644,0.787,0.403,0,"1","Fas2"
"fabp.1",0,-1.70589511586044,0.722,0.921,0,"1","fabp"
"CG8369.1",0,-2.87231896810118,0.155,0.554,0,"1","CG8369"
"mnd.1",0,-2.89516986040022,0.141,0.623,0,"1","mnd"
"MFS9.1",0,-3.10603550118482,0.124,0.595,0,"1","MFS9"
"Acbp2.1",0,-3.18319370385671,0.144,0.707,0,"1","Acbp2"
"Obp44a.1",0,-3.49211740381663,0.799,0.985,0,"1","Obp44a"
"CG9686.1",0,-3.53905619486202,0.095,0.59,0,"1","CG9686"
"Obp99a.1",0,-3.81587157719383,0.408,0.762,0,"1","Obp99a"
"CG43085.1",0,-3.95190821085495,0.066,0.483,0,"1","CG43085"
"Npc2a.1",1.10071260552916e-304,-2.55863027798,0.147,0.495,1.40869199255622e-300,"1","Npc2a"
"CG6126.1",5.01511680162492e-303,1.96595288662107,0.198,0.007,6.41834648271957e-299,"1","CG6126"
"CG5080.1",3.70744316286808e-285,2.41248444287739,0.198,0.01,4.74478575983856e-281,"1","CG5080"
"santa-maria.1",5.00320559093081e-281,-2.58641688004366,0.072,0.4,6.40310251527324e-277,"1","santa-maria"
"Fer1HCH.1",1.32415645194378e-272,-1.96698764469141,0.248,0.554,1.69465542719765e-268,"1","Fer1HCH"
"hoe1.1",4.8102456158392e-272,-2.38671577608068,0.174,0.493,6.15615233915101e-268,"1","hoe1"
"Pcyt2.1",2.15069257337375e-260,1.90228574602808,0.279,0.05,2.75245635540372e-256,"1","Pcyt2"
"CG31869.1",1.93518330567964e-254,-2.6575823030731,0.063,0.366,2.47664759460881e-250,"1","CG31869"
"SPARC.1",5.0779461452419e-252,1.89717900007924,0.212,0.022,6.49875547668058e-248,"1","SPARC"
"CG13252.1",5.95324712266013e-249,1.75954103506559,0.416,0.14,7.61896566758043e-245,"1","CG13252"
