"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CG11267",1.23339838233633e-14,0.703201745938114,0.402,0.25,1.57850324971404e-10,"atlas_1h_alh","CG11267"
"Sh3beta",1.28081332747326e-14,-1.26672217741104,0.065,0.203,1.63918489650028e-10,"atlas_1h_alh","Sh3beta"
"SelT",1.42598791389539e-14,0.722889556897705,0.222,0.106,1.82497933220332e-10,"atlas_1h_alh","SelT"
"CG1677",1.5171663624816e-14,0.819579260935165,0.208,0.098,1.94166951070395e-10,"atlas_1h_alh","CG1677"
"rdx",1.6379299592661e-14,-1.30491690795284,0.048,0.183,2.09622276186876e-10,"atlas_1h_alh","rdx"
"Mob2",1.80078487801327e-14,0.857671929050831,0.196,0.09,2.30464448688138e-10,"atlas_1h_alh","Mob2"
"CG33129",2.45282700498192e-14,-1.14337197527326,0.093,0.241,3.13912800097586e-10,"atlas_1h_alh","CG33129"
"Ork1",2.57162086302214e-14,0.927312690355451,0.192,0.088,3.29116038049573e-10,"atlas_1h_alh","Ork1"
"EMC6",2.79340902390494e-14,0.885914209092,0.228,0.114,3.57500486879354e-10,"atlas_1h_alh","EMC6"
"Map205",2.95740240505752e-14,-1.06562314698587,0.024,0.149,3.78488359799262e-10,"atlas_1h_alh","Map205"
"AMPdeam",4.23062302361235e-14,-0.89672900339771,0.172,0.334,5.41435134561909e-10,"atlas_1h_alh","AMPdeam"
"emc",4.47137241250711e-14,-1.36659453969416,0.028,0.151,5.7224624135266e-10,"atlas_1h_alh","emc"
"CG7888",5.92620365567342e-14,0.72383074363129,0.301,0.167,7.58435543853084e-10,"atlas_1h_alh","CG7888"
"shot",6.26280879997592e-14,-1.1348427843775,0.131,0.282,8.01514270220918e-10,"atlas_1h_alh","shot"
"Rm62",7.21134648580277e-14,-1.06447225838031,0.099,0.248,9.22908123253038e-10,"atlas_1h_alh","Rm62"
"feo",7.62631183972927e-14,-1.30317107231959,0.01,0.12,9.76015389248552e-10,"atlas_1h_alh","feo"
"maf-S",8.00191830629617e-14,0.898162161628996,0.192,0.089,1.02408550483978e-09,"atlas_1h_alh","maf-S"
"Agpat1",8.25989658716711e-14,-1.13910658912629,0.028,0.151,1.05710156522565e-09,"atlas_1h_alh","Agpat1"
"Vap33",8.54946672496939e-14,-0.868080503711545,0.236,0.398,1.09416075146158e-09,"atlas_1h_alh","Vap33"
"vir-1",1.03353255476728e-13,-1.05409439264774,0.123,0.276,1.32271496359116e-09,"atlas_1h_alh","vir-1"
"D1",1.04058770568484e-13,-1.22582036394972,0.055,0.185,1.33174414573546e-09,"atlas_1h_alh","D1"
"puc",1.10423973404454e-13,-1.20595765061954,0.063,0.197,1.4132060116302e-09,"atlas_1h_alh","puc"
"ND-AGGG",1.1960513713185e-13,0.825763161009299,0.263,0.142,1.53070654501341e-09,"atlas_1h_alh","ND-AGGG"
"CG1607",1.6508248620608e-13,-1.21454650432292,0.038,0.161,2.11272565846541e-09,"atlas_1h_alh","CG1607"
"CG9451",1.66337387989313e-13,-1.2467670469438,0.002,0.104,2.12878589148723e-09,"atlas_1h_alh","CG9451"
"RpLP0",1.75789680180518e-13,-0.569957884432791,0.43,0.581,2.24975632695027e-09,"atlas_1h_alh","RpLP0"
"AP-2sigma",1.8081353285738e-13,0.819785543027209,0.198,0.094,2.31405159350875e-09,"atlas_1h_alh","AP-2sigma"
"CG7607",1.93732638900789e-13,-1.25587508554261,0.059,0.19,2.47939031265229e-09,"atlas_1h_alh","CG7607"
"fz2",2.05601697326995e-13,-1.04755792287759,0.192,0.355,2.63129052239088e-09,"atlas_1h_alh","fz2"
"Prosbeta5",2.16927908716491e-13,-1.02910571717159,0.079,0.218,2.77624337575365e-09,"atlas_1h_alh","Prosbeta5"
"RpL8",2.32342623390011e-13,-0.483399314426243,0.598,0.706,2.97352089414536e-09,"atlas_1h_alh","RpL8"
"PH4alphaEFB",2.55439628337959e-13,-1.07945560465569,0.008,0.114,3.26911636346921e-09,"atlas_1h_alh","PH4alphaEFB"
"RapGAP1",2.94087210027747e-13,0.753518602298264,0.406,0.27,3.76372811393511e-09,"atlas_1h_alh","RapGAP1"
"Lam",5.41811014318995e-13,-1.27371200533132,0.016,0.124,6.93409736125449e-09,"atlas_1h_alh","Lam"
"ND-B17.2",5.77026329379645e-13,0.753051552778001,0.253,0.134,7.38478296340069e-09,"atlas_1h_alh","ND-B17.2"
"Ndf",6.51967236384592e-13,-1.18690461344318,0.034,0.152,8.34387669125001e-09,"atlas_1h_alh","Ndf"
"Rpb10",9.07301757727507e-13,0.781755781245062,0.24,0.128,1.16116478953966e-08,"atlas_1h_alh","Rpb10"
"pyd",9.36881249952796e-13,-1.11345046917184,0.107,0.245,1.19902062368959e-08,"atlas_1h_alh","pyd"
"apolpp",9.65463266645979e-13,-1.32318213493982,0.253,0.393,1.23559988865352e-08,"atlas_1h_alh","apolpp"
"eIF4H1",9.99984532825497e-13,-1.15733836194014,0.067,0.194,1.27978020511007e-08,"atlas_1h_alh","eIF4H1"
"ps",1.00056511421955e-12,0.718964779539612,0.57,0.448,1.28052323317818e-08,"atlas_1h_alh","ps"
"GstZ2",1.1519222731408e-12,-1.15151655633717,0.008,0.109,1.4742301251656e-08,"atlas_1h_alh","GstZ2"
"lost",1.51960898076006e-12,-1.08082814641101,0.032,0.146,1.94479557357672e-08,"atlas_1h_alh","lost"
"Jupiter",1.92492131389532e-12,-1.23163734923888,0.024,0.133,2.46351429752322e-08,"atlas_1h_alh","Jupiter"
"CG43736",2.06253969200848e-12,-1.11285974847169,0.061,0.185,2.63963829783245e-08,"atlas_1h_alh","CG43736"
"CG42235",2.50215537770223e-12,-1.30216664281933,0.073,0.198,3.20225845238332e-08,"atlas_1h_alh","CG42235"
"sm",3.52098691519735e-12,-0.982699309806252,0.162,0.303,4.50615905406957e-08,"atlas_1h_alh","sm"
"Ran",3.54406451424027e-12,-1.17810717360622,0.089,0.214,4.5356937653247e-08,"atlas_1h_alh","Ran"
"Syx1A",4.68331936231125e-12,1.02531593018308,0.352,0.234,5.99371211988594e-08,"atlas_1h_alh","Syx1A"
"mgl",4.92497982188323e-12,0.772074816822997,0.376,0.246,6.30298917604616e-08,"atlas_1h_alh","mgl"
"alpha-Cat",5.07974242953434e-12,-0.84545320342885,0.115,0.255,6.50105436131804e-08,"atlas_1h_alh","alpha-Cat"
"CG7834",6.42651736601958e-12,0.748303015918095,0.283,0.165,8.22465692503185e-08,"atlas_1h_alh","CG7834"
"NP15.6",6.82779312211053e-12,0.68403717180922,0.267,0.15,8.73820963767705e-08,"atlas_1h_alh","NP15.6"
"hts",9.33620286537596e-12,-1.01607021234151,0.067,0.19,1.19484724271081e-07,"atlas_1h_alh","hts"
"CG11883",9.41807805261259e-12,-0.989851955171368,0.065,0.188,1.20532562917336e-07,"atlas_1h_alh","CG11883"
"eIF2beta",9.87252760806205e-12,-0.731807796017604,0.248,0.393,1.26348608327978e-07,"atlas_1h_alh","eIF2beta"
"mts",1.02603983196624e-11,-0.740263219092444,0.174,0.327,1.31312577695039e-07,"atlas_1h_alh","mts"
"Taldo",1.17727664889469e-11,0.705941434475021,0.291,0.169,1.50667865525543e-07,"atlas_1h_alh","Taldo"
"Pep",1.18701337904214e-11,-1.2023116998766,0.03,0.135,1.51913972249813e-07,"atlas_1h_alh","Pep"
"Calr",1.88122575336877e-11,-0.949045364395962,0.224,0.361,2.40759271916135e-07,"atlas_1h_alh","Calr"
"Mgstl",2.48401205240927e-11,-0.980665271888078,0.085,0.208,3.17903862467339e-07,"atlas_1h_alh","Mgstl"
"mt:ND3",2.52686254101775e-11,-1.11679614606866,0.03,0.133,3.23387867999452e-07,"atlas_1h_alh","mt:ND3"
"aay",2.82685286240295e-11,-1.03060072245012,0.178,0.307,3.6178062933033e-07,"atlas_1h_alh","aay"
"lncRNA:Hsromega",2.9308377248997e-11,-0.778590128370627,0.293,0.432,3.75088612032663e-07,"atlas_1h_alh","lncRNA:Hsromega"
"26-29-p",2.98903230733087e-11,-1.15447425442453,0.038,0.144,3.82536354692205e-07,"atlas_1h_alh","26-29-p"
"Trf2",3.30684605160715e-11,-0.83682779200744,0.178,0.316,4.23210157684683e-07,"atlas_1h_alh","Trf2"
"Fas2",3.34133486164574e-11,-1.00930169365443,0.257,0.404,4.27624035593422e-07,"atlas_1h_alh","Fas2"
"Dp",3.36550677400263e-11,-0.998093514068902,0.042,0.15,4.30717556936857e-07,"atlas_1h_alh","Dp"
"BtbVII",3.83998144042391e-11,-0.987355352732398,0.044,0.154,4.91440824745452e-07,"atlas_1h_alh","BtbVII"
"RpL7A",6.21834328284058e-11,-0.438369275295974,0.584,0.686,7.95823573337937e-07,"atlas_1h_alh","RpL7A"
"alphaTub84D",6.51649919533933e-11,-1.04942449979499,0.048,0.156,8.33981567019528e-07,"atlas_1h_alh","alphaTub84D"
"mt:tRNA:Arg-TCG",6.64144275038997e-11,-0.875227914866965,0.04,0.148,8.49971843194909e-07,"atlas_1h_alh","mt:tRNA:Arg-TCG"
"CG42342",8.12324248355759e-11,1.05363730738179,0.305,0.196,1.0396125730457e-06,"atlas_1h_alh","CG42342"
"elav",8.33544195066542e-11,-1.24345546749388,0.032,0.132,1.06676986084616e-06,"atlas_1h_alh","elav"
"CG6723",8.97006240756520e-11,0.733313189927798,0.226,0.124,1.14798858692019e-06,"atlas_1h_alh","CG6723"
"smog",1.50302823665322e-10,-0.850638747993516,0.069,0.183,1.92357553726879e-06,"atlas_1h_alh","smog"
"IA-2",1.64298402015831e-10,-0.939011016876103,0.208,0.343,2.1026909489986e-06,"atlas_1h_alh","IA-2"
"Su(var)205",1.8317304565808e-10,-0.96534845419811,0.038,0.14,2.34424863833211e-06,"atlas_1h_alh","Su(var)205"
"RpL7",2.16424357544711e-10,-0.406182884041378,0.57,0.677,2.76979892785721e-06,"atlas_1h_alh","RpL7"
"Picot",2.27544895940721e-10,-0.707717182742003,0.299,0.422,2.91211957824935e-06,"atlas_1h_alh","Picot"
"CG31221",2.45385463822696e-10,0.612521657876133,0.325,0.204,3.14044316600286e-06,"atlas_1h_alh","CG31221"
"B52",3.23411204471033e-10,-1.00196684802951,0.067,0.174,4.13901659482028e-06,"atlas_1h_alh","B52"
"CG10960",3.56546355281254e-10,-0.943167102332168,0.089,0.204,4.56308025488949e-06,"atlas_1h_alh","CG10960"
"wdb",3.65171329897289e-10,-1.07579187482148,0.073,0.18,4.6734626800255e-06,"atlas_1h_alh","wdb"
"dco",3.67746323871164e-10,-1.00515490043823,0.048,0.15,4.70641745290315e-06,"atlas_1h_alh","dco"
"nocte",4.80119795545461e-10,-1.01382946652487,0.051,0.151,6.14457314339081e-06,"atlas_1h_alh","nocte"
"DIP1",5.8577466935877e-10,-0.705799423123428,0.109,0.233,7.49674421845353e-06,"atlas_1h_alh","DIP1"
"Rac1",6.14032545479131e-10,-0.943208773602839,0.067,0.173,7.85838851704191e-06,"atlas_1h_alh","Rac1"
"Eph",6.96660914953879e-10,-0.798676424533823,0.04,0.141,8.91586638957975e-06,"atlas_1h_alh","Eph"
"ctp",7.07224219836306e-10,-0.47852466381118,0.533,0.642,9.05105556546505e-06,"atlas_1h_alh","ctp"
"l(3)neo38",8.06815447760822e-10,-0.891224109317468,0.117,0.236,1.0325624100443e-05,"atlas_1h_alh","l(3)neo38"
"cdi",9.71194007328176e-10,-0.727900219151675,0.158,0.288,1.2429340905786e-05,"atlas_1h_alh","cdi"
"CG1537",1.12559543002314e-09,0.549171374119921,0.352,0.233,1.44053703134361e-05,"atlas_1h_alh","CG1537"
"CG6329",1.41884129962353e-09,-1.03778310085535,0.083,0.19,1.81583309525819e-05,"atlas_1h_alh","CG6329"
"luna",1.51469785465049e-09,0.55398077936439,0.519,0.395,1.93851031438169e-05,"atlas_1h_alh","luna"
"eEF5",1.59464604644576e-09,-0.618411705666835,0.358,0.479,2.04082801024128e-05,"atlas_1h_alh","eEF5"
"Idgf6",1.7068876806467e-09,0.746969710987652,0.297,0.193,2.18447485369165e-05,"atlas_1h_alh","Idgf6"
"CG13887",1.92133708854396e-09,-0.881410439409088,0.109,0.219,2.45892720591856e-05,"atlas_1h_alh","CG13887"
"eEF1beta",2.08241513410821e-09,-0.664016102538536,0.283,0.408,2.66507488863168e-05,"atlas_1h_alh","eEF1beta"
"elB",3.14384260538284e-09,-0.618426820754405,0.131,0.255,4.02348976636895e-05,"atlas_1h_alh","elB"
"CG10361",3.87207169555632e-09,0.587820709497351,0.469,0.353,4.95547735597298e-05,"atlas_1h_alh","CG10361"
"Lsd-2",3.99326605123623e-09,-0.519222240106534,0.382,0.503,5.11058189237212e-05,"atlas_1h_alh","Lsd-2"
"Nrg",6.09267786272467e-09,-0.511474193567975,0.463,0.57,7.79740912871503e-05,"atlas_1h_alh","Nrg"
"Galphai",6.12229778054603e-09,-0.789387219457504,0.158,0.274,7.83531669954281e-05,"atlas_1h_alh","Galphai"
"Oatp74D",7.13730857467298e-09,-0.798207526421382,0.127,0.24,9.13432751386649e-05,"atlas_1h_alh","Oatp74D"
"Ank2",9.46475591204355e-09,-0.948379776744234,0.091,0.194,0.000121129946162333,"atlas_1h_alh","Ank2"
"fne",9.55847198228422e-09,-0.680820099961672,0.218,0.342,0.000122329324429273,"atlas_1h_alh","fne"
"CG13124",1.20559867997949e-08,0.668218770534199,0.339,0.235,0.000154292519063775,"atlas_1h_alh","CG13124"
"kra",1.27195361594323e-08,-0.788945990645683,0.16,0.272,0.000162784623768414,"atlas_1h_alh","kra"
"CG3902",1.3530159943787e-08,0.516939310369737,0.295,0.19,0.000173158986960587,"atlas_1h_alh","CG3902"
"CG15890",1.4214907495978e-08,-0.741411967470004,0.22,0.335,0.000181922386133526,"atlas_1h_alh","CG15890"
"CG13551",1.49120258840106e-08,-0.725961173039044,0.156,0.269,0.000190844107263567,"atlas_1h_alh","CG13551"
"Cyt-b5",1.60884150464266e-08,0.501629687896049,0.273,0.17,0.000205899535764167,"atlas_1h_alh","Cyt-b5"
"lolal",1.72775445692666e-08,-0.713973155201558,0.121,0.231,0.000221118015397473,"atlas_1h_alh","lolal"
"Gs2",1.81212663275748e-08,-1.26915767011342,0.279,0.402,0.000231915966460302,"atlas_1h_alh","Gs2"
"Csas",2.91672350811285e-08,-0.710797410598521,0.224,0.336,0.000373282274568283,"atlas_1h_alh","Csas"
"kuz",3.52649096868511e-08,-0.837100405430406,0.127,0.23,0.000451320314172321,"atlas_1h_alh","kuz"
"nrv3",3.56088306148004e-08,-0.869861826072608,0.271,0.384,0.000455721814208216,"atlas_1h_alh","nrv3"
"tral",4.06276477362377e-08,-0.674330253343633,0.149,0.261,0.00051995263572837,"atlas_1h_alh","tral"
"RpS15Aa",4.88606934447634e-08,-0.429730638326571,0.444,0.558,0.000625319154706081,"atlas_1h_alh","RpS15Aa"
"stai",5.94470780446114e-08,-0.485692202825082,0.246,0.367,0.000760803704814937,"atlas_1h_alh","stai"
"mei-P26",6.70073706055238e-08,-0.628722662412616,0.176,0.287,0.000857560329009494,"atlas_1h_alh","mei-P26"
"chrb",2.97873239766378e-07,-0.619400424864672,0.2,0.306,0.00381218172253011,"atlas_1h_alh","chrb"
"Rack1",3.07448797070943e-07,-0.411598292409709,0.428,0.54,0.00393472970491393,"atlas_1h_alh","Rack1"
"tai",5.9307455605964e-07,-0.559538351544247,0.224,0.331,0.00759016816845127,"atlas_1h_alh","tai"
"tna",2.45413098565444e-05,-0.34573250037771,0.273,0.375,0.314079683544055,"atlas_1h_alh","tna"
"betaTub56D.1",1.44086732526152e-261,0.991175875488171,0.955,0.664,1.84402200286969e-257,"atlas_24h_alh","betaTub56D"
"His3.3B.1",2.43048487898574e-237,1.41769997919432,0.726,0.275,3.11053454812594e-233,"atlas_24h_alh","His3.3B"
"mt:tRNA:Ser-GCT.1",2.97520654212994e-205,1.73449485737897,0.433,0.073,3.80766933261789e-201,"atlas_24h_alh","mt:tRNA:Ser-GCT"
"hoe1",4.22031725919427e-200,1.15869074727602,0.794,0.379,5.40116202831683e-196,"atlas_24h_alh","hoe1"
"Ldh.1",1.14463300383275e-199,0.985497018752257,0.921,0.541,1.46490131830516e-195,"atlas_24h_alh","Ldh"
"cib.1",4.29105041438062e-198,1.28763106596521,0.826,0.469,5.49168632032431e-194,"atlas_24h_alh","cib"
"Hsp27.1",9.19265156798082e-192,1.53993554912656,0.644,0.238,1.17647554767018e-187,"atlas_24h_alh","Hsp27"
"RpL29",8.12555857630604e-183,0.68102728746125,0.983,0.765,1.03990898659565e-178,"atlas_24h_alh","RpL29"
"pAbp.1",1.24839366741097e-161,0.703727580364076,0.951,0.772,1.59769421555256e-157,"atlas_24h_alh","pAbp"
"smt3.1",1.66702458111228e-159,0.976683843180343,0.82,0.464,2.1334580589075e-155,"atlas_24h_alh","smt3"
"Rbfox1.1",1.75488293732784e-157,0.854526213784138,0.868,0.543,2.24589918319216e-153,"atlas_24h_alh","Rbfox1"
"Drat.1",3.63960180767748e-153,1.24782679435172,0.587,0.219,4.65796239346563e-149,"atlas_24h_alh","Drat"
"E(spl)mbeta-HLH.1",4.81216708295594e-141,1.33950601928947,0.391,0.095,6.15861143276701e-137,"atlas_24h_alh","E(spl)mbeta-HLH"
"Toll-7.1",1.06620181320293e-133,1.33207138026532,0.405,0.111,1.36452508053712e-129,"atlas_24h_alh","Toll-7"
"AMPdeam.1",5.30032009195681e-131,1.03920701764764,0.482,0.157,6.78334965368633e-127,"atlas_24h_alh","AMPdeam"
"CG43085.1",6.62172472354428e-131,-2.16079209773105,0.504,0.653,8.47448330119197e-127,"atlas_24h_alh","CG43085"
"CG15890.1",3.18944026079736e-130,1.10182635897478,0.483,0.166,4.08184564576846e-126,"atlas_24h_alh","CG15890"
"DIP1.1",2.19704334256711e-120,1.13756992639632,0.355,0.088,2.81177606981739e-116,"atlas_24h_alh","DIP1"
"Usp7.1",2.66311476595187e-119,0.92345260650094,0.504,0.182,3.4082542774652e-115,"atlas_24h_alh","Usp7"
"osp.1",2.08737440552361e-118,1.1925362841864,0.371,0.103,2.67142176418912e-114,"atlas_24h_alh","osp"
"SoxN.1",1.43065660892073e-116,0.919620931222586,0.662,0.344,1.83095432809674e-112,"atlas_24h_alh","SoxN"
"lncRNA:CR40469.1",6.41019097360951e-116,0.778380684743882,0.805,0.466,8.20376240802545e-112,"atlas_24h_alh","lncRNA:CR40469"
"Jafrac1.1",3.90313997372986e-115,0.837868272470661,0.646,0.3,4.99523853837948e-111,"atlas_24h_alh","Jafrac1"
"PIG-T.1",1.41227194621369e-114,0.930953405536346,0.455,0.156,1.80742563676428e-110,"atlas_24h_alh","PIG-T"
"stg.1",9.05737210241775e-114,1.12380573219723,0.43,0.143,1.15916248166742e-109,"atlas_24h_alh","stg"
"Hsc70Cb.1",1.40188362585422e-113,0.903017193969119,0.505,0.188,1.79413066436823e-109,"atlas_24h_alh","Hsc70Cb"
"Hsp26.1",2.6456592277093e-111,1.47815754467984,0.321,0.079,3.38591467962237e-107,"atlas_24h_alh","Hsp26"
"for.1",8.33424294188009e-110,1.14721230241294,0.348,0.095,1.06661641170181e-105,"atlas_24h_alh","for"
"elB.1",6.4938223301458e-109,1.07952530872873,0.374,0.113,8.31079381812059e-105,"atlas_24h_alh","elB"
"Fas2.1",8.85652387753592e-109,1.1758092856814,0.55,0.232,1.13345792584705e-104,"atlas_24h_alh","Fas2"
"eIF2beta.1",1.259579835205e-107,0.823886396961992,0.539,0.221,1.61201027309537e-103,"atlas_24h_alh","eIF2beta"
"emb.1",6.30816585113647e-104,0.911888620566579,0.42,0.142,8.07319065628445e-100,"atlas_24h_alh","emb"
"sbb.1",8.91714867446373e-104,0.799324343360063,0.722,0.397,1.14121668735787e-99,"atlas_24h_alh","sbb"
"Rpt2.1",6.2159838730357e-103,0.98887447477075,0.323,0.084,7.95521616071108e-99,"atlas_24h_alh","Rpt2"
"santa-maria.1",1.17277741467057e-102,0.847480444710272,0.612,0.298,1.50092053529539e-98,"atlas_24h_alh","santa-maria"
"PPP4R2r.1",7.05277243014891e-100,0.969013598427737,0.351,0.103,9.02613815610457e-96,"atlas_24h_alh","PPP4R2r"
"Hrb87F.1",5.95144368308759e-98,0.835985674660985,0.369,0.113,7.61665762561549e-94,"atlas_24h_alh","Hrb87F"
"dsh",9.4725014195444e-96,1.04073045781788,0.302,0.08,1.21229073167329e-91,"atlas_24h_alh","dsh"
"mt:tRNA:Arg-TCG.1",6.53104776212323e-93,1.17481883653884,0.233,0.044,8.35843492596531e-89,"atlas_24h_alh","mt:tRNA:Arg-TCG"
"Pen.1",1.87582557238619e-92,0.72840984200598,0.499,0.203,2.40068156753985e-88,"atlas_24h_alh","Pen"
"lbk",2.23162357672443e-92,0.842304620186689,0.478,0.198,2.85603185349193e-88,"atlas_24h_alh","lbk"
"Eip63E.1",3.98150987233282e-92,0.788986225588317,0.475,0.192,5.09553633461154e-88,"atlas_24h_alh","Eip63E"
"CG9691.1",1.97022846207084e-88,-2.26901905078025,0.092,0.278,2.52149838575826e-84,"atlas_24h_alh","CG9691"
"RpL8.1",3.00308616386291e-88,0.580090218036034,0.84,0.551,3.84334967251176e-84,"atlas_24h_alh","RpL8"
"Wnt4.1",1.76568782563756e-87,0.94567910395075,0.455,0.187,2.25972727925094e-83,"atlas_24h_alh","Wnt4"
"trn.1",3.04808577808688e-87,0.973605882930071,0.396,0.145,3.90094017879559e-83,"atlas_24h_alh","trn"
"CG14464",3.68350757941766e-86,0.771685207049244,0.384,0.139,4.71415300013872e-82,"atlas_24h_alh","CG14464"
"RpL3.1",5.57276458902882e-86,0.583312074983941,0.805,0.505,7.13202412103909e-82,"atlas_24h_alh","RpL3"
"CG42806.1",2.35930829346134e-85,0.79706919491404,0.416,0.161,3.01944275397182e-81,"atlas_24h_alh","CG42806"
"CG31869.1",6.91632534940928e-83,0.750984318325657,0.591,0.309,8.851513182174e-79,"atlas_24h_alh","CG31869"
"lncRNA:roX2",1.33533891236964e-80,-2.17948408223935,0.043,0.198,1.70896674005066e-76,"atlas_24h_alh","lncRNA:roX2"
"cdi.1",1.30395401801892e-78,0.770783485027193,0.397,0.156,1.66880035226062e-74,"atlas_24h_alh","cdi"
"14-3-3zeta",3.97255879619561e-78,0.501241457715837,0.961,0.84,5.08408074737114e-74,"atlas_24h_alh","14-3-3zeta"
"Trf2.1",4.23435452847461e-78,0.72303154356537,0.429,0.177,5.4191269255418e-74,"atlas_24h_alh","Trf2"
"tna.1",1.73814467624669e-74,0.651032146368418,0.499,0.231,2.22447755666052e-70,"atlas_24h_alh","tna"
"RpS21",3.85816388821951e-73,0.451800153437708,0.938,0.704,4.93767814414333e-69,"atlas_24h_alh","RpS21"
"Sem1",6.03882087690812e-73,0.630287356320953,0.425,0.18,7.72848295826701e-69,"atlas_24h_alh","Sem1"
"dally",2.63410206376717e-72,0.863785179877852,0.299,0.1,3.37112382120923e-68,"atlas_24h_alh","dally"
"tai.1",3.97876413472648e-72,0.634596730773765,0.447,0.196,5.09202233962294e-68,"atlas_24h_alh","tai"
"Agpat1.1",2.89510396944301e-71,0.902395605875241,0.223,0.056,3.70515406009317e-67,"atlas_24h_alh","Agpat1"
"rho.1",2.91460032972284e-71,1.1629228768458,0.232,0.062,3.73010550197929e-67,"atlas_24h_alh","rho"
"Cpsf6.1",4.98147369208332e-71,0.687053589661035,0.327,0.116,6.37529003112823e-67,"atlas_24h_alh","Cpsf6"
"fz2.1",1.25113406462638e-70,0.898772220125358,0.462,0.218,1.60120137590885e-66,"atlas_24h_alh","fz2"
"Tlk",1.35111503903618e-70,0.631711618352009,0.423,0.181,1.7291570269585e-66,"atlas_24h_alh","Tlk"
"Trim9",3.28384321997761e-70,1.19898428632226,0.2,0.045,4.20266255292735e-66,"atlas_24h_alh","Trim9"
"Pp2C1",9.85182605787009e-70,0.815718301238187,0.211,0.05,1.26083669888621e-65,"atlas_24h_alh","Pp2C1"
"smog.1",2.81013999148948e-69,0.767985156926448,0.266,0.081,3.59641716110824e-65,"atlas_24h_alh","smog"
"RpS4",1.70907623627409e-67,0.443061328562314,0.891,0.642,2.18727576718358e-63,"atlas_24h_alh","RpS4"
"tara",6.38164597735496e-67,0.860978958973603,0.19,0.041,8.16723052181888e-63,"atlas_24h_alh","tara"
"lolal.1",1.09036317142504e-66,0.682382436377243,0.323,0.12,1.39544678678976e-62,"atlas_24h_alh","lolal"
"BtbVII.1",1.37199464734137e-66,0.839534805225461,0.226,0.062,1.75587874966749e-62,"atlas_24h_alh","BtbVII"
"hdly.1",4.65917717304068e-65,0.748361056318158,0.298,0.106,5.96281494605746e-61,"atlas_24h_alh","hdly"
"rdx.1",6.5078820126708e-65,0.79320044716239,0.259,0.084,8.32878739981609e-61,"atlas_24h_alh","rdx"
"tral.1",7.15627709528813e-65,0.659725054875431,0.357,0.145,9.15860342654975e-61,"atlas_24h_alh","tral"
"Swip-1",1.72578448119431e-64,0.865670842731832,0.187,0.042,2.20865897903248e-60,"atlas_24h_alh","Swip-1"
"RpS17",2.14794090878993e-64,0.488374063335951,0.831,0.568,2.74893477506935e-60,"atlas_24h_alh","RpS17"
"edl",2.39282515589603e-63,0.635986980676863,0.308,0.114,3.06233763451574e-59,"atlas_24h_alh","edl"
"E2f1.1",4.5997835001837e-63,0.604266378640755,0.337,0.131,5.8868029235351e-59,"atlas_24h_alh","E2f1"
"RpL10",5.38922538568861e-63,0.425721436363401,0.889,0.64,6.89713064860428e-59,"atlas_24h_alh","RpL10"
"RpII215",6.90933970956598e-63,0.712477392177257,0.266,0.089,8.84257296030254e-59,"atlas_24h_alh","RpII215"
"Dp.1",6.11728293554462e-62,0.761679334941179,0.218,0.062,7.82889870091001e-58,"atlas_24h_alh","Dp"
"RpL30",2.66162280203943e-61,0.48684909560495,0.8,0.509,3.40634486205006e-57,"atlas_24h_alh","RpL30"
"Ubr1",2.78797296709388e-60,0.675348537565474,0.253,0.083,3.56804780328675e-56,"atlas_24h_alh","Ubr1"
"CG42258",3.26642162121219e-60,0.758361907991283,0.246,0.081,4.18036639082736e-56,"atlas_24h_alh","CG42258"
"PH4alphaEFB.1",6.78791846990633e-60,0.809653080189775,0.172,0.038,8.68717805778612e-56,"atlas_24h_alh","PH4alphaEFB"
"Nrg.1",1.04605402935938e-59,0.494809204845136,0.7,0.419,1.33873994677413e-55,"atlas_24h_alh","Nrg"
"RpL19",1.54728933614441e-59,0.427288090207368,0.888,0.652,1.98022089239762e-55,"atlas_24h_alh","RpL19"
"CG45050",2.53876658814493e-59,0.455017343718319,0.594,0.32,3.24911347950788e-55,"atlas_24h_alh","CG45050"
"RpS30",3.51616344748332e-59,0.490997582139965,0.816,0.553,4.49998598008915e-55,"atlas_24h_alh","RpS30"
"Csas.1",4.3193182436324e-59,0.607274002663801,0.441,0.211,5.52786348820074e-55,"atlas_24h_alh","Csas"
"rdgB",4.37276556679528e-59,0.740928893050011,0.236,0.076,5.59626537238459e-55,"atlas_24h_alh","rdgB"
"Sh3beta.1",4.98337853952693e-59,0.67123422878166,0.279,0.102,6.37772785488657e-55,"atlas_24h_alh","Sh3beta"
"Ace.1",7.84531081406118e-59,0.712360099531309,0.569,0.326,1.00404287798355e-54,"atlas_24h_alh","Ace"
"CG9705.1",2.34135823208163e-58,0.54900859891961,0.308,0.119,2.99647026541807e-54,"atlas_24h_alh","CG9705"
"CG12991",4.72637745392342e-58,0.745660625908872,0.205,0.058,6.0488178655312e-54,"atlas_24h_alh","CG12991"
"CtBP.1",5.70117152933393e-58,0.4936327413517,0.468,0.228,7.29635932324156e-54,"atlas_24h_alh","CtBP"
"RpL4.1",1.36276862397453e-57,0.481149195082673,0.599,0.33,1.74407128496261e-53,"atlas_24h_alh","RpL4"
