"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CG31221",0,2.16698918014651,0.816,0.363,0,"0","CG31221"
"CG32052",0,2.13347626142736,0.408,0.112,0,"0","CG32052"
"jeb",0,1.74837405771273,0.787,0.367,0,"0","jeb"
"Ldh",0,1.72587284883728,0.957,0.624,0,"0","Ldh"
"CG30116",0,1.69192482220429,0.388,0.127,0,"0","CG30116"
"beat-IIa",0,1.64620375804004,0.535,0.24,0,"0","beat-IIa"
"Cbp53E",0,1.61565525794615,0.712,0.341,0,"0","Cbp53E"
"dpr9",0,1.49690788026449,0.605,0.278,0,"0","dpr9"
"dpr14",0,1.47447450376144,0.54,0.22,0,"0","dpr14"
"CG13954",0,1.45118305662843,0.49,0.203,0,"0","CG13954"
"kcc",0,1.43826760254781,0.424,0.157,0,"0","kcc"
"trv",0,1.43405609129072,0.78,0.5,0,"0","trv"
"CG13743",0,1.41008947606686,0.206,0.058,0,"0","CG13743"
"CG44422",0,1.38412513350357,0.497,0.215,0,"0","CG44422"
"sr",0,1.38290077306632,0.327,0.124,0,"0","sr"
"Hsp67Bc",0,1.37772315237204,0.323,0.117,0,"0","Hsp67Bc"
"Pkc53E",0,1.36939886826193,0.473,0.209,0,"0","Pkc53E"
"IA-2",0,1.33509015006112,0.838,0.486,0,"0","IA-2"
"CG11319",0,1.32006084606043,0.314,0.118,0,"0","CG11319"
"Sap47",0,1.31778382425785,0.95,0.638,0,"0","Sap47"
"AstA-R1",0,1.29796610509868,0.142,0.035,0,"0","AstA-R1"
"CCAP-R",0,1.28753995404428,0.171,0.061,0,"0","CCAP-R"
"Lcch3",0,1.25319870226083,0.361,0.143,0,"0","Lcch3"
"heph",0,1.24810100068832,0.399,0.233,0,"0","heph"
"dpr17",0,1.24441849096338,0.296,0.121,0,"0","dpr17"
"Galphao",0,1.24220805825832,0.844,0.519,0,"0","Galphao"
"cpo",0,1.1840189839845,0.553,0.332,0,"0","cpo"
"Alk",0,1.18338572422848,0.802,0.461,0,"0","Alk"
"Ace",0,1.17701228313887,0.396,0.176,0,"0","Ace"
"jdp",0,1.15993961038285,0.331,0.141,0,"0","jdp"
"Pde9",0,1.11145864783405,0.41,0.212,0,"0","Pde9"
"Pdp1",0,1.08317688627023,0.551,0.308,0,"0","Pdp1"
"Nrx-1",0,1.06734767956266,0.345,0.154,0,"0","Nrx-1"
"Frq2",0,1.05174582065076,0.268,0.122,0,"0","Frq2"
"GluRIB",0,1.04289224731575,0.469,0.236,0,"0","GluRIB"
"amon",0,1.03398779567942,0.228,0.094,0,"0","amon"
"pasha",0,1.03279177520478,0.267,0.119,0,"0","pasha"
"Pal2",0,1.02357465087208,0.398,0.199,0,"0","Pal2"
"SK",0,1.02291654405384,0.426,0.226,0,"0","SK"
"CG6329",0,1.01915204951109,0.655,0.404,0,"0","CG6329"
"CASK",0,1.01213896526973,0.639,0.379,0,"0","CASK"
"wry",0,1.01067911278902,0.43,0.227,0,"0","wry"
"Hasp",0,0.997771181717547,0.342,0.176,0,"0","Hasp"
"RSG7",0,0.988992596778216,0.385,0.199,0,"0","RSG7"
"GluRIA",0,0.970715398962106,0.345,0.169,0,"0","GluRIA"
"nSyb",0,0.966922969075242,0.662,0.391,0,"0","nSyb"
"Ih",0,0.962365471068192,0.552,0.31,0,"0","Ih"
"shi",0,0.941476381578447,0.603,0.367,0,"0","shi"
"CG12991",0,0.936259060514031,0.529,0.311,0,"0","CG12991"
"Rbp6",0,0.917698199422792,0.85,0.591,0,"0","Rbp6"
"Toll-6",0,0.914134219465244,0.604,0.399,0,"0","Toll-6"
"para",0,0.895264386207588,0.633,0.344,0,"0","para"
"Cam",0,0.889435291723768,0.978,0.815,0,"0","Cam"
"Hex-A",0,0.84753562793819,0.899,0.56,0,"0","Hex-A"
"nAChRalpha6",0,0.83754230611735,0.849,0.549,0,"0","nAChRalpha6"
"CG42613",0,0.820462415499658,0.562,0.355,0,"0","CG42613"
"futsch",0,0.806407557624039,0.863,0.539,0,"0","futsch"
"nrv3",0,0.805511971631438,0.905,0.623,0,"0","nrv3"
"CG2269",0,0.803414657277064,0.368,0.187,0,"0","CG2269"
"Dhit",0,0.802614403057238,0.623,0.384,0,"0","Dhit"
"Rdl",0,0.801526876069393,0.727,0.427,0,"0","Rdl"
"Ank2",0,0.779257589618422,0.607,0.372,0,"0","Ank2"
"Liprin-gamma",0,0.772742094967952,0.816,0.581,0,"0","Liprin-gamma"
"fne",0,0.769701502537675,0.811,0.601,0,"0","fne"
"bru3",0,0.768742251246268,0.514,0.318,0,"0","bru3"
"Syt1",0,0.758710399897883,0.437,0.254,0,"0","Syt1"
"sm",0,0.733470626817927,0.625,0.429,0,"0","sm"
"ps",0,0.727226322652275,0.712,0.481,0,"0","ps"
"fz2",0,0.712055754886994,0.792,0.575,0,"0","fz2"
"sif",0,0.683446194919272,0.539,0.308,0,"0","sif"
"Gbeta13F",0,0.601453946734414,0.864,0.72,0,"0","Gbeta13F"
"ctp",0,0.599181814870344,0.899,0.791,0,"0","ctp"
"Atpalpha",0,0.550293424740609,0.785,0.581,0,"0","Atpalpha"
"Imp",0,0.540858249719035,0.939,0.772,0,"0","Imp"
"RpS29",0,-0.610681804183757,0.704,0.822,0,"0","RpS29"
"RpS27",0,-0.626306180964372,0.73,0.84,0,"0","RpS27"
"RpLP2",0,-0.636595847794708,0.687,0.807,0,"0","RpLP2"
"RpS13",0,-0.641975808918796,0.666,0.791,0,"0","RpS13"
"RpLP1",0,-0.645049057995008,0.738,0.85,0,"0","RpLP1"
"RpS11",0,-0.650504700720479,0.602,0.748,0,"0","RpS11"
"RpL28",0,-0.713387176088881,0.585,0.742,0,"0","RpL28"
"RpS20",0,-0.722821256251914,0.575,0.734,0,"0","RpS20"
"RpL27A",0,-0.759013541554677,0.558,0.731,0,"0","RpL27A"
"RpL13A",0,-0.77410855102319,0.535,0.714,0,"0","RpL13A"
"RpL10Ab",0,-0.788589744576246,0.461,0.651,0,"0","RpL10Ab"
"RpL38",0,-0.813809500772871,0.623,0.783,0,"0","RpL38"
"RpS2",0,-0.824607872800074,0.513,0.69,0,"0","RpS2"
"CNBP",0,-1.01417050080773,0.377,0.572,0,"0","CNBP"
"HmgD",0,-1.19037601924723,0.249,0.468,0,"0","HmgD"
"hdc",0,-1.4914862520966,0.328,0.561,0,"0","hdc"
"lncRNA:noe",0,-1.83094157078023,0.274,0.478,0,"0","lncRNA:noe"
"RpS12",1.81692813794334e-305,-0.628054085304081,0.594,0.736,2.32530463093989e-301,"0","RpS12"
"RpL14",2.85354247703309e-295,-0.640490152383685,0.558,0.709,3.65196366210695e-291,"0","RpL14"
"lncRNA:CR31451",1.00171734430604e-292,0.818075097920782,0.417,0.249,1.28199785724287e-288,"0","lncRNA:CR31451"
"sta",3.02319803711856e-285,-0.652813554200776,0.549,0.701,3.86908884790434e-281,"0","sta"
"RpS7",1.08360548393705e-284,-0.621121439009326,0.583,0.723,1.38679829834264e-280,"0","RpS7"
"CanA-14F",9.56359927908814e-282,0.971905563145601,0.287,0.146,1.2239494357377e-277,"0","CanA-14F"
"gprs",1.93588345190911e-280,0.996862468694621,0.23,0.105,2.47754364175328e-276,"0","gprs"
"awd",6.7835824536017e-280,-0.697002016436599,0.52,0.675,8.68162882411945e-276,"0","awd"
"Pfk",1.44402947951405e-279,0.913880810201446,0.336,0.185,1.84806892788208e-275,"0","Pfk"
"Drep2",4.84232871568362e-267,0.679078044776918,0.514,0.332,6.1972122903319e-263,"0","Drep2"
"RpS5a",3.45571323859989e-265,-0.689481908126395,0.479,0.635,4.42262180276014e-261,"0","RpS5a"
"dnc",1.17075617440754e-262,0.714992715541326,0.489,0.324,1.49833375200678e-258,"0","dnc"
"RpS3A",3.03351000157625e-259,-0.734989055067281,0.419,0.595,3.88228610001728e-255,"0","RpS3A"
"Bacc",2.05358734452351e-254,-0.775953846080203,0.518,0.666,2.62818108352118e-250,"0","Bacc"
"RpL18A",9.40666373604951e-253,-0.573250442231222,0.587,0.72,1.20386482493962e-248,"0","RpL18A"
"Syp",1.5795478483765e-252,-1.41797559031246,0.11,0.277,2.02150533635224e-248,"0","Syp"
"RpS15",6.76508733347484e-252,-0.542799075791685,0.661,0.77,8.6579587693811e-248,"0","RpS15"
"rdx",4.42426875446269e-249,0.980120085941695,0.294,0.16,5.66217915196134e-245,"0","rdx"
"shep",5.01889394523799e-247,0.422825051952834,0.835,0.704,6.42318047111558e-243,"0","shep"
"RpL37a",5.26412702195297e-247,-0.564650805517669,0.6,0.736,6.73702976269542e-243,"0","RpL37a"
"RpL23",7.09873837949174e-246,-0.526845188946684,0.663,0.769,9.08496537807352e-242,"0","RpL23"
"mspo",4.42446475005586e-245,0.655037053248527,0.561,0.396,5.66242998712149e-241,"0","mspo"
"eEF5",6.75618358392668e-244,-0.833153588851522,0.258,0.447,8.64656375070936e-240,"0","eEF5"
"tow",3.28997504025502e-242,0.718171839272243,0.476,0.323,4.21051005651837e-238,"0","tow"
"rdgB",6.29454865529646e-241,0.848763864715364,0.324,0.185,8.05576336904841e-237,"0","rdgB"
"mamo",2.61146202286338e-240,-1.7848051006436,0.077,0.229,3.34214909686055e-236,"0","mamo"
"Pka-R2",6.33323187420918e-240,0.845103967670911,0.273,0.142,8.1052701526129e-236,"0","Pka-R2"
"Hr38",1.26326716738194e-239,0.948753050339809,0.241,0.119,1.6167293208154e-235,"0","Hr38"
"CaMKII",1.25561759288025e-237,0.744619574698033,0.385,0.233,1.60693939536815e-233,"0","CaMKII"
"Tsp96F",4.11838207389514e-236,0.958214854657562,0.221,0.107,5.270705378171e-232,"0","Tsp96F"
"RpL40",3.1839058751262e-235,-0.51452726503535,0.65,0.77,4.07476273898651e-231,"0","RpL40"
"mei-P26",5.68120760534475e-234,0.609284184054592,0.562,0.41,7.27080949332021e-230,"0","mei-P26"
"RpS27A",1.25991618075007e-233,-0.534906195585464,0.62,0.737,1.61244072812394e-229,"0","RpS27A"
"Trim9",4.77579743729022e-233,0.842100117864771,0.355,0.21,6.11206556024403e-229,"0","Trim9"
"Cngl",2.90418712608759e-228,0.547922937417352,0.494,0.316,3.7167786839669e-224,"0","Cngl"
"SPR",3.33051011640084e-228,0.972425414113178,0.255,0.131,4.26238684696979e-224,"0","SPR"
"dysc",6.57155046226332e-227,0.558673657143019,0.507,0.335,8.4102702816046e-223,"0","dysc"
"dpr10",5.17063899983683e-224,0.82934670185709,0.26,0.135,6.61738379199118e-220,"0","dpr10"
"DIP1",2.60414714921207e-222,0.754598040572239,0.419,0.275,3.3327875215616e-218,"0","DIP1"
"OtopLa",5.79057687504829e-222,0.702958514452242,0.368,0.22,7.41078028468681e-218,"0","OtopLa"
"RpL37A",9.81002803937957e-222,-0.540467201654051,0.61,0.735,1.2554873884798e-217,"0","RpL37A"
"pros",1.99764384620179e-220,-1.93868884367958,0.128,0.284,2.55658459436905e-216,"0","pros"
"RpL35",1.61319456594747e-216,-0.667054098283554,0.393,0.556,2.06456640549958e-212,"0","RpL35"
"beat-IIIc",3.46784893433776e-216,1.12670753844816,0.22,0.11,4.43815306616547e-212,"0","beat-IIIc"
"Rgk1",3.92905513219386e-216,0.68628761353746,0.292,0.16,5.0284047581817e-212,"0","Rgk1"
"nAChRbeta1",7.85145734411532e-213,0.837889276055712,0.238,0.122,1.00482951089988e-208,"0","nAChRbeta1"
"rad",4.08594436499488e-210,0.811365673545869,0.254,0.134,5.22919159832044e-206,"0","rad"
"RpL21",4.09227095785448e-208,-0.57126530838703,0.509,0.65,5.23728837186217e-204,"0","RpL21"
"mtd",1.50295907400238e-206,0.806851572737726,0.266,0.144,1.92348702290825e-202,"0","mtd"
"RpL19",3.83134946750935e-205,-0.546333543048188,0.565,0.691,4.90336104851846e-201,"0","RpL19"
"Galphai",6.80044233646269e-204,-1.2234148334471,0.057,0.191,8.70320610220495e-200,"0","Galphai"
"GluClalpha",4.60875423912433e-201,0.771061927065583,0.282,0.157,5.89828367523132e-197,"0","GluClalpha"
"RpS26",9.82803313066446e-199,-0.487025805564723,0.634,0.74,1.25779168006244e-194,"0","RpS26"
"EndoA",9.10136028887879e-194,0.755277325305081,0.322,0.195,1.16479208977071e-189,"0","EndoA"
"CG11000",8.13022966243598e-190,0.717882208541023,0.305,0.177,1.04050679219856e-185,"0","CG11000"
"CG2852",8.67427395132713e-190,-0.854068967142174,0.267,0.428,1.11013358029085e-185,"0","CG2852"
"Sh",3.17222843910062e-188,0.591648865494251,0.413,0.269,4.05981795636097e-184,"0","Sh"
"RpS9",5.56397233664479e-188,-0.557202102377574,0.517,0.647,7.120771796438e-184,"0","RpS9"
"RpS10b",2.69006080239956e-186,-0.619199038975696,0.383,0.544,3.44273981491096e-182,"0","RpS10b"
"tna",4.58051157364912e-186,0.459855663742898,0.715,0.594,5.86213871195614e-182,"0","tna"
"RpL11",5.59138064172646e-186,-0.574213877419743,0.46,0.602,7.15584894528152e-182,"0","RpL11"
"His3.3B",1.92003553792131e-184,0.335407739286505,0.766,0.607,2.45726148143169e-180,"0","His3.3B"
"RpL7",1.60968546924757e-180,-0.545840823552723,0.473,0.615,2.06007546354304e-176,"0","RpL7"
"RpL6",1.47326601980176e-179,-0.570542722456623,0.441,0.59,1.88548585214229e-175,"0","RpL6"
"MESK2",6.39135063795512e-179,0.677360948523131,0.406,0.275,8.17965054645496e-175,"0","MESK2"
"RpS24",2.25500932009552e-177,-0.555615804469315,0.442,0.592,2.88596092785825e-173,"0","RpS24"
"RpL10",5.64154818176981e-177,-0.451780115425272,0.634,0.735,7.220053363029e-173,"0","RpL10"
"ogre",6.61301578936036e-175,-1.07811607237649,0.067,0.192,8.46333760722338e-171,"0","ogre"
"RpL27",2.89799056471286e-174,-0.510472089965432,0.526,0.656,3.70884832471952e-170,"0","RpL27"
"RpL17",2.54398475245996e-170,-0.527574929114066,0.5,0.627,3.25579168619826e-166,"0","RpL17"
"Toll-7",2.86070282960014e-170,0.642859465955385,0.497,0.367,3.66112748132226e-166,"0","Toll-7"
"RpL34b",7.03459775501352e-170,-0.602659248313223,0.372,0.522,9.00287820686631e-166,"0","RpL34b"
"RpL24",5.60552207145162e-163,-0.505166032744087,0.499,0.632,7.17394714704378e-159,"0","RpL24"
"Cyp1",5.16828008770772e-162,-0.564376098950489,0.457,0.59,6.61436485624834e-158,"0","Cyp1"
"RpL26",2.93427608283717e-161,-0.478029197959216,0.572,0.678,3.755286530815e-157,"0","RpL26"
"Ald1",7.67889385519385e-160,0.261614389901117,0.733,0.568,9.82744835587709e-156,"0","Ald1"
"His2Av",1.27040551982905e-156,-0.882658586195348,0.071,0.19,1.62586498427722e-152,"0","His2Av"
"RpL36A",1.32016096964233e-155,-0.460950053412178,0.592,0.699,1.68954200894826e-151,"0","RpL36A"
"RpL15",2.32758214394119e-152,-0.454269952421628,0.582,0.687,2.97883962781594e-148,"0","RpL15"
"RpS19a",1.22189242918029e-151,-0.55126341128615,0.39,0.535,1.56377793086493e-147,"0","RpS19a"
"Hsp26",1.06731919391134e-150,0.286228565675368,0.466,0.323,1.36595510436774e-146,"0","Hsp26"
"RpL13",4.05680787008282e-150,-0.518854188106876,0.433,0.569,5.19190271213199e-146,"0","RpL13"
"CG42394",4.29469050175657e-149,-1.22950190857668,0.055,0.162,5.49634490414805e-145,"0","CG42394"
"Ten-a",3.36109122409597e-147,0.52461491006028,0.577,0.461,4.30152454859802e-143,"0","Ten-a"
"RpS8",5.7040861686877e-147,-0.460835221932834,0.548,0.665,7.30008947868652e-143,"0","RpS8"
"CG4612",3.57858494428503e-146,0.604040294901481,0.395,0.276,4.57987301169598e-142,"0","CG4612"
"RpS15Aa",2.57864028910244e-145,-0.569815372761896,0.353,0.495,3.30014384199331e-141,"0","RpS15Aa"
"CG14989",4.28010012473455e-145,-1.44263442656696,0.198,0.331,5.47767213963528e-141,"0","CG14989"
"egh",3.14099003943401e-142,0.599230677804805,0.444,0.331,4.01983905246764e-138,"0","egh"
"tsr",4.85104674171238e-142,-0.496019247171562,0.463,0.6,6.2083696200435e-138,"0","tsr"
"RpL12",1.02317179487051e-141,-0.46712646291449,0.512,0.631,1.30945526307528e-137,"0","RpL12"
"RpL31",1.14728679742973e-141,-0.467174394743166,0.53,0.651,1.46829764335057e-137,"0","RpL31"
"Tet",2.16702627384976e-140,-0.821142133493879,0.136,0.263,2.77336022527292e-136,"0","Tet"
"His3.3A",6.94818137034032e-139,-0.691987867530667,0.162,0.296,8.89228251776155e-135,"0","His3.3A"
"RpS16",1.39586361258464e-137,-0.486252031701403,0.478,0.601,1.78642625138582e-133,"0","RpS16"
"RpS23",1.42771345623538e-137,-0.491542023296319,0.495,0.611,1.82718768129004e-133,"0","RpS23"
"RpS28b",2.12740037600677e-137,-0.441038055145767,0.578,0.684,2.72264700121347e-133,"0","RpS28b"
"CG16711",5.05074165343136e-137,0.67364472023122,0.302,0.197,6.46393916806146e-133,"0","CG16711"
"RpL30",8.72507863487503e-136,-0.491465904792117,0.48,0.602,1.11663556369131e-131,"0","RpL30"
"RpS3",2.2467534080677e-135,-0.511851280775224,0.39,0.529,2.87539501164505e-131,"0","RpS3"
"HmgZ",5.1657672695395e-134,-0.625999839640207,0.345,0.481,6.61114895155665e-130,"0","HmgZ"
"Eno",9.10647150400874e-134,0.329508051523053,0.711,0.585,1.16544622308304e-129,"0","Eno"
"E(spl)mbeta-HLH",2.08164803515786e-133,-1.1546886528786,0.078,0.182,2.66409315539503e-129,"0","E(spl)mbeta-HLH"
"Nph",3.2487102218143e-133,-0.705882332005285,0.158,0.285,4.15769934187794e-129,"0","Nph"
"unc-13",8.5216264252806e-133,0.533606447852446,0.378,0.262,1.09059774990741e-128,"0","unc-13"
"eEF1beta",1.22303306896629e-132,-0.632306174875979,0.207,0.343,1.56523772166306e-128,"0","eEF1beta"
"RpS30",3.47227776532842e-131,-0.438803622061846,0.543,0.648,4.44382108406731e-127,"0","RpS30"
"RpL23A",1.77062937569305e-129,-0.496780682619498,0.382,0.519,2.26605147501197e-125,"0","RpL23A"
"lncRNA:CR45388",7.21136394413686e-129,-1.31475202766577,0.117,0.226,9.22910357570635e-125,"0","lncRNA:CR45388"
"Tsp66E",1.86367143966534e-127,0.606447440068855,0.285,0.181,2.38512670848371e-123,"0","Tsp66E"
"Syx1A",1.15220433751955e-126,0.286247341282678,0.606,0.458,1.47459111115752e-122,"0","Syx1A"
"luna",2.91314334093713e-126,0.570743691383543,0.47,0.359,3.72824084773133e-122,"0","luna"
"dpr13",1.37723132765098e-124,0.640881917069632,0.299,0.193,1.76258065312772e-120,"0","dpr13"
"Pen",2.24147509658383e-124,-1.16977198749327,0.188,0.293,2.86863982860798e-120,"0","Pen"
"CG17124",3.49485808570684e-122,0.471686561143158,0.508,0.389,4.47271937808762e-118,"0","CG17124"
"lola",3.66846357625905e-122,-0.671549083507241,0.283,0.409,4.69489968489633e-118,"0","lola"
"bun",4.49813566620406e-122,0.466484546850814,0.549,0.448,5.75671402560795e-118,"0","bun"
"CG7646",1.82953337885186e-121,0.551717589638088,0.352,0.243,2.34143681825461e-117,"0","CG7646"
"Frq1",9.78099497676732e-120,0.408634330489979,0.374,0.254,1.25177173712668e-115,"0","Frq1"
"crol",5.51147998683694e-118,-0.556877912019416,0.217,0.349,7.05359208715391e-114,"0","crol"
"Nlp",3.77174674836706e-115,-0.641063620696058,0.191,0.313,4.82708148856016e-111,"0","Nlp"
"RpL35A",1.6215899573815e-114,-0.467783592940125,0.378,0.507,2.07531082745684e-110,"0","RpL35A"
"Appl",1.32748407852537e-113,0.485053226466139,0.411,0.301,1.69891412369677e-109,"0","Appl"
"Mkp3",3.62235697028567e-112,0.567559792626225,0.343,0.241,4.6358924505716e-108,"0","Mkp3"
"RpL9",2.45012761918782e-110,-0.48236075666043,0.356,0.483,3.13567332703657e-106,"0","RpL9"
"Ggamma30A",7.42980092188188e-110,0.307518552646627,0.601,0.473,9.50865921982443e-106,"0","Ggamma30A"
"Hsc70Cb",9.61948125109475e-110,0.448858376480386,0.497,0.39,1.23110121051511e-105,"0","Hsc70Cb"
"RpL5",1.03409098925193e-109,-0.44472314844758,0.436,0.557,1.32342964804462e-105,"0","RpL5"
"RpL18",3.87992715313428e-108,-0.418203525130157,0.487,0.601,4.96553077058125e-104,"0","RpL18"
"RpL34a",1.18603462173353e-106,-0.609160777697142,0.102,0.205,1.51788710889457e-102,"0","RpL34a"
"RpS18",3.12673198218447e-104,-0.402498390022681,0.498,0.607,4.00159159079968e-100,"0","RpS18"
"Obp99a",1.12774918423245e-100,-1.45334299504787,0.302,0.408,1.44329340598069e-96,"0","Obp99a"
"RpL7A",1.23149376491902e-96,-0.386572185583564,0.494,0.603,1.57606572034337e-92,"0","RpL7A"
"SNRPG",1.07605552618786e-95,-0.542974863215953,0.202,0.316,1.37713586241523e-91,"0","SNRPG"
"CG30172",4.61298968306636e-94,0.33134503700688,0.495,0.371,5.90370419638832e-90,"0","CG30172"
"Tctp",8.94664552223469e-89,-0.50834688536025,0.191,0.299,1.1449916939356e-84,"0","Tctp"
"eEF1gamma",3.21052919802876e-87,-0.514680057092792,0.141,0.241,4.10883526763721e-83,"0","eEF1gamma"
"Calr",3.21503684231077e-83,-0.501580110170137,0.186,0.291,4.11460415078932e-79,"0","Calr"
"p23",7.08277735367681e-82,-0.465387489058136,0.217,0.324,9.06453845723558e-78,"0","p23"
"Rack1",2.01111397633814e-81,-0.386923111728283,0.331,0.446,2.57382366691755e-77,"0","Rack1"
"CG8860",1.04641777486224e-78,-0.429137711913494,0.191,0.297,1.3392054682687e-74,"0","CG8860"
"RpLP0",1.76254936866301e-66,-0.344347686798079,0.43,0.531,2.25571068201492e-62,"0","RpLP0"
"cib",0,2.01442395705949,0.974,0.632,0,"1","cib"
"CG32532",0,1.80857778510135,0.163,0.039,0,"1","CG32532"
"Hsp27",0,1.7690420590775,0.935,0.549,0,"1","Hsp27"
"bi",0,1.63977572656603,0.506,0.244,0,"1","bi"
"fkh",0,1.62747874797605,0.249,0.094,0,"1","fkh"
"Hsp26.1",0,1.60642995810123,0.563,0.319,0,"1","Hsp26"
"hdc.1",0,1.48558498618393,0.942,0.513,0,"1","hdc"
"tnc",0,1.46635718443886,0.308,0.109,0,"1","tnc"
"Dg",0,1.38371531548773,0.477,0.227,0,"1","Dg"
"Trim9.1",0,1.25919226149512,0.396,0.21,0,"1","Trim9"
"fz2.1",0,1.24067041119045,0.855,0.574,0,"1","fz2"
"wge",0,1.23934527337989,0.319,0.154,0,"1","wge"
"PPP4R2r",0,1.23739835025036,0.489,0.267,0,"1","PPP4R2r"
"Toll-7.1",0,1.12840341982437,0.575,0.364,0,"1","Toll-7"
"His3.3B.1",0,1.06452818684012,0.875,0.602,0,"1","His3.3B"
"brat",0,0.999519892130331,0.574,0.331,0,"1","brat"
"cdi",0,0.961837872685395,0.629,0.431,0,"1","cdi"
"trn",0,0.925327039493743,0.625,0.401,0,"1","trn"
"lola.1",0,0.904040764224831,0.594,0.384,0,"1","lola"
"sbb",0,0.88604978304337,0.853,0.707,0,"1","sbb"
"Rbfox1",0,0.879676855173564,0.918,0.752,0,"1","Rbfox1"
"pAbp",0,0.873821194001568,0.985,0.881,0,"1","pAbp"
"lncRNA:noe.1",0,0.802507304675311,0.667,0.446,0,"1","lncRNA:noe"
"smt3",0,0.70754200636273,0.923,0.771,0,"1","smt3"
"lncRNA:CR40469",0,0.676580929478461,0.715,0.493,0,"1","lncRNA:CR40469"
"lncRNA:cherub",0,0.218345001637814,0.889,0.646,0,"1","lncRNA:cherub"
"mt:CoIII",0,-0.807494447125572,0.653,0.815,0,"1","mt:CoIII"
"CG7630",0,-1.02319989284809,0.366,0.601,0,"1","CG7630"
"Cam.1",0,-1.14403252938706,0.732,0.836,0,"1","Cam"
"Eno.1",0,-1.31002171299812,0.327,0.615,0,"1","Eno"
"Syx1A.1",0,-1.44532271488197,0.243,0.487,0,"1","Syx1A"
"nrv3.1",0,-1.49398163794526,0.443,0.662,0,"1","nrv3"
"Atpalpha.1",0,-1.60798481238176,0.293,0.62,0,"1","Atpalpha"
"Ldh.1",0,-1.65886471585844,0.494,0.664,0,"1","Ldh"
"ps.1",0,-1.68392085529988,0.171,0.524,0,"1","ps"
"para.1",0,-1.73519954056338,0.118,0.387,0,"1","para"
"IA-2.1",0,-1.78247634275553,0.281,0.533,0,"1","IA-2"
"futsch.1",0,-1.8160403832684,0.296,0.586,0,"1","futsch"
"Gapdh2",0,-1.8280954181453,0.26,0.567,0,"1","Gapdh2"
"Ald1.1",0,-1.89414231345699,0.26,0.605,0,"1","Ald1"
"Rdl.1",0,-1.99889088835698,0.151,0.475,0,"1","Rdl"
"Gapdh1",0,-2.01407588230957,0.173,0.486,0,"1","Gapdh1"
"Cngl.1",0,-2.01478585078781,0.096,0.348,0,"1","Cngl"
"Tpi",0,-2.15063728234982,0.112,0.398,0,"1","Tpi"
"Pglym78",0,-2.27583191405053,0.088,0.382,0,"1","Pglym78"
"Hex-A.1",0,-2.4170437363228,0.289,0.61,0,"1","Hex-A"
"sif.1",0,-2.54184924570976,0.057,0.347,0,"1","sif"
"Cbp53E.1",0,-2.66190682923956,0.144,0.389,0,"1","Cbp53E"
"cpx",4.15924703718846e-305,-1.53111015726398,0.18,0.401,5.32300435819379e-301,"1","cpx"
"Vha13",6.48115847237233e-304,-1.34949529235719,0.108,0.335,8.29458661294211e-300,"1","Vha13"
"Frq1.1",4.41426281489541e-300,-1.86429080276504,0.07,0.278,5.64937355050315e-296,"1","Frq1"
"dsh",1.58578769232754e-291,0.995949662235089,0.442,0.274,2.02949108864078e-287,"1","dsh"
"Trf2",1.48632727995247e-289,0.870208602570303,0.549,0.384,1.90220165288317e-285,"1","Trf2"
"Pkc53E.1",5.10314437124054e-281,-2.02584654861931,0.052,0.244,6.53100416631364e-277,"1","Pkc53E"
"Vha16-1",1.23956377438566e-273,-1.11058999410503,0.19,0.42,1.58639371845876e-269,"1","Vha16-1"
"Fas2",7.9499151150644e-269,0.970360479369294,0.719,0.568,1.01743013642594e-264,"1","Fas2"
"CG11000.1",9.335492683716e-266,-1.83063741902475,0.025,0.2,1.19475635366197e-261,"1","CG11000"
"Syt1.1",1.60101074381565e-264,-1.43609373777874,0.084,0.283,2.04897354993526e-260,"1","Syt1"
"Pgk",2.27710594016248e-264,-1.46257117572525,0.071,0.266,2.91424018221994e-260,"1","Pgk"
"Agpat1",2.29357414440544e-263,1.1217674564202,0.26,0.122,2.93531619001008e-259,"1","Agpat1"
"BtbVII",9.03123483292525e-263,1.05523673828798,0.357,0.201,1.15581743391777e-258,"1","BtbVII"
"Hsp68",3.17140913173239e-260,1.3245847780731,0.194,0.077,4.05876940679111e-256,"1","Hsp68"
"RNASEK",7.08046506450591e-254,-1.10086743671722,0.164,0.381,9.06157918955467e-250,"1","RNASEK"
"Pdp1.1",3.65603387303002e-253,-1.23148869327645,0.135,0.342,4.67899215070381e-249,"1","Pdp1"
"CG12605",9.47417884878893e-252,0.930481378162475,0.377,0.214,1.21250540906801e-247,"1","CG12605"
"ATPsynF",6.88386599046592e-249,-0.9516036054592,0.302,0.52,8.80997169459829e-245,"1","ATPsynF"
"CG7059",7.50759193386518e-247,1.14736241659171,0.154,0.054,9.60821615696066e-243,"1","CG7059"
"jeb.1",1.45258481240631e-246,-1.39322058734931,0.22,0.416,1.8590180429176e-242,"1","jeb"
"emb",1.66111699138992e-245,0.772465975727902,0.519,0.35,2.12589752558082e-241,"1","emb"
"CG46301",8.13876629629031e-245,0.990795965063983,0.395,0.235,1.04159931059923e-240,"1","CG46301"
"Top1",2.3842505006892e-241,0.881141607272804,0.475,0.328,3.05136379078204e-237,"1","Top1"
