"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"dally.1",8.19778355879678e-47,-0.6757225796082,0.313,0.651,1.04915233985481e-42,"atlas_48h_alh","dally"
"dsh.2",1.28336129505081e-46,-0.940323302563206,0.11,0.375,1.64244578540603e-42,"atlas_48h_alh","dsh"
"AMPdeam.2",1.31402875497723e-46,-0.825158857730127,0.136,0.418,1.68169400061986e-42,"atlas_48h_alh","AMPdeam"
"E(spl)mbeta-HLH.2",5.51265919326933e-46,-0.846653174557201,0.166,0.453,7.05510123554609e-42,"atlas_48h_alh","E(spl)mbeta-HLH"
"Liprin-gamma.2",3.91696026517934e-45,-0.854523562739307,0.161,0.444,5.01292574737652e-41,"atlas_48h_alh","Liprin-gamma"
"Usp7.2",7.60600044540829e-45,-0.688194929975365,0.266,0.598,9.73415937003352e-41,"atlas_48h_alh","Usp7"
"sbb.2",4.76521003098991e-44,-0.63316799798918,0.481,0.787,6.09851579766088e-40,"atlas_48h_alh","sbb"
"elB.2",1.88959579033708e-43,-0.789228807351047,0.187,0.48,2.41830469247339e-39,"atlas_48h_alh","elB"
"tai.1",6.69758197267688e-42,-0.635401678540963,0.206,0.511,8.57156540863188e-38,"atlas_48h_alh","tai"
"trv.1",1.039148566993e-40,-1.03197036001989,0.152,0.41,1.32990233603765e-36,"atlas_48h_alh","trv"
"bun.1",1.11259112304204e-40,-0.686134634350266,0.383,0.692,1.42389411926921e-36,"atlas_48h_alh","bun"
"tna.2",3.08495344134924e-39,-0.639232117702909,0.242,0.549,3.94812341423876e-35,"atlas_48h_alh","tna"
"SoxN.2",1.1407140265134e-38,-0.978394836129525,0.126,0.365,1.45988581113184e-34,"atlas_48h_alh","SoxN"
"PPP4R2r.2",1.53737307690075e-38,-0.840875913861249,0.126,0.371,1.96753006381758e-34,"atlas_48h_alh","PPP4R2r"
"hdly.2",2.70415046065796e-38,-0.838844799530102,0.177,0.432,3.46077175955006e-34,"atlas_48h_alh","hdly"
"osp.2",6.69265728357491e-38,-0.886256401328302,0.102,0.33,8.56526279151917e-34,"atlas_48h_alh","osp"
"trn.2",2.53016025483065e-37,-0.776298019785377,0.164,0.422,3.23809909413227e-33,"atlas_48h_alh","trn"
"DIP1.2",4.61419795528556e-37,-0.729629592709236,0.125,0.364,5.90525054317446e-33,"atlas_48h_alh","DIP1"
"Pp2C1.2",2.25922336603572e-35,-0.933377838294425,0.061,0.254,2.89135406385251e-31,"atlas_48h_alh","Pp2C1"
"Wnt4.2",2.84077188590066e-35,-0.947635191050348,0.149,0.377,3.63561985957566e-31,"atlas_48h_alh","Wnt4"
"lncRNA:roX1.1",2.91736626257444e-35,1.35263751384295,0.36,0.194,3.73364534284277e-31,"atlas_48h_alh","lncRNA:roX1"
"svp.1",3.23459945681013e-35,-0.887395146835391,0.139,0.368,4.1396403848256e-31,"atlas_48h_alh","svp"
"fz2.2",4.20681547065711e-35,-0.663574784049611,0.235,0.499,5.38388243934697e-31,"atlas_48h_alh","fz2"
"Galphao.2",4.54660057178845e-35,-0.712385017112469,0.158,0.401,5.81873941177485e-31,"atlas_48h_alh","Galphao"
"Imp.1",4.96218251143444e-35,-0.511786663114453,0.407,0.708,6.35060117813379e-31,"atlas_48h_alh","Imp"
"CG2991.1",8.25386743912464e-35,-0.774263314423931,0.127,0.359,1.05632995485917e-30,"atlas_48h_alh","CG2991"
"Alk.1",1.09045333338448e-34,-0.924832439458679,0.097,0.307,1.39556217606545e-30,"atlas_48h_alh","Alk"
"lbk.1",2.86218476720115e-34,-0.602416235926302,0.174,0.429,3.66302406506403e-30,"atlas_48h_alh","lbk"
"Sap47.1",3.2197738680402e-34,-0.778888825128567,0.225,0.483,4.12066659631785e-30,"atlas_48h_alh","Sap47"
"AhcyL1.1",9.81188993858515e-34,-0.681329417736705,0.243,0.505,1.25572567434013e-29,"atlas_48h_alh","AhcyL1"
"PIG-T.2",1.1687190548651e-33,-0.571085835104698,0.22,0.492,1.49572664641635e-29,"atlas_48h_alh","PIG-T"
"stg.2",1.31830909961139e-33,-0.678241128275584,0.332,0.608,1.68717198568266e-29,"atlas_48h_alh","stg"
"Rpt2.2",1.63091690217615e-33,-0.690308212135109,0.162,0.4,2.08724745140504e-29,"atlas_48h_alh","Rpt2"
"bi.2",4.45582030095609e-33,-0.777464338931288,0.17,0.406,5.7025588211636e-29,"atlas_48h_alh","bi"
"cdi.2",2.37032233656639e-32,-0.633451088684647,0.207,0.455,3.03353852633767e-28,"atlas_48h_alh","cdi"
"fne.2",4.11351562033399e-32,-0.676710604224664,0.174,0.41,5.26447729090344e-28,"atlas_48h_alh","fne"
"Hrb87F.2",9.7299539356501e-32,-0.625892158800658,0.191,0.438,1.2452395046845e-27,"atlas_48h_alh","Hrb87F"
"PH4alphaEFB.2",3.73117499276294e-31,-0.780277394655633,0.079,0.267,4.77515775573801e-27,"atlas_48h_alh","PH4alphaEFB"
"mspo.2",7.1564126659199e-31,-0.806612980258069,0.104,0.302,9.15877692984429e-27,"atlas_48h_alh","mspo"
"gro.2",1.09688744207434e-30,-0.658399061722597,0.163,0.39,1.40379654836674e-26,"atlas_48h_alh","gro"
"SP1173.1",2.71795152992728e-30,-0.976736830123007,0.077,0.254,3.47843436800094e-26,"atlas_48h_alh","SP1173"
"Agpat1.2",2.8618231962395e-30,-0.929908200339857,0.052,0.216,3.66256132654731e-26,"atlas_48h_alh","Agpat1"
"Trim9.2",3.10405142949642e-30,-1.00311766381334,0.059,0.227,3.97256501946952e-26,"atlas_48h_alh","Trim9"
"emb.2",1.31069577910174e-29,-0.507392194882516,0.298,0.568,1.67742845809441e-25,"atlas_48h_alh","emb"
"Toll-6.1",2.20030133957868e-29,-0.889424836335021,0.075,0.251,2.81594565439279e-25,"atlas_48h_alh","Toll-6"
"ps.1",2.4293728171209e-29,-0.491811069609404,0.368,0.665,3.10911133135133e-25,"atlas_48h_alh","ps"
"BtbVII.1",2.58567105293263e-29,-0.693527351197544,0.097,0.289,3.30914181354318e-25,"atlas_48h_alh","BtbVII"
"Sem1.1",2.85077397927705e-29,-0.479039295324192,0.279,0.554,3.64842053867877e-25,"atlas_48h_alh","Sem1"
"rdgB.1",6.15544701940447e-29,-0.970661832165548,0.037,0.185,7.87774109543384e-25,"atlas_48h_alh","rdgB"
"h.2",7.22721878241055e-29,-0.824145414025695,0.096,0.279,9.24939459772901e-25,"atlas_48h_alh","h"
"Rbp6.1",1.97573481426923e-28,-0.664350451420295,0.27,0.525,2.52854541530176e-24,"atlas_48h_alh","Rbp6"
"CG42258.1",3.90097708766462e-28,-0.716527324609862,0.078,0.252,4.99247047679318e-24,"atlas_48h_alh","CG42258"
"sm.2",5.00342139798453e-28,-0.634886306140461,0.153,0.364,6.4033787051406e-24,"atlas_48h_alh","sm"
"lolal.1",5.79171342616391e-28,-0.562399941631496,0.195,0.423,7.41223484280457e-24,"atlas_48h_alh","lolal"
"CG6770.2",5.83680060938312e-28,-0.702864839693891,0.199,0.422,7.46993741988851e-24,"atlas_48h_alh","CG6770"
"Trf2.2",8.84030332240679e-28,-0.520598884928673,0.233,0.48,1.13138201920162e-23,"atlas_48h_alh","Trf2"
"E2f1.2",2.50204319068651e-27,-0.562599628484931,0.188,0.413,3.20211487544059e-23,"atlas_48h_alh","E2f1"
"CG17124.1",2.61212850007646e-27,-0.815590173418848,0.068,0.231,3.34300205439785e-23,"atlas_48h_alh","CG17124"
"CG14464.1",5.17751898787326e-27,-0.473604451374038,0.214,0.453,6.6261888006802e-23,"atlas_48h_alh","CG14464"
"RpS14a.2",5.31767916121748e-27,-0.425808458943851,0.535,0.801,6.80556579052613e-23,"atlas_48h_alh","RpS14a"
"Tlk.2",7.47219833474606e-27,-0.474306854480803,0.238,0.484,9.562919428808e-23,"atlas_48h_alh","Tlk"
"Top1.1",1.58223616431564e-26,-0.490330014379359,0.187,0.408,2.02494584309115e-22,"atlas_48h_alh","Top1"
"fru.2",2.19626729993079e-26,-0.511823113068258,0.354,0.617,2.81078289045143e-22,"atlas_48h_alh","fru"
"Cam.2",2.24778134676328e-26,-0.458728490497767,0.522,0.782,2.87671056758765e-22,"atlas_48h_alh","Cam"
"LamC.1",2.338665531188e-26,-0.86701020985785,0.093,0.264,2.9930241468144e-22,"atlas_48h_alh","LamC"
"nAChRalpha6.2",2.34180706267752e-26,-0.839962446176007,0.125,0.309,2.99704467881469e-22,"atlas_48h_alh","nAChRalpha6"
"smog.2",2.56462612536283e-26,-0.690260528858493,0.082,0.253,3.28220851523936e-22,"atlas_48h_alh","smog"
"mts.1",6.1250948847194e-26,-0.459676345943559,0.28,0.53,7.83889643346389e-22,"atlas_48h_alh","mts"
"pre-rRNA:CR45845.2",8.29700207404099e-26,-0.610416088893498,0.141,0.345,1.06185032543577e-21,"atlas_48h_alh","pre-rRNA:CR45845"
"Bap55.2",9.98212676941834e-26,-0.771656977336811,0.044,0.185,1.27751258395016e-21,"atlas_48h_alh","Bap55"
"ImpE1.2",2.18920069842032e-25,1.04795738551362,0.34,0.189,2.80173905383833e-21,"atlas_48h_alh","ImpE1"
"eIF2beta.1",6.26011034412e-25,-0.39625501070739,0.335,0.604,8.01168921840477e-21,"atlas_48h_alh","eIF2beta"
"crol.1",9.08061174575848e-25,-0.526140510686243,0.205,0.42,1.16213669122217e-20,"atlas_48h_alh","crol"
"Pits.2",1.0055649150436e-24,-0.467922854414481,0.165,0.372,1.28692197827279e-20,"atlas_48h_alh","Pits"
"ab.1",1.01375231975852e-24,-0.540772979351184,0.193,0.408,1.29740021882695e-20,"atlas_48h_alh","ab"
"CG2865.1",1.21696361866963e-24,-0.519220100055187,0.092,0.263,1.5574700391734e-20,"atlas_48h_alh","CG2865"
"Ptp99A.2",1.35802438794358e-24,-0.538608111520832,0.157,0.355,1.73799961169019e-20,"atlas_48h_alh","Ptp99A"
"CG12991.2",1.41164588061864e-24,-0.758489800010758,0.055,0.2,1.80662439801573e-20,"atlas_48h_alh","CG12991"
"egh.1",2.5770421986837e-24,-0.568915627994901,0.159,0.356,3.2980986058754e-20,"atlas_48h_alh","egh"
"Eip63E.2",2.8963735698857e-24,-0.417462110008641,0.291,0.54,3.70677889473972e-20,"atlas_48h_alh","Eip63E"
"wge.2",3.80018662005564e-24,-0.590946081462238,0.069,0.221,4.86347883634721e-20,"atlas_48h_alh","wge"
"mamo.2",4.98470753742632e-24,-0.617573073745625,0.189,0.384,6.3794287063982e-20,"atlas_48h_alh","mamo"
"UQCR-14.1",7.02926345390102e-24,-0.421654235355321,0.331,0.584,8.99605136830252e-20,"atlas_48h_alh","UQCR-14"
"Ten-a.1",7.33211528201691e-24,-0.538702979528975,0.139,0.324,9.38364113792524e-20,"atlas_48h_alh","Ten-a"
"RpII215.1",8.79177209480544e-24,-0.520851431183872,0.135,0.325,1.1251709926932e-19,"atlas_48h_alh","RpII215"
"Fer2LCH.2",8.96776977241008e-24,-0.448583671771895,0.33,0.584,1.14769517547304e-19,"atlas_48h_alh","Fer2LCH"
"Hsc70Cb.2",2.47141263463398e-23,-0.360477184687438,0.299,0.563,3.16291388980457e-19,"atlas_48h_alh","Hsc70Cb"
"ctp.2",3.23451880641807e-23,-0.366877259776209,0.565,0.809,4.13953716845385e-19,"atlas_48h_alh","ctp"
"tara.2",4.24942118891952e-23,-0.532469263762346,0.08,0.237,5.4384092375792e-19,"atlas_48h_alh","tara"
"Dp.2",1.13649406920008e-22,-0.502693655052569,0.112,0.28,1.45448510976226e-18,"atlas_48h_alh","Dp"
"Jafrac1.2",1.14192559699711e-22,-0.385371003454522,0.464,0.729,1.4614363790369e-18,"atlas_48h_alh","Jafrac1"
"Pdp1.2",2.3079213396e-22,-0.468600621436924,0.176,0.379,2.95367773042008e-18,"atlas_48h_alh","Pdp1"
"beat-IIa.1",2.82705981031821e-22,-1.26868297844417,0.041,0.163,3.61807114524525e-18,"atlas_48h_alh","beat-IIa"
"CG12239.1",3.26836660464376e-22,-1.28321169948706,0.034,0.154,4.18285558062308e-18,"atlas_48h_alh","CG12239"
"UQCR-6.4.2",5.93676944719936e-22,-0.460256324093095,0.407,0.677,7.59787753852575e-18,"atlas_48h_alh","UQCR-6.4"
"Vha55.2",8.51535393809008e-22,-0.422377519120837,0.201,0.412,1.08979499699677e-17,"atlas_48h_alh","Vha55"
"mt:ND4.2",1.19238095643414e-21,-0.379270418474654,0.27,0.501,1.52600914804441e-17,"atlas_48h_alh","mt:ND4"
"Mnn1.1",1.30732133704861e-21,-0.557297752127681,0.092,0.248,1.67310984715481e-17,"atlas_48h_alh","Mnn1"
"dpr9.1",1.3547583663668e-21,-0.764622019034804,0.044,0.167,1.73381975727623e-17,"atlas_48h_alh","dpr9"
"Mapmodulin.2",1.37381295783644e-21,-0.368362041242587,0.315,0.566,1.75820582343907e-17,"atlas_48h_alh","Mapmodulin"
"RpS4.1",1.45382113978742e-21,-0.298835282527065,0.758,0.937,1.86060029469995e-17,"atlas_48h_alh","RpS4"
"Dhit.1",1.49912297536317e-21,-0.575382125187451,0.08,0.227,1.91857758386979e-17,"atlas_48h_alh","Dhit"
"chinmo.1",2.07897760562993e-21,-0.472257839328175,0.205,0.405,2.66067553968519e-17,"atlas_48h_alh","chinmo"
"CG1440.2",4.11607600790704e-21,-0.450574741899044,0.118,0.283,5.26775407491943e-17,"atlas_48h_alh","CG1440"
"dnc.2",5.16615358447633e-21,-0.33132082104569,0.197,0.402,6.61164335741281e-17,"atlas_48h_alh","dnc"
"feo.2",6.80406734439732e-21,-0.511075957053074,0.108,0.269,8.70784538735969e-17,"atlas_48h_alh","feo"
"Ubr1.1",7.53483455209715e-21,-0.383211231404028,0.117,0.282,9.64308125977393e-17,"atlas_48h_alh","Ubr1"
"RpL3.2",7.59002444822103e-21,-0.345151685994025,0.617,0.863,9.71371328883328e-17,"atlas_48h_alh","RpL3"
"Atf3.2",7.89951058357983e-21,-0.562176245229949,0.069,0.205,1.01097936448655e-16,"atlas_48h_alh","Atf3"
"msi.2",8.61993754562945e-21,-0.393525220464984,0.281,0.505,1.10317960708966e-16,"atlas_48h_alh","msi"
"Dg.2",1.5407183183874e-20,-0.495944786544801,0.15,0.326,1.97181130387219e-16,"atlas_48h_alh","Dg"
"Bsg.1",3.11697619753937e-20,-0.360372462643184,0.357,0.606,3.98910613761088e-16,"atlas_48h_alh","Bsg"
"RpS17.1",3.26291209887273e-20,-0.333635570023192,0.677,0.897,4.17587490413731e-16,"atlas_48h_alh","RpS17"
"kst.1",3.98434992282369e-20,-0.64115809635075,0.063,0.194,5.09917103122975e-16,"atlas_48h_alh","kst"
"Pat1.1",4.75705835722998e-20,-0.506533443758985,0.094,0.243,6.08808328558293e-16,"atlas_48h_alh","Pat1"
"ox.2",5.46283413991793e-20,-0.414264629234523,0.461,0.739,6.99133513226696e-16,"atlas_48h_alh","ox"
"RpS26.1",5.75028138586298e-20,-0.300150630964148,0.771,0.937,7.35921011762744e-16,"atlas_48h_alh","RpS26"
"CG12605.1",5.96616665863683e-20,-0.77644203269647,0.035,0.145,7.63550008972341e-16,"atlas_48h_alh","CG12605"
"RpS6.2",8.70577164319544e-20,-0.378982362693437,0.423,0.68,1.11416465489615e-15,"atlas_48h_alh","RpS6"
"CG45050.2",1.04737485686613e-19,-0.340491704269055,0.433,0.696,1.34043034181728e-15,"atlas_48h_alh","CG45050"
"Nrt.2",1.16943533199027e-19,-0.521952805482321,0.15,0.317,1.49664333788115e-15,"atlas_48h_alh","Nrt"
"jeb.1",1.25193105119071e-19,-0.89746720879663,0.061,0.185,1.60222135931387e-15,"atlas_48h_alh","jeb"
"Unr.2",1.84096001035413e-19,-0.308553499956927,0.28,0.511,2.35606062125121e-15,"atlas_48h_alh","Unr"
"Drak",2.22197146656524e-19,-0.710065122098882,0.03,0.134,2.84367908291019e-15,"atlas_48h_alh","Drak"
"tral.2",2.29916438860414e-19,-0.301466113586408,0.245,0.46,2.94247058453557e-15,"atlas_48h_alh","tral"
"hoe1.2",3.31267136277295e-19,-0.689529269339469,0.08,0.215,4.23955681007682e-15,"atlas_48h_alh","hoe1"
"RpL4.2",3.38642492878368e-19,-0.334152593311531,0.419,0.687,4.33394662385736e-15,"atlas_48h_alh","RpL4"
"LanA.1",3.69830022068725e-19,-0.589862833643651,0.069,0.198,4.73308462243554e-15,"atlas_48h_alh","LanA"
"Roc2.1",3.95024710317916e-19,-0.62080951486439,0.042,0.152,5.05552624264868e-15,"atlas_48h_alh","Roc2"
"His3.3A.1",4.31907799754649e-19,-0.349022058542649,0.183,0.371,5.52755602125999e-15,"atlas_48h_alh","His3.3A"
"RpS21.1",4.67523747101899e-19,-0.229590203627041,0.83,0.967,5.98336891541011e-15,"atlas_48h_alh","RpS21"
"SK.1",1.1512052686878e-18,-0.623068234476705,0.048,0.161,1.47331250286664e-14,"atlas_48h_alh","SK"
"cpo.2",2.83853850807216e-18,-0.394513356128246,0.196,0.378,3.63276158263075e-14,"atlas_48h_alh","cpo"
"Chchd2.2",2.95992628483171e-18,-0.338902471506114,0.185,0.366,3.78811365932763e-14,"atlas_48h_alh","Chchd2"
"AGO2.2",4.38967426793902e-18,-0.506168750847696,0.095,0.232,5.61790512810836e-14,"atlas_48h_alh","AGO2"
"tow.1",5.91597420864176e-18,-0.401063055996463,0.118,0.266,7.57126379221972e-14,"atlas_48h_alh","tow"
"Sh3beta.2",1.02428183512842e-17,-0.317031395963074,0.161,0.33,1.31087589259735e-13,"atlas_48h_alh","Sh3beta"
"Tis11.1",1.08127197452351e-17,-0.32461360146846,0.214,0.403,1.38381187299519e-13,"atlas_48h_alh","Tis11"
"Swip-1.1",1.1219337581836e-17,-0.635244350745784,0.042,0.146,1.43585082372337e-13,"atlas_48h_alh","Swip-1"
"RpL8.2",1.41408005837401e-17,-0.289421965686456,0.686,0.895,1.80973965870706e-13,"atlas_48h_alh","RpL8"
"woc.2",1.4232083504723e-17,-0.589005677141777,0.05,0.158,1.82142204693445e-13,"atlas_48h_alh","woc"
"Gdi.2",1.62956873897023e-17,-0.360460430053487,0.209,0.397,2.0855220721341e-13,"atlas_48h_alh","Gdi"
"lncRNA:CR45388.2",1.82922071528645e-17,-0.608431693172245,0.079,0.206,2.3410366714236e-13,"atlas_48h_alh","lncRNA:CR45388"
"fs(1)h.1",2.12896629001412e-17,-0.255360325419948,0.239,0.444,2.72465105796007e-13,"atlas_48h_alh","fs(1)h"
"Hsp26.2",2.67452212129762e-17,-0.783435470808435,0.144,0.297,3.4228534108367e-13,"atlas_48h_alh","Hsp26"
"Vap33.1",3.35870941879073e-17,-0.291659365298429,0.34,0.571,4.29847631416837e-13,"atlas_48h_alh","Vap33"
"vir-1.1",3.81287086570214e-17,-0.445873511304376,0.411,0.63,4.8797121339256e-13,"atlas_48h_alh","vir-1"
"wds.1",5.15039774319608e-17,-0.570318916292415,0.067,0.183,6.59147903174235e-13,"atlas_48h_alh","wds"
"RpL34b.1",5.18991493175066e-17,-0.266736922379126,0.559,0.815,6.6420531296545e-13,"atlas_48h_alh","RpL34b"
"Cpsf6.2",7.25567427811513e-17,-0.320044116403525,0.189,0.368,9.28581194113174e-13,"atlas_48h_alh","Cpsf6"
"CG42613.1",8.46137388523366e-17,-0.594019518474252,0.071,0.188,1.0828866298322e-12,"atlas_48h_alh","CG42613"
"Map205.2",1.00647834592303e-16,-0.36192928865315,0.117,0.258,1.28809098711229e-12,"atlas_48h_alh","Map205"
"CG13252.2",1.30172162241952e-16,-0.304968429097091,0.278,0.478,1.6659433323725e-12,"atlas_48h_alh","CG13252"
"cass.2",1.34004949547474e-16,-0.480919953199725,0.071,0.188,1.71499534430857e-12,"atlas_48h_alh","cass"
"nSyb.1",1.52782399544444e-16,-0.58026258664352,0.082,0.204,1.9553091493698e-12,"atlas_48h_alh","nSyb"
"CG31650",1.97034887090366e-16,-0.570841582152613,0.052,0.157,2.52165248498251e-12,"atlas_48h_alh","CG31650"
"SP1029.1",2.43091455377477e-16,-0.627667760527347,0.07,0.186,3.11108444592094e-12,"atlas_48h_alh","SP1029"
"dsd.1",2.97684383439746e-16,-0.508618946361133,0.06,0.17,3.80976473926187e-12,"atlas_48h_alh","dsd"
"mt:ND5.2",5.23139284764705e-16,-0.255300224562238,0.141,0.293,6.6951365664187e-12,"atlas_48h_alh","mt:ND5"
"Nrg.1",6.15265068702757e-16,-0.293562765088358,0.542,0.786,7.87416234925788e-12,"atlas_48h_alh","Nrg"
"Pal2.1",9.9792179868567e-16,-0.615786923439001,0.049,0.15,1.27714031795792e-11,"atlas_48h_alh","Pal2"
"Pp2A-29B.1",1.02966335208209e-15,-0.418510378663674,0.098,0.223,1.31776315799466e-11,"atlas_48h_alh","Pp2A-29B"
"mt:ND1.2",1.9618582026708e-15,-0.242655189316911,0.177,0.345,2.51078612777809e-11,"atlas_48h_alh","mt:ND1"
"aqz.2",2.39638891578065e-15,-0.273622001469235,0.396,0.621,3.06689853441608e-11,"atlas_48h_alh","aqz"
"CG8369.1",3.90467817242408e-15,-0.515063093941847,0.076,0.189,4.99720712506834e-11,"atlas_48h_alh","CG8369"
"slgA.1",5.72775691629262e-15,-0.350997036573467,0.092,0.214,7.33038330147129e-11,"atlas_48h_alh","slgA"
"ATPsynD.2",7.35587102187989e-15,-0.317250115475715,0.399,0.628,9.41404373380188e-11,"atlas_48h_alh","ATPsynD"
"brat.2",7.39401360456139e-15,-0.210773603692576,0.228,0.412,9.46285861111766e-11,"atlas_48h_alh","brat"
"dysc",7.45929945046041e-15,-0.578113950687162,0.056,0.157,9.54641143669923e-11,"atlas_48h_alh","dysc"
"Cp110.2",7.78044645099975e-15,-0.320469946821021,0.136,0.277,9.95741536798947e-11,"atlas_48h_alh","Cp110"
"RpL15.1",9.19504250107811e-15,-0.251184366042742,0.712,0.913,1.17678153928798e-10,"atlas_48h_alh","RpL15"
"RpL32.1",1.08076175931116e-14,-0.24179812133762,0.783,0.935,1.38315889956642e-10,"atlas_48h_alh","RpL32"
"cathD.2",1.08736596300852e-14,-0.241906275658872,0.249,0.434,1.39161095945831e-10,"atlas_48h_alh","cathD"
"ALiX.2",1.10619273007761e-14,-0.45542731037142,0.069,0.175,1.41570545595332e-10,"atlas_48h_alh","ALiX"
"Rack1.1",1.18313594389214e-14,-0.268255673924562,0.469,0.705,1.51417738099316e-10,"atlas_48h_alh","Rack1"
"CASK.1",1.19634281401519e-14,-0.345268717568231,0.153,0.298,1.53107953337664e-10,"atlas_48h_alh","CASK"
"osa.2",1.35729191819317e-14,-0.297437954884582,0.122,0.256,1.73706219690362e-10,"atlas_48h_alh","osa"
"lncRNA:cherub.2",1.42825029244029e-14,-0.567159007682261,0.683,0.841,1.82787472426508e-10,"atlas_48h_alh","lncRNA:cherub"
"CG13364.2",1.75207151871483e-14,-0.268261263648458,0.244,0.429,2.24230112965124e-10,"atlas_48h_alh","CG13364"
"rdx.2",1.90801293420939e-14,-0.467152608436345,0.125,0.252,2.44187495320117e-10,"atlas_48h_alh","rdx"
"CG32767.1",2.76306114124359e-14,-0.26431531644443,0.127,0.265,3.53616564856355e-10,"atlas_48h_alh","CG32767"
"Sar1.1",4.7042591338253e-14,-0.310388077706366,0.14,0.277,6.02051083946961e-10,"atlas_48h_alh","Sar1"
"Paf-AHalpha.2",1.30092179659066e-13,-0.294076970904592,0.105,0.225,1.66491971527672e-09,"atlas_48h_alh","Paf-AHalpha"
"inaE.1",1.33888708605436e-13,-0.305188428513892,0.068,0.17,1.71350769273237e-09,"atlas_48h_alh","inaE"
"edl.2",1.49252618586151e-13,-0.226586709661874,0.164,0.304,1.91013501266556e-09,"atlas_48h_alh","edl"
"Trx-2.1",1.55234022242345e-13,-0.1802620743013,0.26,0.439,1.98668501665753e-09,"atlas_48h_alh","Trx-2"
"CG13751.2",2.15380064777769e-13,-0.213485578070096,0.254,0.435,2.75643406902589e-09,"atlas_48h_alh","CG13751"
"B52.2",2.24284153489187e-13,-0.303315952821149,0.161,0.3,2.87038859635462e-09,"atlas_48h_alh","B52"
"AdamTS-B.1",2.53443470414054e-13,-0.279302210544557,0.216,0.379,3.24356953435906e-09,"atlas_48h_alh","AdamTS-B"
"Eph.1",2.67935445499529e-13,-0.294638239289843,0.106,0.225,3.42903783150297e-09,"atlas_48h_alh","Eph"
"Ggamma1.1",2.78735088741721e-13,-0.249916221038262,0.181,0.33,3.56725166571655e-09,"atlas_48h_alh","Ggamma1"
"SmD3.1",2.95380637766754e-13,-0.27231684930003,0.151,0.287,3.78028140213891e-09,"atlas_48h_alh","SmD3"
"Rm62.2",3.11267629694404e-13,-0.220721559996349,0.226,0.393,3.98360312482899e-09,"atlas_48h_alh","Rm62"
"Marf.1",3.89975652580473e-13,-0.313540227220191,0.091,0.202,4.99090840172489e-09,"atlas_48h_alh","Marf"
"ND-B12.1",4.6646048378536e-13,-0.30826085872931,0.185,0.33,5.96976127148504e-09,"atlas_48h_alh","ND-B12"
"E(Pc).1",4.75610080050034e-13,-0.221178748965829,0.083,0.19,6.08685780448033e-09,"atlas_48h_alh","E(Pc)"
"l(3)neo38.2",5.07909104146264e-13,-0.236394259826073,0.152,0.289,6.50022071486389e-09,"atlas_48h_alh","l(3)neo38"
"Rdl",5.25428117993442e-13,-0.424148570898215,0.081,0.184,6.72442905408007e-09,"atlas_48h_alh","Rdl"
"CG32369.1",6.23161658806593e-13,-0.269803570054214,0.087,0.195,7.97522290940678e-09,"atlas_48h_alh","CG32369"
"Paip2.1",7.67467952757477e-13,-0.275841898967249,0.111,0.228,9.82205485939019e-09,"atlas_48h_alh","Paip2"
"nmo.1",8.5109966864514e-13,-0.295951168881216,0.136,0.263,1.08923735593205e-08,"atlas_48h_alh","nmo"
"CG31221.1",1.37894077338541e-12,-0.515439014799176,0.112,0.225,1.76476840177864e-08,"atlas_48h_alh","CG31221"
"alpha-Cat.2",1.4281541414796e-12,-0.180044584507147,0.207,0.369,1.82775167026559e-08,"atlas_48h_alh","alpha-Cat"
"dco.1",1.68982358627044e-12,-0.22153511391143,0.132,0.26,2.16263622570891e-08,"atlas_48h_alh","dco"
"RpL11.1",2.20336829158386e-12,-0.236920886998396,0.641,0.852,2.81987073956902e-08,"atlas_48h_alh","RpL11"
"Sxl.2",2.29736379830543e-12,-0.287863118755561,0.101,0.211,2.94016618907129e-08,"atlas_48h_alh","Sxl"
"Hex-A.1",4.01944785233247e-12,-0.453397615689997,0.512,0.695,5.1440893614151e-08,"atlas_48h_alh","Hex-A"
"REPTOR",4.11235077636752e-12,-0.228295925879213,0.09,0.196,5.26298652359515e-08,"atlas_48h_alh","REPTOR"
"CtBP.2",5.94789845659255e-12,-0.216017083383925,0.352,0.554,7.61212044474714e-08,"atlas_48h_alh","CtBP"
"unc-119.1",7.80643757809267e-12,-0.176820761979857,0.143,0.273,9.990678812443e-08,"atlas_48h_alh","unc-119"
"lola.2",8.01664138080746e-12,-0.160361628119598,0.256,0.425,1.02596976391574e-07,"atlas_48h_alh","lola"
"Oatp74D.2",8.76185685008969e-12,-0.207175808959604,0.478,0.66,1.12134243967448e-07,"atlas_48h_alh","Oatp74D"
"Pcyt2.1",9.42575540747613e-12,-0.173702389257752,0.182,0.322,1.2063081770488e-07,"atlas_48h_alh","Pcyt2"
"Dsp1.1",9.72282547406214e-12,-0.142926201074644,0.374,0.587,1.24432720417047e-07,"atlas_48h_alh","Dsp1"
"SNRPG.1",1.06747526006982e-11,-0.148657765323177,0.234,0.401,1.36615483783736e-07,"atlas_48h_alh","SNRPG"
"RpL26.2",1.12861244055775e-11,-0.208465885476309,0.729,0.911,1.44439820142581e-07,"atlas_48h_alh","RpL26"
"CG34417.1",1.29773581963663e-11,-0.223123628867338,0.42,0.616,1.66084230197097e-07,"atlas_48h_alh","CG34417"
