"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"rost",9.3510919533314e-16,-0.532339922634649,0.33,0.42,1.87021839066628e-12
"mRpS29",1.06411134531043e-15,-0.107216506922982,0.238,0.208,2.12822269062085e-12
"egr",1.12878632398516e-15,0.158902004684002,0.268,0.262,2.25757264797031e-12
"Rai1",1.17843006305481e-15,0.126050168604091,0.246,0.339,2.35686012610961e-12
"ELOVL",1.47752290511832e-15,-0.143787905928519,0.297,0.338,2.95504581023664e-12
"CCT7",1.59633068381333e-15,-0.145921572000148,0.278,0.258,3.19266136762667e-12
"Syp",1.69152844655566e-15,-0.225083649056146,0.774,0.835,3.38305689311133e-12
"RpL14",1.86407195815475e-15,-0.134209640393242,0.957,0.97,3.72814391630949e-12
"Paics",2.53163474331292e-15,-0.40285631951429,0.313,0.407,5.06326948662584e-12
"RpL10Ab",3.19642501972371e-15,-0.139925439410189,0.946,0.961,6.39285003944741e-12
"CG13252",3.35857656620132e-15,-1.01723051033633,0.321,0.421,6.71715313240265e-12
"CG14434",3.84564988563733e-15,0.277360488394015,0.407,0.387,7.69129977127467e-12
"lncRNA:roX2",4.42992918247291e-15,-0.370578610518184,0.068,0.165,8.85985836494583e-12
"CG11275",4.80294201464671e-15,-0.119126542068977,0.168,0.268,9.60588402929343e-12
"Imp",5.36447419199896e-15,-0.313326171867847,0.895,0.929,1.07289483839979e-11
"scro",7.66506069091937e-15,1.03065492758026,0.304,0.241,1.53301213818387e-11
"tup",8.52418777747295e-15,0.147590922651307,0.299,0.275,1.70483755549459e-11
"msb1l",1.12419271089869e-14,0.293521491594744,0.221,0.309,2.24838542179738e-11
"eRF3",1.32361716779182e-14,-0.110783847139015,0.213,0.3,2.64723433558364e-11
"sky",1.37869261192344e-14,-0.38304278603768,0.316,0.404,2.75738522384689e-11
"RpS28b",1.87348521386673e-14,-0.148224700140737,0.916,0.916,3.74697042773346e-11
"RpS23",1.93624935813984e-14,-0.160288714235286,0.922,0.92,3.87249871627968e-11
"CG18190",2.0510379747561e-14,0.166782386970932,0.289,0.258,4.10207594951221e-11
"CG13096",2.20962944072644e-14,-0.235899345969297,0.236,0.339,4.41925888145288e-11
"Nop60B",2.34288191205639e-14,-0.486225948983622,0.513,0.603,4.68576382411277e-11
"GstE1",2.37075288767659e-14,-0.100311832095859,0.15,0.235,4.74150577535318e-11
"trol",2.47253037922959e-14,-0.18462260375223,0.319,0.385,4.94506075845917e-11
"Sirup",2.86512307711348e-14,-0.282864228910581,0.375,0.35,5.73024615422696e-11
"CG8878",3.78906493292489e-14,0.165936843906252,0.335,0.426,7.57812986584978e-11
"insb",5.00430828998764e-14,0.121474429742126,0.304,0.361,1.00086165799753e-10
"Cys",5.540221575624e-14,0.111012704264545,0.26,0.353,1.1080443151248e-10
"RabX1",5.87182301386569e-14,0.16907196607795,0.387,0.457,1.17436460277314e-10
"CG15093",7.35790027294844e-14,-0.717738191670374,0.268,0.363,1.47158005458969e-10
"dsd",8.15143393337299e-14,0.228466639184583,0.487,0.459,1.6302867866746e-10
"exp",1.2533384221452e-13,-0.102078595820603,0.293,0.33,2.5066768442904e-10
"Glo1",1.70385766881684e-13,-0.281988670934763,0.374,0.471,3.40771533763368e-10
"CG32052",1.70691382676346e-13,-0.203948791015884,0.356,0.421,3.41382765352691e-10
"RpS3",1.91317083456935e-13,-0.282631223346222,0.887,0.921,3.8263416691387e-10
"CG32354",1.99421861491645e-13,1.42221808607419,0.443,0.404,3.9884372298329e-10
"Chrac-16",2.23034239778289e-13,0.606669481681198,0.419,0.385,4.46068479556578e-10
"RpS14a",2.75181070722573e-13,-0.36236376222352,0.905,0.938,5.50362141445146e-10
"E(spl)m5-HLH",3.81501518618053e-13,-1.55766094474761,0.263,0.369,7.63003037236105e-10
"CAH7",4.39279767694465e-13,0.112733038705353,0.316,0.385,8.7855953538893e-10
"Scsalpha1",4.59596962332106e-13,-0.111968265639486,0.254,0.347,9.19193924664211e-10
"Set",5.08259691834072e-13,0.396690895430832,0.494,0.452,1.01651938366814e-09
"pros",5.29808374887532e-13,0.254227153344651,0.636,0.574,1.05961674977506e-09
"atl",6.88540529804736e-13,-0.23746952599128,0.319,0.404,1.37708105960947e-09
"eg",7.2113723456592e-13,-0.157634980732496,0.231,0.205,1.44227446913184e-09
"Sema5c",1.00418945308685e-12,-0.168862104973516,0.315,0.268,2.00837890617371e-09
"Acbp2",1.19380815176538e-12,-0.101287884395223,0.338,0.414,2.38761630353075e-09
"sog",1.35045930577271e-12,-0.45937509746473,0.319,0.387,2.70091861154543e-09
"CG15784",1.54509537385599e-12,-0.228414397112534,0.244,0.295,3.09019074771197e-09
"CG34120",1.56522498986925e-12,-0.199229727890754,0.152,0.239,3.13044997973851e-09
"RpL34b",1.842663971464e-12,-0.157487545314224,0.9,0.937,3.685327942928e-09
"Idgf4",1.96237255944142e-12,0.11981433350863,0.304,0.378,3.92474511888283e-09
"arm",2.24229617278282e-12,-0.225026476150931,0.39,0.488,4.48459234556564e-09
"CycB",2.72589858604155e-12,0.227859921813508,0.256,0.239,5.45179717208311e-09
"e(r)",2.81681919295213e-12,0.261149275975585,0.453,0.423,5.63363838590425e-09
"l(2)37Cc",3.09940865115907e-12,-0.22921603621761,0.338,0.317,6.19881730231815e-09
"Mcad",3.14827506613954e-12,-0.140589748867316,0.267,0.342,6.29655013227909e-09
"disco",3.48958723033959e-12,-0.104339005471474,0.24,0.218,6.97917446067918e-09
"mud",5.25690866732621e-12,0.348446836108521,0.237,0.316,1.05138173346524e-08
"Cse1",8.60533540073862e-12,0.247827013272638,0.424,0.401,1.72106708014772e-08
"Eip75B",8.65234772881002e-12,-0.135775265767969,0.439,0.529,1.730469545762e-08
"SMC2",9.25682467215552e-12,0.43491703835309,0.351,0.325,1.8513649344311e-08
"ptc",9.89980255504139e-12,-0.189449393180361,0.324,0.297,1.97996051100828e-08
"Atx2",1.03472022351272e-11,0.246490097861535,0.427,0.401,2.06944044702544e-08
"noc",1.12465244482535e-11,0.22307583598772,0.347,0.321,2.24930488965071e-08
"fne",1.39222604274221e-11,0.234237526735329,0.644,0.614,2.78445208548443e-08
"yps",1.91784711723424e-11,0.394666415988627,0.535,0.501,3.83569423446848e-08
"Traf4",2.26664450350742e-11,0.410856812658118,0.363,0.32,4.53328900701484e-08
"fng",4.9901134439664e-11,-0.167229309386774,0.226,0.311,9.9802268879328e-08
"eIF4G2",6.42313247186003e-11,0.385151003961108,0.363,0.451,1.28462649437201e-07
"lncRNA:CR43650",1.02567995869537e-10,-0.288646302503425,0.302,0.384,2.05135991739074e-07
"RpS18",1.08252384642754e-10,-0.161239721146186,0.926,0.948,2.16504769285509e-07
"Rab6",1.20867812334202e-10,0.156484667513509,0.318,0.303,2.41735624668404e-07
"Rac2",1.27089150480252e-10,-0.738556431419307,0.299,0.405,2.54178300960503e-07
"RpLP0-like",1.89496274994329e-10,-0.110971471087846,0.238,0.23,3.78992549988657e-07
"lncRNA:CR46004",2.73520536891089e-10,0.389654432501888,0.154,0.224,5.47041073782178e-07
"nrv3",2.98900936272122e-10,-0.172023998958698,0.492,0.572,5.97801872544245e-07
"CG9331",3.00293146862995e-10,-0.101937426844898,0.324,0.368,6.0058629372599e-07
"SmE",3.74495511327493e-10,0.252244600532529,0.437,0.407,7.48991022654986e-07
"svp",4.26713076332831e-10,0.100329454501813,0.395,0.44,8.53426152665661e-07
"CG4364",4.89159287068259e-10,-0.325042627088397,0.379,0.465,9.78318574136519e-07
"Coop",5.43783674549449e-10,-0.42254083773575,0.271,0.252,1.0875673490989e-06
"GstE11",5.44735621574128e-10,-0.470385734990565,0.183,0.267,1.08947124314826e-06
"beat-IIIc",5.47069495273287e-10,0.588729365592054,0.318,0.288,1.09413899054657e-06
"RPA3",6.35755596218415e-10,0.519239391609665,0.45,0.441,1.27151119243683e-06
"dmrt99B",6.49187187041004e-10,0.263351121722181,0.238,0.215,1.29837437408201e-06
"Psn",7.33266428325377e-10,0.222259502043822,0.405,0.413,1.46653285665075e-06
"CG43051",8.53764380162392e-10,-0.597442713812814,0.181,0.286,1.70752876032478e-06
"Rack1",8.69546211033168e-10,-0.219049835489797,0.846,0.893,1.73909242206634e-06
"pre-rRNA:CR45845",8.79672425030657e-10,-0.141302557093122,0.463,0.553,1.75934485006131e-06
"feo",9.82150274845481e-10,0.393861151459463,0.69,0.685,1.96430054969096e-06
"Rcc1",1.20213449734117e-09,0.485618139402645,0.348,0.316,2.40426899468234e-06
"CLIP-190",1.21541546357915e-09,0.20269373101583,0.249,0.329,2.4308309271583e-06
"RpS16",1.4403462241425e-09,-0.143791205207853,0.912,0.911,2.88069244828499e-06
"pyd",1.50697971637061e-09,-0.154419031715437,0.413,0.508,3.01395943274123e-06
"NHP2",1.80865327130138e-09,-0.475702881924806,0.363,0.348,3.61730654260276e-06
"CG5535",2.46301481978595e-09,0.393758210639292,0.265,0.33,4.9260296395719e-06
"Hat1",2.47896772284341e-09,0.700736676679261,0.415,0.405,4.95793544568683e-06
"cdi",2.58866624721374e-09,0.264031330487292,0.765,0.762,5.17733249442748e-06
"Fas3",4.35484752386004e-09,0.15820160036279,0.254,0.333,8.70969504772008e-06
"snRNA:U12",4.91636940994076e-09,-0.164906672315357,0.33,0.413,9.83273881988152e-06
"eEF1gamma",4.96812408814694e-09,-0.206803674613498,0.645,0.733,9.93624817629388e-06
"RpL9",6.29079552513743e-09,-0.219397309280352,0.846,0.879,1.25815910502749e-05
"ArgRS",6.58121850852179e-09,-0.10524188068959,0.208,0.273,1.31624370170436e-05
"Idh",7.51152043433581e-09,-0.153959736212802,0.334,0.393,1.50230408686716e-05
"mod",1.11607424278521e-08,-0.384793347076563,0.413,0.389,2.23214848557041e-05
"CG12065",1.21063120357908e-08,0.138281052486771,0.403,0.384,2.42126240715815e-05
"CG30105",1.26491159439276e-08,0.285639858865258,0.276,0.263,2.52982318878553e-05
"myo",1.33834621325808e-08,-0.122761162240879,0.164,0.23,2.67669242651616e-05
"CG17454",1.43587881541378e-08,0.151807411518071,0.219,0.288,2.87175763082756e-05
"Oaz",1.57681771866037e-08,0.275819585387806,0.377,0.455,3.15363543732075e-05
"Lac",1.65175892998851e-08,0.101883381282294,0.219,0.284,3.30351785997702e-05
"SCaMC",1.69438998859893e-08,-0.120518224961391,0.298,0.364,3.38877997719787e-05
"ari-2",2.05254087830518e-08,0.203891376163545,0.367,0.381,4.10508175661035e-05
"CG32532",2.46610304196546e-08,0.234981208206134,0.316,0.393,4.93220608393092e-05
"RpS24",2.50139698521732e-08,-0.110499583315861,0.885,0.909,5.00279397043464e-05
"Fkbp14",2.59100419400826e-08,-0.154341064180254,0.18,0.161,5.18200838801652e-05
"CD98hc",2.77133748840343e-08,-0.13446471536708,0.368,0.455,5.54267497680686e-05
"CG42232",3.00371954333477e-08,0.286305385599051,0.307,0.377,6.00743908666953e-05
"Hex-A",3.00613104746923e-08,-0.247354748681235,0.585,0.659,6.01226209493845e-05
"CG8003",3.29093200081869e-08,-0.115463647819676,0.216,0.208,6.58186400163737e-05
"CG2865",3.59686959576035e-08,0.322250939160677,0.427,0.524,7.1937391915207e-05
"CG10939",4.38381894146946e-08,-1.15268377613083,0.234,0.261,8.76763788293892e-05
"SoxN",4.58665784231492e-08,0.255487895702086,0.929,0.944,9.17331568462985e-05
"nahoda",6.47373505092309e-08,-0.267071579319495,0.257,0.232,0.000129474701018462
"Sp1",6.80727164925707e-08,-0.382937963321439,0.394,0.465,0.000136145432985141
"RpS10b",7.96820434073836e-08,-0.105650302408479,0.852,0.901,0.000159364086814767
"rho",9.84289226857942e-08,0.642489087980911,0.446,0.424,0.000196857845371588
"CG42268",1.27679711554502e-07,-1.67122052504219,0.246,0.365,0.000255359423109004
"mld",1.59306368297683e-07,0.110076256484426,0.279,0.353,0.000318612736595366
"CG8300",1.90111086404183e-07,0.136780797421733,0.328,0.324,0.000380222172808366
"mt:tRNA:Arg-TCG",2.11301971171271e-07,-0.30306828828647,0.548,0.617,0.000422603942342542
"TppII",2.24837922704654e-07,0.128983067447475,0.293,0.302,0.000449675845409309
"Prosbeta2",2.36390882954685e-07,0.113925689111597,0.385,0.372,0.000472781765909369
"Fer2LCH",3.04276818412541e-07,0.258465007368493,0.732,0.723,0.000608553636825081
"RanGAP",3.43746500575183e-07,0.358042325370931,0.343,0.329,0.000687493001150366
"Cad87A",3.84611123247382e-07,-0.28207458125323,0.304,0.354,0.000769222246494763
"Claspin",4.59924299337106e-07,0.469862138521266,0.359,0.361,0.000919848598674213
"Pp1alpha-96A",5.87252153983203e-07,0.13630041135939,0.36,0.44,0.00117450430796641
"Echs1",6.23920913278902e-07,-0.178724236644404,0.348,0.429,0.0012478418265578
"CG1890",6.58187262958742e-07,0.140448661788166,0.198,0.264,0.00131637452591748
"Jupiter",8.55000602989851e-07,0.355963125354197,0.555,0.549,0.0017100012059797
"eEF5",8.97214596441102e-07,-0.145951354959438,0.814,0.861,0.0017944291928822
"AnxB11",1.28696131530799e-06,-0.193435122222594,0.325,0.361,0.00257392263061599
"Incenp",1.64540655176162e-06,0.246078697549587,0.3,0.378,0.00329081310352324
"RpL5",1.76600799185751e-06,-0.185271895112353,0.883,0.916,0.00353201598371503
"Hil",1.78589573107844e-06,-0.636754256040397,0.335,0.385,0.00357179146215688
"pbl",2.2003342783075e-06,0.507039600118758,0.454,0.447,0.004400668556615
"mRpS22",2.83914649074624e-06,-0.134669432299431,0.33,0.401,0.00567829298149249
"Hsp83",5.17332832849623e-06,0.155483675613908,0.715,0.675,0.0103466566569925
"CG13690",5.34708911474316e-06,0.523799624946883,0.433,0.446,0.0106941782294863
"CG9344",5.59874143940404e-06,0.171792283796005,0.354,0.346,0.0111974828788081
"mspo",5.85196680126089e-06,0.158215743270905,0.517,0.538,0.0117039336025218
"Ost48",7.0607420538486e-06,0.173098173393732,0.398,0.4,0.0141214841076972
"DOR",9.23932087853815e-06,0.113993595488801,0.335,0.32,0.0184786417570763
"CG3168",1.08690986935888e-05,-0.111798733973321,0.338,0.332,0.0217381973871777
"Thor",1.19282426063433e-05,-0.729309715605867,0.321,0.312,0.0238564852126867
"ImpL2",1.3177553357454e-05,0.226228874572832,0.305,0.312,0.026355106714908
"SPARC",1.35072845843527e-05,0.125980693673354,0.175,0.156,0.0270145691687054
"CG15209",1.42442717488123e-05,0.116829129687176,0.294,0.295,0.0284885434976246
"slp1",1.51401433594811e-05,1.09660516550465,0.485,0.483,0.0302802867189623
"CG18428",1.53012519449282e-05,0.156499666018373,0.389,0.439,0.0306025038898565
"LanB2",1.54300534461642e-05,-0.2434502096456,0.077,0.192,0.0308601068923284
"SK",1.66174536439902e-05,0.183399512096713,0.345,0.343,0.0332349072879805
"Eaat1",1.87070724832438e-05,0.318235522752463,0.193,0.18,0.0374141449664876
"CG4115",1.99076891513219e-05,-0.167263510597856,0.299,0.263,0.0398153783026438
"lncRNA:CR31386",2.19505828705427e-05,-0.105696951185989,0.325,0.369,0.0439011657410855
"wac",2.26558734383485e-05,0.16011678952156,0.28,0.326,0.0453117468766971
"erm",2.39353208681456e-05,0.418689551744901,0.236,0.217,0.0478706417362912
"Nup358",2.41399823731555e-05,0.298261283704743,0.345,0.395,0.0482799647463109
"HP4",4.46525509624053e-05,0.283331538754493,0.42,0.484,0.0893051019248107
"Lam",5.13465288884734e-05,0.416116473312445,0.511,0.514,0.102693057776947
"CG1943",5.65326392994132e-05,0.175705970133973,0.384,0.456,0.113065278598826
"Nxf3",5.83393812485623e-05,0.108867423027229,0.171,0.162,0.116678762497125
"CG3847",6.82989186032369e-05,0.116115722886226,0.301,0.302,0.136597837206474
"pan",7.10775495459602e-05,0.359723287176574,0.356,0.402,0.14215509909192
"neur",7.26815381815879e-05,0.477545722244171,0.325,0.37,0.145363076363176
"RpL4",8.23748908392039e-05,-0.234365941971808,0.838,0.871,0.164749781678408
"Cyp1",8.29688831251742e-05,-0.106560558699846,0.85,0.871,0.165937766250348
"fj",8.66767527451228e-05,-0.720175568950813,0.319,0.367,0.173353505490246
"Nph",0.000104550016614108,-0.208413514789229,0.776,0.822,0.209100033228215
"CG10337",0.000119477031531704,-0.104918377152792,0.164,0.193,0.238954063063407
"MsrA",0.000141913948136312,0.110407283408577,0.287,0.33,0.283827896272624
"IntS11",0.000150854451493896,0.211259391455839,0.383,0.398,0.301708902987792
"pyr",0.000160607694386603,0.269198107367374,0.406,0.406,0.321215388773206
"CG8289",0.000168529542479261,0.294372251153152,0.365,0.362,0.337059084958521
"peb",0.000171930450373878,0.116661739734217,0.315,0.325,0.343860900747757
"RPA2",0.000205121930668053,0.464400580879898,0.294,0.286,0.410243861336105
"Nap1",0.000216857728456416,-0.273238536504698,0.604,0.65,0.433715456912833
"CG13698",0.00026664714273327,-0.138328048349044,0.297,0.271,0.53329428546654
"Rpi",0.000277028189670731,-0.102727171910781,0.269,0.28,0.554056379341462
"CNBP",0.000511170045228188,0.117463802653059,0.975,0.97,1
"RnrL",0.000516899929432514,0.481806015236317,0.309,0.376,1
"hdly",0.000583749069027551,0.135823183832318,0.526,0.606,1
"RhoGEF4",0.000598044237114782,0.228246417663733,0.334,0.353,1
"Rpn2",0.000694531243126652,0.138831991593206,0.398,0.398,1
"CG7720",0.000695852843071891,0.122845812579391,0.292,0.338,1
"AP-2mu",0.000745761247715135,0.112205303393925,0.257,0.255,1
"Toll-7",0.000755606328230757,-0.274689614049587,0.765,0.796,1
"Pdi",0.000786579509306922,-0.104541816691162,0.216,0.276,1
"l(1)sc",0.00079599877560464,-0.10699598586651,0.271,0.291,1
"CG32409",0.000886396261822571,-0.233531705657885,0.276,0.341,1
"vir-1",0.000919906707960257,-0.110493212557609,0.404,0.461,1
"Liprin-gamma",0.000939277257281687,0.221535620183418,0.617,0.644,1
"CG44325",0.00119137708446712,-0.140340274909626,0.285,0.319,1
"ex",0.00124177025804798,-0.318243937209143,0.259,0.305,1
"mad2",0.00136267200530132,0.384263747498295,0.334,0.349,1
"msd5",0.00146504099884844,0.154401792489647,0.247,0.299,1
"lncRNA:cherub",0.00147732340071332,0.340736168650331,0.932,0.943,1
"gro",0.00158953365147422,0.10391736168072,0.774,0.795,1
"Nup205",0.00160548825062277,0.19521890140974,0.29,0.289,1
"nrv2",0.00182820906328105,0.108671649144101,0.419,0.433,1
"borr",0.00194756586495801,0.471981439755998,0.262,0.303,1
"CG6891",0.00195295790877537,-0.229308477104158,0.24,0.284,1
"skl",0.0023907895051257,0.12154671847197,0.264,0.326,1
"geminin",0.00250724049323998,0.546465336742593,0.319,0.319,1
"18w",0.00251701634216136,-0.199640516247567,0.325,0.327,1
"Ntf-2",0.00265323381504414,0.24799721957953,0.472,0.532,1
"foxo",0.00269692458951784,-0.371556960923578,0.313,0.335,1
"Non3",0.00292736077245215,-0.150903300550823,0.193,0.247,1
"ci",0.00295439691790573,-0.986609412442675,0.26,0.28,1
"Nek2",0.00300332246636573,-0.327432657405595,0.042,0.11,1
"Hmx",0.00329809166946227,0.234462210511458,0.365,0.375,1
"Hsc70-4",0.00354231854724493,0.150987554287487,0.744,0.729,1
"rdx",0.00364256189169338,0.564728720650806,0.503,0.501,1
"Ae2",0.00389835577565235,0.240681232520687,0.306,0.332,1
"Nsun2",0.00395569164004858,-0.133662351010967,0.27,0.325,1
"Alk",0.0045451831625233,0.107823262478955,0.509,0.561,1
"FBti0102105",0.00486655161765747,0.118925111890008,0.236,0.244,1
"Rpn9",0.00500107455497241,0.129646383975863,0.388,0.432,1
"Cyt-b5",0.00553100064020372,0.123045491693432,0.393,0.399,1
"Gdh",0.00575168234555304,-0.174623414463371,0.361,0.41,1
"ase",0.00575329865352294,0.750919031276476,0.283,0.338,1
"Gapdh1",0.00611820962841176,-0.196810911560074,0.433,0.484,1
"spdo",0.00630059293908592,0.596288805822639,0.308,0.327,1
"lncRNA:CR44832",0.00653265000881956,0.29451604987806,0.314,0.356,1
"kibra",0.00655866236647654,-0.157204761055132,0.211,0.223,1
"tap",0.00682534750384742,0.34462327777354,0.276,0.354,1
"Dtg",0.00731838328226596,0.65325462078002,0.213,0.241,1
"CG8306",0.007344119884868,-0.709925098695747,0.31,0.315,1
"CG9034",0.00764223088403004,-0.165002249273049,0.371,0.428,1
"CG11970",0.0083476236457842,0.160536355700315,0.31,0.338,1
"Nlp",0.0097871099280591,-0.104168847933992,0.721,0.771,1
"CG2918",0.0101397083292977,0.184417678380679,0.312,0.356,1
"CG11267",0.0112891123670602,-0.299394959085816,0.498,0.557,1
"Ldh",0.0151787052097304,-0.180318475197349,0.743,0.782,1
"Hsc70Cb",0.0170107579129531,0.140989555853392,0.82,0.817,1
"ytr",0.0175207931461505,0.78367619739109,0.374,0.376,1
"CG3226",0.0179937318386771,0.168365881441582,0.38,0.408,1
"for",0.0201955243077714,-0.160472105963505,0.509,0.566,1
"Dd",0.0233965237452461,0.170376806966356,0.42,0.469,1
"CG5953",0.0236654762949797,-0.293128826854517,0.268,0.303,1
"lncRNA:noe",0.0257588911360619,0.14207435718154,0.716,0.724,1
"CG6388",0.0415346076401526,-0.194851225248411,0.306,0.309,1
"hbn",0.0424571296432247,1.55075955256365,0.32,0.313,1
"Pura",0.0428216163111532,0.4481534408194,0.39,0.39,1
"Svil",0.0449113961568594,-0.170487934307594,0.239,0.252,1
"ec",0.0495157015442631,-0.640153041978479,0.236,0.28,1
"BubR1",0.0523736199021524,0.143762285948563,0.223,0.267,1
"Eip55E",0.0529385855836143,-0.226822055438537,0.268,0.305,1
"RfC4",0.0588167876015764,0.260621539440778,0.283,0.292,1
"grn",0.0613426891760751,-0.63987504262879,0.315,0.357,1
"CG10214",0.0633521759029425,-0.121085862582346,0.175,0.218,1
"igl",0.0653468091389031,-0.113097528862246,0.324,0.362,1
"CG45263",0.065377638827768,0.357180882683468,0.226,0.255,1
"Tl",0.072674286798385,-1.36911695626822,0.261,0.347,1
"B-H1",0.0745905236218546,0.336905222128799,0.265,0.288,1
"fabp",0.0794659671481937,0.120007584835022,0.843,0.868,1
"Cdk1",0.083096685715718,0.203631892264265,0.318,0.341,1
"glu",0.0854977310026932,0.427722312133727,0.315,0.353,1
"Tsp42Ee",0.0892114466218082,0.212451604762811,0.369,0.386,1
"Sf3b5",0.0995563916724466,0.180609405613837,0.327,0.372,1
"jeb",0.0995741763196119,0.121775995130287,0.445,0.48,1
"CG2246",0.103748534990743,0.185577311094735,0.434,0.466,1
"salr",0.105282725342118,-0.195750789009806,0.223,0.24,1
"Obp44a",0.112825042299204,-0.380195132120896,0.91,0.927,1
"CG6398",0.116218617055927,-0.446891770354497,0.16,0.225,1
"N",0.12123682320185,-0.145377337022103,0.511,0.546,1
"Toll-6",0.126605033324543,0.486118890990336,0.519,0.547,1
"Sod3",0.129734084507285,-0.291439017207498,0.173,0.195,1
"Nup54",0.131787591145286,0.112106049189735,0.271,0.303,1
"mew",0.13781587257562,-0.184229674215503,0.262,0.268,1
"goe",0.148429234127539,-0.47965328240464,0.323,0.332,1
"Inx3",0.159855835330468,-0.152749020303573,0.313,0.351,1
"pch2",0.160726347294802,0.303823596563739,0.375,0.394,1
"RnrS",0.161223374198989,0.694010781722689,0.301,0.319,1
"cu",0.166924388648191,-0.323606166096754,0.312,0.319,1
"CG1124",0.181088503878016,0.298427575179974,0.377,0.38,1
"sun",0.18591584945301,0.111314992308166,0.603,0.63,1
"Yip1d1",0.188647469005524,0.105143509190835,0.298,0.346,1
"ITP",0.198230656517507,-0.222706183306464,0.294,0.298,1
"lncRNA:CR46003",0.201079251274536,0.240334593982953,0.514,0.549,1
"mRpL34",0.202428000439068,0.240111579306153,0.505,0.544,1
"CG8223",0.244328429389608,0.357557884262501,0.297,0.335,1
"Caf1-180",0.244815637721341,0.600573413664171,0.342,0.373,1
"CG2145",0.245025936509809,0.536021353950036,0.364,0.401,1
"CG4866",0.248755229759236,-0.125618834710469,0.338,0.359,1
"cv-c",0.252324782072635,-0.460222504875851,0.175,0.227,1
"Dl",0.263847553036896,-0.431462445739737,0.204,0.279,1
"Ppa",0.28554429918512,-0.434839249444025,0.406,0.431,1
"GstE12",0.30044078099972,-0.321295847361898,0.317,0.348,1
"Lim1",0.308622264899087,0.124047683904706,0.328,0.34,1
"Doa",0.312428190046187,0.142067989310703,0.156,0.191,1
"Chd64",0.328664772554111,0.174118796442463,0.346,0.369,1
"lncRNA:CR43626",0.329029648049771,0.160937425743879,0.188,0.219,1
"Egfr",0.345157586933171,-0.338565973996114,0.254,0.273,1
"CG11180",0.353522650302242,-0.112487532422227,0.311,0.347,1
"CG6724",0.403244701243028,-0.141356162017475,0.166,0.205,1
"akirin",0.41235910860909,0.156806799897303,0.46,0.493,1
"disco-r",0.446066003515467,0.129114213479932,0.412,0.432,1
"rols",0.50778602836341,-0.192444089487222,0.124,0.197,1
"CG13377",0.517100052990143,-0.155505203013844,0.21,0.244,1
"Hug",0.526180004756509,0.304534158193083,0.228,0.255,1
"Wnt4",0.528644720433619,-1.39764818841512,0.572,0.588,1
"La",0.553111420018748,-0.164448631906268,0.317,0.357,1
"tll",0.575353210669967,-0.837007900528494,0.259,0.296,1
"CG34445",0.580929580022527,-0.188704386453995,0.227,0.243,1
"ttk",0.595511759570444,-0.190341190054205,0.275,0.305,1
"sas",0.633304976609004,-0.498710064965435,0.285,0.293,1
"CG17646",0.68642413200413,0.189296040656444,0.262,0.277,1
"fus",0.742694573634576,-0.449449950263738,0.253,0.268,1
"Jheh2",0.766941834384835,0.20943905497859,0.337,0.376,1
"CG2926",0.770011001388124,0.273553766110044,0.371,0.398,1
"tth",0.775954373026465,0.186360521526197,0.545,0.59,1
"Samuel",0.836048982339564,-0.290901872521975,0.033,0.122,1
"CG5721",0.862154732862375,0.113024951943948,0.173,0.197,1
"Gp150",0.867009350531985,-0.505679620238991,0.274,0.304,1
"Optix",0.876107218511248,-1.02085583134229,0.369,0.402,1
"pav",0.88801422499609,0.214245238152165,0.243,0.266,1
"Brms1",0.932067017355822,0.122152935560602,0.25,0.274,1
"Chrac-14",0.947565426970071,0.591367732751921,0.343,0.374,1
"Cad99C",0.967757095709003,-0.177909619958655,0.266,0.279,1
"eEF1delta",0.997934188083991,-0.374206260933466,0.356,0.391,1
