"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"cpo.1",1.99639799566887e-10,-0.359148716549029,0.111,0.339,2.55499015485701e-06,"atlas_48h_alh","cpo"
"nAChRalpha6.1",2.00532633365916e-10,-0.359651497560273,0.18,0.447,2.56641664181699e-06,"atlas_48h_alh","nAChRalpha6"
"CG17078.1",2.64015703086415e-10,-0.37957640938514,0.076,0.274,3.37887296809994e-06,"atlas_48h_alh","CG17078"
"TfIIS.1",3.19440013184449e-10,-0.22046699249925,0.17,0.443,4.08819328873458e-06,"atlas_48h_alh","TfIIS"
"fz2.1",3.76591952085302e-10,-0.455254785203403,0.322,0.645,4.8196238027877e-06,"atlas_48h_alh","fz2"
"AhcyL1.1",5.01786016978296e-10,-0.378228570801465,0.287,0.617,6.42185744528823e-06,"atlas_48h_alh","AhcyL1"
"eEF1beta.1",6.42357843507761e-10,-0.296533105198058,0.827,0.971,8.22089568121233e-06,"atlas_48h_alh","eEF1beta"
"RpL18.1",6.85207537387066e-10,-0.299728269909933,0.879,0.988,8.76928606347967e-06,"atlas_48h_alh","RpL18"
"Chchd2.1",7.7292972019077e-10,-0.33940824619052,0.332,0.664,9.89195455900147e-06,"atlas_48h_alh","Chchd2"
"for.1",7.76451974452624e-10,-0.402581514755371,0.093,0.295,9.93703236904468e-06,"atlas_48h_alh","for"
"mRpL27.1",9.63755367157928e-10,-0.231228586941103,0.197,0.483,1.23341411888872e-05,"atlas_48h_alh","mRpL27"
"eIF2Bgamma.1",9.92531049499154e-10,-0.336801047854117,0.1,0.31,1.27024123714902e-05,"atlas_48h_alh","eIF2Bgamma"
"not.1",1.07563590848568e-09,-0.291017439706279,0.118,0.339,1.37659883567998e-05,"atlas_48h_alh","not"
"RapGAP1.1",1.18295829819762e-09,-0.469922186932088,0.087,0.279,1.51395003003332e-05,"atlas_48h_alh","RapGAP1"
"dsh.1",1.28934347474697e-09,-0.391680438998912,0.567,0.897,1.65010177898117e-05,"atlas_48h_alh","dsh"
"Rtnl1.1",1.32474109475474e-09,-0.246402618634465,0.135,0.37,1.69540365306712e-05,"atlas_48h_alh","Rtnl1"
"CG1440.1",1.33198901070997e-09,-0.343375029945183,0.253,0.559,1.70467953590662e-05,"atlas_48h_alh","CG1440"
"hoe1.1",1.36656106805801e-09,-0.426623867119894,0.062,0.24,1.74892485490064e-05,"atlas_48h_alh","hoe1"
"GstD1.1",1.4003200486453e-09,-0.32867933266997,0.401,0.71,1.79212959825625e-05,"atlas_48h_alh","GstD1"
"Mnt.1",1.48775164398219e-09,-0.218196825618568,0.128,0.352,1.90402455396841e-05,"atlas_48h_alh","Mnt"
"CstF64.1",1.52632829757578e-09,-0.33770203427841,0.08,0.271,1.95339495523748e-05,"atlas_48h_alh","CstF64"
"mt:ATPase6.1",1.77819499082559e-09,-0.29222824969344,0.862,0.98,2.27573394925859e-05,"atlas_48h_alh","mt:ATPase6"
"chrb.1",1.78671858612407e-09,-0.451365431301343,0.516,0.828,2.28664244652159e-05,"atlas_48h_alh","chrb"
"CG7879.1",1.80684399820479e-09,-0.33758749554277,0.038,0.195,2.31239894890249e-05,"atlas_48h_alh","CG7879"
"CG3663.1",2.17449139001192e-09,-0.281879772004386,0.076,0.263,2.78291408093726e-05,"atlas_48h_alh","CG3663"
"dnc.1",2.75875262103826e-09,-0.360377492428641,0.093,0.287,3.53065160440476e-05,"atlas_48h_alh","dnc"
"ken.1",2.83861049017994e-09,-0.256780232312459,0.149,0.389,3.63285370533228e-05,"atlas_48h_alh","ken"
"CG16903.1",3.35232513593772e-09,-0.230934123818583,0.256,0.565,4.29030570897309e-05,"atlas_48h_alh","CG16903"
"RabX1.1",4.03290953259261e-09,-0.241722079423918,0.131,0.358,5.16131761981203e-05,"atlas_48h_alh","RabX1"
"osp.1",4.09949258515414e-09,-0.351811549582512,0.042,0.197,5.24653061048027e-05,"atlas_48h_alh","osp"
"mRpL30.1",4.4541250581652e-09,-0.243648507212026,0.187,0.451,5.70038924943983e-05,"atlas_48h_alh","mRpL30"
"Ank2.1",4.66762704767574e-09,-0.238824044851043,0.121,0.333,5.97362909561542e-05,"atlas_48h_alh","Ank2"
"Fum1.1",5.0376259427568e-09,-0.24406726237491,0.249,0.547,6.44715368154015e-05,"atlas_48h_alh","Fum1"
"ps.1",5.10631479991599e-09,-0.357120294372937,0.426,0.764,6.53506168093249e-05,"atlas_48h_alh","ps"
"VhaAC45.1",5.74528449584314e-09,-0.30939043290948,0.107,0.307,7.35281509778005e-05,"atlas_48h_alh","VhaAC45"
"Crtc.1",6.55274174385053e-09,-0.164248062119625,0.145,0.38,8.3861988837799e-05,"atlas_48h_alh","Crtc"
"bun.1",6.63692382927281e-09,-0.29812793263734,0.481,0.833,8.49393511670334e-05,"atlas_48h_alh","bun"
"Naa20A.1",7.32489578829065e-09,-0.175839140000775,0.111,0.32,9.37440162985437e-05,"atlas_48h_alh","Naa20A"
"AP-2mu.1",7.50377166825044e-09,-0.294890861051136,0.087,0.272,9.60332698102692e-05,"atlas_48h_alh","AP-2mu"
"mRpS18B.1",7.56420987169162e-09,-0.247638385058618,0.166,0.409,9.68067579379093e-05,"atlas_48h_alh","mRpS18B"
"Xrp1.1",8.24286447501579e-09,-0.207366190644201,0.163,0.41,0.000105492179551252,"atlas_48h_alh","Xrp1"
"CG8441.1",8.91123299399091e-09,-0.276103054175491,0.201,0.464,0.000114045959857096,"atlas_48h_alh","CG8441"
"ALiX.1",9.07851452989888e-09,-0.306984010459623,0.18,0.426,0.000116186828953646,"atlas_48h_alh","ALiX"
"CG32264.1",9.31937269316719e-09,-0.279433389564939,0.104,0.298,0.000119269331727154,"atlas_48h_alh","CG32264"
"Uhg5.1",9.4937165030156e-09,-0.299939171828257,0.093,0.279,0.000121500583805594,"atlas_48h_alh","Uhg5"
"RhoGAP68F.1",1.14836693745597e-08,-0.236177432028977,0.173,0.419,0.000146968000655615,"atlas_48h_alh","RhoGAP68F"
"Liprin-gamma.1",1.25149351294865e-08,-0.322051356001721,0.263,0.543,0.000160166139787168,"atlas_48h_alh","Liprin-gamma"
"CG13954.1",1.27883215271922e-08,-0.319786494458042,0.031,0.169,0.000163664938905005,"atlas_48h_alh","CG13954"
"AMPdeam.1",1.32488183022362e-08,-0.310993764823176,0.522,0.852,0.000169558376632019,"atlas_48h_alh","AMPdeam"
"tara.1",1.35354894150942e-08,-0.235262827240923,0.197,0.448,0.000173227193534376,"atlas_48h_alh","tara"
"Rip11.1",1.43269910381405e-08,-0.243194895655397,0.18,0.422,0.000183356831306122,"atlas_48h_alh","Rip11"
"Msp300.1",1.59776091780716e-08,-0.257749846913953,0.242,0.518,0.00020448144226096,"atlas_48h_alh","Msp300"
"fabp.1",1.68138759770075e-08,-0.32066693692832,0.73,0.951,0.000215183984753742,"atlas_48h_alh","fabp"
"Diap2.1",1.70577157120804e-08,-0.256803243991337,0.107,0.306,0.000218304645683205,"atlas_48h_alh","Diap2"
"CG12239.1",1.77524991822002e-08,-0.506863263969416,0.111,0.307,0.000227196484533798,"atlas_48h_alh","CG12239"
"CG30423.1",1.89703897794706e-08,-0.18589566029406,0.159,0.394,0.000242783048397664,"atlas_48h_alh","CG30423"
"bi.1",1.9304015709957e-08,-0.448820330019535,0.253,0.496,0.00024705279305603,"atlas_48h_alh","bi"
"Phb2.1",1.94783280154006e-08,-0.25927455082038,0.304,0.624,0.000249283641941097,"atlas_48h_alh","Phb2"
"Spred.1",2.33180869742187e-08,-0.190518502756342,0.048,0.199,0.000298424877096051,"atlas_48h_alh","Spred"
"CG42342.1",2.43712570893224e-08,-0.271082048251843,0.235,0.505,0.000311903348229149,"atlas_48h_alh","CG42342"
"CG46301.1",2.45093456400368e-08,-0.502460133034114,0.266,0.541,0.000313670605501191,"atlas_48h_alh","CG46301"
"Trim9.1",2.53922858341631e-08,-0.36696067447798,0.111,0.301,0.000324970474105619,"atlas_48h_alh","Trim9"
"Rdl.1",2.62511319049706e-08,-0.336892514069253,0.107,0.294,0.000335961986119814,"atlas_48h_alh","Rdl"
"elB.1",2.74919444347034e-08,-0.348445150705276,0.28,0.537,0.000351841904875334,"atlas_48h_alh","elB"
"Bap55.1",2.78710727346888e-08,-0.345449085740641,0.46,0.782,0.000356693988858547,"atlas_48h_alh","Bap55"
"Vha14-1.1",3.23777143750749e-08,-0.226837323644806,0.156,0.387,0.000414369988572208,"atlas_48h_alh","Vha14-1"
"kek1.1",3.24095517788434e-08,-0.198977686320259,0.069,0.234,0.000414777443665637,"atlas_48h_alh","kek1"
"CG4360.1",3.56532974921089e-08,-0.141787593774503,0.145,0.37,0.000456290901304009,"atlas_48h_alh","CG4360"
"CG17124.1",3.66365493542309e-08,-0.281314141771229,0.104,0.29,0.000468874558635447,"atlas_48h_alh","CG17124"
"AP-1sigma.1",3.67105356957591e-08,-0.254426417304373,0.045,0.189,0.000469821435834325,"atlas_48h_alh","AP-1sigma"
"Agpat1.1",3.79385489526813e-08,-0.314628421225018,0.163,0.381,0.000485537549496415,"atlas_48h_alh","Agpat1"
"CG42668.1",4.0514298095109e-08,-0.319524712634805,0.028,0.156,0.000518501987021205,"atlas_48h_alh","CG42668"
"Gbs-76A.1",4.19059189989212e-08,-0.246607189214245,0.045,0.188,0.000536311951348193,"atlas_48h_alh","Gbs-76A"
"CG31650.1",4.26860328272502e-08,-0.169135875551979,0.27,0.571,0.000546295848123148,"atlas_48h_alh","CG31650"
"Galphao.1",4.3423269278581e-08,-0.204158053478491,0.28,0.563,0.000555731000227279,"atlas_48h_alh","Galphao"
"tutl.1",4.37243798319336e-08,-0.331352026331722,0.035,0.167,0.000559584613089086,"atlas_48h_alh","tutl"
"mamo.1",4.89202041856778e-08,-0.506345489071684,0.125,0.303,0.000626080773168305,"atlas_48h_alh","mamo"
"Ilp5.1",5.56066422899674e-08,-0.264441030084622,0.062,0.218,0.000711653808027003,"atlas_48h_alh","Ilp5"
"CG2915.1",6.25669619057652e-08,-0.166064235779126,0.149,0.367,0.000800731978469983,"atlas_48h_alh","CG2915"
"HnRNP-K.1",6.48305740316732e-08,-0.296009314459104,0.744,0.939,0.000829701686457353,"atlas_48h_alh","HnRNP-K"
"ab.1",6.51080818795191e-08,-0.293770182188246,0.059,0.211,0.000833253231894086,"atlas_48h_alh","ab"
"Ggamma30A.1",6.95674981812946e-08,-0.244134874913572,0.138,0.345,0.000890324841724208,"atlas_48h_alh","Ggamma30A"
"CG10038.1",7.00595441651487e-08,-0.169685011266107,0.097,0.279,0.000896622046225573,"atlas_48h_alh","CG10038"
"tun.1",7.46789828002364e-08,-0.269670738242078,0.09,0.263,0.000955741621877426,"atlas_48h_alh","tun"
"SK.1",7.55787621775943e-08,-0.304426951017122,0.042,0.178,0.000967256998348851,"atlas_48h_alh","SK"
"Rgk1.1",7.81272589983573e-08,-0.312439567447269,0.028,0.151,0.000999872660660976,"atlas_48h_alh","Rgk1"
"Plc21C.1",7.94108901959271e-08,-0.232083699214989,0.097,0.275,0.00101630057272747,"atlas_48h_alh","Plc21C"
"7B2.1",8.10732514904247e-08,-0.289301217534214,0.035,0.164,0.00103757547257446,"atlas_48h_alh","7B2"
"Zcchc7.1",8.47136337630766e-08,-0.220806637874579,0.142,0.352,0.00108416508489985,"atlas_48h_alh","Zcchc7"
"QIL1.1",8.73690886305342e-08,-0.206061476226963,0.204,0.456,0.00111814959629358,"atlas_48h_alh","QIL1"
"CG2852.1",9.43046878764667e-08,-0.273900085738469,0.509,0.843,0.00120691139544302,"atlas_48h_alh","CG2852"
"Prosbeta5.1",9.70667658607121e-08,-0.419143535880635,0.612,0.891,0.00124226046948539,"atlas_48h_alh","Prosbeta5"
"UBL3.1",1.03850551682077e-07,-0.203527963298345,0.09,0.263,0.00132907936042722,"atlas_48h_alh","UBL3"
"CG32856.1",1.04008732899045e-07,-0.239073139909742,0.138,0.339,0.00133110376364198,"atlas_48h_alh","CG32856"
"CG32813.1",1.07230182209771e-07,-0.17030683875878,0.055,0.202,0.00137233187192065,"atlas_48h_alh","CG32813"
"CG8461.1",1.0861659950827e-07,-0.178805309721107,0.1,0.279,0.00139007524050684,"atlas_48h_alh","CG8461"
"l(2)37Cc.1",1.12082681204012e-07,-0.178648036371379,0.225,0.479,0.00143443415404895,"atlas_48h_alh","l(2)37Cc"
"CG34417.1",1.13254399092507e-07,-0.320275675167297,0.038,0.167,0.0014494297995859,"atlas_48h_alh","CG34417"
"fok.1",1.23065832750266e-07,-0.197209028025185,0.073,0.231,0.0015749965275379,"atlas_48h_alh","fok"
"Echs1.1",1.2966274589524e-07,-0.188495332800806,0.073,0.231,0.00165942382196729,"atlas_48h_alh","Echs1"
"mt:ATPase8.1",1.30997045161913e-07,-0.191448122057674,0.159,0.38,0.00167650018398217,"atlas_48h_alh","mt:ATPase8"
"Pdp1.1",1.34234769206547e-07,-0.181166602103488,0.131,0.332,0.00171793657630539,"atlas_48h_alh","Pdp1"
"Gug.1",1.44504203702053e-07,-0.20147819044584,0.253,0.536,0.00184936479897888,"atlas_48h_alh","Gug"
"Hers.1",1.45506602425012e-07,-0.261072669396719,0.349,0.661,0.0018621934978353,"atlas_48h_alh","Hers"
"IscU.1",1.55314867522199e-07,-0.199545709756962,0.107,0.288,0.0019877196745491,"atlas_48h_alh","IscU"
"sm.1",1.68053565250829e-07,-0.306334571363253,0.208,0.441,0.00215074952808011,"atlas_48h_alh","sm"
"GluRIB.1",1.91709415361011e-07,-0.338068448703094,0.055,0.195,0.00245349709779022,"atlas_48h_alh","GluRIB"
"Pitslre.1",2.03032655311607e-07,-0.163191106839763,0.131,0.329,0.00259841192267794,"atlas_48h_alh","Pitslre"
"dpr14.1",2.18315010889117e-07,-0.296959335153306,0.055,0.195,0.00279399550935892,"atlas_48h_alh","dpr14"
"CG1307.1",2.21143987788839e-07,-0.128228862824186,0.17,0.39,0.00283020075572156,"atlas_48h_alh","CG1307"
"CG15771.1",2.25729326599489e-07,-0.158493004647403,0.114,0.303,0.00288888392182025,"atlas_48h_alh","CG15771"
"CG18004.1",2.25872395749102e-07,-0.201562252944562,0.128,0.319,0.00289071492079701,"atlas_48h_alh","CG18004"
"fne.1",2.27147963801009e-07,-0.263082800340565,0.332,0.619,0.00290703964072531,"atlas_48h_alh","fne"
"CG11590.1",2.2726119325697e-07,-0.258854623721977,0.055,0.194,0.0029084887513027,"atlas_48h_alh","CG11590"
"alpha-PheRS.1",2.43705573513868e-07,-0.176808631242271,0.114,0.297,0.00311894392983048,"atlas_48h_alh","alpha-PheRS"
"CG2182.1",2.46460100856232e-07,-0.130831502662083,0.097,0.266,0.00315419637075806,"atlas_48h_alh","CG2182"
"CG1578.1",2.70275256906502e-07,-0.165983642532474,0.18,0.41,0.00345898273788941,"atlas_48h_alh","CG1578"
"snRNA:U12.1",2.74749391458598e-07,-0.183947469592445,0.114,0.297,0.00351624271188714,"atlas_48h_alh","snRNA:U12"
"ttk.1",2.82482815442443e-07,-0.274057965845005,0.031,0.15,0.00361521507203238,"atlas_48h_alh","ttk"
"Dp.1",2.86269371324887e-07,-0.282502083594191,0.706,0.92,0.0036636754142159,"atlas_48h_alh","Dp"
"Eip63E.1",2.8820018803688e-07,-0.266933804041556,0.388,0.694,0.00368838600649599,"atlas_48h_alh","Eip63E"
"Ilp2.1",2.92491825763654e-07,-0.222780906222272,0.052,0.189,0.00374331038612325,"atlas_48h_alh","Ilp2"
"CG17233.1",3.04815173203837e-07,-0.300069657254614,0.055,0.192,0.0039010245866627,"atlas_48h_alh","CG17233"
"RpS14b.1",3.06341494467234e-07,-0.212203790835105,0.353,0.661,0.00392055844619166,"atlas_48h_alh","RpS14b"
"FBXO11.1",3.13726500233433e-07,-0.220846940896925,0.052,0.188,0.00401507174998748,"atlas_48h_alh","FBXO11"
"Pgi.1",3.21866509380542e-07,-0.146101931897354,0.211,0.453,0.00411924758705218,"atlas_48h_alh","Pgi"
"l(2)k14505.1",3.28331804357676e-07,-0.229840778984035,0.17,0.38,0.00420199043216954,"atlas_48h_alh","l(2)k14505"
"Thor.1",3.36152060705153e-07,-0.284292259100482,0.038,0.162,0.00430207407290455,"atlas_48h_alh","Thor"
"Gs1l.1",3.37354912173689e-07,-0.265203176391809,0.1,0.268,0.00431746816599888,"atlas_48h_alh","Gs1l"
"RSG7.1",3.4192025617752e-07,-0.260083510983215,0.028,0.143,0.0043758954385599,"atlas_48h_alh","RSG7"
"Tlk.1",3.43890584195013e-07,-0.224703405690433,0.668,0.916,0.00440111169652777,"atlas_48h_alh","Tlk"
"CG3918.1",3.45174385845036e-07,-0.163890207719625,0.104,0.277,0.00441754179004477,"atlas_48h_alh","CG3918"
"CG16711.1",3.52959344503741e-07,-0.224130898123117,0.083,0.239,0.00451717369095888,"atlas_48h_alh","CG16711"
"Bka.1",3.76949533340596e-07,-0.210188644109873,0.059,0.199,0.00482420012769294,"atlas_48h_alh","Bka"
"Sh3beta.1",3.81696090612688e-07,-0.177014408875225,0.28,0.572,0.00488494656766118,"atlas_48h_alh","Sh3beta"
"mbo.1",3.82121143997438e-07,-0.162269869609555,0.159,0.367,0.00489038640087921,"atlas_48h_alh","mbo"
"Brd8.1",3.93298332093781e-07,-0.210686712021786,0.149,0.346,0.0050334320541362,"atlas_48h_alh","Brd8"
"CG3226.1",4.08529849468032e-07,-0.184182371408741,0.273,0.552,0.00522836501349187,"atlas_48h_alh","CG3226"
"CycK.1",4.09268385350431e-07,-0.158904521459759,0.131,0.322,0.00523781679571482,"atlas_48h_alh","CycK"
"Dg.1",4.17458842448117e-07,-0.180486379497961,0.201,0.434,0.005342638265651,"atlas_48h_alh","Dg"
"stai.1",4.27345400579458e-07,-0.166230713672604,0.273,0.549,0.0054691664366159,"atlas_48h_alh","stai"
"CG32052.1",4.30172042528825e-07,-0.2862065801772,0.038,0.16,0.0055053418002839,"atlas_48h_alh","CG32052"
"rb.1",4.63916405389094e-07,-0.167916766439852,0.239,0.498,0.00593720215616963,"atlas_48h_alh","rb"
"svp.1",4.65593232400208e-07,-0.614011259450233,0.554,0.831,0.00595866218825786,"atlas_48h_alh","svp"
"CG7206.1",4.7484429438748e-07,-0.239610930739554,0.031,0.147,0.00607705727957097,"atlas_48h_alh","CG7206"
"SmE.1",4.86534286414474e-07,0.529940295322713,0.775,0.878,0.00622666579753244,"atlas_48h_alh","SmE"
"sgg.1",5.02632819034433e-07,-0.14876691576038,0.163,0.368,0.00643269481800268,"atlas_48h_alh","sgg"
"CG31221.1",5.08939255933099e-07,-0.307889336876065,0.208,0.434,0.0065134045974318,"atlas_48h_alh","CG31221"
"zda.1",5.16100080529571e-07,-0.148476630306583,0.211,0.451,0.00660504883061745,"atlas_48h_alh","zda"
"Rlb1.1",5.47999093846411e-07,-0.130342016912682,0.138,0.333,0.00701329240304637,"atlas_48h_alh","Rlb1"
"Kdm4B.1",5.63865858858838e-07,-0.131421095093822,0.118,0.3,0.00721635526167541,"atlas_48h_alh","Kdm4B"
"CG46466.1",5.67440874539009e-07,-0.252258618505876,0.021,0.125,0.00726210831235024,"atlas_48h_alh","CG46466"
"Eph.1",5.68798075996079e-07,-0.209111108694035,0.256,0.52,0.00727947777659782,"atlas_48h_alh","Eph"
"jeb.1",6.13625678953706e-07,-0.236080986013263,0.118,0.291,0.00785318143924953,"atlas_48h_alh","jeb"
"ImpL2.1",6.2074733924934e-07,-0.262946242528853,0.024,0.132,0.00794432444771306,"atlas_48h_alh","ImpL2"
"Hrb87F.1",6.2714145683687e-07,-0.287999048540193,0.612,0.9,0.00802615636459826,"atlas_48h_alh","Hrb87F"
"Ubr1.1",6.40902089782329e-07,-0.197703969088234,0.512,0.827,0.00820226494503424,"atlas_48h_alh","Ubr1"
"Uck.1",6.44861945980317e-07,-0.158083749844269,0.087,0.245,0.0082529431846561,"atlas_48h_alh","Uck"
"par-1.1",6.47511928301634e-07,-0.226132627421426,0.069,0.213,0.00828685765840431,"atlas_48h_alh","par-1"
"barr.1",6.58452189797063e-07,-0.127203675659362,0.19,0.421,0.00842687112502281,"atlas_48h_alh","barr"
"Rpe.1",6.62728514184473e-07,-0.193643543086568,0.059,0.194,0.00848159952453288,"atlas_48h_alh","Rpe"
"NC2alpha.1",6.99033078172518e-07,-0.224677069737911,0.118,0.291,0.00894622533445189,"atlas_48h_alh","NC2alpha"
"Drak.1",7.07024199987368e-07,-0.125015866762891,0.232,0.483,0.00904849571143834,"atlas_48h_alh","Drak"
"Hmx.1",7.2402320295377e-07,-0.323239519991172,0.062,0.198,0.00926604895140235,"atlas_48h_alh","Hmx"
"CG5131.1",7.37076992184504e-07,-0.132642404967471,0.097,0.262,0.00943311134597728,"atlas_48h_alh","CG5131"
"PPP4R2r.1",7.51499334219931e-07,-0.287619169468078,0.73,0.917,0.00961768847934668,"atlas_48h_alh","PPP4R2r"
"Pde9.1",7.82499692228532e-07,-0.179359070363525,0.038,0.156,0.0100144310611408,"atlas_48h_alh","Pde9"
"Paics.1",8.16296510267648e-07,-0.240715089632733,0.028,0.137,0.0104469627384054,"atlas_48h_alh","Paics"
"Xe7.1",8.20641725269145e-07,-0.163873986161603,0.076,0.223,0.0105025727999945,"atlas_48h_alh","Xe7"
"Pcd.1",8.34338056611842e-07,-0.151634763075867,0.166,0.376,0.0106778584485184,"atlas_48h_alh","Pcd"
"Sema1a.1",8.41639090057534e-07,-0.213514388290857,0.128,0.309,0.0107712970745563,"atlas_48h_alh","Sema1a"
"Lsm12a.1",8.95801383780875e-07,-0.165439706284191,0.183,0.402,0.0114644661096276,"atlas_48h_alh","Lsm12a"
"PHGPx.1",9.06345386726271e-07,-0.178830128071767,0.28,0.552,0.0115994082593228,"atlas_48h_alh","PHGPx"
"Dgp-1.1",9.16776810525268e-07,-0.274937010294897,0.035,0.148,0.0117329096211024,"atlas_48h_alh","Dgp-1"
"RpL9.1",9.34781014851446e-07,-0.221277390497102,0.806,0.974,0.0119633274280688,"atlas_48h_alh","RpL9"
"mab-21.1",9.46128681341957e-07,-0.3985244986405,0.059,0.188,0.0121085548638144,"atlas_48h_alh","mab-21"
"CG32066.1",9.77056298286913e-07,-0.110328438826758,0.225,0.47,0.0125043665054759,"atlas_48h_alh","CG32066"
"Appl.1",9.86045108907484e-07,-0.231097560398069,0.131,0.31,0.012619405303798,"atlas_48h_alh","Appl"
"CG2017.1",1.00327645475121e-06,-0.201048096036367,0.066,0.204,0.012839932067906,"atlas_48h_alh","CG2017"
"LTV1.1",1.04497025770491e-06,-0.174443014540854,0.073,0.215,0.0133735293581074,"atlas_48h_alh","LTV1"
"rdgB.1",1.05125736191408e-06,-0.196546880776471,0.138,0.323,0.0134539917177764,"atlas_48h_alh","rdgB"
"PSR.1",1.09136481790774e-06,-0.231838908951161,0.076,0.22,0.0139672869395832,"atlas_48h_alh","PSR"
"IA-2.1",1.12146445454305e-06,-0.423038660014894,0.298,0.563,0.014352502089242,"atlas_48h_alh","IA-2"
"Ggamma1.1",1.13692471061831e-06,-0.231242569584029,0.336,0.636,0.0145503624464931,"atlas_48h_alh","Ggamma1"
"vir-1.1",1.1703321259098e-06,-0.230234189578391,0.062,0.197,0.0149779105473937,"atlas_48h_alh","vir-1"
"RpL4.1",1.19926051696822e-06,-0.270002450352001,0.813,0.971,0.0153481360961593,"atlas_48h_alh","RpL4"
"CCT2.1",1.2731605330915e-06,-0.135679070048997,0.218,0.454,0.016293908502505,"atlas_48h_alh","CCT2"
"JhI-21.1",1.29424985685294e-06,-0.127503156089459,0.08,0.229,0.016563809668004,"atlas_48h_alh","JhI-21"
"Tfb1.1",1.30618913150602e-06,-0.220169261418587,0.035,0.147,0.016716608505014,"atlas_48h_alh","Tfb1"
"XNP.1",1.33180683970393e-06,-0.200778895244968,0.266,0.527,0.0170444639345309,"atlas_48h_alh","XNP"
"klu.1",1.33603190362457e-06,-0.141761151240807,0.311,0.6,0.0170985363025873,"atlas_48h_alh","klu"
"Pkc53E.1",1.34154227861048e-06,-0.188293148952038,0.045,0.166,0.0171690580816569,"atlas_48h_alh","Pkc53E"
"Arp3.1",1.36293023974315e-06,-0.111182200119739,0.073,0.215,0.0174427812082328,"atlas_48h_alh","Arp3"
"Mekk1.1",1.36590902834989e-06,-0.149133832711211,0.093,0.249,0.0174809037448219,"atlas_48h_alh","Mekk1"
"cpx.1",1.41598337379024e-06,-0.224834101915752,0.09,0.24,0.0181217552177675,"atlas_48h_alh","cpx"
"olf413.1",1.43493013239085e-06,-0.110573992759123,0.09,0.245,0.0183642358343381,"atlas_48h_alh","olf413"
"TfIIEalpha.1",1.55614260604289e-06,-0.213549249114547,0.052,0.176,0.0199155130721369,"atlas_48h_alh","TfIIEalpha"
"CG8389.1",1.68940838144373e-06,-0.18470303487336,0.062,0.195,0.0216210484657169,"atlas_48h_alh","CG8389"
"Ccdc58.1",1.72099314963001e-06,-0.17151363420603,0.256,0.515,0.0220252703289649,"atlas_48h_alh","Ccdc58"
"scaf6.1",1.75821013528422e-06,-0.189116454686552,0.048,0.17,0.0225015733113675,"atlas_48h_alh","scaf6"
"MED22.1",1.75884291952716e-06,-0.126778346504495,0.249,0.502,0.0225096716841086,"atlas_48h_alh","MED22"
"CASK.1",1.79109078075133e-06,-0.189242953840387,0.142,0.325,0.0229223798120555,"atlas_48h_alh","CASK"
"grsm.1",1.83362467921207e-06,-0.264540714065833,0.028,0.13,0.0234667286445561,"atlas_48h_alh","grsm"
"Bdbt.1",1.83579764862919e-06,-0.130991840055278,0.111,0.275,0.0234945383071564,"atlas_48h_alh","Bdbt"
"Nup43.1",1.86348544694148e-06,-0.129054188899323,0.114,0.279,0.0238488867499571,"atlas_48h_alh","Nup43"
"Tpi.1",1.91591810762872e-06,-0.120914350977188,0.311,0.606,0.0245199199414324,"atlas_48h_alh","Tpi"
"Gs2.1",1.91597797250624e-06,-0.145389505966818,0.201,0.424,0.0245206860921349,"atlas_48h_alh","Gs2"
"CG13630.1",1.93865543070028e-06,-0.20932801936612,0.045,0.163,0.0248109122021022,"atlas_48h_alh","CG13630"
"eca.1",1.99042708753694e-06,-0.112346054150983,0.173,0.38,0.0254734858662977,"atlas_48h_alh","eca"
"CG4069.1",2.04069395634536e-06,-0.143890301004515,0.183,0.396,0.0261168012533079,"atlas_48h_alh","CG4069"
"mt:ND1.1",2.13849867599896e-06,-0.237746406967754,0.391,0.694,0.0273685060554347,"atlas_48h_alh","mt:ND1"
"Sdc.1",2.15684027792388e-06,-0.22101924847509,0.138,0.316,0.0276032418768698,"atlas_48h_alh","Sdc"
"E23.1",2.18008400207892e-06,-0.298420780151707,0.028,0.13,0.027900715058606,"atlas_48h_alh","E23"
"CG4390.1",2.18075995803635e-06,-0.179123671416031,0.211,0.44,0.0279093659429492,"atlas_48h_alh","CG4390"
"Con.1",2.23862525506303e-06,-0.258544743143906,0.042,0.154,0.0286499260142966,"atlas_48h_alh","Con"
"CG2865.1",2.27215206246809e-06,-0.2577960806841,0.318,0.585,0.0290790020954666,"atlas_48h_alh","CG2865"
"PH4alphaEFB.1",2.2856770081249e-06,-0.162497645907636,0.128,0.301,0.0292520943499824,"atlas_48h_alh","PH4alphaEFB"
"CG30116.1",2.28706816749359e-06,-0.25910978761709,0.035,0.143,0.0292698984075829,"atlas_48h_alh","CG30116"
"lid.1",2.36843017050124e-06,-0.19961723578862,0.183,0.389,0.0303111693220749,"atlas_48h_alh","lid"
"CG12708.1",2.42015217589229e-06,-0.101160284489559,0.239,0.489,0.0309731075470695,"atlas_48h_alh","CG12708"
"Mgstl.1",2.4442034499936e-06,-0.15466813926367,0.059,0.186,0.0312809157530181,"atlas_48h_alh","Mgstl"
"Tspo.1",2.49950010321652e-06,-0.164331200155693,0.111,0.271,0.031988602320965,"atlas_48h_alh","Tspo"
