"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"eEF2",1.8090646248425e-08,-1.23309775623451,0.236,0.485,0.000231524090687343,"atlas_1h_alh","eEF2"
"CG7394",1.99692922164023e-08,1.21413832585781,0.186,0.041,0.000255567001785517,"atlas_1h_alh","CG7394"
"CG13364",2.01434225564991e-08,1.0337193603207,0.586,0.375,0.000257795521878075,"atlas_1h_alh","CG13364"
"Idgf4",2.06936603597398e-08,0.870779529677352,0.829,0.68,0.00026483746528395,"atlas_1h_alh","Idgf4"
"pck",2.28329085711574e-08,1.29450436068673,0.2,0.05,0.000292215563893672,"atlas_1h_alh","pck"
"Pkc53E",2.31749289058498e-08,1.35044335994595,0.207,0.053,0.000296592740137065,"atlas_1h_alh","Pkc53E"
"mRpL42",2.56825564209274e-08,0.996361347112201,0.314,0.114,0.000328685357075029,"atlas_1h_alh","mRpL42"
"CG15019",2.57633835561636e-08,1.38886363796852,0.271,0.092,0.000329719782751782,"atlas_1h_alh","CG15019"
"NHP2",2.83219155345365e-08,1.07611412406288,0.264,0.085,0.000362463875010998,"atlas_1h_alh","NHP2"
"Prosbeta5",2.97549942625122e-08,-1.58893471103467,0.093,0.32,0.000380804416571631,"atlas_1h_alh","Prosbeta5"
"NP15.6",3.16378959783169e-08,1.1958108656072,0.436,0.222,0.0004049017927305,"atlas_1h_alh","NP15.6"
"Rpt2",4.50129531361068e-08,-1.45350672205961,0.057,0.281,0.000576075774235895,"atlas_1h_alh","Rpt2"
"ghi",4.94168188562578e-08,1.24249939086523,0.414,0.204,0.000632436447722387,"atlas_1h_alh","ghi"
"Bacc",5.01167734901036e-08,0.980534502508005,0.657,0.501,0.000641394467126346,"atlas_1h_alh","Bacc"
"CG15673",5.18753935416985e-08,1.13668610177117,0.164,0.034,0.000663901286546658,"atlas_1h_alh","CG15673"
"Eno",5.29233522753434e-08,0.591936274481157,0.893,0.771,0.000677313062419845,"atlas_1h_alh","Eno"
"CG10863",5.45282035971268e-08,1.44873386877682,0.264,0.092,0.000697851949636029,"atlas_1h_alh","CG10863"
"ND-SGDH",6.1855734210423e-08,1.12525273580149,0.443,0.222,0.000791629686424993,"atlas_1h_alh","ND-SGDH"
"CG11000",6.23419329522826e-08,1.13935665390534,0.193,0.048,0.000797852057923312,"atlas_1h_alh","CG11000"
"CG30195",6.34133613615427e-08,1.05711487178651,0.257,0.082,0.000811564198705023,"atlas_1h_alh","CG30195"
"CG14543",6.47585008290079e-08,1.04623360008357,0.143,0.025,0.000828779293609642,"atlas_1h_alh","CG14543"
"CG18622",6.86658737624322e-08,0.914725117570813,0.164,0.034,0.000878785852411608,"atlas_1h_alh","CG18622"
"Acbp1",7.05993711242285e-08,1.04208466337019,0.429,0.206,0.000903530751647876,"atlas_1h_alh","Acbp1"
"su(r)",7.1403231449354e-08,0.894831093995953,0.114,0.014,0.000913818556088832,"atlas_1h_alh","su(r)"
"mRpL23",7.22586008648645e-08,1.23633594655088,0.243,0.078,0.000924765573868536,"atlas_1h_alh","mRpL23"
"Eip78C",7.22913546250043e-08,0.546226635326416,0.121,0.016,0.000925184756490805,"atlas_1h_alh","Eip78C"
"mRpL55",7.3867222086408e-08,0.983714662223832,0.257,0.082,0.00094535270826185,"atlas_1h_alh","mRpL55"
"lola",7.38977024499172e-08,-1.37943476439593,0.114,0.35,0.00094574279595404,"atlas_1h_alh","lola"
"Rdh",7.39563392167169e-08,1.17526717629513,0.143,0.025,0.000946493229295543,"atlas_1h_alh","Rdh"
"CG9286",7.79537560642793e-08,0.752136130664198,0.114,0.014,0.000997652170110646,"atlas_1h_alh","CG9286"
"CG32066",7.92337194368366e-08,-1.65247729268113,0.043,0.249,0.00101403314135263,"atlas_1h_alh","CG32066"
"mt:srRNA",9.36005821750936e-08,-1.93785411651808,0.007,0.19,0.00119790025067685,"atlas_1h_alh","mt:srRNA"
"ATPsyngamma",1.015603525096e-07,0.968140543736753,0.579,0.373,0.00129976939141786,"atlas_1h_alh","ATPsyngamma"
"CG30069",1.12050063415564e-07,-1.60382427381217,0.079,0.297,0.00143401671159239,"atlas_1h_alh","CG30069"
"Hsc70-4",1.14386671386744e-07,-1.12284676831093,0.236,0.474,0.00146392062040755,"atlas_1h_alh","Hsc70-4"
"mt:ND4",1.17259081208648e-07,-1.34749487959806,0.25,0.467,0.00150068172130827,"atlas_1h_alh","mt:ND4"
"egh",1.18397120362621e-07,1.05534415786483,0.521,0.323,0.00151524634640083,"atlas_1h_alh","egh"
"Msp300",1.30309113645679e-07,-1.32370994515771,0.586,0.735,0.0016676960364374,"atlas_1h_alh","Msp300"
"CG2852",1.34015424190995e-07,-0.87651350835664,0.614,0.783,0.00171512939879636,"atlas_1h_alh","CG2852"
"RpL8",1.43131532375287e-07,-0.673707492516356,0.621,0.783,0.00183179735133892,"atlas_1h_alh","RpL8"
"mRpL20",1.44880058027213e-07,1.07619930307623,0.221,0.066,0.00185417498263227,"atlas_1h_alh","mRpL20"
"cold",1.59635305093163e-07,1.28301938600479,0.221,0.069,0.00204301263458229,"atlas_1h_alh","cold"
"myo",1.7626681050761e-07,-1.81811119796359,0.014,0.195,0.0022558626408764,"atlas_1h_alh","myo"
"SdhB",1.86414637451091e-07,1.12002798200017,0.321,0.135,0.00238573453009906,"atlas_1h_alh","SdhB"
"Tim8",2.07457894215051e-07,1.11065362317522,0.307,0.121,0.00265504613016423,"atlas_1h_alh","Tim8"
"RpL4",2.1454237555279e-07,-1.0342322818655,0.364,0.57,0.00274571332232461,"atlas_1h_alh","RpL4"
"chic",2.2365048419359e-07,-1.10252121586684,0.186,0.421,0.00286227889670956,"atlas_1h_alh","chic"
"ND-18",2.36283148744823e-07,1.29728146573416,0.314,0.135,0.00302395173763625,"atlas_1h_alh","ND-18"
"GstE12",2.81100328876877e-07,0.758181761213025,0.693,0.506,0.00359752200896627,"atlas_1h_alh","GstE12"
"dpr13",2.89522889437816e-07,1.20169883168274,0.171,0.041,0.00370531393902517,"atlas_1h_alh","dpr13"
"ERp60",2.92708461438899e-07,-1.45769052852719,0.036,0.227,0.00374608288949503,"atlas_1h_alh","ERp60"
"Pde6",2.99636196166214e-07,0.881685386890377,0.171,0.041,0.00383474403853521,"atlas_1h_alh","Pde6"
"betaggt-II",3.0989463761606e-07,1.29815562505848,0.321,0.142,0.00396603157221034,"atlas_1h_alh","betaggt-II"
"CG11267",3.22611028914679e-07,1.02733378106714,0.521,0.318,0.00412877594805007,"atlas_1h_alh","CG11267"
"CG7834",3.31110308995154e-07,1.1009502951261,0.486,0.27,0.00423754973451999,"atlas_1h_alh","CG7834"
"mRpS33",3.8800634208898e-07,1.06135646306861,0.207,0.062,0.00496570516605476,"atlas_1h_alh","mRpS33"
"PPP4R2r",3.99175668273861e-07,-1.71689863403749,0.064,0.259,0.00510865020256887,"atlas_1h_alh","PPP4R2r"
"CG8839",5.52439272202108e-07,-1.52459445582697,0.007,0.172,0.00707011780564258,"atlas_1h_alh","CG8839"
"rgn",5.80187653667187e-07,-1.71348610529957,0.05,0.236,0.00742524159163266,"atlas_1h_alh","rgn"
"Rack1",6.02143113103182e-07,-0.853286626213257,0.493,0.643,0.00770622756149452,"atlas_1h_alh","Rack1"
"maf-S",6.07804162771842e-07,1.14213608040818,0.286,0.112,0.00777867767515403,"atlas_1h_alh","maf-S"
"Trx-2",6.09300648690267e-07,0.779831535542338,0.65,0.46,0.00779782970193804,"atlas_1h_alh","Trx-2"
"Map205",6.60795909745302e-07,-1.56266327594223,0.036,0.215,0.00845686605292037,"atlas_1h_alh","Map205"
"Gs2",6.84189938425841e-07,-1.6197334948379,0.121,0.332,0.00875626283197391,"atlas_1h_alh","Gs2"
"His4r",6.88878786354814e-07,0.859560301891989,0.693,0.522,0.00881627070776891,"atlas_1h_alh","His4r"
"ND-20",7.01569158470297e-07,0.989914493861139,0.321,0.142,0.00897868209010287,"atlas_1h_alh","ND-20"
"Galphao",7.24107827870793e-07,-1.11052392865109,0.321,0.535,0.00926713198109041,"atlas_1h_alh","Galphao"
"hts",7.2717421459206e-07,-1.56967114681721,0.1,0.297,0.00930637559834918,"atlas_1h_alh","hts"
"CG1545",7.39292125444294e-07,0.965341718959316,0.221,0.073,0.00946146062143608,"atlas_1h_alh","CG1545"
"CG12107",7.46507983503457e-07,1.02163775605567,0.214,0.069,0.00955380917287725,"atlas_1h_alh","CG12107"
"CG13877",7.65521339891193e-07,1.019894004161,0.579,0.366,0.00979714210792748,"atlas_1h_alh","CG13877"
"CG9705",7.7244864476229e-07,-1.42941226685091,0.121,0.323,0.00988579775566779,"atlas_1h_alh","CG9705"
"RpS15Ab",7.863510369354e-07,1.3527130580032,0.214,0.071,0.0100637205706993,"atlas_1h_alh","RpS15Ab"
"Gs1l",8.02955778428891e-07,0.960859796291617,0.164,0.041,0.0102762280523329,"atlas_1h_alh","Gs1l"
"ubl",8.28321031117651e-07,1.05886250617306,0.264,0.101,0.0106008525562437,"atlas_1h_alh","ubl"
"Nmdmc",8.38434034135891e-07,1.00883489843672,0.207,0.066,0.0107302787688711,"atlas_1h_alh","Nmdmc"
"Wnt4",9.3220671347844e-07,-1.72652959488153,0.171,0.373,0.0119303815190971,"atlas_1h_alh","Wnt4"
"Stacl",9.32412781311938e-07,1.28750209792274,0.157,0.039,0.0119330187752302,"atlas_1h_alh","Stacl"
"ND-B22",9.37652816447585e-07,1.1076177471394,0.507,0.316,0.0120000807448962,"atlas_1h_alh","ND-B22"
"Cngl",9.96492083294659e-07,1.24434994690541,0.229,0.08,0.012753105682005,"atlas_1h_alh","Cngl"
"Rap1",9.98372409754849e-07,0.7716298910143,0.514,0.309,0.0127771701000426,"atlas_1h_alh","Rap1"
"ND-23",1.03592177705281e-06,0.893564604372943,0.264,0.101,0.0132577269027218,"atlas_1h_alh","ND-23"
"26-29-p",1.10551790429777e-06,-1.40778186102726,0.014,0.176,0.0141484181392028,"atlas_1h_alh","26-29-p"
"RpS6",1.14803560604871e-06,-0.832356177305308,0.321,0.545,0.0146925596862113,"atlas_1h_alh","RpS6"
"mt:ND3",1.25262769919264e-06,-1.25435859376405,0.029,0.204,0.0160311292942674,"atlas_1h_alh","mt:ND3"
"RpLP0-like",1.40648475533974e-06,1.13907118084774,0.171,0.048,0.018000191898838,"atlas_1h_alh","RpLP0-like"
"EMC6",1.41090050146114e-06,1.34542150392031,0.3,0.135,0.0180567046176997,"atlas_1h_alh","EMC6"
"MsrA",1.46890308971551e-06,1.21072801074291,0.186,0.055,0.0187990217421791,"atlas_1h_alh","MsrA"
"hdly",1.53915353229244e-06,-1.70854510710823,0.021,0.183,0.0196980869062786,"atlas_1h_alh","hdly"
"porin",1.67275844329567e-06,0.830079227518952,0.636,0.49,0.021407962557298,"atlas_1h_alh","porin"
"Ugt49B1",1.84462686887837e-06,1.17896992890269,0.179,0.053,0.0236075346679054,"atlas_1h_alh","Ugt49B1"
"kune",2.00668403793226e-06,1.23744939352605,0.221,0.078,0.025681542317457,"atlas_1h_alh","kune"
"ND-B18",2.10148850235451e-06,1.10396606176008,0.4,0.215,0.026894849853133,"atlas_1h_alh","ND-B18"
"HDAC4",2.3098500580454e-06,1.17900185834986,0.25,0.096,0.0295614610428651,"atlas_1h_alh","HDAC4"
"BI-1",2.40611911637544e-06,1.08020324370909,0.193,0.062,0.0307935124513729,"atlas_1h_alh","BI-1"
"Pgk",2.57140565102708e-06,1.13344237396573,0.529,0.382,0.0329088495218446,"atlas_1h_alh","Pgk"
"CG14989",2.7370217065254e-06,1.42382380459753,0.4,0.206,0.035028403800112,"atlas_1h_alh","CG14989"
"CG31869",2.78140470519092e-06,-1.64171537002985,0.007,0.153,0.0355964174170334,"atlas_1h_alh","CG31869"
"ND-B14",3.08354691263906e-06,0.924815053473445,0.443,0.254,0.0394632333879547,"atlas_1h_alh","ND-B14"
"trn",3.10236278699285e-06,-1.41992270115037,0.107,0.304,0.0397040389479345,"atlas_1h_alh","trn"
"CG1673",3.23203151409068e-06,1.1133986001293,0.221,0.08,0.0413635393173325,"atlas_1h_alh","CG1673"
"ATPCL",3.26329849175364e-06,-1.18976035783701,0.036,0.206,0.0417636940974631,"atlas_1h_alh","ATPCL"
"CG8668",3.3730188882145e-06,0.829377883312714,0.164,0.046,0.0431678957313691,"atlas_1h_alh","CG8668"
"Fib",3.45626174302579e-06,0.92144609867711,0.171,0.05,0.044233237787244,"atlas_1h_alh","Fib"
"SP1029",3.54632362887585e-06,1.14846329836313,0.5,0.309,0.0453858498023531,"atlas_1h_alh","SP1029"
"pAbp",3.61752976893493e-06,-0.277352880755369,0.771,0.883,0.0462971459828292,"atlas_1h_alh","pAbp"
"ps",3.64506462328198e-06,0.558641702300883,0.714,0.526,0.0466495370487628,"atlas_1h_alh","ps"
"lost",3.67112094221776e-06,-1.49548123791884,0.079,0.256,0.0469830058185029,"atlas_1h_alh","lost"
"Prosalpha6",3.67263475050837e-06,-1.2132038431419,0.064,0.245,0.0470023795370061,"atlas_1h_alh","Prosalpha6"
"CG15922",3.74871836558102e-06,0.769942211029013,0.193,0.062,0.0479760976427059,"atlas_1h_alh","CG15922"
"Pdp1",3.76887063102588e-06,0.822468384120658,0.493,0.3,0.0482340063358692,"atlas_1h_alh","Pdp1"
"mt:ND1",3.90704540911826e-06,-1.21901581748261,0.114,0.304,0.0500023671458955,"atlas_1h_alh","mt:ND1"
"CG15771",4.03800960278128e-06,1.09875004013648,0.314,0.146,0.0516784468963948,"atlas_1h_alh","CG15771"
"Adi1",4.05915050706143e-06,0.957925813426298,0.157,0.043,0.0519490081893722,"atlas_1h_alh","Adi1"
"mRpL27",4.37615121858831e-06,0.833537652507401,0.171,0.05,0.0560059832954932,"atlas_1h_alh","mRpL27"
"atl",5.45749628646791e-06,-1.08595469898,0.057,0.231,0.0698450374742164,"atlas_1h_alh","atl"
"CG7006",5.57565003607437e-06,0.881687889400347,0.143,0.037,0.0713571691616797,"atlas_1h_alh","CG7006"
"CG17996",5.6685358601574e-06,0.89095918193979,0.221,0.082,0.0725459219382944,"atlas_1h_alh","CG17996"
"sqd",5.79508269659785e-06,-0.994214893355494,0.357,0.522,0.0741654683510592,"atlas_1h_alh","sqd"
"CNBP",5.94698556633433e-06,-0.962300977947376,0.436,0.593,0.0761095212779468,"atlas_1h_alh","CNBP"
"br",5.96615938543823e-06,-1.29648308201565,0.079,0.259,0.0763549078148385,"atlas_1h_alh","br"
"ATPsyndelta",6.02929810780306e-06,0.874510825483954,0.493,0.311,0.0771629571836636,"atlas_1h_alh","ATPsyndelta"
"Tet",6.16505263500018e-06,-1.37124047399344,0.036,0.197,0.0789003436227323,"atlas_1h_alh","Tet"
"CG1677",6.46281537246375e-06,1.0199002151727,0.236,0.092,0.082711111136791,"atlas_1h_alh","CG1677"
"GstT1",6.90239680184856e-06,1.34243349681917,0.229,0.092,0.0883368742700579,"atlas_1h_alh","GstT1"
"lncRNA:CR45388",7.05603783684222e-06,-1.6386515913376,0.014,0.158,0.0903031722359067,"atlas_1h_alh","lncRNA:CR45388"
"Ubi-p63E",7.31177310798771e-06,-1.46282230397546,0.036,0.19,0.0935760722360267,"atlas_1h_alh","Ubi-p63E"
"Cpsf6",7.58791040706806e-06,-1.65046566503884,0.057,0.215,0.0971100773896571,"atlas_1h_alh","Cpsf6"
"Hsp23",7.61202662429976e-06,-1.5580749074004,0.029,0.181,0.0974187167377883,"atlas_1h_alh","Hsp23"
"ND-AGGG",7.6993672112757e-06,1.06406012016443,0.379,0.213,0.0985365015699064,"atlas_1h_alh","ND-AGGG"
"Rpe",7.78177156150856e-06,1.12773599823206,0.186,0.062,0.0995911124441866,"atlas_1h_alh","Rpe"
"CG14855",7.9400776662444e-06,-1.2742198803855,0.043,0.204,0.101617113972596,"atlas_1h_alh","CG14855"
"CycG",8.50722027687826e-06,-1.1020021106826,0.229,0.41,0.108875405103488,"atlas_1h_alh","CycG"
"CG17333",9.36594454029125e-06,1.1364204435593,0.164,0.05,0.119865358226647,"atlas_1h_alh","CG17333"
"Pdi",9.61585627920973e-06,-1.41195593099643,0.057,0.217,0.123063728661326,"atlas_1h_alh","Pdi"
"CG10470",9.97187140215827e-06,0.788493915612473,0.3,0.14,0.127620010204822,"atlas_1h_alh","CG10470"
"cdc14",1.02935526703101e-05,0.782444784137515,0.214,0.078,0.131736887074629,"atlas_1h_alh","cdc14"
"Xbp1",1.03739241091237e-05,-1.21342093168075,0.029,0.178,0.132765480748565,"atlas_1h_alh","Xbp1"
"pasi1",1.07087749688288e-05,1.31719296829629,0.2,0.073,0.137050902051071,"atlas_1h_alh","pasi1"
"CG12848",1.10411024402494e-05,0.963967037632169,0.243,0.101,0.141304029030312,"atlas_1h_alh","CG12848"
"CG43778",1.17060001050482e-05,-1.09312849135854,0.3,0.483,0.149813389344407,"atlas_1h_alh","CG43778"
"Ubi-p5E",1.2160905817209e-05,-1.39727205134224,0.029,0.172,0.155635272648641,"atlas_1h_alh","Ubi-p5E"
"Gclm",1.24342265750275e-05,0.842288546949839,0.136,0.034,0.159133231707202,"atlas_1h_alh","Gclm"
"RpS17",1.25129514765126e-05,-0.519464265127269,0.614,0.769,0.160140752996409,"atlas_1h_alh","RpS17"
"CG34446",1.34099855617636e-05,0.777506020835324,0.343,0.167,0.171620995219451,"atlas_1h_alh","CG34446"
"Agpat1",1.40409985635865e-05,-1.4683168228714,0.021,0.16,0.17969669961678,"atlas_1h_alh","Agpat1"
"bun",1.48516654156804e-05,-1.06130442943964,0.279,0.455,0.190071613989878,"atlas_1h_alh","bun"
"CG31549",1.54800721608468e-05,0.892195512558184,0.257,0.112,0.198113963514517,"atlas_1h_alh","CG31549"
"eIF2beta",1.55260395206734e-05,-1.10693600421576,0.293,0.451,0.198702253785578,"atlas_1h_alh","eIF2beta"
"GstE2",1.68318626498027e-05,1.29989387838362,0.193,0.071,0.215414178192175,"atlas_1h_alh","GstE2"
"ND-15",1.71373771302021e-05,0.990262725951888,0.421,0.265,0.219324152512326,"atlas_1h_alh","ND-15"
"CG30285",1.72229478345201e-05,1.15143016991056,0.214,0.082,0.220419286386188,"atlas_1h_alh","CG30285"
"Fdx2",1.72793251490346e-05,0.775952398561759,0.186,0.064,0.221140803257345,"atlas_1h_alh","Fdx2"
"nAChRalpha6",1.78732372603634e-05,1.32923573304504,0.421,0.252,0.22874169045813,"atlas_1h_alh","nAChRalpha6"
"feo",1.96993867677797e-05,-1.3770781023036,0,0.119,0.252112751854044,"atlas_1h_alh","feo"
"EMC4",1.97167095692477e-05,0.881785527365386,0.229,0.094,0.252334449067232,"atlas_1h_alh","EMC4"
"Mtpalpha",1.99594648896305e-05,-1.30771276948486,0.029,0.169,0.255441231657491,"atlas_1h_alh","Mtpalpha"
"Tom7",2.03499265745533e-05,0.82799668601382,0.629,0.526,0.260438360301133,"atlas_1h_alh","Tom7"
"eff",2.10479244925738e-05,-1.12512696179262,0.193,0.373,0.269371337655959,"atlas_1h_alh","eff"
"Taldo",2.1228033938957e-05,1.05543548567684,0.343,0.185,0.271676378350772,"atlas_1h_alh","Taldo"
"Mob2",2.12490174723906e-05,0.774756028599746,0.386,0.206,0.271944925611655,"atlas_1h_alh","Mob2"
"wdp",2.21697889232503e-05,-1.42407215080426,0.007,0.13,0.283728958639757,"atlas_1h_alh","wdp"
"Mapmodulin",2.29359021085136e-05,-1.03405286805031,0.2,0.38,0.293533675184757,"atlas_1h_alh","Mapmodulin"
"osa",2.30711168239796e-05,-1.32792215632445,0.029,0.167,0.295264153113291,"atlas_1h_alh","osa"
"CG42806",2.55934870487452e-05,-1.09584854913533,0.193,0.375,0.327545447249841,"atlas_1h_alh","CG42806"
"Fum1",2.73071755661113e-05,-1.26599277531421,0.071,0.222,0.349477232895093,"atlas_1h_alh","Fum1"
"Bap55",2.9619868242777e-05,-1.18012340655816,0.014,0.142,0.37907507377106,"atlas_1h_alh","Bap55"
"mRpS24",3.05329963096202e-05,0.426708087367353,0.186,0.064,0.390761286770519,"atlas_1h_alh","mRpS24"
"E2f1",3.15042089044303e-05,-1.28329937186838,0.121,0.281,0.403190865558899,"atlas_1h_alh","E2f1"
"mt:ND5",3.22561861820774e-05,-1.24997060172736,0.107,0.268,0.412814670758227,"atlas_1h_alh","mt:ND5"
"moody",3.58550389557772e-05,-0.986807023427631,0.121,0.288,0.458872788556037,"atlas_1h_alh","moody"
"CG44085",3.59285081863134e-05,-1.18444879481638,0,0.112,0.459813047768439,"atlas_1h_alh","CG44085"
"mRpS17",3.83393547242905e-05,0.781331163234409,0.157,0.05,0.49066706176147,"atlas_1h_alh","mRpS17"
"Hrb27C",4.08689882455153e-05,-0.780038835618889,0.421,0.593,0.523041311566105,"atlas_1h_alh","Hrb27C"
"Dhit",4.19545145560779e-05,0.98372721906211,0.286,0.14,0.536933877288685,"atlas_1h_alh","Dhit"
"dco",4.26819140609581e-05,-1.32505876859551,0.036,0.169,0.546243136152141,"atlas_1h_alh","dco"
"Myd88",4.31330318351139e-05,0.847817906732719,0.257,0.119,0.552016541425787,"atlas_1h_alh","Myd88"
"Jafrac1",4.41020964076473e-05,-0.766953999064953,0.529,0.638,0.56441862982507,"atlas_1h_alh","Jafrac1"
"CG10184",4.84876359917566e-05,0.991526004164696,0.514,0.359,0.620544765422501,"atlas_1h_alh","CG10184"
"CG3902",4.90655728004741e-05,1.02787256730439,0.4,0.249,0.627941200700467,"atlas_1h_alh","CG3902"
"Hsp26",5.2354873438061e-05,-1.96920975553233,0.05,0.185,0.670037670260304,"atlas_1h_alh","Hsp26"
"RpS14a",5.52017692332827e-05,-0.579965507125098,0.586,0.693,0.706472242647552,"atlas_1h_alh","RpS14a"
"Liprin-gamma",5.5686327854871e-05,0.574916153482476,0.571,0.421,0.712673623886639,"atlas_1h_alh","Liprin-gamma"
"PIG-T",5.90515067332618e-05,-1.18210780451917,0.164,0.323,0.755741183172284,"atlas_1h_alh","PIG-T"
"HSPC300",5.91506561921979e-05,0.727896787986133,0.193,0.073,0.757010097947749,"atlas_1h_alh","HSPC300"
"CG6357",6.0479778886302e-05,-1.49771135061206,0.007,0.121,0.774020210186893,"atlas_1h_alh","CG6357"
"bou",6.18998730666207e-05,1.18362481715124,0.193,0.078,0.792194575506611,"atlas_1h_alh","bou"
"rost",6.20796304474572e-05,0.712883417577521,0.607,0.442,0.794495110466558,"atlas_1h_alh","rost"
"Dg",6.31319679135279e-05,-1.38969575587577,0.057,0.197,0.80796292535733,"atlas_1h_alh","Dg"
"Idh",6.33058979287553e-05,-1.27243578025361,0.114,0.263,0.810188881692211,"atlas_1h_alh","Idh"
"DENR",6.34123118423561e-05,0.567477430424097,0.15,0.048,0.811550766958473,"atlas_1h_alh","DENR"
"ND-ACP",6.41680784582716e-05,0.811848063441865,0.45,0.291,0.82122306810896,"atlas_1h_alh","ND-ACP"
"CG6878",6.61453752287875e-05,0.775174878851324,0.314,0.16,0.846528512178023,"atlas_1h_alh","CG6878"
"Syx1A",6.66817527433344e-05,1.03952746694111,0.393,0.243,0.853393071609194,"atlas_1h_alh","Syx1A"
"Cyt-b5",6.79021662736336e-05,0.732540916599463,0.421,0.249,0.869011923969963,"atlas_1h_alh","Cyt-b5"
"eIF4H1",6.85433845828356e-05,-1.21217783149928,0.079,0.224,0.87721823589113,"atlas_1h_alh","eIF4H1"
"Rm62",6.89877366135882e-05,-1.00448069750221,0.143,0.309,0.882905053180702,"atlas_1h_alh","Rm62"
"AGO2",6.95078935514679e-05,-1.22756215562622,0.029,0.153,0.889562021671687,"atlas_1h_alh","AGO2"
"slp1",7.20821972150885e-05,-1.14366863123788,0.114,0.275,0.922507959958702,"atlas_1h_alh","slp1"
"TER94",7.60194939176502e-05,-1.09989289612055,0.007,0.119,0.972897483158087,"atlas_1h_alh","TER94"
"RpL37A",7.63657666436781e-05,-0.518923884534733,0.743,0.854,0.977329081505793,"atlas_1h_alh","RpL37A"
"mthl3",7.95211151920851e-05,-1.12999979275363,0,0.103,1,"atlas_1h_alh","mthl3"
"CG30172",7.97637486346833e-05,1.12809942596509,0.271,0.137,1,"atlas_1h_alh","CG30172"
"CG33129",8.80375267324421e-05,-1.11145703502175,0.121,0.275,1,"atlas_1h_alh","CG33129"
"CG13887",8.87834396661498e-05,-0.677000566047164,0.214,0.391,1,"atlas_1h_alh","CG13887"
"Mcm7",9.26316152667472e-05,-1.05592444619064,0.007,0.114,1,"atlas_1h_alh","Mcm7"
"CG3609",9.56868987074559e-05,1.23433976530626,0.2,0.087,1,"atlas_1h_alh","CG3609"
"Jheh2",9.68826861229009e-05,-0.872116872356791,0,0.101,1,"atlas_1h_alh","Jheh2"
"tws",9.83672675745574e-05,-1.43888941062841,0.029,0.149,1,"atlas_1h_alh","tws"
"ogre",0.000102226056337111,0.705881287017053,0.7,0.584,1,"atlas_1h_alh","ogre"
"CG9743",0.000102377745567805,1.18268260884373,0.186,0.076,1,"atlas_1h_alh","CG9743"
"Tom20",0.000102996918415028,0.839912589158334,0.307,0.16,1,"atlas_1h_alh","Tom20"
"Toll-7",0.000104960477391923,-1.25650277605847,0.107,0.256,1,"atlas_1h_alh","Toll-7"
"Fer1HCH",0.000107353410879894,0.895486262152813,0.479,0.325,1,"atlas_1h_alh","Fer1HCH"
"eIF4A",0.000109727410588184,-0.844756789200685,0.336,0.499,1,"atlas_1h_alh","eIF4A"
"mRpL14",0.000111537586037437,0.623514167184088,0.157,0.055,1,"atlas_1h_alh","mRpL14"
"Grx1",0.000113707048902002,0.676854568719512,0.229,0.101,1,"atlas_1h_alh","Grx1"
"Vha26",0.000116481685136026,-1.00996794086022,0.193,0.355,1,"atlas_1h_alh","Vha26"
"Jupiter",0.000123820581092798,-1.6374510277716,0.029,0.146,1,"atlas_1h_alh","Jupiter"
"bi",0.000124449933489489,-1.03311306231212,0.05,0.185,1,"atlas_1h_alh","bi"
"RpL7A",0.000125387629350727,-0.394796053556408,0.636,0.764,1,"atlas_1h_alh","RpL7A"
"Unr",0.000130855826387635,-0.933243409308058,0.229,0.389,1,"atlas_1h_alh","Unr"
"CG5903",0.000135342807037549,0.822605065134355,0.286,0.144,1,"atlas_1h_alh","CG5903"
"CG11279",0.000145909272508572,1.02360164518379,0.207,0.092,1,"atlas_1h_alh","CG11279"
"Oda",0.000164225070466277,0.709767497528317,0.614,0.458,1,"atlas_1h_alh","Oda"
"Debcl",0.000169784807841735,0.917658730405395,0.221,0.103,1,"atlas_1h_alh","Debcl"
"OstDelta",0.000172265355656725,-1.03607531476065,0.007,0.108,1,"atlas_1h_alh","OstDelta"
"CG5793",0.000173457984669325,0.900668490001532,0.407,0.254,1,"atlas_1h_alh","CG5793"
"Arc1",0.00017433698657337,-2.30506334458603,0.021,0.13,1,"atlas_1h_alh","Arc1"
"Rpn5",0.000179083882804743,-1.06893121381475,0.007,0.108,1,"atlas_1h_alh","Rpn5"
"fok",0.000213424489216306,0.921861558097993,0.436,0.284,1,"atlas_1h_alh","fok"
"Stt3B",0.000215393718324693,-1.1269612395577,0.014,0.117,1,"atlas_1h_alh","Stt3B"
"CG44774",0.000216669249115269,0.756419016997862,0.236,0.112,1,"atlas_1h_alh","CG44774"
"yps",0.000217544005661157,-1.42541681809563,0.057,0.178,1,"atlas_1h_alh","yps"
"Nop56",0.000226426963044629,0.719472913038745,0.221,0.101,1,"atlas_1h_alh","Nop56"
"sick",0.000227741371346932,-1.20924323343282,0.071,0.206,1,"atlas_1h_alh","sick"
"Prosalpha5",0.000233555340020355,-0.821762678397944,0.05,0.178,1,"atlas_1h_alh","Prosalpha5"
"Mdh2",0.00023571764051585,0.859798626860428,0.357,0.213,1,"atlas_1h_alh","Mdh2"
"Surf4",0.000244754628060362,-0.93860536044396,0.014,0.117,1,"atlas_1h_alh","Surf4"
